player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jahsen Wint,42914,S,MARSHALL,1,0,0.0,0,0,214,65.3,71.2,75.7,60.0,70.9,76.8,0.0,0,0,4,5,25.0,1,1
Chaz Ah You,51989,LB,BYU,1,0,0.0,0,0,128,42.8,45.5,69.3,59.1,69.3,73.1,0.0,0,0,4,4,25.0,1,1
Sinjun Astani,52257,DI,USC,1,0,,0,0,326,,72.0,70.6,65.7,66.9,,,0,0,5,6,0.0,0,0
Malik Vann,52555,ED,CINCINNATI,1,1,,0,0,138,,75.9,74.4,70.7,69.8,74.0,0.0,0,0,8,8,0.0,0,0
Tyler Bentley,52790,DI,PITTSBURGH,1,0,,0,0,268,,39.3,74.7,62.3,33.7,,,0,0,13,13,0.0,0,0
Xavier Peters,52819,ED,FAU,1,0,6.0,0,0,165,,66.7,70.5,57.6,66.0,71.5,0.0,0,0,2,2,50.0,1,1
Zaid Hamdan,52925,DI,TULSA,1,1,-1.0,0,0,320,,59.6,74.3,54.0,64.5,38.0,33.3,1,0,10,11,10.0,1,1
Cole Pearce,52970,LB,BALL ST,1,0,2.0,0,0,117,54.0,51.3,76.3,57.2,51.7,81.5,0.0,0,0,20,20,15.0,3,3
DeShawn Pace,53549,S,CINCINNATI,1,1,16.7,0,0,138,66.7,61.0,0.0,65.4,52.2,54.3,20.0,1,1,20,20,10.0,2,3
Eric Phillips,53572,ED,CINCINNATI,1,0,,0,0,138,60.0,76.2,76.8,74.2,66.9,73.0,,0,0,14,14,0.0,0,0
Ryan Mullaney,53704,ED,CINCINNATI,1,0,,0,0,138,,61.0,65.2,,60.0,,,0,0,1,1,0.0,0,0
Jaheim Thomas,54193,LB,ARKANSAS,1,2,2.3,0,0,111,59.4,74.6,75.2,72.6,77.0,63.4,14.3,1,0,24,25,16.7,4,4
Jordan Strachan,55198,ED,S CAROLINA,1,1,,0,0,289,72.8,70.0,78.3,65.0,57.1,74.8,0.0,0,0,15,15,0.0,0,0
Zachary Ford,55353,S,TOLEDO,1,1,,0,0,316,60.8,64.1,74.8,67.2,64.8,79.0,0.0,0,0,14,14,0.0,0,0
Deangelo Gibbs,55917,CB,S CAROLINA,1,0,,0,0,289,61.2,67.6,68.8,,60.0,,,0,0,2,2,0.0,0,0
Myles Jones,56220,CB,DUKE,1,0,,0,0,154,77.4,73.6,74.9,,53.7,43.3,100.0,1,0,17,17,0.0,0,0
John Davis,56230,CB,N TEXAS,1,0,,0,0,251,62.1,63.3,76.8,,64.6,73.5,,0,0,19,19,0.0,0,0
Taijh Alston,56348,ED,COLORADO,1,0,0.0,0,0,143,60.0,70.2,74.4,78.4,56.5,75.4,0.0,0,0,11,11,9.1,1,1
Demetrice Lofton,56355,ED,W GEORGIA,1,0,1.0,0,0,1177,,64.5,0.0,55.4,76.4,73.5,0.0,0,1,13,14,15.4,2,2
Marcus Buckley,56754,DI,NEW MEX ST,1,0,,0,0,242,,42.4,70.5,57.8,50.7,,,0,0,3,3,0.0,0,0
Popo Aumavae,56803,DI,OREGON,1,0,2.0,0,0,264,,77.8,75.8,75.1,68.9,72.1,0.0,0,0,10,10,10.0,1,1
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,,0,0,220,,58.4,71.1,60.3,57.6,22.2,100.0,1,0,3,3,0.0,0,0
JB Brown,57701,ED,UMASS,1,0,3.0,0,0,216,,64.6,73.2,67.7,58.0,71.3,0.0,0,0,9,9,0.0,0,1
Bryson Jackson,57738,S,BAYLOR,1,0,6.0,0,0,118,70.8,68.3,80.6,53.4,66.0,33.9,0.0,0,0,25,27,0.0,0,1
Isaac Ukwu,57888,ED,OLE MISS,1,0,1.8,0,0,226,63.9,73.7,80.9,76.7,63.4,79.6,0.0,0,0,30,30,10.0,3,4
Malik Robinson,58044,LB,HOUSTON,1,3,0.0,0,0,182,41.2,45.7,75.4,63.9,53.4,82.6,0.0,0,0,24,25,8.3,2,2
Monty Montgomery,58203,LB,OLE MISS,1,1,-2.0,0,0,226,62.6,56.7,75.3,59.7,50.4,42.5,33.3,1,0,18,18,5.6,1,1
Jaiden Cameron,62277,ED,NWESTERN,1,0,3.0,0,0,256,,64.5,71.5,55.8,66.5,71.5,0.0,0,0,3,3,33.3,1,1
Eddie Heckard,63024,CB,BYU,1,0,,0,0,128,58.4,59.0,78.3,56.5,63.3,79.9,,0,0,18,18,0.0,0,0
Jeremiah Harris,63043,S,JVILLE ST,1,0,3.0,0,0,196,68.2,64.7,77.5,,55.1,79.3,0.0,0,0,34,34,2.9,1,1
Kam Butler,63872,ED,VIRGINIA,1,2,3.0,0,0,335,51.3,57.5,0.0,69.2,56.3,51.3,0.0,0,1,21,22,0.0,0,1
Will Whitson,64470,ED,COAST CAR,1,1,2.7,0,0,141,,73.9,74.0,67.6,70.9,54.3,20.0,1,0,13,13,15.4,2,3
Jeremiah Wood,66274,S,OHIO,1,2,-2.0,0,0,259,54.3,65.5,75.7,86.0,72.3,83.5,0.0,0,0,9,9,11.1,1,1
Ty Hamilton,66298,DI,OHIO STATE,1,0,2.3,0,0,260,,74.8,74.1,62.7,74.5,73.4,0.0,0,0,16,16,18.8,3,3
Blake Antzoulatos,70424,LB,CAL,1,0,,0,0,130,60.5,53.1,68.2,,53.7,,,0,0,3,3,0.0,0,0
Ben Florentine,70644,DI,WYOMING,1,0,1.0,0,0,351,,71.6,72.9,57.2,74.3,71.9,0.0,0,0,9,9,22.2,2,2
Korey Foreman,70831,ED,USC,1,0,,0,0,326,60.0,69.3,74.1,68.9,60.0,,,0,0,4,4,0.0,0,0
Tate Romney,70946,LB,ARIZONA ST,1,2,,0,0,110,61.6,57.3,73.6,59.8,51.1,45.1,33.3,1,0,15,15,0.0,0,0
Tarik Luckett,71171,CB,N TEXAS,1,0,,0,0,251,55.3,55.6,71.5,,60.0,,,0,0,4,4,0.0,0,0
Keyon Ware-Hudson,71322,DI,OREGON,1,1,,0,0,264,61.0,66.9,74.7,58.2,68.8,35.7,50.0,1,0,11,12,0.0,0,0
Domani Jackson,71370,CB,USC,1,0,,0,0,326,60.1,61.3,74.0,,62.9,74.2,,0,0,16,16,0.0,0,0
William Nimmo Jr.,71391,S,UCLA,1,0,5.0,0,0,324,68.6,69.3,74.1,,63.5,79.8,0.0,0,0,9,9,0.0,0,1
Keanu Tanuvasa,71398,DI,UTAH,1,0,2.0,0,0,328,,43.0,0.0,55.4,47.4,44.7,25.0,1,1,22,22,9.1,2,3
Akili Arnold,71406,S,OREGON ST,1,0,4.0,0,0,265,83.8,84.1,75.1,,74.5,69.1,0.0,0,0,20,20,5.0,1,3
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,1,3.3,0,0,265,81.1,83.4,74.7,59.1,75.2,83.6,0.0,0,0,20,20,5.0,1,4
Aaron Smith,71596,S,NEW MEXICO,1,0,,0,0,241,77.1,76.0,79.8,,63.8,76.3,,0,0,23,23,0.0,0,0
Jaxen Turner,71728,S,UNLV,1,2,4.0,0,0,325,69.9,63.6,79.0,,50.1,67.1,20.0,1,0,31,31,3.2,1,2
Sheldon Newton,71957,DI,BOISE ST,1,0,4.0,0,0,120,,63.7,74.0,65.9,60.4,68.7,0.0,0,0,11,12,9.1,1,1
Jake Hall,72023,LB,UTEP,1,0,,0,0,330,,45.3,68.3,,57.9,,,0,0,2,2,0.0,0,0
DJ Harvey,72089,CB,S JOSE ST,1,0,,0,0,285,75.3,78.4,71.8,,68.9,76.4,,0,0,4,6,0.0,0,0
Na'im Rodman,72145,DI,WASH STATE,1,0,,0,0,341,,67.6,74.2,67.4,61.8,,,0,0,8,8,0.0,0,0
Spencer Lytle,72168,ED,STANFORD,1,0,,0,0,300,72.4,75.5,74.7,58.0,67.0,73.0,,0,0,5,5,0.0,0,0
Ralen Goforth,72169,LB,WASHINGTON,1,0,1.0,0,0,340,53.8,50.0,72.1,,52.0,22.2,50.0,1,0,9,9,11.1,1,1
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,2.0,0,0,340,85.4,84.5,78.5,,70.0,76.2,0.0,0,0,23,23,4.3,1,1
Justin Flowe,72388,LB,ARIZONA,1,2,3.8,0,0,109,54.2,57.8,0.0,56.8,70.0,64.6,0.0,0,1,17,17,17.6,3,5
Zahran Manley,72425,CB,STANFORD,1,0,,1,0,300,60.4,56.9,77.6,,42.0,28.8,100.0,1,1,27,27,0.0,0,0
Noa Pola-Gates,72535,S,NEW MEXICO,1,0,5.0,0,0,241,62.0,63.2,79.1,58.9,65.0,77.7,0.0,0,1,9,9,11.1,1,1
Lavario Wiley,72769,CB,C MICHIGAN,1,0,1.0,0,0,134,58.0,59.4,77.1,55.4,71.0,80.7,0.0,0,0,13,13,7.7,1,1
Keith Conley Jr.,72821,ED,UNLV,1,0,,0,0,325,,34.6,73.6,55.3,34.4,16.2,100.0,1,0,6,6,0.0,0,0
Marco Notarainni,73389,LB,BOISE ST,1,3,-0.3,0,0,120,64.4,63.4,75.7,72.8,56.2,44.1,30.0,3,0,33,35,12.1,4,4
McKel Broussard,73850,S,UTEP,1,3,12.8,0,0,330,62.1,67.4,77.6,56.9,73.6,65.0,0.0,0,0,34,34,5.9,2,6
Evan Williams,73864,S,OREGON,1,0,6.7,0,0,264,59.6,54.2,78.1,59.8,40.9,40.8,50.0,3,0,18,20,11.1,2,3
Max Williams,73985,S,USC,1,0,0.7,0,0,326,85.6,88.8,72.3,,78.8,79.1,0.0,0,0,14,14,21.4,3,3
