player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Zaid Hamdan,52925,DI,KENT STATE,1,0,1.0,0,0,201,,53.8,0.0,67.7,55.2,70.8,0.0,0,1,21,21,4.8,1,1
DeShawn Pace,53549,LB,UCF,1,1,,0,0,323,71.1,61.1,75.0,54.1,45.9,56.3,50.0,1,0,19,19,0.0,0,0
Eric Phillips,53572,ED,CINCINNATI,1,0,,0,0,138,61.0,47.0,0.0,51.3,48.9,30.8,,0,1,23,24,0.0,0,0
Jaheim Thomas,54193,LB,WISCONSIN,1,2,3.0,0,0,349,42.9,46.8,0.0,64.5,67.4,81.0,0.0,0,2,23,23,8.7,2,2
Alex Howard,62494,LB,DUKE,1,0,,0,0,154,47.2,46.1,71.6,57.3,53.7,30.4,100.0,1,0,12,13,0.0,0,0
Josh Minkins,66051,S,CINCINNATI,1,0,3.4,0,0,138,37.1,38.4,75.1,,45.8,34.7,28.6,2,0,23,23,13.0,3,5
Ty Hamilton,66298,DI,OHIO STATE,1,1,-4.0,0,0,260,,61.0,73.8,62.7,58.8,72.2,0.0,0,0,11,11,9.1,1,1
Ben Florentine,70644,DI,WYOMING,1,3,3.0,0,0,351,,64.7,75.7,57.5,65.3,76.1,0.0,0,0,36,37,5.6,2,3
Korey Foreman,70831,ED,FRESNO ST,1,0,4.0,0,0,169,,46.2,0.0,56.0,59.8,71.1,0.0,0,1,9,9,11.1,1,1
Tuasivi Nomura,70879,LB,FRESNO ST,1,1,3.3,0,0,169,30.9,40.8,72.4,,60.2,81.7,0.0,0,0,24,24,12.5,3,4
Keyon Ware-Hudson,71322,DI,OREGON,1,0,,0,0,264,,57.5,72.6,63.5,54.4,16.6,100.0,1,0,6,7,0.0,0,0
Domani Jackson,71370,CB,ALABAMA,1,0,3.0,0,0,103,73.9,74.3,77.0,,65.4,82.5,0.0,0,0,13,14,7.7,1,1
William Nimmo Jr.,71391,S,S DIEGO ST,1,1,10.3,0,0,284,44.6,47.2,75.0,,57.4,59.0,20.0,1,0,14,15,7.1,1,3
Keanu Tanuvasa,71398,DI,UTAH,1,1,-1.0,0,0,328,,62.8,76.6,59.1,63.8,34.4,33.3,1,0,28,28,3.6,1,1
Easton Mascarenas-Arnold,71410,LB,USC,1,2,,0,0,326,38.5,43.3,76.3,53.6,59.4,77.6,0.0,0,0,25,25,0.0,0,0
Sheldon Newton,71957,DI,BOISE ST,1,0,3.0,0,0,120,60.0,59.1,75.4,52.9,67.4,27.8,0.0,0,0,6,6,16.7,1,1
Kamren Fabiculanan,72332,S,WASHINGTON,1,1,3.5,0,0,340,61.3,50.5,75.2,57.9,39.4,47.9,40.0,2,0,30,31,3.3,1,2
Raider Damuni,72338,S,BYU,1,1,,0,0,128,72.2,71.2,71.4,60.0,60.2,53.1,50.0,1,0,3,3,0.0,0,0
Zahran Manley,72425,CB,STANFORD,1,0,,0,0,300,67.6,67.9,76.9,,62.3,76.2,,0,2,16,16,0.0,0,0
Noa Pola-Gates,72535,CB,NEW MEXICO,1,0,6.0,0,0,241,54.6,56.7,77.0,60.0,65.8,43.8,33.3,1,1,30,31,3.3,1,2
Lavario Wiley,72769,CB,UNLV,1,0,13.0,0,0,325,57.0,59.2,71.8,,64.1,74.2,0.0,0,0,7,7,0.0,0,1
Keith Conley Jr.,72821,ED,UNLV,1,0,,0,0,325,60.7,61.8,75.9,62.6,58.4,24.9,100.0,1,0,7,7,0.0,0,0
Marco Notarainni,73389,LB,BOISE ST,1,2,-0.3,0,0,120,42.9,57.0,75.8,45.9,85.5,38.8,0.0,0,0,13,13,30.8,4,4
Justin Houston,74101,CB,FRESNO ST,1,1,2.0,0,0,169,52.9,65.0,72.5,69.9,69.9,77.9,0.0,0,0,13,13,7.7,1,1
Taariq Al-Uqdah,74119,LB,WASH STATE,1,1,9.0,0,0,341,53.1,58.1,0.0,60.0,72.5,27.6,50.0,2,1,25,26,0.0,0,1
Zion Branch,74395,S,USC,1,0,12.0,0,0,326,68.3,65.8,75.3,,57.3,80.2,0.0,0,0,10,10,0.0,0,1
Treven Ma'ae,74498,DI,BAYLOR,1,2,0.7,0,0,118,60.0,58.7,77.0,57.0,65.5,34.9,16.7,1,0,26,26,11.5,3,3
Silas Walters,75263,S,MIAMI OH,1,1,5.5,0,0,221,65.8,66.9,77.7,59.2,66.5,39.3,16.7,1,0,36,37,2.8,1,4
Andre Proffitt,75264,DI,AKRON,1,0,,0,0,102,,30.0,68.5,,43.8,,,0,0,3,3,0.0,0,0
Capone Blue,76604,CB,WAKE,1,0,,0,0,339,65.3,65.9,73.9,,60.5,73.5,,0,1,6,6,0.0,0,0
Dennis Briggs Jr.,76792,DI,ILLINOIS,1,1,6.0,0,0,187,61.8,65.0,75.3,62.8,60.2,74.3,0.0,0,0,27,27,0.0,0,1
Antonio Colclough,76813,ED,BUFFALO,1,0,,0,0,126,,58.6,0.0,62.7,63.8,,,0,1,18,18,0.0,0,0
Matt Harmon,77244,ED,KENT STATE,1,1,10.0,0,0,201,60.5,64.3,81.1,65.2,60.2,29.0,40.0,2,0,28,28,3.6,1,2
Jace Ruder,77680,LB,N TEXAS,1,0,11.0,0,0,251,62.2,59.7,71.9,54.4,60.8,74.3,0.0,0,0,9,9,0.0,0,1
DaShon Bussell,78169,CB,W MICHIGAN,1,0,,0,0,347,63.9,55.2,0.0,,60.0,,,0,1,6,6,0.0,0,0
Marque Collins,78999,CB,BYU,1,0,,0,0,128,67.7,68.0,77.8,,62.9,80.7,,0,0,20,20,0.0,0,0
Cherif Seye,79240,ED,UCLA,1,0,7.0,0,0,324,,53.3,74.1,63.5,49.2,71.5,0.0,0,0,5,5,0.0,0,1
Jayden McDonald,81249,LB,UCONN,1,2,2.5,0,0,146,67.9,69.9,76.4,59.8,69.2,81.6,0.0,0,0,17,17,11.8,2,2
Jermayne Lole,82212,DI,TEXAS,1,0,3.0,0,0,311,,68.1,73.8,73.8,61.6,37.9,33.3,1,0,15,15,13.3,2,2
Matt Lawson,82266,DI,NEW MEX ST,1,0,4.0,0,0,242,60.0,61.9,77.2,56.8,62.8,69.7,0.0,0,0,31,32,0.0,0,1
Ezekiel Holmes,82281,DI,ILLINOIS,1,0,,0,0,187,,65.9,70.8,59.7,65.4,21.8,100.0,1,0,10,10,0.0,0,0
Maurice Strong Jr.,82408,DI,S ALABAMA,1,0,4.0,0,0,288,,62.6,74.4,56.1,66.7,70.1,0.0,0,0,9,9,11.1,1,1
Raymond Scott,82560,LB,JAMES MAD,1,0,,0,0,197,65.8,66.9,72.0,59.7,62.4,73.2,,0,0,4,4,0.0,0,0
Solomon Tuliaupupu,82562,ED,USC,1,1,,0,0,326,61.5,64.1,75.4,55.9,65.9,72.2,0.0,0,0,6,6,0.0,0,0
Dustin Johnson,83197,S,OHIO,1,0,,0,0,259,67.2,67.1,76.6,,62.2,24.3,,0,0,13,13,0.0,0,0
Jarvis Ware,83314,CB,UNLV,1,0,,0,0,325,73.2,73.4,75.9,,61.6,79.6,,0,0,12,12,0.0,0,0
Chris Mills,83315,CB,TEXAS ST,1,0,2.5,0,0,314,60.5,55.8,76.4,,48.1,66.3,33.3,1,0,42,42,2.4,1,2
Alex Williams,83824,ED,MIDDLE TN,1,0,,0,0,224,,56.4,76.5,58.7,55.1,18.3,100.0,2,0,22,23,0.0,0,0
Bryan Addison,83825,S,UCLA,1,0,7.0,0,0,324,80.2,79.1,77.5,,68.3,88.0,0.0,0,0,27,28,0.0,0,2
Armani-Eli Adams,83838,S,W MICHIGAN,1,0,4.0,0,0,347,71.4,74.9,68.7,60.0,61.0,79.2,0.0,0,0,3,3,0.0,0,1
Jayden Dunlap,85725,CB,BYU,1,0,,0,0,128,62.3,62.9,68.1,,60.0,,,0,0,1,1,0.0,0,0
Gracen Halton,85774,DI,OKLAHOMA,1,0,7.0,0,0,261,,58.4,0.0,57.0,68.0,70.2,0.0,0,1,15,16,0.0,0,1
Jacob Bandes,86082,DI,WASHINGTON,1,0,2.5,0,0,340,,63.9,76.3,64.3,61.7,72.4,0.0,0,0,22,22,0.0,0,2
Jairus Satele,86168,DI,FRESNO ST,1,0,,0,0,169,,61.5,71.0,,60.9,,,0,0,8,8,0.0,0,0
Rodney Robinson,86527,S,BOISE ST,1,0,6.0,0,0,120,62.7,67.0,79.6,74.1,65.2,53.1,0.0,0,0,17,17,0.0,0,1
