player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Dru Prox,23093,LB,UTSA,1,0,,0,0,331,60.9,61.8,68.5,59.7,60.0,,,0,0,2,2,0.0,0,0
Colby Reeder,30285,LB,IOWA STATE,1,0,3.0,0,0,193,66.3,74.3,73.1,64.0,80.3,80.4,0.0,0,0,13,15,23.1,3,3
Kyle Pugh,35900,LB,N ILLINOIS,1,1,2.7,0,0,254,65.8,51.9,73.2,58.6,44.5,80.6,0.0,0,0,18,18,11.1,2,3
Monte McGary,42477,CB,KANSAS,1,0,,0,0,198,62.5,70.3,70.0,60.0,60.0,,,0,0,1,1,0.0,0,0
Bricen Garner,42520,S,W MICHIGAN,1,0,6.0,0,0,347,57.0,53.4,76.9,58.3,47.6,64.0,33.3,1,0,28,29,3.6,1,2
Brandon Bouyer-Randle,42637,LB,UCONN,1,3,-2.5,0,0,146,59.4,63.9,77.7,54.2,72.0,82.6,0.0,0,0,25,25,8.0,2,2
Clifford Chattman,42657,S,UTSA,1,0,4.8,0,0,331,82.0,75.3,80.5,60.0,56.9,59.0,28.6,2,0,32,33,6.3,2,5
Anthony Watts,42807,DI,MARSHALL,1,0,,0,0,214,,61.3,72.9,59.6,60.8,,,0,0,2,2,0.0,0,0
Justin Clark,43185,CB,WISCONSIN,1,0,,0,0,349,66.6,67.1,75.1,,62.0,,,0,0,15,15,0.0,0,0
Jaydon Grant,43354,S,OREGON ST,1,0,,0,0,265,70.7,67.3,79.2,58.7,53.0,61.7,100.0,1,0,22,22,0.0,0,0
Jon-Michael Terry,43635,LB,TULSA,1,4,1.6,0,0,320,60.6,65.5,75.2,,66.6,75.0,6.3,1,0,48,48,22.9,11,11
Tyrone Hopper,43714,ED,MISSOURI,1,0,5.0,0,0,229,,59.3,73.5,57.0,60.7,72.2,0.0,0,0,7,7,14.3,1,1
Sione Tupou,44093,LB,TEXAS ST,1,3,3.0,0,1,314,70.0,79.2,74.9,76.7,76.5,84.2,0.0,0,0,19,19,5.3,1,1
Semisi Fakasiieiki,44340,LB,PURDUE,1,2,,0,0,273,64.5,43.4,70.6,78.2,27.4,25.1,50.0,2,0,14,14,0.0,0,0
Penei Pavihi,52079,LB,HAWAII,1,0,3.0,0,0,180,66.6,62.9,75.6,55.4,57.9,62.3,50.0,1,0,32,32,3.1,1,1
Kenneth Orji,52209,ED,RICE,1,2,,0,0,275,60.4,63.6,74.4,63.0,61.4,73.3,0.0,0,0,9,9,0.0,0,0
Trey Schuman,52216,ED,RICE,1,0,1.5,0,0,275,60.0,69.7,74.7,54.5,74.0,76.6,0.0,0,0,14,14,21.4,3,4
Alii Matau,52219,LB,S JOSE ST,1,0,5.7,0,0,285,53.2,62.6,80.4,82.7,48.0,33.6,40.0,2,0,14,14,7.1,1,3
Gabe Reid,52273,ED,UTAH,1,0,7.0,0,0,328,68.5,76.5,76.2,79.7,52.7,73.4,0.0,0,0,9,9,0.0,0,1
Darrien Grant,52293,DI,USF,1,0,2.0,0,0,327,,61.0,75.2,55.5,63.8,69.7,0.0,0,0,18,18,5.6,1,1
Mekhi LaPointe,52315,S,USF,1,2,3.5,0,0,327,30.8,44.1,73.9,58.6,70.9,55.2,0.0,0,0,20,20,10.0,2,2
Nick Roberts,52318,S,SMU,1,0,5.0,0,0,287,43.1,42.5,78.9,60.0,45.4,54.0,50.0,1,1,10,11,0.0,0,1
Bryce Dugan,52425,DI,OHIO,1,2,3.0,0,0,259,58.9,61.5,77.3,64.6,56.7,41.4,0.0,0,0,11,11,9.1,1,1
Cole Pearce,52970,LB,BALL ST,1,3,3.2,0,0,117,60.0,60.5,77.0,80.3,53.8,76.1,7.1,1,0,43,43,16.3,7,10
DeShawn Pace,53549,LB,CINCINNATI,1,1,,0,0,138,65.1,64.9,77.1,,62.7,77.4,0.0,0,0,46,46,0.0,0,0
Ja'von Hicks,53569,S,CINCINNATI,1,1,4.5,0,0,138,48.7,54.5,76.7,,59.4,49.8,25.0,1,0,48,48,2.1,1,2
Eric Phillips,53572,ED,CINCINNATI,1,1,1.3,0,0,138,,75.1,77.8,60.9,75.7,78.8,0.0,0,0,44,44,9.1,4,6
Ivan Pace Jr.,53587,LB,CINCINNATI,1,4,2.8,0,0,138,49.3,90.1,76.2,75.6,92.0,60.7,9.1,1,0,36,36,8.3,3,6
Ryan Mullaney,53704,ED,CINCINNATI,1,1,,0,0,138,,74.4,70.3,59.6,70.0,70.8,0.0,0,0,5,5,0.0,0,0
Carrington Valentine,53750,CB,KENTUCKY,1,0,,0,0,202,63.7,64.6,76.9,,64.9,38.4,,0,0,28,28,0.0,0,0
Jaheim Thomas,54193,LB,CINCINNATI,1,1,5.5,0,0,138,63.5,68.3,74.1,60.0,62.9,78.7,0.0,0,0,22,22,4.5,1,2
Isaiah King,55037,CB,BUFFALO,1,1,,0,0,126,48.3,49.6,76.2,58.3,59.8,27.8,0.0,0,0,31,31,0.0,0,0
Chibueze Onwuka,55044,DI,BOSTON COL,1,3,1.5,0,0,121,,90.0,76.4,72.4,89.0,75.7,0.0,0,0,23,23,13.0,3,4
Devonni Reed,55046,S,S CAROLINA,1,1,8.0,0,0,289,50.2,52.9,74.7,59.1,60.4,38.3,33.3,1,0,14,14,0.0,0,1
Jabari Taylor,55075,ED,CINCINNATI,1,3,3.0,0,0,138,,63.1,74.3,63.3,61.8,36.9,28.6,2,0,43,43,2.3,1,2
Wilson Huber,55090,LB,CINCINNATI,1,0,5.2,0,0,138,72.8,76.4,76.3,63.1,69.3,81.7,0.0,0,0,34,34,8.8,3,5
Jordan Swann,55103,CB,JAMES MAD,1,0,,0,0,197,56.8,55.1,77.8,76.0,42.3,21.2,100.0,2,0,37,38,0.0,0,0
Ian Swenson,55104,LB,UCONN,1,0,1.0,0,0,146,55.9,55.9,75.7,57.0,58.1,79.9,0.0,0,0,26,26,3.8,1,1
Caleb Thomas,55105,DI,LA MONROE,1,0,,0,0,209,,68.7,77.4,62.6,69.6,,,0,0,20,22,0.0,0,0
Dorian Hall,55168,S,FIU,1,0,,0,0,166,43.3,49.0,76.4,,64.1,43.5,,0,0,20,20,0.0,0,0
