player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,S,OREGON ST,1,0,,,100.0,,,0,0,0,,265,63.3,65.0,68.5,,61.8,73.1,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
James Camden,53418,LB,W MICHIGAN,1,0,,,68.8,,,0,0,0,,347,62.0,69.0,74.7,55.2,71.7,59.2,0,,,0,0,0,0.0,0,11,16,0,0,0,0,0,0,0.0,
Shaun Myers,62235,LB,COLORADO,1,0,,,70.8,,,0,0,0,,143,64.9,61.6,76.0,54.9,59.9,49.6,0,,,0,0,0,0.0,0,17,24,0,0,0,0,0,0,0.0,
Mister Williams,70521,LB,S DIEGO ST,1,0,0.0,100.0,93.8,13.5,13.5,0,0,0,0.0,284,66.6,84.3,75.7,67.7,90.5,83.7,0,8,0.0,0,0,0,89.6,2,30,32,1,2,2,0,11,11,0.4,5.5
Ben Florentine,70644,DI,WYOMING,1,0,,,6.3,,,0,0,0,,351,60.0,75.7,78.5,70.6,73.6,74.0,0,,,0,0,0,0.0,0,1,16,0,0,0,0,0,0,0.0,
Calvin Pitcher,70877,LB,UAB,1,0,6.0,100.0,100.0,10.0,10.0,0,0,0,0.0,321,52.7,59.1,71.2,,69.7,73.6,0,14,,0,0,0,118.8,1,10,10,0,0,1,0,14,8,1.4,14.0
Jadon Pearson,72538,LB,FRESNO ST,1,0,1.3,75.0,100.0,10.0,7.5,0,0,0,0.0,169,71.8,74.8,76.9,,71.2,73.0,0,9,0.0,0,0,0,78.1,3,31,31,4,5,4,0,13,11,0.4,4.3
Marco Notarainni,73389,LB,BOISE ST,1,1,4.0,0.0,63.6,,13.0,0,0,0,0.0,120,70.7,65.4,77.2,58.4,60.3,79.8,0,,0.0,0,0,0,39.6,0,14,22,1,1,1,0,0,0,0.0,
Gio De Leon,73658,LB,BUFFALO,1,0,1.0,100.0,100.0,3.0,3.0,0,0,0,0.0,126,61.2,65.3,66.5,,60.4,,0,9,,0,0,0,104.2,1,4,4,0,0,1,0,9,8,3.0,9.0
Justin Sinclair,74258,S,HAWAII,1,0,,,100.0,,,0,0,0,,180,62.5,62.5,68.6,,60.0,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Zion Branch,74395,S,GEORGIA,1,0,21.3,66.7,95.2,9.0,6.0,0,0,0,0.0,173,41.1,52.4,75.9,59.6,74.3,81.9,0,20,0.0,0,0,1,88.2,2,20,21,1,1,3,0,22,5,1.2,11.0
Brendon Harris,83446,S,MIDDLE TN,1,0,29.0,50.0,100.0,28.0,14.0,0,0,0,0.0,224,51.8,59.0,77.2,,69.0,83.3,0,56,0.0,0,0,0,135.4,1,28,28,1,1,2,1,56,26,2.0,56.0
Kalib Perry,86267,LB,LOUISVILLE,1,1,1.5,50.0,75.0,9.0,4.5,0,0,1,50.0,210,68.0,67.8,73.5,58.6,64.3,58.8,0,3,0.0,0,1,0,56.3,1,9,12,0,1,2,0,3,4,0.3,3.0
Jalil Tucker,86578,CB,OREGON ST,1,0,4.7,66.7,100.0,10.5,7.0,0,0,0,0.0,265,59.0,60.1,74.9,,63.2,27.9,0,11,50.0,1,0,1,82.6,2,23,23,0,1,3,0,18,10,0.9,9.0
Ceyair Wright,86877,CB,NEBRASKA,1,0,2.7,100.0,100.0,9.7,9.7,0,0,0,0.0,238,59.3,58.9,78.3,,57.7,37.9,0,13,0.0,0,0,0,105.6,3,31,31,0,1,3,0,28,20,1.0,9.3
David Reese,90079,ED,SYRACUSE,1,0,,,20.0,,,0,0,0,,304,62.8,59.8,78.5,59.7,56.7,75.2,0,,0.0,0,0,0,0.0,0,3,15,0,1,0,0,0,0,0.0,
Solomon Brown,97386,S,BUFFALO,1,0,4.0,0.0,94.1,,16.0,0,0,0,0.0,126,64.7,63.1,77.3,60.0,58.9,,0,,,0,0,0,39.6,0,16,17,0,0,1,0,0,0,0.0,
Marvae Myers,97517,CB,MARSHALL,1,0,20.0,33.3,100.0,12.0,4.0,0,0,0,0.0,214,56.9,58.3,75.2,,62.8,,0,69,,0,0,0,121.5,1,15,15,0,0,3,1,69,64,5.8,69.0
Jett Elad,97543,S,RUTGERS,1,0,,,85.7,,,0,0,0,,278,62.7,75.9,79.5,90.5,79.9,70.6,0,,33.3,1,0,0,0.0,0,30,35,0,2,0,0,0,0,0.0,
Mohamed Toure,97751,LB,MIAMI FL,1,0,13.5,66.7,85.0,8.3,5.5,0,0,1,16.7,220,57.0,58.1,75.8,53.3,65.6,65.6,0,28,0.0,0,0,0,141.0,4,34,40,1,6,6,1,63,11,1.9,15.8
Mark Davis,97886,CB,VANDERBILT,1,1,11.0,100.0,100.0,16.0,16.0,0,0,0,0.0,333,64.2,64.6,74.4,,60.4,53.5,0,18,33.3,1,0,0,118.8,1,17,17,0,1,1,0,18,7,1.1,18.0
Brandon Mack II,99105,ED,HOUSTON,1,0,4.0,100.0,23.1,3.0,3.0,0,0,0,0.0,182,61.7,55.9,80.4,54.4,55.7,26.7,0,4,,0,0,0,83.3,1,3,13,0,0,1,0,4,0,1.3,4.0
