player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,CB,OREGON ST,1,0,,,100.0,,,0,0,0,,265,64.3,71.8,75.4,,76.1,57.6,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Jaheim Thomas,54193,LB,WISCONSIN,1,0,,,100.0,,,0,0,0,,349,62.0,65.1,71.6,,62.9,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Barry Brown,62724,LB,COAST CAR,1,1,,,80.0,,,0,0,0,,141,64.2,77.3,73.1,68.6,76.9,60.0,0,,0.0,0,0,0,0.0,0,12,15,0,0,0,0,0,0,0.0,
Josh Minkins,66051,S,CINCINNATI,1,0,18.0,100.0,100.0,24.0,24.0,0,0,0,0.0,138,59.1,63.8,75.4,,71.0,80.7,0,26,0.0,0,0,0,158.3,1,26,26,0,2,1,1,26,8,1.1,26.0
Domani Jackson,71370,CB,ALABAMA,1,0,,,100.0,,,0,0,0,,103,60.1,81.6,74.5,,95.4,36.0,0,,100.0,1,0,0,0.0,0,13,13,0,0,0,0,0,0,0.0,
William Nimmo Jr.,71391,S,S DIEGO ST,1,0,8.0,100.0,100.0,11.0,11.0,0,0,0,0.0,284,55.9,51.7,74.0,,50.0,27.0,0,29,100.0,1,0,0,118.8,1,11,11,0,0,1,0,29,21,2.6,29.0
Akili Arnold,71406,S,USC,1,0,5.5,100.0,97.1,17.0,17.0,0,0,0,0.0,326,54.0,53.3,74.9,57.3,55.5,42.1,0,29,50.0,1,0,0,158.3,2,34,35,0,1,2,1,38,27,1.1,19.0
Easton Mascarenas-Arnold,71410,LB,USC,1,1,-0.2,100.0,79.1,6.8,6.8,0,0,0,0.0,326,68.8,65.4,78.9,64.2,53.3,65.4,0,10,16.7,1,0,0,90.0,5,34,43,2,4,5,0,28,29,0.8,5.6
DJ Harvey,72089,CB,S JOSE ST,1,0,7.0,100.0,100.0,14.0,14.0,0,1,0,0.0,285,53.4,60.1,75.2,,76.8,66.9,0,11,16.7,1,0,1,106.3,2,30,30,0,5,2,0,19,5,0.7,9.5
Kamren Fabiculanan,72332,S,WASHINGTON,1,2,2.8,100.0,100.0,11.6,11.6,0,0,0,0.0,340,66.8,66.5,77.5,,61.4,73.6,0,7,0.0,0,0,0,127.9,5,60,60,1,5,5,1,26,13,0.4,5.2
Raider Damuni,72338,S,BYU,1,0,,,81.8,,,0,0,0,,128,63.7,75.4,72.9,57.5,83.1,80.3,0,,,0,0,0,0.0,0,9,11,0,0,0,0,0,0,0.0,
Noa Pola-Gates,72535,CB,NEW MEXICO,1,0,18.3,50.0,97.1,16.0,8.0,0,0,1,25.0,241,61.5,64.1,77.7,60.0,70.3,80.8,0,43,0.0,0,1,0,95.8,2,33,34,0,2,4,0,52,13,1.6,26.0
Jadon Pearson,72538,LB,UTAH ST,1,0,10.5,50.0,79.3,23.0,11.5,0,0,0,0.0,329,66.5,61.5,77.7,53.7,55.5,29.5,0,7,0.0,0,0,0,58.3,1,23,29,0,1,2,0,7,1,0.3,7.0
Lavario Wiley,72769,CB,UNLV,1,0,13.0,100.0,100.0,12.0,12.0,0,0,0,0.0,325,60.0,60.9,75.7,,61.9,,0,13,,0,0,0,118.8,1,13,13,0,0,1,0,13,0,1.1,13.0
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,1,,,82.6,,,0,0,0,,101,62.5,54.4,77.2,44.7,49.3,51.7,0,,33.3,1,0,0,0.0,0,19,23,0,1,0,0,0,0,0.0,
Marco Notarainni,73389,LB,BOISE ST,1,1,8.5,100.0,79.2,20.5,20.5,0,0,0,0.0,120,54.9,55.2,78.9,50.7,63.6,47.1,0,24,0.0,0,0,0,118.8,2,42,53,0,1,2,0,44,27,1.1,22.0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,1.0,0.0,100.0,,22.0,0,0,0,0.0,341,72.9,71.6,74.9,,65.6,75.8,0,,0.0,0,0,0,39.6,0,23,23,1,3,1,0,0,0,0.0,
Justin Sinclair,74258,S,HAWAII,1,0,8.0,100.0,100.0,24.0,24.0,0,0,0,0.0,180,59.8,47.1,0.0,,36.6,35.5,0,2,0.0,0,0,1,118.8,1,26,26,0,2,1,1,2,0,0.1,2.0
Zion Branch,74395,S,USC,1,0,,,100.0,,,0,0,0,,326,77.5,64.6,69.4,,60.0,29.2,0,,0.0,0,0,0,0.0,0,3,3,1,1,0,0,0,0,0.0,
Silas Walters,75263,S,MIAMI OH,1,0,6.0,0.0,100.0,,29.0,0,0,0,0.0,221,67.8,69.8,77.4,,70.7,81.7,0,,0.0,0,0,0,39.6,0,30,30,0,1,1,0,0,0,0.0,
Chuck Hicks,75816,LB,MISSOURI,1,0,8.0,50.0,90.0,8.0,4.0,0,0,0,0.0,229,60.7,64.0,70.3,59.7,66.5,21.8,0,38,100.0,1,0,0,135.4,1,9,10,0,0,2,1,38,40,4.8,38.0
Damaje Yancey,76532,CB,TROY,1,0,6.7,66.7,97.0,14.0,9.3,0,0,0,0.0,318,47.5,46.5,0.0,59.1,66.1,23.7,0,8,100.0,2,0,2,75.7,2,32,33,0,0,3,0,13,6,0.5,6.5
Torey Richardson,76711,CB,TEMPLE,1,0,12.5,83.3,97.8,8.2,6.8,0,0,1,16.7,306,58.1,60.1,77.5,55.4,70.8,79.8,0,31,0.0,0,1,0,118.8,5,45,46,0,3,6,0,80,28,2.0,16.0
Antonio Colclough,76813,ED,BUFFALO,1,0,,,4.3,,,0,0,0,,126,61.2,60.5,78.0,63.2,54.9,75.2,0,,0.0,0,0,0,0.0,0,1,23,0,1,0,0,0,0,0.0,
Matt Harmon,77244,ED,KENT STATE,1,0,,,14.3,,,0,0,0,,201,61.3,58.2,79.7,53.8,60.7,77.0,0,,,0,0,0,0.0,0,3,21,0,0,0,0,0,0,0.0,
Daniel Bolden,77252,LB,TOLEDO,1,0,-2.0,100.0,76.2,7.5,7.5,0,0,0,0.0,316,64.1,83.6,76.2,62.4,89.9,81.5,0,4,,0,0,0,79.2,2,16,21,0,0,2,0,5,9,0.3,2.5
Keye Thompson,77266,LB,PITTSBURGH,1,0,,,64.3,,,0,0,0,,268,62.7,66.6,0.0,63.6,79.4,76.3,0,,,0,0,1,0.0,0,9,14,0,0,0,0,0,0,0.0,
Tory Spears,78134,S,TEXAS ST,1,0,1.0,100.0,100.0,9.0,9.0,0,0,0,0.0,314,52.5,53.7,72.5,,59.1,80.3,0,11,0.0,0,0,0,112.5,1,9,9,0,1,1,0,11,10,1.2,11.0
DaShon Bussell,78169,CB,W MICHIGAN,1,0,,,100.0,,,0,0,0,,347,65.1,67.2,72.0,,66.1,76.6,0,,0.0,0,0,0,0.0,0,8,8,0,1,0,0,0,0,0.0,
Marque Collins,78999,CB,BYU,1,0,9.3,66.7,94.7,4.5,3.0,0,0,0,0.0,128,49.0,52.0,75.7,59.3,65.4,74.2,1,29,0.0,0,0,0,55.6,4,18,19,0,1,6,0,54,29,3.0,13.5
Raymond Scott,82560,LB,JAMES MAD,1,0,,,100.0,,,0,0,0,,197,60.9,59.9,70.2,58.8,63.2,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Solomon Tuliaupupu,82562,ED,USC,1,0,0.0,100.0,38.9,7.0,7.0,0,0,0,0.0,326,72.1,62.3,78.4,52.7,57.6,75.7,0,1,0.0,0,0,0,79.2,1,7,18,1,1,1,0,1,1,0.1,1.0
Ale Kaho,82646,LB,UCLA,1,0,-2.7,100.0,100.0,3.0,3.0,0,0,0,0.0,324,29.3,42.3,70.8,,72.8,77.6,0,18,0.0,0,0,0,147.9,3,10,10,0,1,3,1,30,38,3.3,10.0
Jaden Robinson,83074,CB,OREGON ST,1,0,,,100.0,,,0,0,0,,265,50.0,56.2,75.5,60.0,58.8,73.5,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Dustin Johnson,83197,S,OHIO,1,0,0.0,100.0,100.0,17.5,17.5,0,0,0,0.0,259,63.9,64.1,78.2,,62.3,84.1,0,5,0.0,0,0,0,83.3,2,35,35,2,3,2,0,8,8,0.2,4.0
Jarvis Ware,83314,CB,UNLV,1,0,28.7,66.7,100.0,10.0,6.7,0,0,1,33.3,325,60.8,61.8,76.1,,63.3,,0,29,,0,1,0,149.3,2,23,23,0,0,3,1,40,3,2.0,20.0
Chris Mills,83315,CB,TEXAS ST,1,0,24.5,0.0,92.3,,6.0,0,0,2,100.0,314,63.5,64.2,74.0,59.7,63.3,21.4,0,,100.0,1,0,0,39.6,0,12,13,0,0,2,0,0,0,0.0,
Fa'Najae Gotay,83821,LB,AUBURN,1,0,,,66.7,,,0,0,0,,115,60.2,76.6,69.1,59.1,76.0,76.0,0,,,0,0,0,0.0,0,2,3,0,0,0,0,0,0,0.0,
Bryan Addison,83825,S,UCLA,1,2,7.8,75.0,97.1,11.0,8.3,1,0,1,25.0,324,68.5,65.5,0.0,60.0,67.1,38.6,0,15,40.0,2,1,1,90.6,3,34,35,0,1,4,0,25,18,0.8,8.3
Kalib Perry,86267,LB,TENNESSEE,1,0,0.0,100.0,92.9,11.0,11.0,0,0,0,0.0,307,52.0,55.0,77.0,60.0,62.2,73.0,0,16,,0,0,0,118.8,1,13,14,0,0,1,0,16,16,1.5,16.0
Jackson Schulz,86773,S,KENTUCKY,1,0,,,100.0,,,0,0,0,,202,93.5,93.5,68.0,,,,1,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Ceyair Wright,86877,CB,NEBRASKA,1,0,6.3,66.7,97.1,16.0,10.7,0,0,0,0.0,238,72.0,68.6,76.3,47.4,60.9,51.3,1,10,33.3,1,0,1,40.3,2,33,34,0,2,3,0,16,2,0.5,8.0
Logan Taylor,87618,LB,HAWAII,1,1,8.3,66.7,90.0,12.0,8.0,0,0,0,0.0,180,49.7,45.5,75.1,56.2,47.7,81.9,0,18,0.0,0,0,0,107.6,2,27,30,0,1,3,0,36,18,1.5,18.0
David Reese,90079,ED,CAL,1,0,,,12.5,,,0,0,0,,130,61.6,56.4,0.0,59.1,62.7,24.9,0,,,0,0,1,0.0,0,4,32,0,0,0,0,0,0,0.0,
Tyrice Ivy Jr.,90783,S,OREGON ST,1,0,36.0,100.0,100.0,4.0,4.0,0,0,0,0.0,265,29.6,46.4,77.2,,63.6,41.5,0,36,,0,0,1,118.8,1,5,5,0,0,1,0,36,0,9.0,36.0
Trey Laing,91245,ED,E MICHIGAN,1,1,13.0,100.0,11.8,2.0,2.0,0,0,0,0.0,160,50.2,56.9,77.4,55.1,67.1,74.7,0,19,0.0,0,0,0,118.8,1,2,17,0,0,1,0,19,6,9.5,19.0
Amir McDaniel,97087,CB,LA LAFAYET,1,0,0.2,80.0,75.0,6.0,4.8,0,0,0,0.0,207,66.9,69.5,79.2,59.8,73.2,52.6,0,13,33.3,1,0,0,87.5,4,24,32,2,2,5,0,25,22,1.0,6.3
Antavious Lane,97141,S,N CAROLINA,1,1,4.0,25.0,97.9,41.0,10.3,0,0,0,0.0,245,67.3,67.0,79.2,60.0,58.3,65.1,0,4,0.0,0,0,0,39.6,1,47,48,1,3,4,0,4,0,0.1,4.0
Anthony Wilson,97220,S,W VIRGINIA,1,1,9.8,80.0,100.0,9.3,7.4,0,0,0,0.0,343,51.7,56.1,78.4,,67.6,59.0,0,40,22.2,2,0,0,151.3,4,40,40,1,6,5,1,54,4,1.5,13.5
Brandon Crossley,97225,CB,SMU,1,0,17.0,100.0,97.6,37.0,37.0,0,0,0,0.0,287,66.0,67.5,76.9,59.1,69.7,79.0,0,19,0.0,0,0,0,118.8,1,40,41,0,1,1,0,19,2,0.5,19.0
Marcus Harris,97230,CB,CAL,1,0,9.8,50.0,100.0,10.2,5.1,0,0,2,20.0,130,55.3,57.0,79.8,,63.7,60.2,0,15,25.0,1,1,0,95.0,5,54,54,1,3,10,1,43,13,0.8,8.6
Rod Heard II,97237,S,NOTRE DAME,1,0,18.3,50.0,100.0,11.0,5.5,0,0,1,25.0,258,73.3,76.4,75.4,,75.1,48.9,0,17,50.0,1,1,0,65.6,2,23,23,1,1,4,0,21,6,1.0,10.5
Isaiah Essissima,97243,CB,COLO STATE,1,0,11.0,0.0,100.0,,1.0,0,0,1,100.0,144,73.6,80.6,69.1,,61.3,,0,,,0,1,0,39.6,0,2,2,0,0,1,0,0,0,0.0,
Jordan Clark,97324,CB,NOTRE DAME,1,2,6.2,60.0,100.0,10.3,6.2,0,0,0,0.0,258,64.1,66.8,78.7,,72.4,80.0,0,12,0.0,0,0,0,67.9,3,33,33,0,0,5,0,19,18,0.6,6.3
Derrick Canteen,97329,S,CINCINNATI,1,0,6.0,50.0,100.0,23.0,11.5,0,0,0,0.0,138,67.3,69.5,75.9,,69.3,77.7,0,6,0.0,0,0,0,56.3,1,25,25,1,1,2,0,6,5,0.3,6.0
Juan Powell,97330,CB,COAST CAR,1,1,7.3,66.7,97.1,5.0,3.3,0,0,0,0.0,141,72.3,70.0,77.4,60.0,58.2,84.2,0,23,0.0,0,0,0,126.2,6,33,34,1,2,9,1,68,30,2.3,11.3
AJ Williams,97343,S,COAST CAR,1,1,,,93.8,,,0,0,0,,141,67.5,67.4,78.0,58.8,64.5,61.5,0,,0.0,0,0,0,0.0,0,30,32,0,0,0,0,0,0,0.0,
Jakeen Harris,97351,S,N CAROLINA,1,1,7.5,50.0,100.0,36.0,18.0,0,0,0,0.0,245,68.2,70.8,75.7,,73.2,80.5,0,-2,0.0,0,0,0,56.3,1,42,42,1,2,2,0,-2,0,-0.1,-2.0
Coco Azema,97353,S,NWESTERN,1,0,9.0,50.0,91.7,10.0,5.0,0,0,1,50.0,256,41.5,54.8,73.3,60.0,66.7,75.3,0,14,,0,1,0,72.9,1,11,12,0,0,2,0,14,3,1.4,14.0
Sidney Porter,97369,S,KENNESAW,1,1,2.3,100.0,72.5,9.7,9.7,0,0,0,0.0,200,71.0,72.3,82.2,66.6,68.2,87.1,0,13,0.0,0,0,0,91.7,3,29,40,1,3,3,0,18,11,0.6,6.0
Solomon Brown,97386,S,BUFFALO,1,1,22.0,100.0,97.4,38.0,38.0,0,0,0,0.0,126,56.0,55.5,77.8,59.6,55.8,69.2,0,30,0.0,0,0,0,118.8,1,38,39,0,4,1,0,30,8,0.8,30.0
Trevon Booker,97468,CB,CHARLOTTE,1,0,7.0,0.0,100.0,,13.0,0,0,1,100.0,136,78.7,78.0,75.3,,62.7,74.8,0,,0.0,0,1,0,39.6,0,14,14,1,1,1,0,0,0,0.0,
Keonte Glinton,97470,CB,NEW MEX ST,1,1,12.0,50.0,100.0,21.0,10.5,0,0,0,0.0,242,66.7,65.9,76.4,,59.5,80.9,1,7,0.0,0,0,0,57.3,2,43,43,0,4,4,1,13,3,0.3,6.5
Roderick Roberson,97471,S,LA TECH,1,0,3.0,100.0,100.0,6.0,6.0,0,0,0,0.0,208,58.0,64.4,70.3,,69.0,81.6,0,16,0.0,0,0,0,118.8,1,6,6,0,2,1,0,16,13,2.7,16.0
Cameron Williams,97475,S,GA SOUTHRN,1,0,,,50.0,,,0,0,0,,174,60.0,61.3,71.5,60.0,60.0,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Dane Motley,97497,LB,ARK STATE,1,0,1.5,100.0,93.3,6.0,6.0,0,0,0,0.0,113,65.0,69.6,76.2,59.7,70.5,78.3,0,6,0.0,0,0,0,83.3,2,14,15,1,1,2,0,8,5,0.7,4.0
Jaden Voisin,97506,S,S ALABAMA,1,1,9.2,80.0,100.0,9.3,7.4,0,0,0,0.0,288,72.2,77.2,75.5,,81.6,80.5,1,15,0.0,0,0,0,52.9,4,42,42,2,6,5,0,31,1,0.8,7.8
Quincy Riley,97539,CB,LOUISVILLE,1,0,10.4,66.7,100.0,6.5,4.3,0,0,2,22.2,210,53.6,50.2,77.3,,38.5,44.4,0,55,0.0,0,2,1,146.8,6,46,46,1,5,9,1,120,42,3.1,20.0
Jett Elad,97543,S,UNLV,1,0,9.2,80.0,97.0,7.3,5.8,0,0,1,20.0,325,67.0,67.9,78.2,59.1,67.7,84.6,0,17,0.0,0,1,0,91.7,4,32,33,2,3,5,0,30,0,1.0,7.5
Jackson Barrow,97545,LB,TOLEDO,1,0,,,82.4,,,0,0,0,,316,70.4,75.7,74.9,56.3,74.2,76.3,0,,,0,0,0,0.0,0,14,17,0,0,0,0,0,0,0.0,
Dorian Jones,97546,LB,VIRGINIA,1,0,3.6,100.0,95.7,4.0,4.0,0,0,1,20.0,335,42.7,43.7,74.6,67.7,52.3,26.8,0,16,50.0,1,1,0,158.3,5,22,23,0,1,5,1,64,46,3.2,12.8
Marcus Fuqua,97563,S,BUFFALO,1,0,,,100.0,,,0,0,0,,126,72.0,73.3,76.5,,69.9,75.8,0,,0.0,0,0,0,0.0,0,25,25,1,1,0,0,0,0,0.0,
Damari Roberson,97609,S,W MICHIGAN,1,0,1.0,100.0,95.7,21.0,21.0,0,0,0,0.0,347,68.6,72.0,79.6,60.0,72.4,80.5,0,5,0.0,0,0,0,87.5,1,22,23,0,2,1,0,5,4,0.2,5.0
Nalu Emerson,97701,LB,HAWAII,1,0,5.5,100.0,83.3,10.5,10.5,0,0,0,0.0,180,57.8,68.2,76.5,64.9,74.8,72.0,0,15,0.0,0,0,0,118.8,2,25,30,3,3,2,0,25,14,1.2,12.5
M.J. Griffin,97703,S,LOUISVILLE,1,0,2.0,50.0,100.0,36.0,18.0,0,0,0,0.0,210,71.4,71.0,77.2,,64.7,56.6,0,6,50.0,1,0,0,56.3,1,43,43,1,1,2,0,6,2,0.2,6.0
Matt Salopek,97704,LB,MIAMI OH,1,0,8.0,100.0,93.3,13.5,13.5,0,0,0,0.0,221,63.6,62.0,74.7,59.3,58.8,80.7,1,11,,0,0,0,83.3,2,28,30,0,0,2,1,8,0,0.3,4.0
Jamal Morris,97881,LB,HOUSTON,1,0,6.0,50.0,87.0,20.0,10.0,0,0,0,0.0,182,60.0,65.0,73.1,56.5,73.0,59.0,0,11,50.0,1,0,0,66.7,1,20,23,0,1,2,0,11,5,0.6,11.0
Gavin Potter,97883,LB,TULSA,1,1,4.0,100.0,76.9,13.5,13.5,0,0,0,0.0,320,65.9,69.4,76.2,70.3,64.7,81.3,0,10,0.0,0,0,0,89.6,2,30,39,2,2,2,0,11,3,0.4,5.5
Jack Kiser,97889,LB,NOTRE DAME,1,0,1.0,50.0,83.3,9.5,4.8,0,0,1,25.0,258,60.7,61.6,74.8,67.8,56.2,78.8,0,27,0.0,0,1,0,75.0,2,20,24,2,1,4,0,30,26,1.6,15.0
David Spaulding,97890,CB,S CAROLINA,1,0,,,100.0,,,0,0,0,,289,63.0,66.9,71.5,,67.6,77.1,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
J'Coryan Anderson,97891,LB,MARSHALL,1,0,,,100.0,,,0,0,0,,214,60.0,69.2,66.0,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Darius McClendon,97910,S,BOWL GREEN,1,0,,,96.0,,,0,0,0,,122,66.7,68.4,77.1,60.0,68.0,77.7,0,,,0,0,0,0.0,0,24,25,0,0,0,0,0,0,0.0,
Jahfari Harvey,98118,ED,SMU,1,0,,,4.2,,,1,0,0,,287,60.0,57.3,0.0,62.4,59.2,76.4,0,,,0,0,1,0.0,0,1,24,1,0,0,0,0,0,0.0,
