player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Azizi Hearn,55569,CB,UCLA,1,0,7.8,81.8,91.7,3.7,3.0,0,0,1,9.1,324,46.7,49.8,76.1,58.1,63.9,82.5,0,37,0.0,0,1,0,103.0,9,33,36,1,6,11,0,96,51,2.9,10.7
Timarcus Davis,55574,CB,ARIZONA ST,1,0,16.3,66.7,100.0,12.0,8.0,0,0,0,0.0,110,54.8,60.9,76.1,,71.6,84.7,0,26,0.0,0,0,0,100.7,2,24,24,0,5,3,0,31,9,1.3,15.5
Wylan Free,55596,S,GA SOUTHRN,1,0,28.0,100.0,100.0,10.0,10.0,0,0,0,0.0,174,36.2,53.1,74.3,,73.0,84.8,0,36,0.0,0,0,0,118.8,1,11,11,1,2,1,0,36,8,3.6,36.0
Wesley McCormick,55609,CB,W VIRGINIA,1,0,11.3,42.9,100.0,6.0,2.6,0,0,0,0.0,343,66.1,66.4,74.0,,60.4,78.5,0,6,0.0,0,0,0,50.3,3,18,18,1,3,7,0,15,1,0.8,5.0
Cedrick Dort Jr.,55614,CB,WISCONSIN,1,0,,,100.0,,,0,0,0,,349,65.5,66.1,75.8,,61.9,,0,,,0,0,0,0.0,0,17,17,0,0,0,0,0,0,0.0,
Anthony Johnson,55628,CB,VIRGINIA,1,1,12.6,75.0,100.0,6.2,4.6,0,0,1,12.5,335,60.5,63.4,77.1,,73.6,83.4,0,18,0.0,0,1,1,102.6,6,39,39,1,6,8,0,73,14,2.0,12.2
Zack Sanders,55638,CB,OHIO,1,0,2.0,25.0,93.8,27.0,6.8,0,0,1,25.0,259,64.8,67.2,76.1,56.9,71.3,83.6,0,9,0.0,0,1,0,39.6,1,30,32,0,1,4,0,9,6,0.3,9.0
Tariq Drake,55668,S,OHIO,1,0,6.3,50.0,100.0,16.5,8.3,0,0,0,0.0,259,57.6,60.2,77.3,,67.2,82.9,0,8,0.0,0,0,0,57.3,2,38,38,0,4,4,0,13,12,0.4,6.5
Justin Broiles,55678,S,OKLAHOMA,1,2,-5.0,100.0,100.0,18.0,18.0,0,0,0,0.0,261,74.4,65.0,75.6,,43.8,79.3,0,4,0.0,0,0,0,83.3,1,19,19,0,0,1,0,4,9,0.2,4.0
Kordell Rodgers,55713,CB,TEXAS ST,1,0,16.0,50.0,100.0,8.7,4.3,0,1,1,16.7,314,72.6,71.8,75.8,,64.6,63.1,0,9,0.0,0,0,0,56.3,3,27,27,1,5,6,0,18,0,0.7,6.0
Grayson Cash,55727,S,UAB,1,1,9.7,66.7,100.0,24.5,16.3,0,0,0,0.0,321,68.6,67.3,78.7,,59.8,83.5,0,2,0.0,0,0,0,70.1,2,50,50,1,1,3,0,3,10,0.1,1.5
Zahodri Jackson,55736,CB,N TEXAS,1,1,8.5,75.0,100.0,8.3,6.3,0,0,0,0.0,251,51.2,55.4,76.1,,73.0,57.8,0,29,25.0,1,0,0,156.3,3,26,26,0,2,4,1,65,44,2.6,21.7
Keyon Blankenbaker,55749,CB,TEXAS TECH,1,0,3.0,50.0,100.0,7.0,3.5,0,0,0,0.0,315,54.9,49.7,76.9,,48.0,22.4,0,-4,100.0,1,0,0,56.3,1,7,7,0,0,2,0,-4,1,-0.6,-4.0
C.J. Coldon Jr.,55750,CB,OKLAHOMA,1,0,39.0,0.0,100.0,,5.0,0,0,0,0.0,261,47.6,40.7,71.1,,47.1,73.5,0,,,0,0,0,39.6,0,5,5,0,0,1,0,0,0,0.0,
Jordyn Riley,55767,S,LA MONROE,1,0,,,100.0,,,0,0,0,,209,63.8,52.5,73.4,,43.9,28.0,0,,,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Steven Jones Jr.,55785,CB,APP STATE,1,0,12.0,50.0,100.0,21.0,10.5,0,0,1,25.0,108,67.1,67.4,78.4,,63.6,49.5,0,25,16.7,1,0,0,84.4,2,45,45,1,5,4,0,39,23,0.9,19.5
Korey Hernandez,55796,CB,E MICHIGAN,1,0,,,100.0,,,0,0,0,,160,61.1,61.7,65.8,,,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Jahmin Muse,55830,S,BUFFALO,1,3,17.5,50.0,96.3,26.0,13.0,0,0,0,0.0,126,35.7,54.4,77.6,59.2,90.9,82.7,0,34,0.0,0,0,0,135.4,1,26,27,0,0,2,1,34,33,1.3,34.0
Isaiah Lewis,55854,S,COLORADO,1,0,9.5,50.0,100.0,22.0,11.0,0,0,0,0.0,143,66.0,55.4,74.7,,44.2,29.3,1,9,0.0,0,0,0,22.9,1,23,23,0,1,2,0,9,0,0.4,9.0
Blake Bogan,55868,S,E MICHIGAN,1,0,19.0,33.3,100.0,31.0,10.3,0,0,0,0.0,160,55.1,51.3,77.2,,42.5,61.7,0,5,25.0,1,0,0,42.4,1,35,35,1,3,3,0,5,1,0.2,5.0
Cyrus Fagan,55895,S,NC STATE,1,1,8.7,33.3,100.0,48.0,16.0,0,0,1,33.3,248,61.2,57.3,77.4,,43.8,53.7,0,10,33.3,1,1,0,43.8,1,50,50,0,1,3,0,10,8,0.2,10.0
Latavious Brini,55915,S,ARKANSAS,1,0,27.3,33.3,91.8,53.0,17.7,0,0,0,0.0,111,59.9,59.2,79.4,55.8,58.8,60.4,0,19,0.0,0,0,1,56.3,1,56,61,1,5,3,0,19,2,0.4,19.0
Ameer Speed,55918,CB,MICH STATE,1,0,14.6,77.8,100.0,5.4,4.2,0,0,0,0.0,223,48.7,51.5,78.6,,66.7,80.1,0,37,0.0,0,0,0,117.6,7,39,39,0,3,9,0,110,19,2.9,15.7
Devodric Bynum,55931,CB,UAB,1,0,8.2,66.7,100.0,11.8,7.8,0,0,1,16.7,321,63.1,61.4,78.0,,53.9,35.3,0,19,0.0,0,1,1,87.5,4,48,48,1,2,6,0,43,43,0.9,10.8
Bennett Williams,55954,CB,OREGON,1,0,13.0,100.0,97.1,30.0,30.0,0,0,0,0.0,264,60.5,65.3,79.1,59.1,78.6,82.1,0,12,0.0,0,0,0,116.7,1,34,35,2,2,1,0,12,-1,0.4,12.0
Bryant Fitzgerald,55961,S,INDIANA,1,1,3.2,100.0,97.7,7.8,7.8,0,0,0,0.0,190,49.6,50.0,78.2,57.7,53.8,52.1,0,26,14.3,1,0,0,118.8,5,43,44,0,5,5,0,65,49,1.7,13.0
Trey Creamer,55962,CB,CHARLOTTE,1,0,13.7,33.3,100.0,14.0,4.7,0,0,1,33.3,136,60.0,61.2,75.3,,63.4,74.2,0,7,0.0,0,0,0,42.4,1,17,17,0,1,3,0,7,1,0.5,7.0
Camron Harrell,55965,CB,SO MISS,1,0,13.5,50.0,90.9,20.0,10.0,0,0,0,0.0,296,53.0,59.4,76.9,70.3,70.4,74.8,0,26,,0,0,0,95.8,1,20,22,0,0,2,0,26,13,1.3,26.0
Datrone Young,55969,CB,DUKE,1,0,13.7,66.7,100.0,13.5,9.0,0,0,0,0.0,154,54.0,53.3,0.0,,67.9,79.1,0,10,0.0,0,0,1,84.0,2,28,28,0,2,3,0,19,4,0.7,9.5
Gervarrius Owens,55987,S,HOUSTON,1,0,6.0,66.7,96.6,13.0,8.7,0,1,1,33.3,182,69.0,63.8,77.9,60.0,53.0,45.1,0,2,33.3,2,1,0,70.1,2,28,29,0,4,3,0,3,6,0.1,1.5
Tyrell Ajian,55995,S,KENTUCKY,1,0,,,100.0,,,0,0,0,,202,59.6,62.0,77.9,,65.2,39.8,0,,50.0,1,0,0,0.0,0,15,15,0,1,0,0,0,0,0.0,
Bralen Trahan,56012,S,LA LAFAYET,1,2,7.8,100.0,100.0,9.8,9.8,0,0,0,0.0,207,48.6,57.8,77.8,,79.2,71.5,0,16,20.0,1,0,0,147.9,4,46,46,2,2,4,1,40,16,1.0,10.0
Xavier Cullens,56044,LB,MEMPHIS,1,0,5.7,100.0,94.7,5.3,5.3,0,0,0,0.0,218,46.4,56.0,74.3,59.5,72.2,43.5,0,27,50.0,1,0,0,158.3,3,18,19,0,1,3,1,48,31,3.0,16.0
Derrick Smith,56050,LB,W KENTUCKY,1,2,7.6,57.1,96.6,13.0,7.4,0,1,1,14.3,346,60.5,58.9,0.0,59.9,62.5,58.6,0,15,37.5,3,0,1,73.5,4,57,59,2,3,7,0,40,20,0.8,10.0
Jaylen Kelly-Powell,56057,S,AKRON,1,0,7.0,0.0,81.3,,9.0,0,0,0,0.0,102,47.0,50.6,74.3,70.7,52.3,38.1,0,,,0,0,0,39.6,0,13,16,1,0,1,0,0,0,0.0,
Cameron Ruiz,56131,CB,TEMPLE,1,0,3.0,100.0,100.0,8.0,8.0,0,0,0,0.0,306,70.6,71.5,73.8,,60.0,75.1,0,3,0.0,0,0,0,79.2,1,9,9,1,1,1,0,3,0,0.4,3.0
Tavyn Jackson,56164,S,COAST CAR,1,0,12.0,100.0,100.0,12.0,12.0,0,0,0,0.0,141,55.8,56.8,73.9,,60.0,78.9,0,12,0.0,0,0,0,116.7,1,12,12,0,2,1,0,12,0,1.0,12.0
Christian Braswell,56207,CB,RUTGERS,1,1,10.0,100.0,100.0,11.0,11.0,0,0,0,0.0,278,58.9,59.3,71.8,,60.0,76.6,0,14,0.0,0,0,0,118.8,1,11,11,0,1,1,0,14,4,1.3,14.0
Elijah Gates,56243,S,FRESNO ST,1,0,3.5,50.0,97.4,34.0,17.0,0,0,0,0.0,169,61.3,58.8,78.6,60.0,52.8,63.6,0,11,0.0,0,0,0,66.7,1,38,39,0,3,2,0,11,0,0.3,11.0
Jay Shaw,56244,CB,WISCONSIN,1,0,8.0,20.0,100.0,24.0,4.8,0,1,1,20.0,349,69.0,69.6,76.0,,65.3,77.0,0,11,0.0,0,1,0,39.6,1,25,25,0,1,5,0,11,6,0.5,11.0
Mo Osling III,56246,S,UCLA,1,4,-3.0,100.0,100.0,40.0,40.0,0,0,0,0.0,324,78.0,74.3,78.4,,58.4,87.3,0,2,0.0,0,0,0,79.2,1,41,41,2,4,1,0,2,5,0.1,2.0
Armani Marsh,56292,CB,WASH STATE,1,0,7.7,55.6,100.0,8.8,4.9,0,0,0,0.0,341,72.1,72.8,79.1,,67.7,60.7,0,9,25.0,1,0,0,62.7,5,45,45,3,3,9,0,31,24,0.7,6.2
Nick Figueroa,56335,ED,USC,1,0,,,6.7,,,0,0,0,,326,60.0,59.9,75.8,59.2,59.6,75.2,0,,,0,0,0,0.0,0,1,15,0,0,0,0,0,0,0.0,
Andre Jones Jr.,56395,ED,LA LAFAYET,1,0,8.0,0.0,32.3,,9.0,0,0,0,0.0,207,75.9,62.0,80.6,57.3,52.1,36.1,1,,100.0,2,0,0,0.0,0,10,31,0,0,1,0,0,0,0.0,
Brock Martin,56439,ED,OKLA STATE,1,0,,,5.9,,,0,0,0,,262,60.0,58.7,77.1,54.6,61.3,,0,,,0,0,0,0.0,0,1,17,0,0,0,0,0,0,0.0,
Marcus Haynes,56441,ED,DOMINION,1,1,,,17.2,,,0,0,0,,263,62.8,46.6,0.0,54.1,48.7,26.9,0,,0.0,0,0,1,0.0,0,5,29,0,0,0,0,0,0,0.0,
Victor Jones,56486,ED,AKRON,1,0,,,7.4,,,0,0,0,,102,60.3,66.9,78.6,57.8,69.9,29.9,0,,,0,0,0,0.0,0,2,27,0,0,0,0,0,0,0.0,
Kolby Wyatt,56615,ED,HAWAII,1,0,-3.0,0.0,6.7,,1.0,0,0,0,0.0,180,60.0,75.4,77.5,53.2,79.8,77.1,0,,,0,0,0,39.6,0,1,15,0,0,1,0,0,0,0.0,
Alfred Bryant,56647,ED,INDIANA,1,0,4.0,100.0,14.3,5.0,5.0,0,0,0,0.0,190,33.6,49.1,79.9,56.4,60.9,73.0,0,18,0.0,0,0,0,118.8,1,5,35,0,1,1,0,18,14,3.6,18.0
DJ Johnson,56704,ED,OREGON,1,0,-0.5,100.0,25.0,3.5,3.5,0,0,0,0.0,264,53.6,64.9,79.1,63.5,70.0,78.5,0,12,0.0,0,0,0,93.8,2,7,28,1,1,2,0,13,14,1.9,6.5
Brad Johnson,56831,LB,S CAROLINA,1,0,,,90.0,,,0,0,0,,289,66.4,69.6,74.8,69.7,63.6,44.4,0,,0.0,0,0,0,0.0,0,18,20,0,1,0,0,0,0,0.0,
Justin Ellis,56855,ED,GA SOUTHRN,1,0,-1.0,100.0,4.2,1.0,1.0,0,0,0,0.0,174,60.0,67.5,81.0,58.1,76.0,79.8,0,5,100.0,1,0,0,127.1,1,1,24,0,0,1,1,5,6,5.0,5.0
Jordan Ferguson,56995,ED,MIDDLE TN,1,0,,,9.1,,,0,0,0,,224,70.6,70.3,77.5,57.6,69.7,62.1,0,,50.0,1,0,0,0.0,0,2,22,2,1,0,0,0,0,0.0,
Ja'Kerrius Wyatt,56997,DI,MIDDLE TN,1,0,,,5.6,,,0,0,0,,224,59.9,57.3,0.0,68.0,60.2,,0,,,0,0,1,0.0,0,1,18,0,0,0,0,0,0,0.0,
C.J. Jones,57426,S,W KENTUCKY,1,0,1.3,66.7,75.0,15.0,10.0,0,0,0,0.0,346,63.5,66.3,81.1,63.6,68.5,39.1,0,7,100.0,1,0,0,70.1,2,33,44,0,0,3,0,8,11,0.3,4.0
Bubba Arslanian,57671,LB,AKRON,1,0,12.0,100.0,66.7,15.0,15.0,0,0,0,0.0,102,58.3,57.2,75.0,70.0,52.4,84.3,0,22,0.0,0,0,0,118.8,1,16,24,0,2,1,0,22,10,1.5,22.0
Rourke Freeburg,57694,LB,TOLEDO,1,0,,,85.7,,,0,0,0,,316,62.6,74.3,70.0,60.0,74.9,79.0,0,,,0,0,0,0.0,0,6,7,0,0,0,0,0,0,0.0,
Kyle Soelle,57702,LB,ARIZONA ST,1,1,0.0,100.0,100.0,24.0,24.0,0,0,0,0.0,110,60.8,30.1,73.5,,25.9,42.0,0,9,0.0,0,0,0,104.2,1,24,24,0,2,1,0,9,9,0.4,9.0
Kyrei Fisher-Morris,57709,LB,OREGON ST,1,0,0.0,100.0,100.0,7.0,7.0,0,0,0,0.0,265,72.5,65.9,71.5,,56.0,39.2,0,1,0.0,0,0,0,79.2,1,7,7,1,1,1,0,1,1,0.1,1.0
Kieren Douglas,57719,LB,PURDUE,1,0,-1.7,66.7,62.5,7.0,4.7,0,0,0,0.0,273,48.4,57.2,75.5,58.6,69.8,76.5,0,12,,0,0,0,89.6,2,15,24,0,0,3,0,23,33,1.6,11.5
Ezekiel Noa,57750,LB,BOISE ST,1,0,,,84.6,,,0,0,0,,120,62.9,77.0,73.9,59.2,82.8,77.6,0,,,0,0,0,0.0,0,11,13,0,0,0,0,0,0,0.0,
Jerry Roberts,57759,LB,ARIZONA,1,1,14.0,100.0,100.0,8.5,8.5,0,0,0,0.0,109,63.9,44.7,75.2,,36.2,84.3,0,25,0.0,0,0,0,118.8,2,17,17,1,2,2,0,34,6,2.0,17.0
Jaden Hunter,57837,LB,W KENTUCKY,1,0,5.0,100.0,58.1,17.0,17.0,0,0,0,0.0,346,58.1,54.3,76.1,59.3,51.3,43.0,0,5,50.0,1,0,0,87.5,1,18,31,0,1,1,0,5,0,0.3,5.0
Robert Beal Jr.,57840,ED,GEORGIA,1,0,-2.0,100.0,16.7,2.0,2.0,0,0,0,0.0,173,60.9,56.7,75.4,58.2,55.2,,0,1,,0,0,0,79.2,1,2,12,0,0,1,0,1,3,0.5,1.0
O'Rien Vance,57881,LB,IOWA STATE,1,1,-1.0,50.0,70.4,18.0,9.0,0,0,0,0.0,193,66.7,71.7,76.9,66.8,67.7,79.7,0,6,0.0,0,0,0,56.3,1,19,27,2,1,2,0,6,11,0.3,6.0
Diamonte Tucker-Dorsey,57885,LB,TEXAS,1,0,3.0,50.0,95.5,20.0,10.0,0,0,1,50.0,311,65.4,67.2,76.4,59.5,66.5,79.1,0,10,,0,0,0,64.6,1,21,22,1,0,2,0,10,9,0.5,10.0
Jordan Wright,57907,ED,KENTUCKY,1,0,-6.0,100.0,47.4,9.0,9.0,0,0,0,0.0,202,71.4,62.0,79.2,58.9,52.0,77.9,0,-2,0.0,0,0,0,79.2,1,9,19,1,1,1,0,-2,4,-0.2,-2.0
Tyler Taylor,57943,LB,UAB,1,0,-0.6,100.0,94.4,10.0,10.0,0,0,0,0.0,321,63.8,64.3,73.5,64.5,61.9,28.5,1,18,50.0,2,0,0,111.7,5,51,54,0,2,5,1,54,57,1.1,10.8
Ayinde Eley,57955,LB,GA TECH,1,0,0.0,0.0,84.2,,15.0,0,0,0,0.0,176,64.8,75.7,77.5,74.2,73.0,59.0,0,,0.0,0,0,0,39.6,0,16,19,2,1,1,0,0,0,0.0,
Waynmon Steed Jr.,57964,LB,MIAMI FL,1,0,-1.5,100.0,85.7,3.0,3.0,0,0,0,0.0,220,43.6,33.3,72.6,59.3,40.2,25.6,0,25,50.0,1,0,0,158.3,2,6,7,0,1,2,1,43,46,7.2,21.5
