player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Penei Pavihi,52079,LB,HAWAII,1,1,3.6,80.0,91.7,5.5,4.4,0,0,0,0.0,180,57.2,40.9,74.4,58.2,30.2,57.5,0,31,0.0,0,0,0,107.5,4,22,24,2,4,5,0,49,40,2.2,12.3
George Nyakwol,52203,S,RICE,1,0,,,100.0,,,0,0,0,,275,66.8,51.8,73.9,,31.4,27.0,0,,0.0,0,0,0,0.0,0,17,17,0,1,0,0,0,0,0.0,
Trey Schuman,52216,ED,RICE,1,0,,,14.3,,,0,0,0,,275,60.0,68.8,72.9,83.8,50.7,29.5,0,,100.0,1,0,0,0.0,0,1,7,0,0,0,0,0,0,0.0,
Alii Matau,52219,LB,S JOSE ST,1,0,-0.3,33.3,96.0,24.0,8.0,0,0,0,0.0,285,70.6,69.4,77.1,59.5,64.4,59.8,0,8,,0,0,0,42.4,1,24,25,0,0,3,0,8,6,0.3,8.0
Rico Tolefree,52250,LB,S JOSE ST,1,0,,,75.0,,,0,0,0,,285,62.8,62.3,73.8,58.2,60.9,73.1,0,,,0,0,0,0.0,0,6,8,0,0,0,0,0,0,0.0,
Gabe Reid,52273,ED,UTAH,1,0,,,12.5,,,0,0,0,,328,60.0,64.2,75.1,54.0,68.1,75.4,0,,,0,0,0,0.0,0,1,8,0,0,0,0,0,0,0.0,
Bentlee Sanders,52291,S,NEVADA,1,0,8.7,66.7,100.0,7.5,5.0,0,0,0,0.0,239,86.9,69.9,79.0,,30.6,28.2,1,44,14.3,1,0,0,109.7,4,33,33,2,6,6,1,94,52,3.1,23.5
Mekhi LaPointe,52315,S,USF,1,0,2.8,100.0,100.0,5.6,5.6,0,0,0,0.0,327,57.1,61.4,76.3,,69.7,81.3,0,22,0.0,0,0,0,110.8,5,28,28,0,3,5,0,53,39,1.9,10.6
Nick Roberts,52318,S,SMU,1,0,-6.0,100.0,97.1,32.0,32.0,0,0,0,0.0,287,60.9,64.2,76.2,60.0,69.3,78.0,0,19,,0,0,0,118.8,1,33,34,0,0,1,0,19,25,0.6,19.0
Xavier Peters,52819,ED,FAU,1,0,9.5,100.0,42.9,3.0,3.0,0,0,0,0.0,165,43.0,55.0,73.4,74.1,,75.7,0,15,0.0,0,0,0,118.8,2,6,14,0,2,2,0,27,8,4.5,13.5
Cole Pearce,52970,LB,BALL ST,1,0,8.5,100.0,87.2,19.0,19.0,0,0,0,0.0,117,55.3,59.9,76.6,52.9,67.3,81.8,0,17,0.0,0,0,0,104.2,2,41,47,0,1,2,0,18,1,0.5,9.0
DeShawn Pace,53549,LB,CINCINNATI,1,0,21.0,100.0,92.9,13.0,13.0,0,0,0,0.0,138,50.1,64.4,74.4,60.0,77.5,78.3,0,22,,0,0,0,118.8,1,13,14,0,0,1,0,22,1,1.7,22.0
Ja'von Hicks,53569,S,CINCINNATI,1,0,8.3,0.0,100.0,,5.0,0,0,0,0.0,138,65.8,70.1,76.0,,72.6,61.7,1,,100.0,1,0,0,0.0,0,15,15,0,0,3,0,0,0,0.0,
Ivan Pace Jr.,53587,LB,CINCINNATI,1,0,,,70.0,,,0,0,0,,138,61.7,92.1,0.0,75.9,95.6,85.5,0,,,0,0,1,0.0,0,7,10,0,0,0,0,0,0,0.0,
Carrington Valentine,53750,CB,KENTUCKY,1,2,18.5,25.0,100.0,19.5,4.9,0,0,1,12.5,202,71.2,68.9,77.6,,53.5,66.6,0,16,25.0,1,1,0,39.6,2,41,41,0,1,8,0,18,8,0.5,9.0
Jaheim Thomas,54193,LB,CINCINNATI,1,0,4.0,50.0,77.8,7.0,3.5,0,0,0,0.0,138,52.0,78.7,75.0,89.5,78.2,63.1,0,5,0.0,0,0,0,56.3,1,7,9,0,1,2,0,5,3,0.7,5.0
Isaiah Norman,54967,S,MARSHALL,1,0,5.0,100.0,100.0,7.0,7.0,0,0,0,0.0,214,48.8,55.3,74.4,,70.8,79.9,0,16,0.0,0,0,0,110.4,2,14,14,0,1,2,0,21,11,1.5,10.5
Tim Terry,55020,LB,AKRON,1,0,0.0,100.0,90.0,8.0,8.0,0,0,0,0.0,102,64.8,48.0,72.6,59.9,41.2,34.7,0,5,0.0,0,0,0,87.5,1,9,10,1,1,1,0,5,5,0.6,5.0
Devonni Reed,55046,S,S CAROLINA,1,0,-3.0,100.0,95.5,9.5,9.5,0,0,0,0.0,289,54.4,51.0,76.7,58.8,48.5,27.4,0,11,100.0,1,0,0,100.0,2,21,22,0,0,2,0,16,22,0.8,8.0
Troy Brown,55050,LB,OLE MISS,1,0,3.7,33.3,94.1,16.0,5.3,0,0,0,0.0,226,71.3,82.0,74.9,79.7,73.4,80.7,0,4,0.0,0,0,0,42.4,1,16,17,2,2,3,0,4,0,0.3,4.0
Wilson Huber,55090,LB,CINCINNATI,1,0,-1.0,50.0,72.7,8.0,4.0,0,0,0,0.0,138,44.6,52.5,75.8,66.3,59.3,77.8,0,9,,0,0,0,62.5,1,8,11,0,0,2,0,9,13,1.1,9.0
Jordan Swann,55103,CB,JAMES MAD,1,0,24.3,33.3,100.0,10.0,3.3,0,0,0,0.0,197,59.0,59.6,73.2,,60.3,,1,90,,0,0,0,81.9,1,11,11,0,0,3,1,90,54,9.0,90.0
Ian Swenson,55104,LB,UCONN,1,3,8.8,83.3,80.6,5.6,4.7,0,0,0,0.0,146,48.3,52.2,74.8,54.0,60.4,84.2,0,19,0.0,0,0,0,115.3,5,29,36,0,2,6,0,70,20,2.5,14.0
Chris Bacon,55196,S,BOWL GREEN,1,1,16.0,50.0,95.4,17.7,8.8,0,0,0,0.0,122,47.8,51.4,79.7,56.4,66.1,75.8,0,18,0.0,0,0,0,77.8,3,62,65,0,4,6,0,49,3,0.9,16.3
Jaylon Jones,55197,CB,GA STATE,1,0,15.0,0.0,100.0,,6.0,0,0,0,0.0,175,67.2,67.7,73.8,,61.2,76.2,0,,0.0,0,0,0,39.6,0,12,12,0,2,2,0,0,0,0.0,
Jordan Strachan,55198,ED,S CAROLINA,1,0,,,18.8,,,0,0,0,,289,54.6,52.1,78.9,59.5,51.9,47.6,0,,100.0,1,0,0,0.0,0,3,16,1,0,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,1,0,10.5,0.0,92.3,,6.0,0,0,0,0.0,316,76.6,68.2,75.8,58.9,50.9,34.9,0,,0.0,0,0,0,39.6,0,12,13,0,1,2,0,0,0,0.0,
Nate Givhan,55355,ED,TOLEDO,1,0,,,20.0,,,0,0,0,,316,60.0,52.5,74.6,55.6,54.0,19.3,0,,,0,0,0,0.0,0,1,5,0,0,0,0,0,0,0.0,
Anthony Montalvo,55417,DI,UCF,1,0,,,5.3,,,0,0,0,,323,59.2,69.9,76.6,58.2,76.5,75.0,0,,,0,0,0,0.0,0,1,19,1,0,0,0,0,0,0.0,
Coby Davis,55425,CB,WAKE,1,0,14.3,33.3,90.9,9.0,3.0,0,0,1,33.3,339,67.2,66.3,74.1,59.0,62.5,75.1,1,18,,0,0,0,15.3,1,10,11,0,0,3,0,18,11,2.0,18.0
Troy Simon,55427,S,TOLEDO,1,0,,,100.0,,,0,0,0,,316,64.2,65.2,75.2,,64.3,76.4,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
DJ Taylor,55438,LB,BOWL GREEN,1,0,3.7,83.3,97.4,6.8,5.7,0,0,0,0.0,122,55.4,62.6,75.1,59.5,76.2,62.3,0,22,20.0,1,0,0,95.8,5,38,39,2,4,6,0,42,43,1.2,8.4
Chase Monroe,55439,LB,CHARLOTTE,1,0,3.5,100.0,90.0,8.5,8.5,0,0,0,0.0,136,53.8,62.9,75.3,56.7,73.2,50.9,0,7,50.0,1,0,0,93.8,2,18,20,0,1,2,0,13,6,0.8,6.5
Malik Hausman,55567,CB,HAWAII,1,0,14.8,75.0,100.0,5.0,3.8,0,0,0,0.0,180,53.1,52.5,77.7,,55.3,52.2,0,42,0.0,0,0,0,156.3,3,15,15,0,3,4,1,56,10,3.7,18.7
Tony Wallace,55568,CB,UTSA,1,0,26.0,100.0,100.0,1.0,1.0,0,0,0,0.0,331,48.4,41.5,67.4,,60.0,74.8,0,48,0.0,0,0,0,118.8,1,1,1,0,1,1,0,48,22,48.0,48.0
Azizi Hearn,55569,CB,UCLA,1,1,10.5,50.0,96.7,26.0,13.0,1,0,1,50.0,324,62.2,63.3,76.8,60.0,64.5,78.5,0,17,0.0,0,0,1,79.2,1,29,30,0,1,2,0,17,4,0.7,17.0
Timarcus Davis,55574,CB,ARIZONA ST,1,0,16.2,40.0,100.0,14.5,5.8,0,0,2,40.0,110,63.1,61.1,0.0,,66.7,28.1,0,43,100.0,1,1,2,78.8,2,30,30,0,0,5,0,52,15,1.8,26.0
Wylan Free,55596,S,GA SOUTHRN,1,0,17.5,50.0,100.0,13.0,6.5,0,0,0,0.0,174,31.2,41.9,75.8,,69.4,81.1,0,24,0.0,0,0,0,93.8,1,13,13,0,1,2,0,24,1,1.8,24.0
Wesley McCormick,55609,CB,W VIRGINIA,1,0,13.0,0.0,100.0,,6.0,0,0,1,50.0,343,75.2,74.5,73.5,,63.1,73.5,0,,,0,1,0,39.6,0,13,13,0,0,2,0,0,0,0.0,
Cedrick Dort Jr.,55614,CB,WISCONSIN,1,0,2.0,50.0,100.0,29.0,14.5,0,0,1,50.0,349,70.3,70.3,78.5,,63.5,74.8,0,4,0.0,0,1,0,56.3,1,29,29,1,1,2,0,4,0,0.1,4.0
Anthony Johnson,55628,CB,VIRGINIA,1,1,10.0,57.1,100.0,8.0,4.6,0,0,1,14.3,335,74.4,75.8,76.8,,73.8,83.6,1,24,0.0,0,1,0,34.5,4,32,32,1,3,7,0,41,20,1.3,10.3
Zack Sanders,55638,CB,OHIO,1,0,1.8,87.5,100.0,4.0,3.5,0,0,0,0.0,259,51.3,53.9,75.0,,64.2,63.7,0,10,0.0,0,0,0,130.2,7,28,28,0,4,8,1,46,27,1.6,6.6
Tariq Drake,55668,S,OHIO,1,1,17.5,50.0,100.0,42.0,21.0,0,0,0,0.0,259,62.3,63.4,79.0,,64.9,72.8,0,14,0.0,0,0,0,72.9,1,42,42,4,4,2,0,14,7,0.3,14.0
Justin Broiles,55678,S,OKLAHOMA,1,0,,,92.3,,,0,0,0,,261,63.0,64.9,77.1,57.3,67.2,72.6,0,,25.0,1,0,0,0.0,0,24,26,0,3,0,0,0,0,0.0,
Kordell Rodgers,55713,CB,TEXAS ST,1,0,6.8,25.0,100.0,52.0,13.0,0,0,1,25.0,314,92.4,91.6,78.2,,45.4,37.2,2,-3,0.0,0,0,0,0.0,1,55,55,1,1,4,0,-3,1,-0.1,-3.0
Grayson Cash,55727,S,UAB,1,0,,,100.0,,,0,0,0,,321,66.4,68.4,77.0,,68.7,81.3,0,,,0,0,0,0.0,0,27,27,0,0,0,0,0,0,0.0,
Andre Grayson,55735,CB,UTAH ST,1,0,25.0,100.0,100.0,2.5,2.5,0,0,0,0.0,329,39.4,38.9,70.9,,60.0,73.5,0,62,0.0,0,0,0,118.8,2,6,6,0,1,2,0,82,32,16.4,41.0
Keyon Blankenbaker,55749,CB,TEXAS TECH,1,0,,,83.3,,,0,0,0,,315,64.4,68.5,72.6,63.2,60.0,72.5,0,,,0,0,0,0.0,0,5,6,0,0,0,0,0,0,0.0,
C.J. Coldon Jr.,55750,CB,OKLAHOMA,1,0,,,100.0,,,0,0,0,,261,61.3,64.7,70.1,,64.1,74.3,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Jordyn Riley,55767,S,LA MONROE,1,0,4.8,50.0,100.0,11.5,5.8,0,0,0,0.0,209,70.3,74.1,74.6,,75.3,47.0,0,10,50.0,1,0,0,57.3,2,23,23,1,1,4,0,13,4,0.6,6.5
Steven Jones Jr.,55785,CB,APP STATE,1,0,7.0,0.0,100.0,,24.0,0,0,0,0.0,108,67.5,67.8,75.5,,62.1,,0,,,0,0,0,39.6,0,25,25,0,0,1,0,0,0,0.0,
Korey Hernandez,55796,CB,E MICHIGAN,1,1,16.0,80.0,100.0,1.8,1.4,0,0,1,20.0,160,58.4,58.6,70.6,,60.0,79.6,0,36,0.0,0,1,0,158.3,4,7,7,0,3,5,1,63,9,9.0,15.8
Jahmin Muse,55830,S,BUFFALO,1,0,,,94.4,,,0,0,0,,126,73.0,67.6,78.4,68.3,52.1,63.4,0,,0.0,0,0,0,0.0,0,34,36,1,3,0,0,0,0,0.0,
Isaiah Lewis,55854,S,COLORADO,1,0,38.0,0.0,100.0,,3.0,0,0,1,100.0,143,76.5,56.2,76.8,,41.1,29.5,0,,,0,1,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
Davondre Robinson,55861,S,CHARLOTTE,1,0,-3.0,100.0,100.0,2.0,2.0,0,0,0,0.0,136,45.1,48.6,65.8,,,76.4,0,14,0.0,0,0,0,118.8,1,2,2,0,1,1,0,14,17,7.0,14.0
Blake Bogan,55868,S,E MICHIGAN,1,0,8.0,100.0,100.0,17.0,17.0,0,0,0,0.0,160,58.9,61.2,74.0,,64.7,77.9,0,12,0.0,0,0,0,116.7,1,17,17,0,1,1,0,12,4,0.7,12.0
Cyrus Fagan,55895,S,NC STATE,1,0,4.2,80.0,100.0,7.8,6.2,0,0,1,20.0,248,76.8,72.2,75.8,,51.3,56.8,0,7,0.0,0,1,0,79.2,4,31,31,2,4,5,0,14,3,0.5,3.5
Latavious Brini,55915,S,ARKANSAS,1,0,19.0,0.0,95.0,,35.0,0,0,0,0.0,111,69.3,68.9,77.1,69.7,57.8,82.6,0,,0.0,0,0,1,39.6,0,38,40,0,3,1,0,0,0,0.0,
Ameer Speed,55918,CB,MICH STATE,1,0,7.3,100.0,100.0,12.0,12.0,0,0,0,0.0,223,55.9,61.3,75.8,,81.2,83.9,0,19,0.0,0,0,0,118.8,3,36,36,1,4,3,0,43,21,1.2,14.3
Devodric Bynum,55931,CB,UAB,1,0,,,100.0,,,0,0,0,,321,71.1,71.4,74.2,,61.4,73.5,0,,0.0,0,0,0,0.0,0,14,14,1,1,0,0,0,0,0.0,
Bennett Williams,55954,CB,OREGON,1,0,6.5,50.0,100.0,21.0,10.5,0,0,0,0.0,264,51.8,53.8,74.9,,62.7,,0,7,,0,0,0,97.9,1,23,23,0,0,2,1,7,0,0.3,7.0
Bryant Fitzgerald,55961,S,INDIANA,1,0,-1.0,100.0,96.4,22.0,22.0,0,0,0,0.0,190,52.5,58.2,75.8,61.8,69.0,81.5,0,10,0.0,0,0,1,108.3,1,27,28,0,1,1,0,10,11,0.5,10.0
Trey Creamer,55962,CB,CHARLOTTE,1,1,5.0,100.0,100.0,28.0,28.0,0,0,0,0.0,136,73.0,73.1,75.8,,65.9,79.7,0,4,0.0,0,0,0,83.3,1,29,29,1,2,1,0,4,-1,0.1,4.0
Camron Harrell,55965,CB,SO MISS,1,0,,,81.0,,,0,0,0,,296,60.1,60.0,78.4,54.9,62.1,43.5,0,,,0,0,0,0.0,0,17,21,0,0,0,0,0,0,0.0,
Datrone Young,55969,CB,DUKE,1,0,19.1,37.5,100.0,18.7,7.0,0,0,1,12.5,154,64.2,63.5,78.0,,56.7,23.8,0,14,100.0,1,0,0,90.6,3,60,60,0,0,8,1,34,9,0.6,11.3
Gervarrius Owens,55987,S,HOUSTON,1,0,0.0,100.0,100.0,64.0,64.0,0,0,1,100.0,182,87.6,86.3,80.3,,73.2,55.5,1,7,25.0,1,1,0,56.3,1,65,65,0,3,1,0,7,7,0.1,7.0
Tyrell Ajian,55995,S,KENTUCKY,1,0,56.0,0.0,100.0,,39.0,0,0,1,100.0,202,78.3,73.8,78.9,,56.2,83.0,0,,0.0,0,1,0,39.6,0,41,41,3,4,1,0,0,0,0.0,
Bralen Trahan,56012,S,LA LAFAYET,1,1,1.2,60.0,100.0,13.7,8.2,0,0,0,0.0,207,58.8,59.8,78.7,,63.1,79.9,0,10,0.0,0,0,0,104.2,3,46,46,0,2,5,1,14,9,0.3,4.7
Xavier Cullens,56044,LB,MEMPHIS,1,0,,,50.0,,,0,0,0,,218,61.0,81.8,0.0,66.0,89.7,80.9,0,,,0,0,1,0.0,0,3,6,0,0,0,0,0,0,0.0,
Jaylen Kelly-Powell,56057,S,AKRON,1,0,,,95.7,,,0,0,0,,102,68.0,56.7,80.2,63.0,34.5,81.5,0,,0.0,0,0,0,0.0,0,22,23,0,1,0,0,0,0,0.0,
Hunter Reynolds,56060,S,UTAH ST,1,0,16.5,0.0,89.3,,11.5,0,0,0,0.0,329,71.5,68.6,76.1,57.5,63.7,84.2,1,,0.0,0,0,0,0.0,0,25,28,0,2,2,0,0,0,0.0,
Cameron Ruiz,56131,CB,TEMPLE,1,1,-4.0,100.0,100.0,12.0,12.0,0,0,0,0.0,306,65.2,65.0,74.1,,59.9,73.4,0,1,0.0,0,0,0,79.2,1,12,12,0,0,1,0,1,5,0.1,1.0
Tavyn Jackson,56164,S,COAST CAR,1,0,18.5,100.0,100.0,6.0,6.0,0,0,0,0.0,141,44.7,47.6,72.6,,61.3,29.2,0,45,50.0,1,0,0,118.8,2,12,12,0,1,2,0,50,13,4.2,25.0
Eric Coley,56200,S,SYRACUSE,1,0,,,100.0,,,0,0,0,,304,63.1,63.9,72.8,,61.8,,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Noah Daniels,56206,CB,TCU,1,0,19.3,66.7,100.0,2.0,1.3,0,0,0,0.0,305,38.5,41.6,69.6,,64.0,76.6,0,29,0.0,0,0,0,149.3,2,4,4,0,1,3,1,50,2,12.5,25.0
Christian Braswell,56207,CB,RUTGERS,1,0,,,100.0,,,0,0,0,,278,63.6,64.2,71.3,,60.0,,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Shea Pitts,56242,LB,UCLA,1,0,,,100.0,,,0,0,0,,324,61.1,69.5,70.7,,67.6,74.7,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Elijah Gates,56243,S,FRESNO ST,1,0,,,100.0,,,0,0,0,,169,67.8,63.4,76.1,,51.7,81.3,0,,0.0,0,0,0,0.0,0,26,26,0,1,0,0,0,0,0.0,
Jay Shaw,56244,CB,WISCONSIN,1,0,-3.0,100.0,100.0,32.0,32.0,0,0,0,0.0,349,74.1,74.0,76.3,,62.8,74.2,1,6,0.0,0,0,0,52.1,1,32,32,0,1,1,0,6,9,0.2,6.0
Mo Osling III,56246,S,UCLA,1,0,7.0,100.0,100.0,15.0,15.0,0,0,0,0.0,324,69.5,69.0,76.8,,61.4,82.1,0,7,0.0,0,0,0,95.8,2,32,32,2,4,2,0,14,0,0.5,7.0
Armani Marsh,56292,CB,WASH STATE,1,0,2.0,100.0,97.4,10.3,10.3,0,0,0,0.0,341,61.8,64.6,78.6,58.9,67.5,60.9,0,7,0.0,0,0,0,87.5,3,37,38,0,2,3,0,15,9,0.5,5.0
Jalen Harris,56321,ED,ARIZONA,1,0,1.0,100.0,8.2,3.0,3.0,0,0,0,0.0,109,68.0,68.3,78.9,68.4,54.8,78.3,0,4,0.0,0,0,0,83.3,1,4,49,2,2,1,0,4,3,1.3,4.0
Jose Ramirez,56323,ED,E MICHIGAN,1,0,,,6.7,,,0,0,0,,160,60.0,74.1,77.6,80.2,63.9,52.5,0,,,0,0,1,0.0,0,1,15,0,0,0,0,0,0,0.0,
Cole Maxwell,56332,ED,BAYLOR,1,0,,,13.3,,,0,0,0,,118,60.1,78.7,74.7,61.7,82.3,75.1,0,,,0,0,0,0.0,0,2,15,0,0,0,0,0,0,0.0,
Marcus Valdez,56333,ED,BOSTON COL,1,0,,,3.7,,,0,0,0,,121,60.0,63.8,78.1,58.5,67.2,,0,,,0,0,0,0.0,0,1,27,0,0,0,0,0,0,0.0,
Nick Figueroa,56335,ED,USC,1,0,,,10.7,,,0,0,0,,326,60.8,71.3,77.6,68.7,67.5,75.1,0,,,0,0,0,0.0,0,3,28,1,0,0,0,0,0,0.0,
Andre Jones Jr.,56395,ED,LA LAFAYET,1,0,7.0,100.0,13.5,5.0,5.0,0,0,0,0.0,207,51.4,55.4,0.0,64.0,58.6,44.0,0,9,50.0,1,0,1,104.2,1,5,37,2,1,1,0,9,2,1.8,9.0
Brock Martin,56439,ED,OKLA STATE,1,0,,,17.9,,,0,0,0,,262,61.9,78.0,81.5,69.5,77.8,78.0,0,,,0,0,0,0.0,0,5,28,1,0,0,0,0,0,0.0,
Marcus Haynes,56441,ED,DOMINION,1,0,-0.5,50.0,25.8,6.0,3.0,0,0,0,0.0,263,62.0,64.0,80.4,56.6,67.1,77.7,0,3,,0,0,0,56.3,1,8,31,0,0,2,0,3,3,0.5,3.0
Victor Jones,56486,ED,AKRON,1,0,,,3.4,,,0,0,0,,102,60.0,50.8,77.5,58.4,47.2,29.7,0,,,0,0,0,0.0,0,1,29,1,0,0,0,0,0,0.0,
Alfred Bryant,56647,ED,INDIANA,1,0,,,10.3,,,0,0,0,,190,62.7,65.1,79.4,60.7,64.7,53.0,0,,,0,0,0,0.0,0,3,29,0,0,0,0,0,0,0.0,
Bryce Brand,56691,ED,BOWL GREEN,1,0,,,11.5,,,0,0,0,,122,61.8,66.5,79.2,65.6,61.8,75.7,0,,,0,0,0,0.0,0,3,26,0,0,0,0,0,0,0.0,
DJ Johnson,56704,ED,OREGON,1,0,,,18.8,,,0,0,0,,264,61.5,73.6,76.6,64.2,74.6,76.4,0,,,0,0,0,0.0,0,3,16,1,0,0,0,0,0,0.0,
Brad Johnson,56831,LB,S CAROLINA,1,0,-3.3,100.0,72.0,5.7,5.7,0,0,0,0.0,289,39.0,42.8,78.4,53.4,53.3,41.1,0,17,33.3,1,0,0,101.4,3,18,25,1,2,3,0,25,35,1.5,8.3
Zach Morton,56853,ED,AKRON,1,0,12.0,0.0,8.3,,1.0,0,0,0,0.0,102,60.0,39.0,77.8,54.5,29.6,27.2,1,,,0,0,0,0.0,0,1,12,0,0,1,0,0,0,0.0,
Justin Ellis,56855,ED,GA SOUTHRN,1,0,,,3.1,,,0,0,0,,174,60.0,74.0,81.3,70.2,70.4,78.6,0,,,0,0,0,0.0,0,1,32,1,0,0,0,0,0,0.0,
Curtis Harper,56859,DI,AKRON,1,0,,,4.0,,,0,0,0,,102,60.0,53.1,76.4,57.2,51.7,20.8,0,,,0,0,0,0.0,0,1,25,0,0,0,0,0,0,0.0,
Jordan Ferguson,56995,ED,MIDDLE TN,1,0,,,7.1,,,0,0,0,,224,60.1,77.8,77.5,67.3,81.2,78.7,0,,,0,0,0,0.0,0,3,42,1,0,0,0,0,0,0.0,
Sherman Timbs,56999,ED,MISS STATE,1,0,3.0,0.0,44.4,,4.0,0,0,0,0.0,227,48.2,57.5,72.9,62.4,65.8,74.3,0,,,0,0,0,39.6,0,4,9,0,0,1,0,0,0,0.0,
Kyle Harrell,57437,ED,UAB,1,0,,,11.8,,,0,0,0,,321,60.5,56.7,77.7,53.5,61.7,34.2,0,,100.0,1,0,0,0.0,0,2,17,0,0,0,0,0,0,0.0,
Bubba Arslanian,57671,LB,AKRON,1,0,6.0,100.0,100.0,8.0,8.0,0,0,0,0.0,102,49.7,32.1,72.5,,32.8,81.0,0,23,0.0,0,0,0,118.8,1,8,8,0,2,1,0,23,17,2.9,23.0
