player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Eavan Gibbons,85696,S,NAVY,1,0,13.5,0.0,100.0,,7.5,0,0,1,50.0,237,69.8,52.6,76.2,,37.8,52.8,0,,,0,0,0,39.6,0,17,17,0,0,2,0,0,0,0.0,
Camden O'Gara,86506,LB,ARMY,1,0,,,100.0,,,0,0,0,,114,61.2,82.3,75.3,,83.3,51.9,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Nicholas Straw,100994,ED,NAVY,1,0,,,47.1,,,0,0,0,,237,61.9,61.6,82.2,60.2,60.2,38.9,0,,,0,0,0,0.0,0,8,17,0,0,0,0,0,0,0.0,
John Marshall,101082,S,NAVY,1,0,14.0,0.0,31.3,,5.0,0,0,0,0.0,237,62.8,74.5,80.4,68.5,75.1,66.5,0,,,0,0,0,39.6,0,5,16,1,0,1,0,0,0,0.0,
Taylor Robinson,101083,S,NAVY,1,0,,,66.7,,,0,0,0,,237,60.6,59.4,67.2,57.7,60.0,,0,,,0,0,0,0.0,0,2,3,0,0,0,0,0,0,0.0,
Marquel Broughton,102671,S,ARMY,1,1,,,100.0,,,0,0,0,,114,57.5,71.7,76.7,,79.8,76.1,0,,0.0,0,0,1,0.0,0,8,8,0,1,0,0,0,0,0.0,
Quindrelin Hammonds,102679,S,ARMY,1,0,27.5,50.0,100.0,7.0,3.5,0,0,0,0.0,114,55.4,57.6,78.5,,58.5,49.2,0,25,,0,0,0,135.4,1,8,8,0,0,2,1,25,2,3.6,25.0
Jabari Moore,102681,CB,ARMY,1,0,,,100.0,,,0,0,0,,114,63.9,60.6,75.2,,56.5,21.7,0,,,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Andre Carter II,102780,ED,ARMY,1,0,,,25.0,,,0,0,1,,114,69.6,73.8,81.7,54.0,71.1,58.8,0,,,0,1,0,0.0,0,2,8,0,0,0,0,0,0,0.0,
Jimmy Ciarlo,121563,ED,ARMY,1,0,,,62.5,,,0,0,0,,114,61.2,70.2,81.4,56.8,70.7,55.9,0,,,0,0,0,0.0,0,5,8,0,0,0,0,0,0,0.0,
Cameron Jones,121581,CB,ARMY,1,0,,,100.0,,,0,0,0,,114,61.7,64.9,74.6,,66.2,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Leo Lowin,121586,LB,ARMY,1,0,47.0,0.0,100.0,,6.0,0,0,0,0.0,114,62.2,71.3,78.1,,71.6,85.9,0,,,0,0,0,39.6,0,7,7,0,0,1,0,0,0,0.0,
Bo Nicolas-Paul,121595,CB,ARMY,1,0,,,100.0,,,0,0,0,,114,62.9,69.9,73.2,,74.3,73.5,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Donald Berniard Jr.,121832,DI,NAVY,1,0,8.0,0.0,5.9,,1.0,0,0,1,100.0,237,60.0,71.7,79.1,68.7,66.8,72.2,0,,,0,1,0,39.6,0,1,17,0,0,1,0,0,0,0.0,
Will Harbour,121848,LB,NAVY,1,0,,,45.5,,,0,0,0,,237,41.1,58.0,77.8,53.1,71.6,63.1,0,,,0,0,1,0.0,0,5,11,0,0,0,0,0,0,0.0,
Xavier McDonald,121857,CB,NAVY,1,0,,,100.0,,,0,0,0,,237,60.0,60.0,63.5,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Matthew Peters,121865,CB,NAVY,1,0,16.0,33.3,100.0,12.0,4.0,0,0,1,33.3,237,83.6,78.0,73.5,,58.3,34.4,0,2,0.0,0,1,0,42.4,1,14,14,1,1,3,0,2,4,0.2,2.0
Rayuan Lane III,144326,S,NAVY,1,0,22.7,33.3,100.0,15.0,5.0,1,0,0,0.0,237,31.4,34.5,0.0,,48.3,29.1,0,26,0.0,0,0,1,66.0,1,17,17,0,1,3,0,26,14,1.7,26.0
Colin Ramos,144338,LB,NAVY,1,0,,,52.9,,,0,0,0,,237,70.9,61.2,76.8,68.5,50.6,43.1,0,,50.0,1,0,0,0.0,0,9,17,2,1,0,0,0,0,0.0,
Mbiti Williams Jr.,144352,CB,NAVY,1,0,2.0,0.0,94.1,,14.0,0,0,0,0.0,237,48.8,54.9,75.2,70.5,59.3,44.5,0,,,0,0,1,39.6,0,16,17,0,0,1,0,0,0,0.0,
Jianni Woodson-Brooks,144353,LB,NAVY,1,0,,,50.0,,,0,0,0,,237,60.6,74.1,77.9,56.7,76.7,78.9,0,,,0,0,0,0.0,0,3,6,0,0,0,0,0,0,0.0,
Max DiDomenico,147338,S,ARMY,1,0,,,100.0,,,0,0,0,,114,60.0,59.8,65.7,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Brett Gerena,147346,LB,ARMY,1,0,,,100.0,,,0,0,0,,114,60.0,59.8,61.7,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Kalvyn Crummie,147348,LB,ARMY,1,0,,,75.0,,,0,0,0,,114,60.8,71.4,70.9,60.0,72.0,77.6,0,,,0,0,0,0.0,0,3,4,0,0,0,0,0,0,0.0,
