player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,1,0.0,100.0,96.8,15.0,15.0,0,0,0,0.0,289,67.2,70.3,77.0,76.0,66.5,77.1,0,21,0.0,0,0,0,147.9,2,30,31,3,4,2,1,20,20,0.7,10.0
Devin Taylor,22317,CB,BOWL GREEN,1,2,1.0,50.0,91.7,31.0,15.5,0,0,1,50.0,122,68.0,67.3,78.0,45.1,71.6,58.0,0,3,33.3,1,1,0,56.3,1,33,36,0,0,2,0,3,6,0.1,3.0
Dru Prox,23093,LB,UTSA,1,0,12.0,50.0,100.0,16.0,8.0,0,0,0,0.0,331,51.9,56.1,74.1,,67.1,75.7,0,40,,0,0,0,135.4,1,17,17,0,0,2,1,40,21,2.5,40.0
Darion Dunn,23963,CB,TEXAS,1,1,53.0,100.0,100.0,17.0,17.0,0,0,0,0.0,311,57.8,58.5,74.1,,61.4,74.2,0,52,0.0,0,0,0,158.3,1,19,19,0,0,1,1,52,0,3.1,52.0
Darren Evans,24171,CB,LSU,1,0,-4.0,100.0,100.0,6.0,6.0,0,0,0,0.0,211,39.9,45.7,72.2,,64.6,73.1,0,9,,0,0,1,104.2,1,7,7,0,0,1,0,9,13,1.5,9.0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,0,22.5,25.0,97.7,42.0,10.5,0,0,1,25.0,160,63.7,69.8,78.5,71.3,75.3,54.0,0,9,100.0,1,0,0,39.6,1,43,44,0,0,4,0,9,10,0.2,9.0
Jeremiah Moon,26453,LB,FLORIDA,1,0,-1.5,100.0,56.1,10.5,10.5,0,0,0,0.0,163,70.6,76.5,79.7,63.2,80.6,80.6,0,3,0.0,0,0,0,79.2,2,23,41,2,4,2,0,5,8,0.2,2.5
Brenden Schooler,28253,S,TEXAS,1,0,,,100.0,,,0,0,0,,311,65.5,62.8,71.4,,58.0,40.9,0,,0.0,0,0,0,0.0,0,5,5,0,1,0,0,0,0,0.0,
Jack Jones,29050,CB,ARIZONA ST,1,0,9.4,55.6,100.0,8.4,4.7,0,1,2,22.2,110,83.7,83.6,76.2,,62.2,79.8,1,19,0.0,0,2,0,35.6,5,45,45,1,4,9,0,58,32,1.4,11.6
Marshaun Cameron,30624,CB,COLO STATE,1,0,22.5,25.0,100.0,22.0,5.5,0,0,1,25.0,144,70.1,70.9,75.6,,67.6,78.8,0,34,,0,0,0,102.1,1,23,23,0,0,4,1,34,0,1.5,34.0
Brian Cavicante,33444,LB,MARSHALL,1,0,,,100.0,,,0,0,0,,214,60.0,43.0,69.8,,44.0,73.2,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Denzel Feaster,34561,LB,UTSA,1,0,,,96.7,,,0,0,0,,331,67.4,65.1,73.6,59.5,54.1,73.1,0,,,0,0,0,0.0,0,29,30,0,0,0,0,0,0,0.0,
Cristian Williams,36151,S,TULSA,1,2,7.0,60.0,94.6,11.3,6.8,0,0,1,20.0,320,61.8,55.5,76.5,55.9,44.3,29.8,0,34,33.3,2,1,0,87.1,3,35,37,1,2,5,0,42,28,1.2,14.0
Scott Patchan,36449,ED,COLO STATE,1,0,,,9.1,,,0,0,0,,144,61.4,61.9,78.3,69.4,53.3,59.1,0,,0.0,0,0,0,0.0,0,2,22,1,1,0,0,0,0,0.0,
De'Vante Cross,39851,CB,VIRGINIA,1,0,15.9,50.0,100.0,7.3,3.6,0,0,3,37.5,335,52.8,57.1,80.8,,68.0,22.2,0,92,50.0,1,2,0,135.4,4,31,31,0,1,8,1,142,66,4.9,35.5
Derrion Rakestraw,39968,S,TULANE,1,0,14.0,100.0,94.4,17.0,17.0,0,0,0,0.0,319,57.3,60.3,74.1,59.1,65.1,80.9,0,11,,0,0,0,152.1,1,17,18,0,0,1,1,11,0,0.6,11.0
Kumehnnu Gwilly,40495,LB,C MICHIGAN,1,0,,,63.6,,,0,0,0,,134,71.9,66.6,75.1,64.3,52.1,76.8,0,,0.0,0,0,0,0.0,0,7,11,1,1,0,0,0,0,0.0,
Velus Jones Jr.,40573,WR,TENNESSEE,1,0,,,100.0,,,0,0,0,,307,51.7,46.5,60.0,,,21.3,0,,100.0,1,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Prather Hudson,40617,S,ILLINOIS,1,0,8.0,100.0,100.0,3.0,3.0,0,0,0,0.0,187,51.0,50.0,67.8,,60.3,,0,13,,0,0,0,118.8,1,3,3,0,0,1,0,13,5,4.3,13.0
Aaron Hansford,40694,LB,TEXAS A&M,1,0,7.5,50.0,77.8,41.0,20.5,0,0,0,0.0,312,61.3,61.0,0.0,61.6,65.6,66.9,0,2,0.0,0,0,1,56.3,1,42,54,2,4,2,0,2,-1,0.0,2.0
Malik Staples,40902,LB,W KENTUCKY,1,0,6.5,100.0,75.0,4.0,4.0,0,0,0,0.0,346,48.6,40.5,73.1,47.0,50.4,23.6,0,17,,0,0,0,158.3,2,9,12,0,0,2,1,28,18,3.5,14.0
Eric Sutton,41489,CB,TEXAS ST,1,0,6.0,100.0,100.0,20.0,20.0,0,0,0,0.0,314,67.8,66.5,78.5,,61.2,77.9,0,6,0.0,0,0,0,91.7,1,24,24,1,1,1,0,6,0,0.3,6.0
Ty Shelby,41752,ED,LA MONROE,1,1,,,24.0,,,0,0,0,,209,62.9,68.7,79.4,55.5,71.0,79.7,0,,0.0,0,0,0,0.0,0,6,25,0,1,0,0,0,0,0.0,
Ben Davis,41960,ED,TEXAS,1,0,4.0,100.0,75.0,3.0,3.0,0,0,0,0.0,311,52.7,68.7,72.8,87.1,60.0,76.9,0,14,0.0,0,0,0,118.8,1,3,4,1,1,1,0,14,10,4.7,14.0
Freddie Johnson,42129,CB,TEMPLE,1,0,-6.0,100.0,83.3,5.0,5.0,0,0,0,0.0,306,54.1,48.6,70.0,60.0,49.6,27.8,0,16,,0,0,0,118.8,1,5,6,0,0,1,0,16,22,3.2,16.0
Nick Grant,42242,S,VIRGINIA,1,1,,,100.0,,,0,0,0,,335,63.9,63.7,69.1,,60.0,76.4,0,,0.0,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Alonzo McCoy,42383,CB,C MICHIGAN,1,0,7.0,100.0,93.8,4.0,4.0,0,0,0,0.0,134,65.9,62.7,0.0,59.7,66.4,73.7,0,18,0.0,0,0,1,105.6,3,15,16,2,2,3,0,28,7,2.3,9.3
Chris Moore,42400,S,GA STATE,1,0,32.0,0.0,100.0,,10.0,0,0,0,0.0,175,37.2,40.9,71.7,,60.8,76.2,0,,0.0,0,0,0,39.6,0,11,11,0,1,1,0,0,0,0.0,
Raleigh Texada,42440,CB,BAYLOR,1,1,5.0,80.0,97.5,9.0,7.2,0,0,0,0.0,118,61.5,63.7,77.2,58.3,72.6,81.5,0,10,0.0,0,0,1,90.0,4,39,40,1,2,5,0,28,11,0.8,7.0
