player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,S,OREGON ST,1,0,,,100.0,,,0,0,1,,265,82.0,60.7,73.8,,30.8,27.2,0,,0.0,0,1,0,0.0,0,11,11,0,1,0,0,0,0,0.0,
James Camden,53418,LB,W MICHIGAN,1,0,3.5,50.0,89.5,16.0,8.0,0,0,0,0.0,347,48.8,59.6,73.3,65.6,72.7,42.2,0,4,100.0,1,0,0,56.3,1,17,19,0,0,2,0,4,7,0.3,4.0
Mister Williams,70521,LB,S DIEGO ST,1,0,-2.5,100.0,92.9,12.5,12.5,0,0,0,0.0,284,64.6,68.3,73.9,59.3,70.8,81.1,0,3,0.0,0,0,0,79.2,2,26,28,1,2,2,0,3,8,0.1,1.5
Ben Florentine,70644,DI,WYOMING,1,0,,,2.2,,,0,0,0,,351,60.0,67.4,77.8,61.6,70.1,72.2,0,,,0,0,0,0.0,0,1,45,1,0,0,0,0,0,0.0,
Calvin Pitcher,70877,LB,UAB,1,0,20.0,0.0,85.7,,4.0,0,0,0,0.0,321,53.9,47.7,73.5,60.0,49.7,51.9,0,,0.0,0,0,0,39.6,0,6,7,0,1,1,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,0,,,66.7,,,0,0,0,,110,63.3,49.7,0.0,57.1,57.0,49.1,0,,0.0,0,0,1,0.0,0,4,6,0,1,0,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,0,12.5,50.0,100.0,17.0,8.5,0,0,0,0.0,103,52.6,52.8,73.6,,58.5,60.1,0,25,0.0,0,0,0,95.8,1,17,17,0,1,2,0,25,2,1.5,25.0
Raider Damuni,72338,S,BYU,1,0,-1.0,100.0,100.0,3.0,3.0,0,0,0,0.0,128,77.6,83.8,65.3,,62.8,77.7,0,0,0.0,0,0,0,79.2,1,3,3,1,1,1,0,0,1,0.0,0.0
Jadon Pearson,72538,LB,FRESNO ST,1,0,-3.7,66.7,94.4,8.5,5.7,0,0,0,0.0,169,56.2,46.6,76.7,59.9,42.6,34.2,0,41,100.0,1,0,0,109.7,2,17,18,0,0,3,0,45,54,2.6,22.5
Marco Notarainni,73389,LB,BOISE ST,1,0,26.0,100.0,71.4,15.0,15.0,0,0,0,0.0,120,63.6,74.4,75.7,69.8,74.3,75.7,0,36,0.0,0,0,0,118.8,1,15,21,1,1,1,0,36,10,2.4,36.0
Justin Sinclair,74258,S,HAWAII,1,0,12.0,50.0,100.0,10.0,5.0,0,0,0,0.0,180,57.3,59.3,72.6,,63.6,80.1,0,13,0.0,0,0,1,70.8,1,12,12,0,2,2,0,13,5,1.3,13.0
Silas Walters,75263,S,MIAMI OH,1,1,10.6,80.0,100.0,11.0,8.8,0,0,0,0.0,221,61.6,61.1,79.0,,57.6,39.6,0,18,33.3,1,0,0,111.7,4,44,44,0,1,5,0,54,13,1.2,13.5
Moroni Anae,81437,LB,UTAH,1,0,,,33.3,,,0,0,0,,328,60.9,72.9,69.8,67.5,60.0,73.2,0,,0.0,0,0,0,0.0,0,1,3,0,1,0,0,0,0,0.0,
Brendon Harris,83446,S,MIDDLE TN,1,0,14.3,66.7,96.8,15.0,10.0,0,0,0,0.0,224,57.5,61.2,79.1,59.5,68.2,48.6,0,42,50.0,1,0,0,109.7,2,30,31,1,1,3,0,41,2,1.4,20.5
Jayden Dunlap,85725,CB,BYU,1,0,39.0,100.0,100.0,3.0,3.0,0,0,0,0.0,128,45.2,42.5,68.7,,60.0,,0,35,,0,0,0,158.3,1,3,3,0,0,1,1,35,0,11.7,35.0
Jalil Tucker,86578,CB,OREGON ST,1,0,14.3,66.7,90.0,13.0,8.7,0,0,0,0.0,265,63.0,62.7,76.1,56.9,61.9,78.8,0,17,0.0,0,0,0,96.5,2,27,30,0,1,3,0,28,11,1.1,14.0
Ceyair Wright,86877,CB,NEBRASKA,1,0,3.8,100.0,100.0,7.4,7.4,0,0,0,0.0,238,59.0,61.5,80.5,,69.4,29.2,0,25,50.0,2,0,0,118.3,5,37,37,1,2,5,0,62,43,1.7,12.4
Chance Tucker,90524,CB,NOTRE DAME,1,0,,,100.0,,,0,0,0,,258,61.0,62.4,70.1,,60.2,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Marvae Myers,97517,CB,MARSHALL,1,0,11.5,0.0,100.0,,16.5,0,0,0,0.0,214,65.9,66.9,77.8,,66.4,27.9,0,,50.0,1,0,1,39.6,0,34,34,0,1,2,0,0,0,0.0,
Jett Elad,97543,S,RUTGERS,1,0,14.0,100.0,96.9,31.0,31.0,0,0,0,0.0,278,52.9,58.8,77.5,60.0,70.8,66.6,0,18,20.0,1,0,0,118.8,1,31,32,0,4,1,0,18,4,0.6,18.0
Shammond Cooper,97918,LB,AKRON,1,0,,,90.5,,,0,0,0,,102,65.0,70.7,78.2,59.3,71.3,70.2,0,,,0,0,0,0.0,0,19,21,0,0,0,0,0,0,0.0,
Richie Hagarty,98121,ED,NWESTERN,1,0,9.0,100.0,20.0,2.0,2.0,0,0,0,0.0,256,56.8,43.1,75.5,62.1,52.1,,0,10,,0,0,0,108.3,1,2,10,0,0,1,0,10,1,5.0,10.0
Jalen Catalon,98867,S,MISSOURI,1,0,,,93.5,,,0,0,0,,229,74.6,76.6,76.7,65.4,72.8,83.7,0,,0.0,0,0,0,0.0,0,29,31,1,3,0,0,0,0,0.0,
Brandon Mack II,99105,ED,HOUSTON,1,0,,,20.0,,,0,0,0,,182,60.2,62.0,76.7,54.3,66.0,72.2,0,,,0,0,0,0.0,0,2,10,0,0,0,0,0,0,0.0,
Will Jones II,99276,S,N TEXAS,1,0,2.0,100.0,100.0,11.3,11.3,0,0,0,0.0,251,66.2,66.5,78.5,,64.9,60.9,0,13,0.0,0,0,0,100.0,3,34,34,1,4,3,0,24,18,0.7,8.0
Logan Wilson,99280,CB,CINCINNATI,1,0,7.0,20.0,100.0,42.0,8.4,0,0,3,60.0,138,76.0,77.4,76.5,,73.1,79.9,0,6,0.0,0,2,1,39.6,1,45,45,1,2,5,0,6,2,0.1,6.0
Virdel Edwards II,99286,CB,HAWAII,1,0,14.7,66.7,100.0,17.0,11.3,0,1,1,33.3,180,67.4,66.4,77.1,,56.1,58.9,0,32,0.0,0,1,0,149.3,2,39,39,1,2,3,1,40,19,1.2,20.0
Deshawn McCuin,99502,S,S DIEGO ST,1,0,11.0,33.3,100.0,19.0,6.3,0,0,1,33.3,284,74.3,74.3,74.9,,60.9,74.2,0,9,0.0,0,1,0,42.4,1,20,20,1,1,3,0,9,3,0.5,9.0
Cecil Powell,99735,S,SM HOUSTON,1,1,,,100.0,,,0,0,0,,281,77.0,74.8,0.0,60.0,71.7,66.4,0,,0.0,0,0,1,0.0,0,19,19,2,2,0,0,0,0,0.0,
Jordan Huff,99745,S,GA STATE,1,0,15.0,100.0,95.7,21.0,21.0,0,0,0,0.0,175,61.2,59.2,74.9,60.0,55.2,80.7,0,15,0.0,0,0,0,118.8,1,22,23,0,2,1,0,15,0,0.7,15.0
