player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,0,,,100.0,,,0,0,0,,214,64.1,64.4,72.7,,60.0,,0,,,0,0,0,0.0,0,10,10,0,0,0,0,0,0,0.0,
Mason White,43872,CB,TCU,1,0,4.0,0.0,100.0,,2.0,0,0,0,0.0,305,60.9,63.6,72.4,,62.5,,0,,,0,0,0,39.6,0,2,2,0,0,1,0,0,0,0.0,
Cole Pearce,52970,LB,BALL ST,1,1,6.0,83.3,87.8,6.4,5.3,0,0,0,0.0,117,50.0,68.4,76.4,83.0,77.9,85.4,0,16,0.0,0,0,0,97.2,5,36,41,3,4,6,0,44,26,1.4,8.8
Jaheim Thomas,54193,LB,ARKANSAS,1,1,9.5,100.0,70.8,8.0,8.0,0,0,0,0.0,111,48.8,58.7,76.2,75.2,61.0,57.3,0,17,0.0,0,0,0,118.8,2,17,24,1,1,2,0,28,9,1.8,14.0
Zachary Ford,55353,S,TOLEDO,1,0,7.9,81.8,94.6,3.4,2.8,0,0,1,9.1,316,64.7,64.3,81.4,59.7,60.8,68.0,0,24,0.0,0,1,0,95.8,9,35,37,3,5,11,0,77,40,2.5,8.6
Korey Hernandez,55796,CB,E MICHIGAN,1,0,9.0,100.0,92.3,6.0,6.0,0,0,0,0.0,160,45.2,45.3,74.0,60.0,60.0,27.3,0,15,50.0,1,0,0,110.4,2,12,13,0,1,2,0,21,3,1.8,10.5
John Davis,56230,CB,N TEXAS,1,0,13.0,50.0,100.0,12.0,6.0,0,0,0,0.0,251,59.5,43.6,75.6,,28.8,46.5,0,26,0.0,0,0,0,135.4,1,12,12,0,1,2,1,26,0,2.2,26.0
Taijh Alston,56348,ED,COLORADO,1,0,,,3.7,,,0,0,0,,143,61.1,70.6,76.8,65.9,68.1,74.8,0,,0.0,0,0,0,0.0,0,1,27,1,1,0,0,0,0,0.0,
JB Brown,57701,ED,UMASS,1,0,,,4.5,,,0,0,0,,216,60.0,56.8,0.0,60.5,60.7,32.0,0,,100.0,1,0,1,0.0,0,1,22,0,0,0,0,0,0,0.0,
Bryson Jackson,57738,S,BAYLOR,1,0,,,66.7,,,0,0,0,,118,62.7,46.2,77.3,59.7,37.9,23.8,0,,,0,0,0,0.0,0,4,6,0,0,0,0,0,0,0.0,
Jerry Roberts,57759,LB,UMASS,1,0,4.0,0.0,94.7,,16.0,0,0,0,0.0,216,63.3,62.9,75.4,59.7,61.2,29.4,0,,50.0,1,0,0,39.6,0,18,19,1,1,1,0,0,0,0.0,
Isaac Ukwu,57888,ED,OLE MISS,1,0,-3.0,100.0,28.1,9.0,9.0,0,0,0,0.0,226,66.9,72.5,79.7,68.1,65.9,29.1,0,-1,100.0,1,0,0,79.2,1,9,32,1,0,1,0,-1,2,-0.1,-1.0
Monty Montgomery,58203,LB,OLE MISS,1,0,11.0,0.0,84.6,,11.0,0,0,0,0.0,226,39.3,43.7,72.4,58.5,62.3,72.2,0,,,0,0,0,39.6,0,11,13,0,0,1,0,0,0,0.0,
Londyn Craft,60689,LB,E MICHIGAN,1,0,,,50.0,,,0,0,0,,160,60.0,64.1,67.1,60.0,63.2,77.1,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Takulve Williams,61346,S,W KENTUCKY,1,0,,,50.0,,,0,0,0,,346,61.5,53.3,72.2,65.4,56.3,,0,,,0,0,0,0.0,0,3,6,0,0,0,0,0,0,0.0,
Jeremiah Harris,63043,S,JVILLE ST,1,1,13.3,33.3,100.0,45.0,15.0,0,0,0,0.0,196,58.8,60.9,79.9,,67.0,73.1,0,38,0.0,0,0,1,81.9,1,49,49,1,2,3,0,38,8,0.8,38.0
Tate Romney,70946,LB,ARIZONA ST,1,0,8.9,70.0,93.8,6.4,4.5,0,0,2,20.0,110,56.9,58.8,75.0,76.3,55.2,44.1,0,24,20.0,1,2,0,84.2,7,45,48,1,4,10,0,57,21,1.3,8.1
William Nimmo Jr.,71391,S,UCLA,1,0,,,85.7,,,0,0,0,,324,63.2,62.6,72.8,59.1,60.0,,0,,,0,0,0,0.0,0,6,7,0,0,0,0,0,0,0.0,
Akili Arnold,71406,S,OREGON ST,1,0,4.0,100.0,97.2,16.0,16.0,0,0,0,0.0,265,69.1,54.0,77.2,63.0,25.7,25.7,0,9,0.0,0,0,0,85.4,2,35,36,2,3,2,0,9,1,0.3,4.5
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,1,4.5,50.0,89.5,15.5,7.8,0,0,0,0.0,265,57.8,52.9,77.9,56.5,48.0,29.8,0,11,33.3,1,0,0,60.4,2,34,38,0,1,4,0,16,12,0.5,8.0
DJ Harvey,72089,CB,S JOSE ST,1,0,,,100.0,,,0,0,0,,285,60.0,61.0,66.0,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Na'im Rodman,72145,DI,WASH STATE,1,0,,,3.3,,,0,0,0,,341,59.3,63.7,76.6,58.0,67.8,75.1,0,,,0,0,0,0.0,0,1,30,0,0,0,0,0,0,0.0,
Logan Pili,72354,LB,UTAH ST,1,0,,,100.0,,,0,0,1,,329,69.9,75.8,68.7,,67.6,76.5,0,,0.0,0,1,0,0.0,0,11,11,0,1,0,0,0,0,0.0,
Justin Flowe,72388,LB,ARIZONA,1,0,,,64.3,,,0,0,0,,109,56.6,53.1,0.0,56.4,62.9,32.3,0,,100.0,1,0,1,0.0,0,18,28,0,0,0,0,0,0,0.0,
Lavario Wiley,72769,CB,C MICHIGAN,1,0,16.0,100.0,100.0,11.0,11.0,0,0,0,0.0,134,54.4,59.2,73.5,,70.3,76.6,0,24,0.0,0,0,0,118.8,1,11,11,0,1,1,0,24,8,2.2,24.0
Marco Notarainni,73389,LB,BOISE ST,1,1,2.5,50.0,76.3,28.0,14.0,0,0,0,0.0,120,59.7,53.8,76.0,57.6,48.1,44.8,0,21,33.3,1,0,0,87.5,1,29,38,1,1,2,0,21,18,0.8,21.0
Jordan Monroe,73619,LB,N ILLINOIS,1,0,0.0,100.0,100.0,4.0,4.0,0,0,0,0.0,254,44.5,42.5,64.7,,60.0,74.3,0,18,0.0,0,0,0,118.8,1,4,4,0,1,1,0,18,18,4.5,18.0
Gio De Leon,73658,LB,BUFFALO,1,0,5.0,100.0,100.0,4.0,4.0,0,0,0,0.0,126,65.5,64.7,67.3,,,76.2,0,20,0.0,0,0,0,118.8,1,4,4,0,1,1,0,20,15,5.0,20.0
Max Williams,73985,S,USC,1,1,7.3,33.3,100.0,30.0,10.0,0,0,0,0.0,326,49.3,51.3,75.2,,57.4,25.7,0,8,66.7,2,0,0,42.4,1,31,31,0,0,3,0,8,1,0.3,8.0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,,,80.0,,,0,0,0,,341,64.1,71.2,76.1,66.8,69.4,78.8,0,,0.0,0,0,0,0.0,0,12,15,1,1,0,0,0,0,0.0,
Zion Branch,74395,S,USC,1,0,,,100.0,,,0,0,0,,326,64.5,65.2,70.2,,,74.8,0,,0.0,0,0,0,0.0,0,6,6,0,1,0,0,0,0,0.0,
Silas Walters,75263,S,MIAMI OH,1,0,,,100.0,,,0,0,0,,221,63.7,54.2,70.8,,56.1,21.4,0,,,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Chuck Hicks,75816,LB,MISSOURI,1,1,5.0,100.0,100.0,2.0,2.0,0,0,0,0.0,229,51.1,58.7,67.5,,67.6,78.9,0,11,0.0,0,0,0,112.5,1,2,2,0,0,1,0,11,6,5.5,11.0
Devin Richardson,75820,LB,WASH STATE,1,1,4.0,75.0,87.2,11.3,8.5,0,0,0,0.0,341,64.5,53.6,74.5,64.2,40.1,79.0,0,14,0.0,0,0,0,93.8,3,34,39,1,1,4,0,28,12,0.8,9.3
Tywan Francis,75909,S,TEMPLE,1,0,9.6,100.0,100.0,7.2,7.2,0,0,0,0.0,306,67.5,70.7,78.7,,74.6,85.8,0,17,0.0,0,0,0,147.9,5,39,39,2,6,5,1,50,8,1.4,10.0
Damaje Yancey,76532,CB,TROY,1,0,23.5,50.0,100.0,9.0,4.5,0,0,0,0.0,318,56.8,61.0,71.2,,65.4,74.2,0,38,,0,0,0,95.8,1,9,9,0,0,2,0,38,1,4.2,38.0
Capone Blue,76604,CB,KENT STATE,1,0,14.1,62.5,100.0,6.2,3.9,0,0,1,12.5,201,58.4,59.1,76.6,,62.2,35.2,0,32,33.3,2,1,0,93.8,5,33,33,1,4,8,0,76,17,2.5,15.2
Justin Birchette,76620,CB,OHIO,1,0,34.0,0.0,100.0,,17.0,0,0,0,0.0,259,70.4,70.5,76.0,,62.1,,0,,,0,0,0,39.6,0,18,18,0,0,1,0,0,0,0.0,
Judson Tallandier II,76630,CB,AKRON,1,0,0.3,75.0,100.0,4.3,3.3,0,0,0,0.0,102,47.7,35.6,73.1,,28.4,23.6,0,12,50.0,1,0,0,87.5,3,14,14,0,1,4,0,22,21,1.7,7.3
Elijah Jones,76632,CB,BOSTON COL,1,0,2.0,100.0,100.0,13.0,13.0,0,0,0,0.0,121,71.2,65.6,77.9,,52.3,28.3,0,2,0.0,0,0,0,79.2,1,13,13,1,1,1,0,2,0,0.2,2.0
Jason Maitre,76634,CB,WISCONSIN,1,0,11.6,57.1,100.0,9.8,5.6,0,0,1,14.3,349,61.9,60.9,81.6,,54.5,37.4,0,30,33.3,1,0,0,75.9,4,40,40,2,2,7,0,44,21,1.1,11.0
Jaylon King,76652,S,GA TECH,1,0,12.8,50.0,92.9,13.0,6.5,0,0,0,0.0,176,77.7,74.0,79.9,58.3,63.9,68.3,1,12,0.0,0,0,0,20.8,2,26,28,1,4,4,0,16,-2,0.6,8.0
Zamari Walton,76654,CB,OLE MISS,1,2,9.0,50.0,100.0,17.5,8.8,1,0,1,25.0,226,65.0,66.8,76.5,,70.6,39.3,0,7,28.6,2,0,1,56.3,2,36,36,0,3,4,0,11,8,0.3,5.5
Coen King,76659,CB,VIRGINIA,1,1,11.0,100.0,96.9,15.5,15.5,0,0,0,0.0,335,62.2,64.0,75.5,60.0,66.7,82.8,0,14,0.0,0,0,0,114.6,2,31,32,1,3,2,0,23,1,0.7,11.5
Armani Chatman,76663,CB,N CAROLINA,1,0,7.0,100.0,100.0,3.0,3.0,0,0,0,0.0,245,57.9,58.5,71.8,,60.3,76.6,0,9,0.0,0,0,0,95.8,2,7,7,0,2,2,0,14,0,2.3,7.0
Nasir Peoples,76665,S,VA TECH,1,0,4.0,100.0,100.0,11.0,11.0,0,0,0,0.0,337,72.1,64.8,73.8,,50.6,79.9,0,4,0.0,0,0,0,83.3,1,11,11,1,1,1,0,4,0,0.4,4.0
Gilbert Frierson,76668,LB,LOUISVILLE,1,0,9.0,100.0,73.7,7.0,7.0,0,0,0,0.0,210,62.4,68.9,73.8,71.9,,75.8,0,26,0.0,0,0,0,118.8,2,14,19,1,1,2,0,28,10,2.0,14.0
Cecil Singleton Jr.,76760,S,LA TECH,1,0,9.5,100.0,100.0,11.5,11.5,0,0,0,0.0,208,53.8,57.2,76.4,,65.9,59.7,0,24,50.0,1,0,0,118.8,2,25,25,0,1,2,0,41,22,1.8,20.5
Nate Bauer,76764,S,TOLEDO,1,0,13.0,75.0,100.0,9.0,6.8,0,0,0,0.0,316,46.2,42.8,77.0,,41.2,25.7,0,71,20.0,1,0,0,156.3,3,29,29,1,4,4,1,91,51,3.4,30.3
Keni-H Lovely,76768,CB,W MICHIGAN,1,1,14.6,60.0,100.0,10.7,6.4,0,0,1,20.0,347,69.4,69.9,77.4,,67.6,60.8,0,36,0.0,0,0,0,128.3,3,35,35,1,1,5,1,44,11,1.4,14.7
Timarcus Simpson,76778,S,USF,1,0,,,100.0,,,0,0,0,,327,60.4,63.9,68.6,,61.5,76.4,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
EJ Williams,76779,LB,E MICHIGAN,1,0,2.0,100.0,66.7,2.0,2.0,0,0,0,0.0,160,48.8,56.8,67.4,72.8,68.9,75.3,0,17,,0,0,0,118.8,1,2,3,1,0,1,0,17,15,8.5,17.0
Chris Collins,76798,ED,MINNESOTA,1,1,19.0,100.0,20.0,3.0,3.0,0,0,0,0.0,225,43.0,57.6,79.2,59.7,65.9,76.6,0,24,0.0,0,0,0,158.3,1,3,15,0,0,1,1,24,5,8.0,24.0
Xavier Thomas,76807,ED,CLEMSON,1,0,,,3.2,,,0,0,0,,140,60.0,65.2,78.3,62.9,63.8,74.1,0,,,0,0,0,0.0,0,1,31,1,0,0,0,0,0,0.0,
Terrance Taylor,76852,ED,TOLEDO,1,0,,,4.5,,,0,0,0,,316,60.0,70.2,0.0,74.1,68.1,33.9,0,,,0,0,1,0.0,0,1,22,0,0,0,0,0,0,0.0,
Caleb Okechukwu,76877,ED,SYRACUSE,1,0,,,3.1,,,0,0,0,,304,60.0,53.2,76.8,59.3,48.7,69.7,0,,,0,0,0,0.0,0,1,32,0,0,0,0,0,0,0.0,
Alex Nobles,76878,ED,FIU,1,0,,,31.0,,,0,0,0,,166,77.9,66.1,80.0,66.1,50.4,35.9,0,,0.0,0,0,0,0.0,0,9,29,3,2,0,0,0,0,0.0,
Mikey Haney,76969,ED,E MICHIGAN,1,0,,,25.0,,,0,0,0,,160,60.0,64.2,74.5,57.6,64.8,74.7,0,,,0,0,0,0.0,0,1,4,0,0,0,0,0,0,0.0,
Amari Gainer,77091,ED,N CAROLINA,1,0,,,22.2,,,0,0,0,,245,60.2,46.7,0.0,62.3,54.1,,0,,,0,0,1,0.0,0,2,9,0,0,0,0,0,0,0.0,
Joe Sparacio,77102,LB,E MICHIGAN,1,2,2.6,71.4,84.2,6.2,4.4,0,0,0,0.0,160,71.5,71.7,75.1,63.3,64.7,75.2,0,14,0.0,0,0,0,81.3,5,32,38,3,5,7,0,33,24,1.1,6.6
Hugh Davis,77103,LB,LA TECH,1,0,1.0,100.0,92.3,5.5,5.5,0,0,0,0.0,208,54.2,57.2,73.0,60.0,64.0,20.1,0,16,100.0,1,0,0,106.3,2,12,13,0,0,2,0,19,17,1.7,9.5
Jordan Domineck,77116,ED,COLORADO,1,1,,,18.9,,,0,0,0,,143,63.9,59.9,79.2,53.5,65.8,71.5,0,,0.0,0,0,0,0.0,0,7,37,0,0,0,0,0,0,0.0,
Alan Tisdale,77125,LB,VA TECH,1,0,1.3,75.0,93.5,9.3,7.0,0,0,0,0.0,337,54.2,31.9,77.3,56.2,26.7,68.9,0,12,0.0,0,0,0,88.5,3,29,31,1,1,4,0,23,27,0.8,7.7
Payton Wilson,77127,LB,NC STATE,1,2,6.5,50.0,62.7,21.0,10.5,0,0,0,0.0,248,73.1,69.6,78.4,64.1,59.0,81.1,0,16,0.0,0,0,0,64.6,2,42,67,3,4,4,0,20,8,0.5,10.0
Calvin Hart Jr.,77128,LB,OREGON ST,1,0,9.0,100.0,63.2,4.5,4.5,0,0,0,0.0,265,58.0,57.1,74.9,53.3,62.4,74.3,0,30,0.0,0,0,0,158.3,2,12,19,1,1,2,1,34,16,3.8,17.0
Layton Jordan,77145,ED,TEMPLE,1,0,,,8.0,,,0,0,0,,306,60.1,57.3,0.0,58.7,63.9,77.7,0,,,0,0,1,0.0,0,2,25,0,0,0,0,0,0,0.0,
Antonio Grier,77185,LB,ARKANSAS,1,1,14.0,100.0,66.7,9.0,9.0,0,0,0,0.0,111,54.1,45.8,76.2,54.0,47.2,56.2,0,17,0.0,0,0,0,118.8,1,10,15,0,0,1,0,17,3,1.9,17.0
Jireh Wilson,77192,S,UCF,1,0,,,100.0,,,0,0,0,,323,66.5,59.1,76.8,,54.2,45.4,0,,0.0,0,0,0,0.0,0,6,6,0,2,0,0,0,0,0.0,
Carson Kropp,77200,LB,N TEXAS,1,0,,,100.0,,,0,0,0,,251,60.1,72.8,74.1,72.3,67.6,77.7,0,,,0,0,0,0.0,0,2,2,1,0,0,0,0,0,0.0,
Byron Vaughns,77206,ED,BAYLOR,1,0,,,20.0,,,0,0,0,,118,60.8,57.2,77.1,56.9,56.8,29.1,0,,,0,0,0,0.0,0,2,10,0,0,0,0,0,0,0.0,
Gerry Vaughn,77220,LB,IOWA STATE,1,0,5.7,100.0,90.9,6.7,6.7,0,0,0,0.0,193,42.9,46.0,75.4,57.7,55.8,44.7,0,19,50.0,1,0,0,118.8,3,20,22,0,1,3,0,52,35,2.6,17.3
Xavier Benson,77236,LB,OKLA STATE,1,0,,,89.7,,,0,0,0,,262,67.6,70.2,79.1,66.7,68.9,77.9,0,,,0,0,0,0.0,0,35,39,0,0,0,0,0,0,0.0,
Daniel Bolden,77252,LB,TOLEDO,1,1,6.5,100.0,84.0,9.0,9.0,0,0,0,0.0,316,46.6,68.2,69.8,67.1,85.0,31.5,0,17,50.0,1,0,0,118.8,2,21,25,1,0,2,0,26,13,1.4,13.0
Ryan Selig,77254,LB,MINNESOTA,1,0,4.5,50.0,88.9,8.0,4.0,0,0,0,0.0,225,47.6,45.6,75.3,64.5,47.3,53.7,0,16,0.0,0,0,0,77.1,1,8,9,0,1,2,0,16,11,2.0,16.0
Bryce Houston,77265,LB,OHIO,1,1,6.0,33.3,82.1,22.0,7.3,0,0,0,0.0,259,67.6,70.0,76.3,54.9,70.2,64.1,1,14,20.0,1,0,0,9.7,1,23,28,0,3,3,0,14,9,0.6,14.0
Keye Thompson,77266,LB,OHIO,1,0,0.0,100.0,78.6,10.5,10.5,0,0,0,0.0,259,46.7,55.8,73.5,64.1,65.1,24.4,0,16,100.0,1,0,0,102.1,2,22,28,1,0,2,0,17,17,0.8,8.5
Max Michel,77272,ED,BUFFALO,1,0,8.0,100.0,9.1,3.0,3.0,0,0,0,0.0,126,43.8,58.8,79.7,71.7,49.7,34.2,0,14,50.0,1,0,0,118.8,1,3,33,0,1,1,0,14,6,4.7,14.0
Vinny DePalma,77273,LB,BOSTON COL,1,0,6.0,50.0,90.0,9.0,4.5,0,0,0,0.0,121,35.1,48.1,73.0,60.0,59.1,66.8,0,10,,0,0,0,64.6,1,9,10,0,0,2,0,10,0,1.1,10.0
Nate Thompson,77813,S,AKRON,1,1,,,91.7,,,0,0,0,,102,57.5,45.3,76.7,59.0,37.8,30.1,0,,0.0,0,0,0,0.0,0,11,12,0,0,0,0,0,0,0.0,
Malik Dunlap,77814,CB,TEXAS TECH,1,1,6.3,66.7,100.0,22.0,14.7,0,0,0,0.0,315,59.8,60.5,77.3,,63.3,78.2,0,10,0.0,0,0,0,84.0,2,47,47,0,2,3,0,19,4,0.4,9.5
Kendarin Ray,77823,S,TULSA,1,0,4.7,66.7,100.0,16.5,11.0,0,0,0,0.0,320,68.1,64.4,77.6,,55.1,54.1,0,11,0.0,0,0,0,71.5,2,35,35,3,4,3,0,10,7,0.3,5.0
Davon Ferguson,77852,CB,BOWL GREEN,1,0,1.0,0.0,86.4,,17.0,0,0,0,0.0,122,67.5,70.7,76.9,68.8,68.5,81.7,0,,0.0,0,0,0,39.6,0,19,22,1,1,1,0,0,0,0.0,
Tayvonn Kyle,78131,CB,VIRGINIA,1,0,0.0,100.0,83.9,26.0,26.0,0,0,0,0.0,335,70.7,75.0,77.1,67.0,77.2,77.6,0,6,0.0,0,0,0,91.7,1,26,31,0,1,1,0,6,6,0.2,6.0
DaShon Bussell,78169,CB,W MICHIGAN,1,0,5.0,50.0,100.0,18.0,9.0,0,0,1,50.0,347,57.0,51.5,74.8,,38.7,78.5,0,3,0.0,0,1,1,56.3,1,19,19,0,2,2,0,3,6,0.2,3.0
Decorian Patterson,78673,CB,UCF,1,0,,,75.0,,,0,0,0,,323,62.4,54.1,72.2,59.2,47.1,,0,,,0,0,0,0.0,0,3,4,0,0,0,0,0,0,0.0,
Quae Drake,79192,LB,JVILLE ST,1,3,-5.0,50.0,92.5,46.0,23.0,0,0,0,0.0,196,72.9,72.1,78.5,55.3,66.2,67.8,0,6,14.3,1,0,0,56.3,1,49,53,2,3,2,0,6,10,0.1,6.0
Jordan Branch,79367,DI,MIDDLE TN,1,0,,,3.8,,,0,0,0,,224,60.0,58.4,76.9,58.9,57.5,,0,,,0,0,0,0.0,0,1,26,0,0,0,0,0,0,0.0,
Josh Carr Jr.,79454,ED,SO MISS,1,0,,,4.8,,,0,0,0,,296,60.0,68.3,79.6,57.0,72.4,78.1,0,,,0,0,0,0.0,0,1,21,0,0,0,0,0,0,0.0,
Andrew Chatfield Jr.,81219,ED,OREGON ST,1,0,,,8.3,,,0,0,0,,265,61.1,53.5,0.0,67.3,53.6,72.2,0,,0.0,0,0,1,0.0,0,1,12,0,1,0,0,0,0,0.0,
