player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,CB,OREGON ST,1,0,7.0,50.0,100.0,6.0,3.0,0,0,0,0.0,265,65.4,66.2,70.7,,60.0,75.1,0,5,0.0,0,0,0,56.3,1,6,6,0,1,2,0,5,-1,0.8,5.0
Noah Taylor,52348,LB,NWESTERN,1,0,,,100.0,,,0,0,0,,256,60.0,55.6,65.1,,56.2,73.2,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
DeShawn Pace,53549,LB,UCF,1,0,,,79.3,,,0,0,0,,323,66.9,68.6,79.6,55.7,70.4,58.7,0,,,0,0,0,0.0,0,23,29,0,0,0,0,0,0,0.0,
Jaheim Thomas,54193,LB,WISCONSIN,1,0,-3.0,100.0,82.6,9.0,9.0,0,0,0,0.0,349,65.7,64.4,75.4,73.8,56.5,67.4,0,5,,0,0,0,85.4,2,19,23,0,0,2,0,9,15,0.5,4.5
Alex Howard,62494,LB,DUKE,1,0,-1.0,66.7,86.4,9.0,6.0,0,0,0,0.0,154,65.5,55.6,0.0,47.3,59.0,70.1,0,16,25.0,1,0,1,85.4,2,19,22,1,3,3,0,20,19,1.1,10.0
Kam Butler,63872,ED,VIRGINIA,1,0,-1.0,100.0,12.1,4.0,4.0,0,0,0,0.0,335,50.7,63.7,78.6,63.8,73.2,50.0,0,25,100.0,1,0,0,118.8,1,4,33,0,0,1,0,25,26,6.3,25.0
Josh Minkins,66051,S,CINCINNATI,1,0,6.0,100.0,100.0,25.0,25.0,0,0,0,0.0,138,51.2,56.4,76.6,,65.7,64.0,0,6,0.0,0,0,0,91.7,1,25,25,0,2,1,0,6,0,0.2,6.0
Ty Hamilton,66298,DI,OHIO STATE,1,0,,,2.6,,,0,0,0,,260,60.1,62.0,76.7,58.6,63.0,75.5,0,,0.0,0,0,0,0.0,0,1,38,2,1,0,0,0,0,0.0,
Korey Foreman,70831,ED,FRESNO ST,1,0,,,13.0,,,0,0,0,,169,61.1,57.9,76.9,58.3,56.5,19.3,0,,,0,0,0,0.0,0,3,23,0,0,0,0,0,0,0.0,
Tuasivi Nomura,70879,LB,FRESNO ST,1,0,16.5,0.0,77.4,,11.5,0,0,0,0.0,169,60.8,62.4,75.7,53.3,69.2,82.3,0,,0.0,0,0,0,39.6,0,24,31,0,1,2,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,0,0.0,100.0,95.8,11.5,11.5,0,0,0,0.0,103,66.8,64.1,75.7,58.1,55.7,42.6,0,10,0.0,0,0,0,91.7,2,23,24,1,1,2,0,12,12,0.5,6.0
William Nimmo Jr.,71391,S,S DIEGO ST,1,0,,,100.0,,,0,0,0,,284,72.6,74.4,73.7,,70.0,73.1,0,,,0,0,0,0.0,0,17,17,0,0,0,0,0,0,0.0,
Akili Arnold,71406,S,USC,1,0,15.7,71.4,92.7,9.6,6.9,0,0,0,0.0,326,35.8,43.1,78.8,63.5,64.7,77.9,0,18,0.0,0,0,0,97.9,5,51,55,0,2,7,0,61,19,1.3,12.2
Easton Mascarenas-Arnold,71410,LB,USC,1,0,7.0,100.0,86.0,46.0,46.0,0,0,0,0.0,326,57.4,75.4,79.5,76.9,85.8,60.5,0,9,50.0,1,0,0,104.2,1,49,57,0,1,1,0,9,2,0.2,9.0
DJ Harvey,72089,CB,S JOSE ST,1,0,15.0,55.6,97.8,8.8,4.9,0,0,4,44.4,285,76.8,73.8,77.9,60.0,51.9,23.7,0,43,50.0,3,3,0,117.4,5,45,46,2,3,9,1,69,32,1.6,13.8
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,8.0,100.0,100.0,19.0,19.0,0,0,0,0.0,340,66.5,58.3,75.8,,49.7,56.3,0,8,0.0,0,0,0,100.0,1,20,20,0,1,1,0,8,0,0.4,8.0
Raider Damuni,72338,S,BYU,1,0,7.5,50.0,92.3,10.0,5.0,0,0,0,0.0,128,53.7,59.6,74.6,60.0,69.0,80.7,0,13,0.0,0,0,0,70.8,1,12,13,0,1,2,0,13,2,1.3,13.0
Logan Pili,72354,LB,UTAH ST,1,0,,,100.0,,,0,0,0,,329,60.0,80.3,69.1,,78.3,76.7,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Noa Pola-Gates,72535,CB,NEW MEXICO,1,0,20.5,50.0,100.0,21.0,10.5,0,0,1,50.0,241,66.6,66.6,76.1,,63.5,78.5,0,25,0.0,0,1,0,95.8,1,21,21,0,1,2,0,25,20,1.2,25.0
Jadon Pearson,72538,LB,UTAH ST,1,0,,,85.7,,,0,0,0,,329,62.6,46.5,67.9,59.2,41.2,,0,,,0,0,0,0.0,0,6,7,0,0,0,0,0,0,0.0,
Henry Ikahihifo,73151,ED,NEVADA,1,0,6.0,100.0,10.3,3.0,3.0,0,0,0,0.0,239,60.6,62.5,79.7,55.9,69.2,72.2,0,6,,0,0,0,91.7,1,3,29,0,0,1,0,6,0,2.0,6.0
Marco Notarainni,73389,LB,BOISE ST,1,0,,,90.9,,,0,0,0,,120,55.9,76.4,74.5,67.5,85.1,53.7,0,,33.3,1,0,0,0.0,0,10,11,1,2,0,0,0,0,0.0,
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,8.0,100.0,92.5,17.5,17.5,0,0,0,0.0,341,67.1,65.4,77.6,55.7,60.2,79.2,1,14,0.0,0,0,0,62.5,2,37,40,1,2,2,0,17,1,0.5,8.5
Zion Branch,74395,S,USC,1,0,22.0,33.3,94.3,33.0,11.0,0,0,1,33.3,326,52.2,61.4,76.6,76.4,71.6,80.4,0,17,0.0,0,1,0,53.5,1,33,35,1,1,3,0,17,5,0.5,17.0
Silas Walters,75263,S,MIAMI OH,1,0,,,100.0,,,0,0,0,,221,65.1,74.5,75.5,,80.4,83.9,0,,,0,0,0,0.0,0,16,16,0,0,0,0,0,0,0.0,
Chuck Hicks,75816,LB,MISSOURI,1,0,19.0,100.0,90.9,10.0,10.0,0,0,0,0.0,229,46.8,50.3,72.9,59.3,58.5,56.8,0,26,,0,0,0,118.8,1,10,11,0,0,1,0,26,7,2.6,26.0
Damaje Yancey,76532,CB,TROY,1,0,6.5,70.0,100.0,6.9,4.8,0,0,2,20.0,318,58.1,57.4,0.0,,67.2,50.8,0,12,27.3,3,1,2,82.9,7,50,50,0,8,10,0,54,27,1.1,7.7
Torey Richardson,76711,CB,TEMPLE,1,1,8.7,66.7,100.0,7.0,4.7,0,0,1,16.7,306,67.0,64.5,77.2,,51.7,33.9,0,11,40.0,2,1,0,76.4,4,29,29,1,2,6,0,27,19,1.0,6.8
Antonio Colclough,76813,ED,BUFFALO,1,0,,,8.3,,,0,0,0,,126,59.9,69.0,75.9,60.7,71.2,73.0,0,,,0,0,0,0.0,0,1,12,0,0,0,0,0,0,0.0,
Justin Wright,77160,LB,OKLA STATE,1,0,,,62.5,,,0,0,0,,262,62.2,72.0,72.0,56.2,75.0,73.6,0,,,0,0,0,0.0,0,5,8,0,0,0,0,0,0,0.0,
Matt Harmon,77244,ED,KENT STATE,1,0,,,5.3,,,0,0,0,,201,70.6,66.8,79.5,56.1,65.5,79.1,0,,0.0,0,0,0,0.0,0,1,19,1,1,0,0,0,0,0.0,
Daniel Bolden,77252,LB,TOLEDO,1,2,7.0,100.0,100.0,31.0,31.0,0,0,0,0.0,316,62.6,74.4,77.0,,80.0,73.5,0,18,0.0,0,0,0,118.8,1,32,32,0,0,1,0,18,11,0.6,18.0
Keye Thompson,77266,LB,PITTSBURGH,1,0,4.0,100.0,66.7,16.0,16.0,0,0,0,0.0,268,71.7,72.8,74.3,51.5,74.9,60.6,0,4,0.0,0,0,0,83.3,1,16,24,1,2,1,0,4,0,0.3,4.0
DaShon Bussell,78169,CB,W MICHIGAN,1,0,17.0,0.0,100.0,,4.3,0,0,1,33.3,347,59.9,62.6,73.6,,66.4,,0,,,0,1,0,39.6,0,13,13,0,0,3,0,0,0,0.0,
Marque Collins,78999,CB,BYU,1,0,13.8,50.0,97.1,16.0,8.0,0,0,0,0.0,128,65.9,66.1,76.1,59.8,63.1,,0,40,,0,0,0,135.4,2,33,34,0,0,4,1,69,37,2.2,34.5
Jayden McDonald,81249,LB,UCONN,1,0,1.0,66.7,68.6,11.5,7.7,0,0,1,33.3,146,66.6,74.0,0.0,57.5,82.6,44.2,0,4,100.0,2,1,1,70.1,2,24,35,0,0,3,0,6,7,0.3,3.0
Jermayne Lole,82212,DI,TEXAS,1,0,,,5.3,,,0,0,0,,311,60.0,76.1,76.8,73.5,71.4,50.7,0,,,0,0,0,0.0,0,1,19,0,0,0,0,0,0,0.0,
Jacob Mangum-Farrar,82557,ED,INDIANA,1,0,-2.0,100.0,46.2,6.0,6.0,0,0,0,0.0,190,53.8,58.9,75.5,65.2,62.0,72.2,0,10,0.0,0,0,0,108.3,1,6,13,0,1,1,0,10,12,1.7,10.0
Raymond Scott,82560,LB,JAMES MAD,1,0,2.0,50.0,84.2,16.0,8.0,0,0,0,0.0,197,55.9,69.5,73.7,69.0,77.0,80.8,0,5,,0,0,0,56.3,1,16,19,0,0,2,0,5,7,0.3,5.0
Solomon Tuliaupupu,82562,ED,USC,1,0,,,20.0,,,0,0,0,,326,60.9,58.3,78.2,58.4,57.6,26.4,0,,,0,0,0,0.0,0,3,15,0,0,0,0,0,0,0.0,
Dustin Johnson,83197,S,OHIO,1,1,10.0,33.3,100.0,42.0,14.0,0,0,0,0.0,259,50.9,49.7,78.7,70.4,41.9,28.5,0,3,28.6,2,0,0,42.4,1,43,43,1,4,3,0,3,8,0.1,3.0
Jarvis Ware,83314,CB,UNLV,1,0,11.0,100.0,100.0,9.3,9.3,0,0,0,0.0,325,66.1,57.2,0.0,,42.7,39.8,0,21,0.0,0,0,1,118.8,3,29,29,1,4,3,0,38,5,1.4,12.7
Armani-Eli Adams,83838,S,W MICHIGAN,1,0,,,100.0,,,0,0,0,,347,57.3,55.2,72.8,,54.6,25.9,0,,50.0,1,0,0,0.0,0,13,13,0,1,0,0,0,0,0.0,
Jayden Dunlap,85725,CB,BYU,1,0,11.0,100.0,100.0,2.0,2.0,0,0,0,0.0,128,53.3,52.5,67.8,,60.0,73.5,0,12,0.0,0,0,0,116.7,1,3,3,0,1,1,0,12,1,6.0,12.0
Rodney Robinson,86527,S,BOISE ST,1,0,,,84.2,,,0,0,0,,120,65.4,60.2,74.8,68.9,45.8,76.4,0,,0.0,0,0,0,0.0,0,16,19,1,1,0,0,0,0,0.0,
Ozzie Nicholas,86729,LB,DUKE,1,0,2.5,50.0,92.0,21.0,10.5,0,0,0,0.0,154,57.6,56.7,0.0,58.0,62.7,53.2,0,14,0.0,0,0,1,72.9,1,23,25,1,1,2,0,14,18,0.7,14.0
