player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Cole Pearce,52970,LB,BALL ST,1,0,2.5,75.0,84.4,9.0,6.8,0,0,0,0.0,117,60.9,54.4,75.2,54.1,50.3,63.4,0,10,0.0,0,0,0,82.3,3,27,32,2,3,4,0,17,6,0.6,5.7
DeShawn Pace,53549,S,CINCINNATI,1,0,7.3,0.0,97.2,,11.3,0,0,0,0.0,138,74.4,74.2,78.3,59.8,65.6,80.0,1,,0.0,0,0,0,0.0,0,35,36,1,3,3,0,0,0,0.0,
Jaheim Thomas,54193,LB,ARKANSAS,1,1,-2.3,75.0,82.4,4.7,3.5,0,0,0,0.0,111,59.7,46.1,0.0,56.6,48.2,51.4,0,27,0.0,0,0,1,102.1,3,14,17,1,1,4,0,36,41,2.6,12.0
Zachary Ford,55353,S,TOLEDO,1,0,8.2,40.0,92.3,11.0,4.4,0,0,0,0.0,316,48.5,43.3,0.0,57.9,49.9,50.3,0,28,,0,0,1,105.0,2,24,26,0,0,5,1,36,9,1.6,18.0
Korey Hernandez,55796,CB,E MICHIGAN,1,0,3.0,100.0,100.0,6.0,6.0,0,0,0,0.0,160,53.9,47.9,0.0,,60.0,77.7,0,6,0.0,0,0,1,87.5,2,12,12,0,2,2,0,10,4,0.8,5.0
John Davis,56230,CB,N TEXAS,1,0,19.0,100.0,100.0,10.0,10.0,0,0,0,0.0,251,46.0,48.1,75.7,,61.6,74.2,0,30,0.0,0,0,0,118.8,1,10,10,0,1,1,0,30,11,3.0,30.0
Bryson Jackson,57738,S,BAYLOR,1,0,1.5,75.0,88.9,2.7,2.0,0,0,0,0.0,118,42.7,38.6,77.6,59.7,45.3,23.4,0,13,50.0,1,0,0,93.8,3,8,9,0,1,4,0,28,27,3.5,9.3
Isaac Ukwu,57888,ED,OLE MISS,1,0,,,35.3,,,0,0,0,,226,62.1,66.0,78.6,59.3,67.1,72.2,0,,,0,0,0,0.0,0,6,17,0,0,0,0,0,0,0.0,
Malik Robinson,58044,LB,HOUSTON,1,0,7.0,100.0,84.6,7.3,7.3,0,0,0,0.0,182,43.2,47.8,74.1,62.2,55.0,58.1,0,20,0.0,0,0,0,118.8,3,22,26,0,1,3,0,41,20,1.9,13.7
Monty Montgomery,58203,LB,OLE MISS,1,0,,,50.0,,,0,0,0,,226,60.0,49.8,67.1,59.3,56.1,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Londyn Craft,60689,LB,E MICHIGAN,1,0,,,100.0,,,0,0,0,,160,60.0,64.6,64.6,,62.6,74.3,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Takulve Williams,61346,S,W KENTUCKY,1,0,3.0,100.0,75.0,14.0,14.0,0,0,0,0.0,346,62.5,62.7,78.5,55.7,64.7,82.1,0,9,0.0,0,0,0,104.2,1,15,20,0,3,1,0,9,6,0.6,9.0
Eddie Heckard,63024,CB,BYU,1,0,7.6,80.0,96.0,5.5,4.4,0,0,0,0.0,128,34.5,35.0,79.1,59.2,46.0,29.0,0,66,0.0,0,0,0,158.3,4,24,25,0,1,5,2,94,71,4.3,23.5
Josh Minkins,66051,S,LOUISVILLE,1,1,,,100.0,,,0,0,0,,210,64.5,64.6,70.3,,60.0,73.6,0,,0.0,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Jeremiah Wood,66274,S,OHIO,1,1,8.5,75.0,100.0,8.3,6.3,0,1,1,25.0,259,73.4,72.3,79.0,,65.9,59.0,0,48,0.0,0,1,0,116.7,3,25,25,1,1,4,0,55,33,2.2,18.3
Markel Perry,66793,ED,SM HOUSTON,1,0,,,3.2,,,0,0,0,,281,60.0,65.6,78.1,56.8,72.3,62.1,0,,100.0,1,0,0,0.0,0,1,31,1,0,0,0,0,0,0.0,
Tuasivi Nomura,70879,ED,FRESNO ST,1,0,1.0,0.0,50.0,,3.0,0,0,0,0.0,169,60.9,56.9,75.8,56.7,56.6,,0,,,0,0,0,39.6,0,3,6,0,0,1,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,0,8.0,100.0,78.3,18.0,18.0,0,0,0,0.0,110,52.9,41.4,73.1,63.2,29.7,45.8,0,8,33.3,1,0,0,100.0,1,18,23,1,2,1,0,8,0,0.4,8.0
Domani Jackson,71370,CB,USC,1,1,16.5,100.0,100.0,13.0,13.0,0,0,0,0.0,326,54.5,57.1,77.4,,66.5,59.2,0,63,33.3,1,0,0,118.8,2,30,30,0,1,2,0,70,37,2.7,35.0
William Nimmo Jr.,71391,S,UCLA,1,0,0.5,50.0,95.7,20.5,10.3,0,0,0,0.0,324,67.2,67.8,77.8,59.1,66.7,61.6,0,30,50.0,1,0,0,74.0,2,45,47,0,1,4,0,29,33,0.7,14.5
Akili Arnold,71406,S,OREGON ST,1,0,6.7,66.7,93.8,14.5,9.7,0,0,0,0.0,265,54.9,58.4,75.5,57.9,69.1,41.4,0,17,33.3,2,0,0,88.2,2,30,32,0,4,3,0,22,12,0.8,11.0
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,0,1.0,100.0,70.4,18.0,18.0,0,0,0,0.0,265,57.0,64.9,76.2,53.5,77.5,80.2,0,14,,0,0,0,118.8,1,19,27,0,0,1,0,14,13,0.8,14.0
Aaron Smith,71596,S,NEW MEXICO,1,0,,,100.0,,,0,0,0,,241,60.0,39.5,70.9,,35.1,24.0,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jaxen Turner,71728,S,UNLV,1,0,1.7,66.7,100.0,16.5,11.0,0,0,0,0.0,325,63.7,69.3,76.6,,77.3,84.9,0,32,0.0,0,0,0,109.7,2,33,33,0,2,3,0,60,60,1.8,30.0
DJ Harvey,72089,CB,S JOSE ST,1,0,13.2,63.6,97.8,6.1,3.9,0,0,2,18.2,285,62.5,62.8,76.6,58.2,64.9,81.1,0,39,0.0,0,1,0,127.1,7,44,45,2,5,11,1,110,25,2.6,15.7
Ralen Goforth,72169,LB,WASHINGTON,1,0,0.0,50.0,81.3,12.0,6.0,0,1,0,0.0,340,49.7,51.3,73.4,56.8,63.7,49.5,0,53,100.0,1,0,0,135.4,1,13,16,0,0,2,1,53,57,4.4,53.0
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,,,100.0,,,0,0,0,,340,63.2,63.8,71.3,,60.9,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Raider Damuni,72338,S,BYU,1,0,,,100.0,,,0,0,0,,128,63.5,51.2,66.9,,46.6,28.6,0,,0.0,0,0,0,0.0,0,2,2,0,1,0,0,0,0,0.0,
Logan Pili,72354,LB,UTAH ST,1,0,12.3,100.0,100.0,3.3,3.3,0,0,0,0.0,329,29.6,35.1,73.2,,68.6,78.0,0,32,0.0,0,0,0,118.8,3,10,10,0,1,3,0,56,19,5.6,18.7
Justin Flowe,72388,LB,ARIZONA,1,0,,,50.0,,,0,0,0,,109,62.4,63.6,63.3,59.2,,74.3,0,,0.0,0,0,0,0.0,0,1,2,0,1,0,0,0,0,0.0,
Zahran Manley,72425,CB,STANFORD,1,0,9.3,100.0,100.0,8.7,8.7,0,0,0,0.0,300,46.9,47.7,75.8,,57.0,74.2,0,61,0.0,0,0,0,118.8,3,27,27,0,1,3,0,92,64,3.5,30.7
Lavario Wiley,72769,CB,C MICHIGAN,1,0,,,100.0,,,0,0,0,,134,66.5,67.8,74.7,,65.5,73.5,0,,,0,0,0,0.0,0,15,15,0,0,0,0,0,0,0.0,
Jalen Williams,73776,CB,FRESNO ST,1,0,,,100.0,,,0,0,0,,169,60.0,61.6,70.3,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Evan Williams,73864,S,OREGON,1,0,11.3,66.7,87.2,17.5,11.7,0,0,1,33.3,264,72.6,71.7,78.2,68.7,59.6,50.6,0,40,28.6,2,1,0,109.7,2,41,47,3,5,3,0,44,16,1.3,22.0
Max Williams,73985,S,USC,1,1,4.0,66.7,100.0,16.0,10.7,0,0,0,0.0,326,51.3,55.3,76.5,,63.4,79.8,0,77,0.0,0,0,0,149.3,2,36,36,0,1,3,1,82,65,2.6,41.0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,1.0,0.0,91.7,,18.0,0,0,0,0.0,341,72.4,70.1,0.0,55.9,72.0,70.2,0,,25.0,1,0,1,39.6,0,22,24,0,3,1,0,0,0,0.0,
Justin Sinclair,74258,S,HAWAII,1,0,,,100.0,,,0,0,0,,180,60.0,72.0,67.2,,69.2,73.2,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Treven Ma'ae,74498,DI,BAYLOR,1,0,,,7.7,,,0,0,0,,118,60.0,63.3,73.9,60.9,62.5,71.1,0,,,0,0,0,0.0,0,1,13,0,0,0,0,0,0,0.0,
Jowon Briggs,74867,DI,CINCINNATI,1,0,,,4.8,,,0,0,0,,138,61.1,63.5,74.7,60.5,62.4,73.0,0,,0.0,0,0,0,0.0,0,1,21,1,1,0,0,0,0,0.0,
Silas Walters,75263,S,MIAMI OH,1,0,,,100.0,,,0,0,0,,221,61.7,61.3,66.6,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Rome Weber,75728,CB,W KENTUCKY,1,0,23.0,50.0,96.4,13.0,6.5,0,1,1,25.0,346,54.3,58.3,76.5,60.0,69.9,79.3,0,20,0.0,0,1,0,75.0,2,27,28,0,1,4,0,30,16,1.2,15.0
Jonah Kahahawai-Welch,75759,ED,HAWAII,1,0,,,40.0,,,0,0,0,,180,60.3,61.9,77.1,57.1,62.5,,0,,,0,0,0,0.0,0,2,5,0,0,0,0,0,0,0.0,
Chuck Hicks,75816,LB,MISSOURI,1,0,,,97.4,,,0,0,0,,229,70.6,78.5,75.8,59.5,80.3,66.5,0,,0.0,0,0,0,0.0,0,38,39,0,1,0,0,0,0,0.0,
Devin Richardson,75820,LB,WASH STATE,1,0,,,80.0,,,0,0,0,,341,63.8,48.4,72.3,58.5,38.5,32.2,0,,0.0,0,0,0,0.0,0,8,10,0,1,0,0,0,0,0.0,
Tywan Francis,75909,S,TEMPLE,1,1,37.3,66.7,100.0,19.5,13.0,0,0,0,0.0,306,71.0,69.2,78.4,,61.8,53.4,1,44,16.7,1,0,0,70.1,2,39,39,0,4,3,0,84,6,2.2,42.0
Bam Booker,76122,ED,BOWL GREEN,1,0,,,20.0,,,0,0,0,,122,60.0,58.5,71.7,57.1,60.0,,0,,,0,0,0,0.0,0,1,5,0,0,0,0,0,0,0.0,
Damaje Yancey,76532,CB,TROY,1,0,5.0,100.0,100.0,1.0,1.0,0,0,0,0.0,318,51.7,47.7,68.2,,60.0,21.4,0,16,100.0,1,0,0,118.8,1,1,1,0,0,1,0,16,11,16.0,16.0
Jeremiah Lewis,76571,S,DUKE,1,0,2.0,100.0,96.3,23.0,23.0,0,0,0,0.0,154,61.6,62.8,75.6,59.8,63.7,64.4,0,6,0.0,0,0,0,91.7,1,26,27,0,1,1,0,6,4,0.3,6.0
Taj Ward,76583,S,CINCINNATI,1,0,15.0,100.0,100.0,36.0,36.0,0,0,0,0.0,138,63.0,66.8,77.0,,73.6,80.2,0,7,,0,0,0,135.4,1,38,38,0,0,1,1,7,0,0.2,7.0
Capone Blue,76604,CB,KENT STATE,1,2,4.0,50.0,96.4,13.0,6.5,0,0,1,25.0,201,59.7,58.0,76.9,60.0,53.0,78.8,0,29,0.0,0,1,0,78.1,2,27,28,0,0,4,0,33,32,1.3,16.5
Tyler Potts,76616,CB,BALL ST,1,0,20.5,0.0,96.6,,13.5,0,0,0,0.0,117,64.2,69.3,75.3,93.4,48.9,29.4,0,,,0,0,0,39.6,0,28,29,1,0,2,0,0,0,0.0,
Justin Birchette,76620,CB,OHIO,1,0,9.7,66.7,100.0,10.0,6.7,0,0,0,0.0,259,62.7,65.5,78.5,,68.9,38.8,0,52,50.0,1,0,0,109.7,2,20,20,1,1,3,0,57,46,2.9,28.5
Marquis Williams,76627,CB,PITTSBURGH,1,0,,,100.0,,,0,0,0,,268,64.7,60.9,76.1,,54.0,28.1,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Judson Tallandier II,76630,CB,AKRON,1,0,19.0,0.0,100.0,,4.3,0,0,0,0.0,102,41.7,45.2,74.7,,63.3,,0,,,0,0,1,39.6,0,14,14,0,0,3,0,0,0,0.0,
Jason Maitre,76634,CB,WISCONSIN,1,0,4.7,66.7,96.0,12.0,8.0,0,0,1,33.3,349,74.5,73.8,78.7,59.2,62.5,76.5,0,6,0.0,0,1,0,72.9,2,24,25,0,2,3,0,11,4,0.5,5.5
DeAndre Hollins,76647,CB,CHARLOTTE,1,0,5.3,75.0,95.5,12.3,9.3,0,0,0,0.0,136,73.9,70.5,80.0,57.3,53.3,54.3,0,13,0.0,0,0,0,79.2,3,42,44,3,3,4,0,14,9,0.4,4.7
