player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,CB,OREGON ST,1,0,4.0,100.0,100.0,6.0,6.0,0,0,0,0.0,265,54.8,57.7,74.3,,63.3,72.5,0,8,0.0,0,0,0,100.0,1,6,6,0,1,1,0,8,4,1.3,8.0
DeShawn Pace,53549,LB,UCF,1,0,7.0,100.0,82.1,22.0,22.0,0,0,0,0.0,323,59.8,50.8,75.5,61.8,44.2,21.2,0,9,,0,0,0,104.2,1,23,28,0,0,1,0,9,2,0.4,9.0
Jaheim Thomas,54193,LB,WISCONSIN,1,0,-2.5,50.0,70.0,14.0,7.0,0,0,0,0.0,349,62.3,75.5,76.0,55.3,84.4,81.4,0,1,0.0,0,0,0,56.3,1,14,20,1,1,2,0,1,4,0.1,1.0
Jaiden Cameron,62277,ED,NWESTERN,1,0,,,11.1,,,0,0,0,,256,60.0,50.7,73.1,63.1,54.0,,0,,,0,0,0,0.0,0,1,9,0,0,0,0,0,0,0.0,
Barry Brown,62724,LB,COAST CAR,1,0,-2.0,100.0,90.9,9.0,9.0,0,0,0,0.0,141,61.2,57.3,74.0,59.2,55.0,60.2,0,4,0.0,0,0,0,83.3,1,10,11,1,1,1,0,4,6,0.4,4.0
Josh Minkins,66051,S,CINCINNATI,1,0,10.0,50.0,100.0,32.0,16.0,0,0,1,50.0,138,69.7,69.1,75.6,,65.0,84.7,0,12,0.0,0,1,0,68.8,1,32,32,1,3,2,0,12,5,0.4,12.0
Ty Hamilton,66298,DI,OHIO STATE,1,0,4.0,0.0,8.3,,2.0,0,0,0,0.0,260,58.3,54.8,77.1,55.2,58.0,49.2,0,,,0,0,0,39.6,0,2,24,0,0,1,0,0,0,0.0,
Korey Foreman,70831,ED,FRESNO ST,1,0,-5.0,0.0,5.3,,1.0,0,0,0,0.0,169,60.0,58.9,0.0,51.5,77.8,29.9,0,,100.0,1,0,1,39.6,0,1,19,0,0,1,0,0,0,0.0,
Tuasivi Nomura,70879,LB,FRESNO ST,1,0,1.8,50.0,92.7,17.0,8.5,0,0,0,0.0,169,49.6,52.4,74.7,55.0,61.6,79.5,0,9,,0,0,0,61.5,2,38,41,0,0,4,0,17,11,0.5,8.5
Domani Jackson,71370,CB,ALABAMA,1,1,20.8,40.0,100.0,9.0,3.6,0,0,1,20.0,103,64.3,65.8,75.9,,65.6,77.0,1,31,0.0,0,1,0,70.4,2,20,20,0,0,5,1,42,0,2.3,21.0
William Nimmo Jr.,71391,S,S DIEGO ST,1,0,5.0,0.0,100.0,,15.0,0,0,0,0.0,284,64.4,64.5,74.4,,62.1,,0,,,0,0,0,39.6,0,15,15,0,0,1,0,0,0,0.0,
Akili Arnold,71406,S,USC,1,1,11.3,100.0,95.0,12.3,12.3,0,0,0,0.0,326,61.9,65.9,81.1,57.9,74.7,69.9,0,25,16.7,1,0,0,118.8,3,38,40,1,4,3,0,39,5,1.1,13.0
Easton Mascarenas-Arnold,71410,LB,USC,1,1,3.8,100.0,86.4,9.3,9.3,0,0,0,0.0,326,39.5,55.6,75.9,68.5,78.1,69.0,1,17,12.5,1,0,0,118.8,4,38,44,1,6,4,1,54,39,1.5,13.5
DJ Harvey,72089,CB,S JOSE ST,1,0,12.6,60.0,93.3,9.3,5.6,0,0,0,0.0,285,76.1,78.8,76.3,55.4,81.6,82.0,1,12,0.0,0,0,0,35.0,3,28,30,1,3,5,0,27,2,1.0,9.0
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,1.0,66.7,83.3,5.0,3.3,0,0,0,0.0,340,47.0,51.7,75.1,57.2,59.6,58.6,0,11,0.0,0,0,0,81.3,2,10,12,0,2,3,0,17,11,1.7,8.5
Raider Damuni,72338,S,BYU,1,0,0.3,100.0,100.0,7.3,7.3,0,0,0,0.0,128,51.3,52.9,74.5,,61.6,21.8,0,17,100.0,1,0,0,104.2,3,24,24,0,0,3,0,27,26,1.2,9.0
Logan Pili,72354,LB,UTAH ST,1,0,,,50.0,,,0,0,0,,329,60.0,40.8,71.8,60.0,40.7,24.7,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Noa Pola-Gates,72535,CB,NEW MEXICO,1,0,,,100.0,,,0,0,0,,241,30.1,46.2,73.1,,69.3,29.1,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Jadon Pearson,72538,LB,UTAH ST,1,0,,,66.7,,,0,0,0,,329,48.0,53.4,70.0,56.2,72.3,32.0,0,,100.0,1,0,0,0.0,0,4,6,0,0,0,0,0,0,0.0,
Henry Ikahihifo,73151,ED,NEVADA,1,0,,,15.2,,,0,0,0,,239,61.4,63.0,80.6,57.4,65.9,73.0,0,,,0,0,0,0.0,0,5,33,0,0,0,0,0,0,0.0,
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,0,13.0,100.0,90.9,9.5,9.5,0,0,0,0.0,101,55.8,67.3,79.1,58.5,81.3,83.8,0,19,,0,0,0,118.8,2,20,22,0,0,2,0,30,4,1.6,15.0
Marco Notarainni,73389,LB,BOISE ST,1,1,19.0,100.0,60.0,9.0,9.0,0,0,0,0.0,120,54.9,53.7,75.0,63.5,52.2,75.8,0,19,0.0,0,0,0,118.8,1,9,15,0,1,1,0,19,0,2.1,19.0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,2.5,100.0,84.4,6.0,6.0,0,0,0,0.0,341,59.0,67.1,76.7,61.8,73.8,63.8,0,9,50.0,1,0,0,95.8,4,27,32,1,1,4,0,28,18,1.2,7.0
