player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,0,8.5,100.0,95.0,9.5,9.5,0,0,0,0.0,289,56.0,56.2,77.0,59.1,57.0,64.7,0,26,,0,0,0,118.8,2,19,20,0,0,2,0,36,19,1.9,18.0
Devin Taylor,22317,CB,BOWL GREEN,1,0,-5.0,100.0,100.0,28.0,28.0,0,0,0,0.0,122,72.0,73.7,77.5,,71.6,47.3,0,2,0.0,0,0,0,79.2,1,29,29,1,1,1,0,2,7,0.1,2.0
Cortez Davis,22974,CB,HAWAII,1,0,16.3,50.0,100.0,17.0,8.5,0,0,0,0.0,180,67.9,65.0,77.2,,48.2,21.4,0,9,100.0,1,0,0,60.4,2,34,34,0,0,4,0,16,11,0.5,8.0
Reggie Stubblefield,23441,S,KANSAS ST,1,0,0.0,85.7,69.0,3.0,2.6,0,0,0,0.0,199,44.1,56.8,76.8,65.8,68.8,40.4,0,10,50.0,2,0,0,81.0,6,20,29,1,2,7,0,24,30,1.3,4.0
Colby Burton,23898,CB,HAWAII,1,0,,,100.0,,,0,0,0,,180,62.3,68.3,73.1,,68.3,74.8,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Darion Dunn,23963,CB,TEXAS,1,0,43.0,0.0,83.3,,5.0,0,0,0,0.0,311,71.3,71.4,73.1,60.0,61.8,,0,,,0,0,0,39.6,0,5,6,0,0,1,0,0,0,0.0,
Darren Evans,24171,CB,LSU,1,0,6.0,100.0,100.0,16.0,16.0,0,0,0,0.0,211,60.6,61.5,76.4,,63.4,76.6,0,11,0.0,0,0,0,110.4,2,32,32,0,2,2,0,21,9,0.7,10.5
Alvinoski LaFleur,24504,S,E MICHIGAN,1,0,,,100.0,,,0,0,0,,160,58.6,62.2,75.8,,65.3,64.8,0,,0.0,0,0,0,0.0,0,16,16,1,1,0,0,0,0,0.0,
Luc Bequette,25776,DI,CAL,1,1,,,3.8,,,0,0,0,,130,59.9,48.3,75.6,55.3,46.7,73.2,0,,0.0,0,0,0,0.0,0,1,26,0,0,0,0,0,0,0.0,
Brenden Schooler,28253,S,TEXAS,1,0,43.0,0.0,100.0,,14.0,0,0,0,0.0,311,75.2,63.0,76.8,,45.8,82.4,0,,0.0,0,0,0,39.6,0,14,14,0,1,1,0,0,0,0.0,
Richard Moore,28853,LB,SMU,1,0,18.0,100.0,66.7,10.0,10.0,0,0,0,0.0,287,52.7,47.3,0.0,74.0,50.2,43.1,0,18,,0,0,1,118.8,1,10,15,0,0,1,0,18,0,1.8,18.0
Jack Jones,29050,CB,ARIZONA ST,1,0,16.3,62.5,97.8,8.4,5.3,0,0,0,0.0,110,77.4,81.3,0.0,92.5,65.7,82.9,1,44,0.0,0,0,1,60.9,5,45,46,2,5,8,0,89,6,2.1,17.8
Marshaun Cameron,30624,CB,COLO STATE,1,0,9.0,100.0,100.0,3.0,3.0,0,0,0,0.0,144,53.3,39.5,68.2,,60.0,73.5,0,9,0.0,0,0,0,104.2,1,3,3,0,1,1,0,9,0,3.0,9.0
Denzel Feaster,34561,LB,UTSA,1,0,-3.0,100.0,87.5,6.0,6.0,0,0,0,0.0,331,63.8,71.8,73.0,59.7,71.7,42.8,0,4,0.0,0,0,0,83.3,1,7,8,1,1,1,0,4,7,0.7,4.0
Ferrod Gardner,34595,LB,LA LAFAYET,1,0,5.5,50.0,61.9,12.0,6.0,0,0,1,50.0,207,76.1,78.0,0.0,76.4,72.0,62.7,0,-2,50.0,2,1,1,56.3,1,13,21,0,2,2,0,-2,0,-0.2,-2.0
John Petrishen,35069,LB,PITTSBURGH,1,1,,,83.3,,,0,0,0,,268,64.5,78.2,69.3,85.7,74.2,81.7,0,,0.0,0,0,0,0.0,0,20,24,1,0,0,0,0,0,0.0,
Cristian Williams,36151,S,TULSA,1,0,10.8,50.0,100.0,20.0,10.0,0,0,0,0.0,320,52.9,56.9,77.7,,70.6,22.1,0,31,100.0,3,0,0,85.4,2,41,41,0,0,4,0,40,24,1.0,20.0
Scott Patchan,36449,ED,COLO STATE,1,0,,,3.6,,,0,0,0,,144,70.8,64.4,78.8,71.4,46.0,77.5,0,,0.0,0,0,0,0.0,0,1,28,2,1,0,0,0,0,0.0,
Cameron Goode,38410,ED,CAL,1,1,,,2.6,,,0,0,0,,130,72.5,56.5,81.5,63.4,43.0,66.6,0,,0.0,0,0,0,0.0,0,1,39,1,1,0,0,0,0,0.0,
Josh Drayden,38498,CB,CAL,1,1,18.0,0.0,97.6,,36.0,0,0,0,0.0,130,73.3,69.5,78.9,60.0,51.2,79.8,0,,0.0,0,0,0,39.6,0,40,41,0,3,1,0,0,0,0.0,
Jordan Carmouche,39951,LB,HOUSTON,1,0,6.0,100.0,100.0,17.0,17.0,0,0,0,0.0,182,68.0,70.4,73.5,,66.5,76.7,0,6,0.0,0,0,0,91.7,1,20,20,1,1,1,0,6,0,0.4,6.0
Derrion Rakestraw,39968,S,TULANE,1,0,2.0,0.0,100.0,,9.0,0,0,0,0.0,319,65.6,69.3,70.6,,63.1,79.4,0,,0.0,0,0,0,39.6,0,9,9,0,1,1,0,0,0,0.0,
Phillip Howard,40350,CB,MINNESOTA,1,1,,,100.0,,,0,0,0,,225,51.8,52.2,71.3,,60.0,74.2,0,,0.0,0,0,1,0.0,0,7,7,0,0,0,0,0,0,0.0,
