player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,S,OREGON ST,1,0,,,100.0,,,0,0,0,,265,62.3,62.6,68.9,,60.0,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
James Camden,53418,LB,W MICHIGAN,1,0,3.5,100.0,85.7,12.0,12.0,0,0,0,0.0,347,65.7,73.3,75.7,55.1,81.0,82.3,0,9,0.0,0,0,0,93.8,2,24,28,0,2,2,0,13,6,0.5,6.5
Mister Williams,70521,LB,S DIEGO ST,1,0,14.0,100.0,76.0,17.0,17.0,0,0,0,0.0,284,54.3,65.0,73.9,79.4,66.4,76.7,0,35,,0,0,0,118.8,1,19,25,0,0,1,0,35,21,2.1,35.0
Korey Foreman,70831,ED,FRESNO ST,1,0,,,25.0,,,0,0,0,,169,60.3,64.5,75.6,63.0,62.2,71.5,0,,,0,0,0,0.0,0,2,8,0,0,0,0,0,0,0.0,
Calvin Pitcher,70877,LB,UAB,1,0,,,88.9,,,0,0,0,,321,63.2,77.4,80.2,59.7,78.5,82.8,0,,,0,0,0,0.0,0,8,9,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,1,6.3,100.0,100.0,9.7,9.7,0,0,0,0.0,103,61.2,63.6,74.3,,68.7,79.6,0,9,0.0,0,0,0,95.8,3,30,30,0,2,3,0,21,2,0.7,7.0
Raider Damuni,72338,S,BYU,1,1,14.0,100.0,100.0,14.0,14.0,0,0,0,0.0,128,58.3,59.8,74.0,,61.5,80.3,0,14,0.0,0,0,0,118.8,1,15,15,0,0,1,0,14,0,1.0,14.0
Jadon Pearson,72538,LB,FRESNO ST,1,0,,,85.0,,,0,0,0,,169,64.7,78.7,76.7,56.7,83.9,83.4,0,,,0,0,0,0.0,0,17,20,0,0,0,0,0,0,0.0,
Marco Notarainni,73389,LB,BOISE ST,1,1,8.0,100.0,84.6,19.0,19.0,0,0,0,0.0,120,54.2,56.4,76.0,63.6,58.4,42.4,0,24,0.0,0,0,0,118.8,1,22,26,0,0,1,0,24,16,1.3,24.0
Zion Branch,74395,S,GEORGIA,1,0,6.5,100.0,100.0,9.5,9.5,0,0,0,0.0,173,55.5,56.2,74.5,,60.0,28.5,0,17,50.0,1,0,0,116.7,2,23,23,0,1,2,0,24,11,1.3,12.0
