player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Dru Prox,23093,LB,UTSA,1,0,6.0,100.0,93.3,7.0,7.0,0,0,0,0.0,331,46.1,59.7,73.4,59.6,75.9,57.9,0,16,100.0,1,0,0,118.8,2,14,15,0,0,2,0,25,13,1.8,12.5
Colby Reeder,30285,LB,IOWA STATE,1,2,19.5,50.0,82.4,13.0,6.5,0,0,0,0.0,193,70.0,73.6,75.5,64.6,70.3,82.7,0,13,0.0,0,0,0,70.8,1,14,17,0,0,2,0,13,1,1.0,13.0
Kyle Pugh,35900,LB,N ILLINOIS,1,0,,,70.0,,,0,0,0,,254,62.2,61.1,71.5,56.8,60.8,74.3,0,,,0,0,0,0.0,0,7,10,0,0,0,0,0,0,0.0,
Jordan Carmouche,39951,LB,ARK STATE,1,0,2.0,100.0,84.2,14.0,14.0,0,0,0,0.0,113,61.1,72.4,78.3,52.6,85.0,82.3,0,6,0.0,0,0,0,87.5,2,32,38,0,2,2,0,10,6,0.4,5.0
Monte McGary,42477,CB,KANSAS,1,0,,,100.0,,,0,0,0,,198,60.6,62.2,68.5,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Bricen Garner,42520,S,W MICHIGAN,1,0,7.0,50.0,94.4,8.5,4.3,0,0,1,25.0,347,62.6,61.8,76.7,58.7,61.2,49.0,0,20,50.0,1,1,0,69.8,2,17,18,1,1,4,0,25,10,1.5,12.5
Brandon Moore,42620,CB,NEBRASKA,1,0,,,100.0,,,0,0,0,,238,60.0,61.2,66.0,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Brandon Bouyer-Randle,42637,LB,UCONN,1,0,-3.5,50.0,55.6,17.0,8.5,0,0,0,0.0,146,47.2,43.8,77.3,53.1,46.3,80.3,0,8,0.0,0,0,0,60.4,1,20,36,0,1,2,0,8,13,0.5,8.0
Clifford Chattman,42657,S,UTSA,1,0,9.7,33.3,100.0,18.0,6.0,0,0,0,0.0,331,49.0,55.4,77.2,,70.9,74.8,1,32,,0,0,0,74.3,1,20,20,0,0,3,1,32,15,1.8,32.0
Anthony Watts,42807,DI,MARSHALL,1,0,,,13.0,,,0,0,0,,214,58.6,44.5,76.0,55.5,43.1,76.2,0,,0.0,0,0,0,0.0,0,3,23,0,1,0,0,0,0,0.0,
Justin Clark,43185,CB,WISCONSIN,1,0,6.5,50.0,100.0,12.0,6.0,0,0,0,0.0,349,64.1,64.6,73.5,,61.6,,0,4,,0,0,0,56.3,1,12,12,0,0,2,0,4,0,0.3,4.0
Ryan McWood,43189,LB,MIAMI OH,1,0,-1.0,100.0,78.4,29.0,29.0,0,0,0,0.0,221,62.1,63.2,75.9,52.3,65.7,61.0,0,13,25.0,1,0,0,158.3,1,29,37,1,3,1,1,13,14,0.4,13.0
Jaydon Grant,43354,S,OREGON ST,1,0,-1.0,100.0,100.0,26.0,26.0,0,0,0,0.0,265,73.5,70.6,78.1,,55.0,59.3,0,3,0.0,0,0,0,79.2,1,26,26,1,4,1,0,3,4,0.1,3.0
Jon-Michael Terry,43635,LB,TULSA,1,0,8.0,100.0,85.4,18.5,18.5,1,0,0,0.0,320,62.4,70.3,0.0,55.0,86.0,66.6,0,12,20.0,1,0,1,106.3,2,41,48,2,4,2,0,19,3,0.5,9.5
Sione Tupou,44093,LB,TEXAS ST,1,0,0.8,100.0,77.5,7.5,7.5,0,0,0,0.0,314,57.3,72.7,76.6,67.3,80.0,85.6,0,22,0.0,0,0,0,113.5,4,31,40,3,2,4,0,45,42,1.5,11.3
Semisi Fakasiieiki,44340,LB,PURDUE,1,0,,,100.0,,,0,0,0,,273,60.0,60.6,62.1,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Penei Pavihi,52079,LB,HAWAII,1,0,0.2,83.3,100.0,6.0,5.0,0,0,0,0.0,180,59.0,62.7,77.6,,65.3,63.4,0,35,0.0,0,0,0,150.0,5,34,34,2,3,6,1,63,56,2.1,12.6
George Nyakwol,52203,S,RICE,1,0,,,100.0,,,0,0,0,,275,75.3,65.6,70.6,,53.2,78.3,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Kenneth Orji,52209,ED,RICE,1,0,,,27.3,,,0,0,0,,275,49.6,52.8,75.4,55.7,63.4,,0,,,0,0,0,0.0,0,3,11,0,0,0,0,0,0,0.0,
Alii Matau,52219,LB,S JOSE ST,1,0,,,57.1,,,0,0,0,,285,54.6,52.5,79.5,55.7,53.5,78.6,0,,,0,0,0,0.0,0,12,21,0,0,0,0,0,0,0.0,
Gabe Reid,52273,ED,UTAH,1,1,,,11.1,,,0,0,0,,328,70.3,66.4,75.5,55.4,62.6,75.5,0,,0.0,0,0,0,0.0,0,2,18,1,1,0,0,0,0,0.0,
Bentlee Sanders,52291,S,NEVADA,1,0,12.8,50.0,100.0,11.5,5.8,0,0,1,25.0,239,64.0,67.3,77.8,,70.6,81.5,0,13,0.0,0,1,0,69.8,2,24,24,0,2,4,0,25,2,1.1,12.5
Mekhi LaPointe,52315,S,USF,1,0,10.0,0.0,100.0,,10.0,0,0,0,0.0,327,65.4,56.2,74.1,,44.4,26.6,0,,,0,0,0,39.6,0,12,12,0,0,1,0,0,0,0.0,
Nick Roberts,52318,S,SMU,1,1,9.2,60.0,100.0,9.7,5.8,0,1,0,0.0,287,82.9,80.0,77.6,,66.3,62.1,0,20,20.0,1,0,0,75.4,3,31,31,2,3,5,0,28,15,1.0,9.3
Bryce Dugan,52425,DI,OHIO,1,0,,,4.3,,,0,0,0,,259,71.0,59.2,75.4,53.5,55.4,70.1,0,,50.0,1,0,0,0.0,0,1,23,1,1,0,0,0,0,0.0,
Xavier Peters,52819,ED,FAU,1,0,,,12.5,,,0,0,0,,165,60.0,30.9,73.9,62.2,28.7,24.6,0,,,0,0,0,0.0,0,1,8,0,0,0,0,0,0,0.0,
Cole Pearce,52970,LB,BALL ST,1,1,,,96.6,,,0,0,0,,117,67.3,67.4,76.2,60.0,63.5,52.7,0,,0.0,0,0,0,0.0,0,28,29,0,1,0,0,0,0,0.0,
DeShawn Pace,53549,LB,CINCINNATI,1,0,8.0,100.0,88.5,6.3,6.3,0,0,0,0.0,138,60.7,60.3,72.3,56.3,60.6,65.3,0,9,0.0,0,0,0,97.2,3,23,26,0,2,3,0,22,-2,1.2,7.3
Ja'von Hicks,53569,S,CINCINNATI,1,1,6.7,66.7,100.0,24.0,16.0,0,0,0,0.0,138,63.5,64.7,79.9,,66.5,63.7,0,11,20.0,1,0,0,75.7,2,53,53,2,3,3,0,13,2,0.3,6.5
Ivan Pace Jr.,53587,LB,CINCINNATI,1,1,,,39.6,,,0,0,0,,138,67.4,77.0,80.4,88.8,51.2,47.3,0,,0.0,0,0,0,0.0,0,21,53,0,2,0,0,0,0,0.0,
Carrington Valentine,53750,CB,KENTUCKY,1,0,19.7,42.9,100.0,8.3,3.6,0,1,1,14.3,202,58.5,58.7,76.7,,58.8,44.8,0,31,50.0,1,1,0,107.1,3,26,26,0,1,7,1,50,24,2.0,16.7
Jaheim Thomas,54193,LB,CINCINNATI,1,1,-1.0,50.0,82.6,15.0,7.5,0,0,0,0.0,138,55.7,69.6,74.7,56.1,81.8,81.0,0,6,0.0,0,0,0,56.3,1,19,23,1,1,2,0,6,4,0.4,6.0
Aapri Washington,55013,CB,E CAROLINA,1,0,35.0,0.0,100.0,,2.0,0,0,0,0.0,156,46.6,39.2,67.9,,60.0,,0,,,0,0,0,39.6,0,2,2,0,0,1,0,0,0,0.0,
Tim Terry,55020,LB,AKRON,1,0,19.0,100.0,91.7,22.0,22.0,0,0,0,0.0,102,53.0,64.6,75.2,57.0,78.6,77.7,0,40,,0,0,0,158.3,1,22,24,0,0,1,1,40,21,1.8,40.0
Isaiah King,55037,CB,BUFFALO,1,0,13.0,0.0,85.7,,9.0,0,0,0,0.0,126,65.3,60.5,76.6,58.6,49.9,21.7,0,,,0,0,0,39.6,0,18,21,0,0,2,0,0,0,0.0,
Devonni Reed,55046,S,S CAROLINA,1,0,-2.0,100.0,100.0,9.0,9.0,0,0,0,0.0,289,54.5,61.2,72.5,,69.8,83.2,0,6,0.0,0,0,0,91.7,1,9,9,0,2,1,0,6,8,0.7,6.0
Troy Brown,55050,LB,OLE MISS,1,2,10.5,100.0,96.0,11.0,11.0,0,0,0,0.0,226,64.6,72.7,75.0,59.3,78.0,82.9,0,15,0.0,0,0,0,118.8,2,24,25,0,1,2,0,28,7,1.3,14.0
Wilson Huber,55090,LB,CINCINNATI,1,1,13.0,100.0,70.0,21.0,21.0,0,0,0,0.0,138,57.5,58.2,75.3,68.7,53.7,79.2,0,13,0.0,0,0,0,118.8,1,21,30,0,0,1,0,13,0,0.6,13.0
Jordan Swann,55103,CB,JAMES MAD,1,0,14.0,50.0,100.0,23.0,11.5,0,0,1,50.0,197,70.1,70.2,75.1,,62.2,76.2,0,23,0.0,0,1,0,91.7,1,23,23,1,2,2,0,23,7,1.0,23.0
Ian Swenson,55104,LB,UCONN,1,2,1.8,83.3,87.8,7.6,6.3,0,0,0,0.0,146,66.4,64.6,76.2,60.7,60.1,52.4,0,15,0.0,0,0,0,96.5,5,43,49,2,3,6,0,43,27,1.1,8.6
Dorian Hall,55168,S,FIU,1,0,,,90.0,,,0,0,0,,166,63.3,50.8,76.5,59.2,40.8,21.2,0,,,0,0,0,0.0,0,9,10,0,0,0,0,0,0,0.0,
Chris Bacon,55196,S,BOWL GREEN,1,1,13.0,50.0,96.8,28.0,14.0,0,0,0,0.0,122,57.2,60.2,77.3,60.0,61.6,49.2,0,21,0.0,0,0,0,127.1,1,30,31,0,0,2,1,21,0,0.8,21.0
Jaylon Jones,55197,CB,GA STATE,1,0,11.0,50.0,100.0,11.3,5.7,0,0,2,33.3,175,67.6,67.9,76.3,,63.3,47.3,0,24,25.0,1,2,0,75.0,3,41,41,0,3,6,0,45,4,1.3,15.0
Zachary Ford,55353,S,TOLEDO,1,0,5.0,50.0,97.7,19.5,9.8,0,1,0,0.0,316,71.0,71.1,76.1,74.5,61.7,49.4,0,5,0.0,0,0,0,56.3,2,42,43,3,2,4,0,3,4,0.1,1.5
Nate Givhan,55355,ED,TOLEDO,1,0,5.0,100.0,4.5,1.0,1.0,0,0,0,0.0,316,60.0,79.3,78.5,66.5,81.8,77.4,0,5,,0,0,0,87.5,1,1,22,1,0,1,0,5,0,5.0,5.0
Anthony Montalvo,55417,DI,UCF,1,0,,,2.8,,,0,0,0,,323,59.9,59.0,76.6,59.7,58.5,,0,,,0,0,0,0.0,0,1,36,0,0,0,0,0,0,0.0,
DJ Taylor,55438,LB,BOWL GREEN,1,0,9.5,50.0,90.9,18.0,9.0,0,0,0,0.0,122,57.5,46.6,72.0,68.0,37.6,26.4,1,14,100.0,1,0,0,72.9,1,20,22,0,0,2,1,14,0,0.8,14.0
Chase Monroe,55439,LB,CHARLOTTE,1,0,,,93.8,,,0,0,0,,136,72.9,64.1,76.1,59.6,49.2,79.9,0,,0.0,0,0,0,0.0,0,15,16,3,3,0,0,0,0,0.0,
Malik Hausman,55567,CB,HAWAII,1,0,31.0,0.0,100.0,,15.0,0,0,0,0.0,180,72.0,72.4,80.9,,68.7,79.0,0,,0.0,0,0,0,39.6,0,34,34,1,2,2,0,0,0,0.0,
