player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Cole Pearce,52970,LB,BALL ST,1,0,3.5,50.0,87.5,27.0,13.5,0,0,0,0.0,117,70.0,73.2,0.0,54.7,82.5,80.5,0,1,0.0,0,0,1,56.3,1,28,32,1,2,2,0,1,7,0.0,1.0
DeShawn Pace,53549,S,CINCINNATI,1,1,11.5,75.0,82.8,7.3,5.5,0,0,0,0.0,138,45.2,51.5,80.1,55.0,69.1,42.2,0,8,0.0,0,0,0,87.5,3,24,29,0,0,4,0,22,17,1.0,7.3
Jaheim Thomas,54193,LB,ARKANSAS,1,0,-2.5,100.0,79.3,10.5,10.5,0,0,0,0.0,111,56.3,67.5,77.3,80.6,65.6,37.9,0,11,66.7,2,0,0,89.6,2,23,29,2,1,2,0,11,16,0.5,5.5
Jordan Strachan,55198,ED,S CAROLINA,1,1,,,14.3,,,0,0,0,,289,62.8,45.6,79.7,55.8,37.5,42.5,0,,0.0,0,0,0,0.0,0,4,28,0,0,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,1,1,4.8,75.0,94.5,15.7,11.8,0,0,0,0.0,316,65.2,63.4,75.9,65.9,54.0,65.2,0,8,0.0,0,0,0,84.4,3,52,55,1,3,4,0,19,7,0.4,6.3
Korey Hernandez,55796,CB,E MICHIGAN,1,0,6.5,0.0,100.0,,7.0,0,0,0,0.0,160,59.0,59.2,73.2,,60.0,,0,,,0,0,0,39.6,0,14,14,0,0,2,0,0,0,0.0,
Myles Jones,56220,CB,DUKE,1,0,17.8,25.0,100.0,27.0,6.8,0,0,2,50.0,154,87.9,89.1,75.0,,69.8,76.7,1,9,0.0,0,1,0,0.0,1,27,27,0,1,4,0,9,2,0.3,9.0
Bryson Jackson,57738,S,BAYLOR,1,0,15.8,75.0,93.3,4.3,3.3,0,0,0,0.0,118,44.3,41.2,79.1,59.2,42.5,64.8,0,35,50.0,1,0,0,104.2,3,14,15,1,1,4,0,38,6,2.9,12.7
Jerry Roberts,57759,LB,UMASS,1,0,1.0,0.0,88.5,,17.0,0,0,0,0.0,216,65.2,68.8,76.1,65.7,65.5,79.4,0,,100.0,1,0,0,39.6,0,23,26,0,0,1,0,0,0,0.0,
Isaac Ukwu,57888,ED,OLE MISS,1,0,,,25.0,,,0,0,0,,226,62.4,75.5,79.7,77.0,68.8,61.4,0,,0.0,0,0,0,0.0,0,6,24,2,1,0,0,0,0,0.0,
Malik Robinson,58044,LB,HOUSTON,1,1,-3.0,100.0,82.9,16.0,16.0,0,0,0,0.0,182,57.2,47.7,78.2,67.9,38.1,51.4,0,9,0.0,0,0,1,95.8,2,34,41,0,1,2,0,14,20,0.4,7.0
Monty Montgomery,58203,LB,OLE MISS,1,0,-2.3,100.0,73.3,7.0,7.0,0,0,0,0.0,226,42.3,38.3,76.1,60.4,42.1,24.5,0,16,0.0,0,0,0,113.9,3,22,30,0,2,3,0,34,41,1.6,11.3
Londyn Craft,60689,LB,E MICHIGAN,1,0,15.0,100.0,100.0,4.0,4.0,0,0,0,0.0,160,61.2,61.9,66.5,,60.0,74.3,0,23,0.0,0,0,0,118.8,1,4,4,1,1,1,0,23,8,5.8,23.0
Eddie Heckard,63024,CB,BYU,1,1,6.7,71.4,95.9,8.6,6.1,0,0,1,14.3,128,55.4,63.3,79.5,91.6,67.3,54.1,0,13,25.0,1,0,1,83.0,5,47,49,2,2,7,0,36,20,0.8,7.2
Kam Butler,63872,ED,VIRGINIA,1,0,-3.0,100.0,8.3,3.0,3.0,0,0,0,0.0,335,47.7,67.6,80.2,73.2,63.5,49.4,0,15,100.0,1,0,0,118.8,1,3,36,1,0,1,0,15,18,5.0,15.0
Tate Romney,70946,LB,ARIZONA ST,1,0,9.7,100.0,84.6,10.3,10.3,0,0,0,0.0,110,51.0,41.6,75.1,52.1,37.5,78.1,0,15,0.0,0,0,0,118.1,3,33,39,0,1,3,0,37,8,1.2,12.3
Keyon Ware-Hudson,71322,DI,OREGON,1,0,,,7.1,,,0,0,0,,264,59.3,64.8,73.1,59.4,70.2,,0,,,0,0,0,0.0,0,1,14,0,0,0,0,0,0,0.0,
William Nimmo Jr.,71391,S,UCLA,1,1,,,100.0,,,0,0,0,,324,66.4,67.4,73.2,,64.7,77.8,0,,0.0,0,0,0,0.0,0,15,15,0,0,0,0,0,0,0.0,
Akili Arnold,71406,S,OREGON ST,1,0,8.0,50.0,95.5,41.0,20.5,0,0,0,0.0,265,70.0,70.2,76.8,64.7,64.5,48.6,1,24,33.3,1,0,0,54.2,1,42,44,1,2,2,0,24,21,0.6,24.0
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,2,7.0,80.0,86.4,9.5,7.6,0,0,0,0.0,265,49.2,55.5,76.9,58.9,68.0,64.2,0,29,0.0,0,0,0,111.7,4,38,44,3,5,5,0,54,31,1.4,13.5
Aaron Smith,71596,S,NEW MEXICO,1,0,16.0,50.0,100.0,18.0,9.0,0,0,0,0.0,241,43.2,49.9,75.5,,68.3,77.9,0,75,,0,0,0,135.4,1,21,21,0,0,2,1,75,55,4.2,75.0
Jaxen Turner,71728,S,UNLV,1,1,28.7,33.3,100.0,20.5,6.8,0,0,0,0.0,325,49.9,53.3,78.2,,64.5,62.4,0,56,0.0,0,0,0,119.4,2,43,43,1,1,6,1,72,15,1.8,36.0
Jake Hall,72023,LB,UTEP,1,0,,,100.0,,,0,0,0,,330,60.0,61.8,68.5,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
DJ Harvey,72089,CB,S JOSE ST,1,0,19.0,0.0,100.0,,4.0,0,0,0,0.0,285,46.3,46.5,71.2,,60.1,,0,,,0,0,0,39.6,0,4,4,0,0,1,0,0,0,0.0,
Ralen Goforth,72169,LB,WASHINGTON,1,1,,,94.4,,,0,0,0,,340,64.5,59.9,0.0,65.9,61.7,73.6,0,,0.0,0,0,1,0.0,0,17,18,0,0,0,0,0,0,0.0,
Logan Pili,72354,LB,UTAH ST,1,0,,,100.0,,,0,0,0,,329,60.0,67.3,66.9,,65.3,73.2,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Justin Flowe,72388,LB,ARIZONA,1,1,9.8,80.0,95.7,5.5,4.4,0,0,0,0.0,109,46.7,52.0,71.6,60.0,65.4,84.5,0,51,0.0,0,0,0,118.8,4,22,23,1,4,5,0,84,47,3.8,21.0
Zahran Manley,72425,CB,STANFORD,1,0,23.4,37.5,97.4,12.3,4.6,0,0,1,12.5,300,56.9,58.2,77.7,60.0,63.9,79.6,0,49,0.0,0,1,0,121.4,3,38,39,1,4,8,1,93,20,2.5,31.0
Noa Pola-Gates,72535,S,NEW MEXICO,1,0,4.0,50.0,100.0,12.0,6.0,0,0,0,0.0,241,64.8,61.8,76.8,,55.5,78.3,0,3,,0,0,0,56.3,1,16,16,0,0,2,0,3,7,0.3,3.0
