player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,CB,OREGON ST,1,0,,,100.0,,,0,0,0,,265,60.0,61.3,66.0,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
DeShawn Pace,53549,LB,UCF,1,0,2.0,100.0,96.0,21.0,21.0,0,0,0,0.0,323,68.4,76.2,77.6,59.0,82.2,72.8,0,2,50.0,1,0,0,79.2,1,24,25,1,1,1,0,2,0,0.1,2.0
Jaheim Thomas,54193,LB,WISCONSIN,1,0,,,87.5,,,0,0,0,,349,62.6,45.2,73.1,59.3,39.6,73.2,0,,,0,0,0,0.0,0,7,8,0,0,0,0,0,0,0.0,
Cheikhsaliou Fall,54240,ED,CAL,1,0,,,9.1,,,0,0,0,,130,60.0,65.6,76.0,65.2,61.3,,0,,,0,0,0,0.0,0,1,11,0,0,0,0,0,0,0.0,
Alex Howard,62494,LB,DUKE,1,0,-1.0,0.0,80.6,,29.0,0,0,0,0.0,154,66.4,67.9,73.6,72.3,59.8,46.7,0,,0.0,0,0,0,39.6,0,29,36,2,1,1,0,0,0,0.0,
Barry Brown,62724,LB,COAST CAR,1,1,1.7,100.0,87.5,11.0,11.0,0,0,0,0.0,141,70.3,62.2,76.7,54.4,52.0,53.9,0,10,0.0,0,0,0,86.1,3,35,40,3,3,3,0,14,9,0.4,4.7
Josh Minkins,66051,S,CINCINNATI,1,0,15.0,0.0,95.7,,22.0,0,0,0,0.0,138,71.0,68.2,75.3,59.1,62.2,58.6,0,,,0,0,0,39.6,0,22,23,0,0,1,0,0,0,0.0,
Korey Foreman,70831,ED,FRESNO ST,1,0,2.5,100.0,21.9,3.5,3.5,0,0,0,0.0,169,41.4,61.0,79.3,66.2,66.8,60.9,0,8,0.0,0,0,0,97.9,2,7,32,0,1,2,0,15,10,2.1,7.5
Tuasivi Nomura,70879,LB,FRESNO ST,1,4,7.8,50.0,79.5,17.5,8.8,0,0,1,25.0,169,63.8,55.0,0.0,51.5,55.5,60.1,0,13,0.0,0,1,1,63.5,2,35,44,0,2,4,0,19,7,0.5,9.5
Tate Romney,70946,LB,ARIZONA ST,1,0,5.0,100.0,100.0,6.0,6.0,0,0,0,0.0,110,52.5,45.7,71.3,,50.1,49.2,0,9,0.0,0,0,0,104.2,1,6,6,0,1,1,0,9,4,1.5,9.0
Domani Jackson,71370,CB,ALABAMA,1,1,9.4,75.0,93.3,7.0,5.3,0,0,2,25.0,103,68.4,69.5,77.4,54.4,73.2,58.7,0,19,25.0,2,1,0,96.9,6,42,45,3,5,8,0,62,24,1.5,10.3
Akili Arnold,71406,S,USC,1,1,0.3,100.0,100.0,8.3,8.3,0,0,0,0.0,326,74.5,70.0,74.7,,55.7,84.1,0,5,0.0,0,0,0,79.2,3,27,27,1,3,3,0,9,8,0.4,3.0
Easton Mascarenas-Arnold,71410,LB,USC,1,0,2.0,100.0,85.2,21.0,21.0,0,0,0,0.0,326,57.7,58.6,74.8,55.9,61.0,55.5,0,4,,0,0,0,83.3,1,23,27,0,0,1,0,4,2,0.2,4.0
DJ Harvey,72089,CB,S JOSE ST,1,0,4.0,83.3,97.9,8.6,7.2,0,0,0,0.0,285,86.2,85.2,77.9,55.8,67.8,82.6,1,11,0.0,0,0,0,39.6,5,46,47,3,6,6,0,17,2,0.4,3.4
Kamren Fabiculanan,72332,S,WASHINGTON,1,1,2.0,100.0,93.5,27.0,27.0,0,0,0,0.0,340,70.2,59.9,76.0,58.2,41.0,84.1,0,8,0.0,0,0,0,100.0,1,29,31,0,2,1,0,8,6,0.3,8.0
Raider Damuni,72338,S,BYU,1,1,,,100.0,,,0,0,0,,128,75.5,71.3,72.8,,57.2,81.4,0,,0.0,0,0,0,0.0,0,10,10,0,1,0,0,0,0,0.0,
Noa Pola-Gates,72535,CB,NEW MEXICO,1,1,19.1,57.1,100.0,14.0,8.0,0,0,2,28.6,241,68.7,66.9,78.3,,50.5,57.8,0,45,20.0,1,2,0,100.9,4,58,58,0,3,7,0,86,18,1.5,21.5
Jadon Pearson,72538,LB,UTAH ST,1,2,4.8,50.0,90.5,17.5,8.8,0,0,0,0.0,329,61.7,64.6,75.2,57.4,67.6,83.2,0,12,0.0,0,0,0,101.0,2,38,42,1,1,4,1,17,17,0.5,8.5
Lavario Wiley,72769,CB,UNLV,1,1,13.5,100.0,100.0,3.8,3.8,0,0,0,0.0,325,45.0,44.9,72.6,,60.0,59.5,0,20,25.0,1,0,1,152.1,4,15,15,1,2,4,1,44,-4,2.9,11.0
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,0,3.5,83.3,95.3,8.0,6.7,0,0,0,0.0,101,69.7,75.1,81.5,70.1,79.8,85.3,0,19,0.0,0,0,0,85.4,5,41,43,3,6,6,0,27,2,0.7,5.4
Marco Notarainni,73389,LB,BOISE ST,1,0,2.0,0.0,85.7,,22.0,0,0,0,0.0,120,70.7,62.0,0.0,66.0,52.7,26.6,0,,,0,0,1,39.6,0,24,28,1,0,1,0,0,0,0.0,
Gio De Leon,73658,LB,BUFFALO,1,0,,,100.0,,,0,0,0,,126,60.0,68.1,68.7,,66.2,73.1,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Taariq Al-Uqdah,74119,LB,WASH STATE,1,1,7.0,100.0,79.1,16.0,16.0,0,0,0,0.0,341,52.9,55.7,75.6,59.8,60.2,66.8,0,18,0.0,0,0,0,158.3,2,34,43,0,2,2,1,28,14,0.9,14.0
Justin Sinclair,74258,S,HAWAII,1,0,11.0,100.0,100.0,19.0,19.0,0,0,0,0.0,180,66.9,51.4,75.5,,34.2,27.8,0,11,0.0,0,0,0,112.5,1,20,20,1,1,1,0,11,0,0.6,11.0
Zion Branch,74395,S,USC,1,0,,,100.0,,,0,0,0,,326,60.0,62.7,67.0,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jaymar Mundy,75041,CB,W KENTUCKY,1,0,,,100.0,,,0,0,0,,346,60.0,60.0,63.1,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
