player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Kyle Pugh,35900,LB,N ILLINOIS,1,0,,,81.8,,,0,0,0,,254,52.3,52.4,72.6,58.4,58.7,,0,,,0,0,0,0.0,0,9,11,0,0,0,0,0,0,0.0,
Jordan Carmouche,39951,LB,ARK STATE,1,0,10.5,50.0,97.7,34.0,17.0,0,0,0,0.0,113,56.2,47.2,78.8,59.4,40.8,49.0,0,11,0.0,0,0,0,66.7,1,42,43,0,1,2,0,11,8,0.3,11.0
Monte McGary,42477,CB,KANSAS,1,0,,,100.0,,,0,0,0,,198,61.9,56.3,70.4,,53.7,27.4,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Bricen Garner,42520,S,W MICHIGAN,1,0,16.3,75.0,100.0,11.7,8.8,0,0,1,25.0,347,53.2,61.6,78.8,,77.4,83.5,0,30,0.0,0,1,0,116.7,3,37,37,0,1,4,0,68,10,1.9,22.7
Brandon Moore,42620,CB,NEBRASKA,1,1,14.3,66.7,100.0,14.5,9.7,0,0,0,0.0,238,61.1,61.8,75.4,,62.3,77.0,0,13,0.0,0,0,0,91.0,2,30,30,0,1,3,0,24,5,0.8,12.0
Brandon Bouyer-Randle,42637,LB,UCONN,1,0,1.3,66.7,80.9,17.0,11.3,0,0,0,0.0,146,65.4,56.2,77.4,59.6,47.3,61.5,0,7,50.0,1,0,0,75.7,2,38,47,1,1,3,0,13,14,0.4,6.5
Clifford Chattman,42657,S,UTSA,1,0,7.0,100.0,97.1,34.0,34.0,0,0,0,0.0,331,52.1,45.1,77.9,60.0,30.4,27.9,0,55,0.0,0,0,0,118.8,1,34,35,0,3,1,0,55,48,1.6,55.0
Justin Clark,43185,CB,WISCONSIN,1,0,,,100.0,,,0,0,0,,349,55.1,55.8,73.4,,60.6,,0,,,0,0,1,0.0,0,12,12,0,0,0,0,0,0,0.0,
Ryan McWood,43189,LB,MIAMI OH,1,0,-1.5,100.0,94.6,16.0,16.0,0,0,0,0.0,221,52.6,52.1,74.7,46.7,57.5,51.1,0,17,50.0,1,0,0,104.2,2,35,37,0,1,2,0,18,21,0.6,9.0
Jaydon Grant,43354,S,OREGON ST,1,1,8.8,50.0,96.8,29.5,14.8,0,0,1,25.0,265,66.3,68.8,79.9,68.3,67.3,84.9,0,25,0.0,0,1,0,74.0,2,60,62,2,5,4,0,29,22,0.5,14.5
