player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,S,OREGON ST,1,0,4.0,100.0,94.1,14.0,14.0,0,0,0,0.0,265,88.8,90.2,74.6,62.6,75.0,79.9,0,6,0.0,0,0,0,91.7,1,16,17,1,1,1,0,6,2,0.4,6.0
Calvin Pitcher,70877,LB,UAB,1,0,,,90.0,,,0,0,0,,321,52.5,50.8,72.6,59.6,57.5,26.5,0,,100.0,1,0,0,0.0,0,9,10,0,0,0,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,0,16.5,100.0,100.0,3.5,3.5,0,0,0,0.0,110,45.2,48.1,72.7,,66.0,73.1,0,30,,0,0,0,158.3,2,7,7,0,0,2,1,41,11,5.9,20.5
Domani Jackson,71370,CB,ALABAMA,1,0,3.8,100.0,100.0,5.5,5.5,0,0,0,0.0,103,57.8,58.2,76.8,,60.7,80.3,0,19,0.0,0,0,2,95.1,6,38,38,3,4,6,0,41,18,1.2,6.8
Marco Notarainni,73389,LB,BOISE ST,1,1,,,55.6,,,0,0,0,,120,55.0,64.8,77.5,55.8,79.1,47.0,0,,42.9,3,0,0,0.0,0,20,36,3,3,0,0,0,0,0.0,
Trent Whalen,73609,LB,ARKANSAS,1,0,,,100.0,,,0,0,0,,111,60.2,71.6,69.6,,67.9,74.3,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Justin Sinclair,74258,S,HAWAII,1,0,,,100.0,,,0,0,0,,180,62.3,62.6,71.1,,60.0,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Silas Walters,75263,S,MIAMI OH,1,1,17.3,75.0,100.0,8.0,6.0,0,0,1,25.0,221,62.0,66.4,78.1,,77.0,62.1,0,23,20.0,1,1,0,150.0,3,24,24,1,3,4,1,44,10,1.8,14.7
Kalib Perry,86267,LB,LOUISVILLE,1,0,,,85.7,,,0,0,0,,210,66.1,75.5,72.4,78.7,66.3,77.6,0,,0.0,0,0,0,0.0,0,12,14,1,2,0,0,0,0,0.0,
Jalil Tucker,86578,CB,OREGON ST,1,0,19.2,33.3,100.0,19.5,6.5,1,0,2,33.3,265,49.3,50.9,77.4,,64.2,21.4,0,17,100.0,1,0,3,49.3,2,41,41,0,0,6,0,28,17,0.7,14.0
Ceyair Wright,86877,CB,NEBRASKA,1,0,3.3,75.0,100.0,7.0,5.3,0,0,1,25.0,238,74.1,72.5,80.5,,62.7,58.1,0,10,25.0,1,1,0,87.5,3,22,22,0,3,4,0,22,17,1.0,7.3
David Reese,90079,ED,SYRACUSE,1,1,,,10.7,,,0,0,0,,304,58.6,58.4,0.0,61.4,63.6,47.5,0,,50.0,1,0,1,0.0,0,3,28,1,0,0,0,0,0,0.0,
Solomon Brown,97386,S,BUFFALO,1,0,5.0,50.0,94.4,16.0,8.0,0,0,0,0.0,126,76.9,67.9,76.2,59.7,53.7,45.9,0,1,0.0,0,0,0,56.3,1,17,18,2,2,2,0,1,1,0.1,1.0
Marvae Myers,97517,CB,MARSHALL,1,0,23.3,66.7,95.9,11.5,7.7,0,0,0,0.0,214,56.1,59.9,78.1,73.8,65.7,81.3,0,66,20.0,1,0,0,109.7,4,47,49,1,4,6,0,175,83,3.8,43.8
Jett Elad,97543,S,RUTGERS,1,0,10.0,50.0,92.3,24.0,12.0,0,0,0,0.0,278,73.8,49.9,77.0,67.9,22.8,23.1,0,5,0.0,0,0,0,95.8,1,24,26,1,3,2,1,5,0,0.2,5.0
Mohamed Toure,97751,LB,MIAMI FL,1,1,1.0,80.0,89.7,6.5,5.2,0,0,0,0.0,220,50.1,48.9,74.2,57.1,52.6,47.3,0,36,33.3,2,0,0,148.8,4,26,29,1,3,5,1,51,47,2.0,12.8
Mark Davis,97886,CB,VANDERBILT,1,0,3.0,0.0,100.0,,5.0,0,0,2,66.7,333,84.3,84.0,74.6,,61.5,77.0,0,,0.0,0,2,0,39.6,0,17,17,2,2,3,0,0,0,0.0,
Shammond Cooper,97918,LB,AKRON,1,0,,,90.5,,,0,0,0,,102,57.2,60.1,76.8,56.7,64.1,36.1,0,,50.0,1,0,0,0.0,0,19,21,1,1,0,0,0,0,0.0,
Richie Hagarty,98121,ED,NWESTERN,1,0,,,6.7,,,0,0,0,,256,60.2,62.6,75.2,58.6,63.3,70.8,0,,0.0,0,0,0,0.0,0,1,15,0,1,0,0,0,0,0.0,
Jalen Catalon,98867,S,MISSOURI,1,0,-2.0,50.0,90.0,17.0,8.5,0,0,0,0.0,229,67.5,62.9,74.7,57.9,54.4,81.9,0,5,0.0,0,0,0,56.3,1,18,20,1,2,2,0,5,2,0.3,5.0
Brandon Mack II,99105,ED,HOUSTON,1,0,,,8.0,,,0,0,0,,182,60.5,67.2,79.3,64.7,64.4,75.7,0,,,0,0,0,0.0,0,2,25,1,0,0,0,0,0,0.0,
Will Jones II,99276,S,N TEXAS,1,0,8.3,100.0,96.2,6.0,6.0,0,0,0,0.0,251,53.3,45.2,77.9,60.0,33.4,35.1,0,13,25.0,1,0,0,142.7,4,25,26,1,3,4,1,35,11,1.5,8.8
Logan Wilson,99280,CB,CINCINNATI,1,0,20.3,33.3,100.0,6.5,2.2,0,0,1,16.7,138,47.1,55.7,73.3,,75.6,79.6,0,48,0.0,0,1,0,77.1,2,13,13,0,2,6,0,68,7,5.2,34.0
Virdel Edwards II,99286,CB,HAWAII,1,0,17.5,100.0,100.0,7.8,7.8,0,0,0,0.0,180,56.2,54.2,0.0,,63.7,77.0,0,37,0.0,0,0,1,158.3,4,33,33,0,2,4,1,67,1,2.2,16.8
Cecil Powell,99735,S,SM HOUSTON,1,0,-0.8,75.0,80.0,5.3,4.0,0,0,0,0.0,281,76.1,76.6,78.8,64.1,69.3,79.9,0,20,0.0,0,0,0,128.1,3,16,20,2,2,4,1,23,28,1.4,7.7
Jordan Huff,99745,S,GA STATE,1,1,-1.0,100.0,100.0,18.0,18.0,0,0,0,0.0,175,61.2,55.2,76.0,,46.7,49.0,0,2,50.0,1,0,0,79.2,1,21,21,0,0,1,0,2,3,0.1,2.0
Antonio Clary,99757,S,VIRGINIA,1,0,13.0,100.0,100.0,9.0,9.0,0,0,0,0.0,335,57.0,58.4,71.6,,60.6,78.6,0,18,0.0,0,0,0,118.8,1,10,10,0,1,1,0,18,5,2.0,18.0
Rico Watson III,99809,ED,USF,1,0,14.0,100.0,57.9,20.0,20.0,0,0,0,0.0,327,63.9,75.0,81.7,75.3,75.2,79.0,1,14,0.0,0,0,0,79.2,1,22,38,1,1,1,0,14,0,0.7,14.0
Ben Smiley,99845,ED,UCONN,1,0,,,20.0,,,0,0,0,,146,60.2,57.4,76.3,60.1,55.2,73.9,0,,,0,0,0,0.0,0,3,15,0,0,0,0,0,0,0.0,
Levani Damuni,100457,LB,UTAH,1,0,-2.0,100.0,94.1,15.0,15.0,0,0,0,0.0,328,57.6,69.2,74.4,64.5,72.8,80.6,0,10,0.0,0,0,0,108.3,1,16,17,0,1,1,0,10,12,0.7,10.0
Javin Wright,101373,LB,NEBRASKA,1,1,7.3,66.7,85.7,8.5,5.7,0,0,0,0.0,238,65.4,67.5,75.7,55.7,67.7,61.9,0,8,20.0,1,0,0,72.9,2,18,21,0,3,3,0,11,5,0.6,5.5
Brendan Harrington,102848,LB,GA SOUTHRN,1,1,1.9,100.0,83.3,4.4,4.4,0,0,0,0.0,174,48.6,43.9,76.1,59.9,39.7,32.2,0,15,16.7,1,0,0,107.8,8,40,48,0,4,8,0,79,64,2.3,9.9
Logan Lutui,103655,ED,BYU,1,0,12.0,0.0,10.5,,2.0,0,0,0,0.0,128,51.9,60.1,80.4,49.2,71.1,32.7,0,,100.0,1,0,0,39.6,0,2,19,0,0,1,0,0,0,0.0,
Marques White,108130,ED,UMASS,1,0,,,22.0,,,0,0,0,,216,63.8,88.7,81.7,89.4,71.8,60.2,0,,100.0,1,0,0,0.0,0,9,41,1,0,0,0,0,0,0.0,
Elijah Culp,121345,CB,JAMES MAD,1,0,18.0,50.0,100.0,22.0,11.0,0,0,0,0.0,197,52.5,49.3,0.0,,75.3,76.6,0,11,0.0,0,0,2,106.3,1,23,23,0,1,2,1,11,0,0.5,11.0
Tyrese Hopkins,121461,LB,LA MONROE,1,0,-4.0,100.0,88.9,8.0,8.0,0,0,0,0.0,209,52.1,52.6,0.0,60.0,69.3,26.6,0,5,100.0,1,0,1,87.5,1,8,9,0,0,1,0,5,9,0.6,5.0
Kenneth Harris,121523,CB,OKLA STATE,1,0,-0.7,100.0,97.1,10.3,10.3,0,0,0,0.0,262,58.0,55.8,79.4,59.5,50.4,59.7,0,18,25.0,1,0,0,158.3,3,33,34,1,3,3,1,41,43,1.3,13.7
Channing Canada,121668,CB,TCU,1,0,22.0,33.3,100.0,25.0,8.3,0,0,0,0.0,305,49.9,52.5,75.7,,66.1,77.0,0,14,0.0,0,0,1,49.3,1,26,26,0,1,3,0,14,3,0.6,14.0
JoJo Evans Jr.,121728,S,LOUISVILLE,1,0,16.5,50.0,92.1,33.0,16.5,0,0,0,0.0,210,66.9,68.1,77.0,64.7,64.5,61.2,1,13,0.0,0,0,0,31.3,1,35,38,0,1,2,0,13,4,0.4,13.0
Kerion Martin,121739,LB,MARSHALL,1,2,8.8,60.0,71.1,8.7,5.2,0,0,1,20.0,214,55.9,55.4,77.9,52.7,59.5,51.8,0,14,20.0,1,1,0,81.3,3,27,38,0,2,5,0,35,17,1.3,11.7
Daytione Smith,121749,S,MARSHALL,1,2,10.0,50.0,95.5,41.0,20.5,0,0,0,0.0,214,65.9,66.5,77.1,58.1,66.1,72.7,0,16,16.7,1,0,0,77.1,1,42,44,1,3,2,0,16,15,0.4,16.0
An'Darius Coffey,121757,S,PURDUE,1,0,9.5,50.0,100.0,3.0,1.5,0,0,0,0.0,273,51.9,52.5,71.7,,60.0,74.8,0,18,0.0,0,0,0,81.3,1,4,4,0,1,2,0,18,2,6.0,18.0
Jacob Busic,121837,ED,UCLA,1,0,,,5.3,,,0,0,0,,324,60.0,64.4,76.3,58.2,67.6,73.0,0,,,0,0,0,0.0,0,1,19,0,0,0,0,0,0,0.0,
Fred Davis II,122146,CB,NWESTERN,1,0,31.0,0.0,100.0,,5.7,0,0,0,0.0,256,61.6,62.5,74.9,,62.9,,0,,,0,0,0,39.6,0,17,17,0,0,3,0,0,0,0.0,
Malcolm Greene,122148,CB,UMASS,1,0,11.5,100.0,100.0,11.8,11.8,0,0,0,0.0,216,52.3,53.9,78.3,,66.4,64.5,0,19,14.3,1,0,1,118.8,4,52,52,0,6,4,0,55,9,1.2,13.8
Mike Harris,122269,S,S ALABAMA,1,1,8.3,66.7,100.0,11.5,7.7,0,0,0,0.0,288,60.4,58.9,75.9,,54.6,59.0,0,29,0.0,0,0,0,89.6,2,24,24,1,2,3,0,23,11,1.0,11.5
A.J. McCarty,122274,CB,TEXAS TECH,1,0,,,100.0,,,0,0,0,,315,61.8,64.1,67.2,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Devin Neal,122278,S,VIRGINIA,1,0,9.5,100.0,90.0,4.5,4.5,0,0,0,0.0,335,68.9,73.4,79.1,71.0,69.4,85.8,0,32,0.0,0,0,0,146.9,4,18,20,2,4,4,1,39,7,2.2,9.8
Stephen Dix Jr.,122396,LB,ARKANSAS,1,0,-3.5,50.0,85.7,27.0,13.5,0,0,0,0.0,111,61.9,67.7,76.7,55.8,73.1,78.2,0,3,0.0,0,0,0,56.3,1,30,35,1,1,2,0,3,5,0.1,3.0
Jadarius Green-McKnight,122399,S,MARSHALL,1,0,18.0,50.0,68.6,23.0,11.5,0,0,0,0.0,214,58.6,69.0,77.6,64.1,80.2,81.1,0,31,0.0,0,0,0,95.8,1,24,35,0,1,2,0,31,7,1.3,31.0
Marques Watson-Trent,122461,LB,NEBRASKA,1,0,4.0,100.0,84.2,3.8,3.8,0,0,0,0.0,238,68.5,77.0,75.6,55.6,79.0,72.4,0,12,33.3,1,0,0,95.8,4,16,19,1,2,4,0,28,12,1.9,7.0
Caleb Anderson,122629,CB,MICHIGAN,1,0,,,100.0,,,0,0,0,,222,65.3,67.0,71.7,,62.7,77.4,0,,0.0,0,0,0,0.0,0,8,8,0,1,0,0,0,0,0.0,
Courtline Flowers,122635,CB,LA LAFAYET,1,0,,,100.0,,,0,0,0,,207,67.5,68.1,76.4,,65.4,73.5,0,,0.0,0,0,0,0.0,0,17,17,0,1,0,0,0,0,0.0,
Tyree Skipper,122660,S,LA LAFAYET,1,1,7.0,50.0,91.7,11.0,5.5,0,0,0,0.0,207,92.9,91.6,77.2,60.0,61.3,81.6,1,1,0.0,0,0,0,16.7,1,11,12,1,2,2,0,1,2,0.1,1.0
Mason Reiger,122721,ED,WISCONSIN,1,0,11.0,100.0,5.1,2.0,2.0,0,0,0,0.0,349,41.7,53.0,78.5,58.5,60.0,27.0,0,2,100.0,1,0,0,118.8,1,2,39,0,0,1,1,2,0,1.0,2.0
Tahj Chambers,122740,LB,OLE MISS,1,0,-2.0,100.0,94.1,8.0,8.0,0,0,0,0.0,226,41.0,35.4,0.0,59.4,53.2,80.1,0,19,0.0,0,0,1,108.3,2,16,17,1,1,2,0,20,24,1.3,10.0
Ja'Qurious Conley,122827,S,CHARLOTTE,1,0,1.0,100.0,100.0,6.5,6.5,0,0,1,50.0,136,66.6,57.2,74.3,,44.2,78.3,0,8,0.0,0,0,0,127.1,2,13,13,0,1,2,1,10,8,0.8,5.0
Tony Grimes,122837,CB,PURDUE,1,0,15.6,40.0,100.0,13.5,5.4,0,1,1,20.0,273,61.9,61.3,75.7,,59.0,52.3,0,8,0.0,0,1,1,47.9,2,32,32,0,1,5,0,15,9,0.6,7.5
Devan Boykin,122855,CB,INDIANA,1,1,-1.3,100.0,78.8,6.0,6.0,0,0,0,0.0,190,67.7,68.8,80.9,65.8,62.1,81.4,0,13,0.0,0,0,0,99.0,4,26,33,4,4,4,0,31,36,1.3,7.8
Jayland Parker,122879,LB,MARSHALL,1,0,,,77.8,,,0,0,0,,214,51.1,70.3,73.2,57.9,86.0,31.8,0,,100.0,1,0,0,0.0,0,7,9,0,0,0,0,0,0,0.0,
Josh Pierre-Louis,122880,S,MARSHALL,1,0,,,100.0,,,0,0,0,,214,65.0,66.1,74.5,,64.3,72.2,0,,,0,0,0,0.0,0,14,14,0,0,0,0,0,0,0.0,
Jordan Botelho,122894,ED,NOTRE DAME,1,0,,,4.8,,,0,0,0,,258,60.0,57.2,78.2,61.8,53.0,39.3,0,,,0,0,0,0.0,0,1,21,0,0,0,0,0,0,0.0,
Joshua Eaton,122924,CB,MICH STATE,1,0,2.0,0.0,100.0,,17.0,0,0,1,100.0,223,74.2,68.8,75.0,,49.9,21.8,0,,,0,1,0,39.6,0,18,18,0,0,1,0,0,0,0.0,
Justin Harrington,122928,S,W VIRGINIA,1,0,0.0,0.0,100.0,,2.0,0,0,0,0.0,343,61.0,41.8,68.6,,38.9,27.6,0,,,0,0,0,39.6,0,2,2,0,0,1,0,0,0,0.0,
Shane Whitter,122949,LB,N TEXAS,1,0,,,84.6,,,0,0,0,,251,63.1,55.8,75.3,57.7,50.6,51.4,0,,,0,0,0,0.0,0,11,13,0,0,0,0,0,0,0.0,
Nick Session,122990,S,NEW MEX ST,1,0,11.3,100.0,100.0,11.0,11.0,0,0,0,0.0,242,65.6,64.0,78.4,,58.8,67.6,0,15,0.0,0,0,0,115.3,3,36,36,1,3,3,0,35,1,1.1,11.7
