player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
A.J. Harris,173534,CB,PENN STATE,1,0,8.5,50.0,100.0,24.0,12.0,0,0,0,0.0,266,63.6,52.6,76.5,,28.5,23.9,0,20,0.0,0,0,0,85.4,1,26,26,0,1,2,0,20,8,0.8,20.0
Rickey Gibson III,174724,CB,TENNESSEE,1,1,19.0,100.0,100.0,13.5,13.5,0,0,0,0.0,307,61.1,62.5,76.1,,65.6,80.6,0,37,0.0,0,0,0,158.3,2,30,30,0,2,2,1,44,6,1.6,22.0
Jeremiah Telander,174745,LB,TENNESSEE,1,0,2.3,66.7,80.0,8.5,5.7,0,0,0,0.0,307,43.6,61.8,75.9,63.4,78.0,83.4,0,18,0.0,0,0,0,96.5,2,20,25,0,1,3,0,28,34,1.6,14.0
Brandon Miyazono,175288,LB,SMU,1,0,,,100.0,,,0,0,0,,287,60.3,75.7,70.5,,75.1,49.2,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Jelani McDonald,176180,S,TEXAS,1,0,9.0,100.0,100.0,20.0,20.0,0,0,0,0.0,311,67.5,69.0,74.2,,66.3,78.9,0,18,0.0,0,0,0,118.8,1,21,21,1,1,1,0,18,9,0.9,18.0
Jermod McCoy,176404,CB,TENNESSEE,1,0,7.5,100.0,100.0,7.8,7.8,0,0,0,0.0,307,55.2,56.9,76.8,,65.3,78.9,0,22,0.0,0,0,1,157.3,4,34,34,0,3,4,1,49,22,1.6,12.3
Sammy Brown,183192,LB,CLEMSON,1,0,4.3,100.0,100.0,6.5,6.5,0,0,0,0.0,140,52.7,53.4,75.7,,56.1,67.2,0,16,0.0,0,0,0,111.5,4,28,28,0,4,4,0,43,26,1.7,10.8
Antoine Belgrave-Shorter,183596,S,PENN STATE,1,0,,,100.0,,,0,0,0,,266,62.2,62.8,68.6,,60.0,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Vaboue Toure,183613,S,PENN STATE,1,0,,,100.0,,,0,0,0,,266,60.0,60.6,68.4,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jaylen McClain,183702,S,OHIO STATE,1,0,6.0,100.0,100.0,5.0,5.0,0,0,0,0.0,260,77.8,77.4,70.7,,66.7,80.6,0,8,0.0,0,0,0,100.0,1,5,5,1,1,1,0,8,2,1.6,8.0
