player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,0,43.0,100.0,96.0,24.0,24.0,0,0,0,0.0,289,37.2,50.4,76.2,60.0,66.4,56.2,0,60,100.0,1,0,0,158.3,1,24,25,0,0,1,1,60,17,2.5,60.0
Devin Taylor,22317,CB,BOWL GREEN,1,0,2.0,100.0,100.0,27.0,27.0,0,0,0,0.0,122,65.6,67.9,77.5,,70.7,80.6,0,2,0.0,0,0,1,79.2,1,29,29,2,2,1,0,2,0,0.1,2.0
Cortez Davis,22974,CB,HAWAII,1,1,13.3,28.6,92.9,12.5,3.6,0,0,1,14.3,180,71.3,66.0,78.1,69.8,45.4,71.4,0,6,25.0,1,1,1,39.6,2,26,28,1,2,7,0,7,13,0.3,3.5
Reggie Stubblefield,23441,S,KANSAS ST,1,0,4.0,50.0,82.2,12.3,6.2,0,0,0,0.0,199,61.3,61.8,78.8,52.5,67.4,67.1,0,8,25.0,1,0,0,56.3,3,37,45,1,3,6,0,13,16,0.4,4.3
Colby Burton,23898,CB,HAWAII,1,0,,,100.0,,,0,0,0,,180,63.3,64.1,70.4,,60.0,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Darion Dunn,23963,CB,TEXAS,1,0,6.0,100.0,87.5,13.0,13.0,0,0,1,100.0,311,68.0,68.4,74.6,59.8,62.2,21.7,0,10,100.0,1,1,0,108.3,1,14,16,0,0,1,0,10,4,0.8,10.0
Darren Evans,24171,CB,LSU,1,1,14.7,33.3,91.7,21.0,7.0,0,0,1,33.3,211,69.5,66.2,76.6,71.0,45.1,22.9,0,11,66.7,2,1,0,45.1,1,22,24,0,0,3,0,11,13,0.5,11.0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,0,2.0,0.0,100.0,,16.0,0,0,0,0.0,160,65.9,59.4,76.6,,50.3,39.8,0,,,0,0,0,39.6,0,17,17,0,0,1,0,0,0,0.0,
Brenden Schooler,28253,S,TEXAS,1,1,8.0,60.0,100.0,8.0,4.8,0,1,0,0.0,311,81.5,79.0,75.7,80.8,58.3,62.9,0,20,0.0,0,0,0,72.9,3,25,25,3,4,5,0,25,16,1.0,8.3
Richard Moore,28853,LB,SMU,1,0,3.0,100.0,72.2,12.0,12.0,0,0,0,0.0,287,49.2,47.4,0.0,68.3,58.1,,0,22,,0,0,1,118.8,1,13,18,0,0,1,0,22,19,1.8,22.0
Jack Jones,29050,CB,ARIZONA ST,1,0,12.8,20.0,100.0,23.0,4.6,0,0,2,40.0,110,70.1,66.1,75.4,,49.0,28.3,0,18,0.0,0,0,0,42.1,1,23,23,0,1,5,0,18,13,0.8,18.0
Marshaun Cameron,30624,CB,COLO STATE,1,0,18.5,50.0,100.0,9.0,4.5,0,0,0,0.0,144,71.4,57.0,0.0,,50.1,36.4,0,1,0.0,0,0,1,56.3,1,9,9,1,1,2,0,1,0,0.1,1.0
Brock Nichols,33753,S,USF,1,0,32.0,0.0,100.0,,5.0,0,0,0,0.0,327,43.6,46.7,70.1,,60.3,,0,,,0,0,0,39.6,0,5,5,0,0,1,0,0,0,0.0,
Ferrod Gardner,34595,LB,LA LAFAYET,1,0,3.1,62.5,92.2,4.5,2.8,0,0,3,18.8,207,52.9,63.6,74.7,55.3,84.9,52.1,1,27,33.3,2,2,0,58.3,10,47,51,2,4,16,0,116,72,2.6,11.6
John Petrishen,35069,LB,PITTSBURGH,1,1,5.3,66.7,80.6,11.5,7.7,0,0,0,0.0,268,59.5,52.7,74.3,53.5,43.5,82.6,0,6,0.0,0,0,0,70.1,2,25,31,1,1,3,0,9,17,0.4,4.5
Cristian Williams,36151,S,TULSA,1,0,12.0,50.0,96.9,30.0,15.0,0,0,1,50.0,320,66.5,64.5,78.0,59.4,58.7,30.0,0,45,100.0,1,1,0,95.8,1,31,32,0,0,2,0,45,26,1.5,45.0
Scott Patchan,36449,ED,COLO STATE,1,0,,,72.7,,,0,0,0,,144,61.9,62.7,82.8,64.3,60.5,39.3,0,,,0,0,0,0.0,0,8,11,0,0,0,0,0,0,0.0,
Jordan Carmouche,39951,LB,HOUSTON,1,0,,,100.0,,,0,0,0,,182,63.1,67.5,68.8,,65.3,73.2,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Derrion Rakestraw,39968,S,TULANE,1,0,8.0,100.0,100.0,10.0,10.0,0,0,0,0.0,319,57.7,60.6,73.0,,64.1,79.2,0,9,0.0,0,0,0,104.2,1,12,12,0,1,1,0,9,1,0.9,9.0
Brandon Martin,40066,LB,BALL ST,1,0,2.0,100.0,100.0,5.8,5.8,0,0,0,0.0,117,63.2,53.6,0.0,,50.8,33.6,1,9,28.6,2,0,1,54.6,5,30,30,1,5,5,0,33,23,1.1,6.6
Phillip Howard,40350,CB,MINNESOTA,1,0,,,100.0,,,0,0,0,,225,62.7,63.3,69.7,,60.0,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Kumehnnu Gwilly,40495,LB,C MICHIGAN,1,0,,,100.0,,,0,0,0,,134,60.0,52.9,71.1,,55.1,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Justin Rice,40640,LB,UTAH ST,1,0,-1.3,75.0,71.4,8.0,6.0,0,0,0,0.0,329,74.9,73.0,76.5,60.6,62.6,81.5,0,8,20.0,1,0,0,77.1,3,25,35,3,4,4,0,11,12,0.5,3.7
Aaron Hansford,40694,LB,TEXAS A&M,1,1,-5.5,100.0,81.1,15.0,15.0,0,0,0,0.0,312,53.9,59.3,77.3,82.1,57.4,39.3,0,21,0.0,0,0,0,112.5,2,30,37,0,0,2,0,22,33,0.7,11.0
Deonte Perry,41092,S,FRESNO ST,1,0,,,100.0,,,0,0,0,,169,61.4,53.9,71.4,,50.0,75.3,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Eric Sutton,41489,CB,TEXAS ST,1,0,,,100.0,,,0,0,0,,314,61.2,62.0,68.2,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Ty Shelby,41752,ED,LA MONROE,1,0,-4.0,0.0,21.4,,9.0,0,0,0,0.0,209,61.8,60.9,79.5,52.3,66.3,71.5,0,,,0,0,0,39.6,0,9,42,0,0,1,0,0,0,0.0,
Sam Hammond,41836,ED,NEVADA,1,0,,,3.2,,,0,0,0,,239,60.7,56.9,78.5,60.4,52.5,48.0,0,,0.0,0,0,0,0.0,0,1,31,0,2,0,0,0,0,0.0,
Ben Davis,41960,ED,TEXAS,1,1,,,27.3,,,0,0,0,,311,62.0,61.9,76.6,56.6,62.2,71.5,0,,0.0,0,0,0,0.0,0,3,11,0,0,0,0,0,0,0.0,
Freddie Johnson,42129,CB,TEMPLE,1,0,13.0,0.0,100.0,,13.0,0,0,0,0.0,306,51.8,60.4,71.7,,74.7,77.1,0,,,0,0,0,39.6,0,13,13,0,0,1,0,0,0,0.0,
Nick Grant,42242,S,VIRGINIA,1,0,-0.8,100.0,92.9,3.0,3.0,0,0,0,0.0,335,38.1,46.3,75.0,60.0,62.4,34.1,0,16,50.0,2,0,0,105.2,4,13,14,1,2,4,0,37,40,3.1,9.3
Alonzo McCoy,42383,CB,C MICHIGAN,1,0,2.5,83.3,100.0,7.8,6.5,0,0,1,16.7,134,69.5,64.1,82.2,,41.2,23.5,0,13,50.0,1,1,0,91.7,5,40,40,0,1,6,0,36,32,0.9,7.2
Chris Moore,42400,S,GA STATE,1,2,7.8,87.5,100.0,4.7,4.1,0,0,1,12.5,175,46.2,48.8,76.7,,57.2,46.4,0,30,16.7,1,1,0,152.6,7,36,36,0,3,8,1,89,34,2.7,12.7
Raleigh Texada,42440,CB,BAYLOR,1,0,32.3,33.3,100.0,19.0,6.3,0,0,1,33.3,118,61.2,58.8,74.4,,51.4,48.1,0,50,0.0,0,1,0,81.9,1,20,20,0,1,3,0,50,28,2.6,50.0
Greg Eisworth II,42444,S,IOWA STATE,1,1,14.3,75.0,96.7,9.7,7.3,0,0,1,25.0,193,63.9,57.0,78.1,60.0,42.1,46.1,0,28,0.0,0,1,0,112.5,3,29,30,0,3,4,0,46,4,1.6,15.3
