player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,S,OREGON ST,1,0,,,85.7,,,0,0,0,,265,46.2,42.9,74.7,56.7,48.6,78.8,0,,0.0,0,0,0,0.0,0,12,14,0,2,0,0,0,0,0.0,
James Camden,53418,LB,W MICHIGAN,1,0,6.0,100.0,85.7,16.0,16.0,0,0,0,0.0,347,65.5,64.1,75.0,57.0,60.9,77.9,0,9,0.0,0,0,0,104.2,1,18,21,1,1,1,0,9,3,0.6,9.0
Shaun Myers,62235,LB,COLORADO,1,1,28.0,0.0,80.0,,7.0,0,0,0,0.0,143,80.5,80.1,76.1,57.1,70.8,79.9,0,,0.0,0,0,0,39.6,0,8,10,0,1,1,0,0,0,0.0,
Korey Foreman,70831,ED,FRESNO ST,1,0,,,5.9,,,0,0,0,,169,60.0,73.0,76.4,68.9,66.8,76.3,0,,,0,0,0,0.0,0,1,17,2,0,0,0,0,0,0.0,
Calvin Pitcher,70877,LB,UAB,1,1,,,71.4,,,0,0,0,,321,64.3,65.8,69.2,56.7,65.0,75.8,0,,0.0,0,0,0,0.0,0,5,7,0,0,0,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,0,,,100.0,,,0,0,0,,110,62.5,54.5,72.2,,48.7,73.2,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,1,,,95.8,,,0,0,0,,103,68.3,68.6,75.6,58.9,65.9,77.7,0,,0.0,0,0,0,0.0,0,23,24,0,0,0,0,0,0,0.0,
DJ Harvey,72089,CB,USC,1,1,16.8,50.0,100.0,8.5,4.3,0,0,0,0.0,326,53.1,53.3,73.4,,60.0,77.0,0,20,0.0,0,0,0,85.4,2,19,19,0,1,4,0,40,1,2.4,20.0
Jadon Pearson,72538,LB,FRESNO ST,1,0,-4.0,100.0,100.0,16.0,16.0,0,0,0,0.0,169,51.6,53.1,74.9,,60.0,,0,14,,0,0,0,118.8,1,17,17,0,0,1,0,14,18,0.9,14.0
Trent Whalen,73609,LB,ARKANSAS,1,0,16.0,100.0,100.0,2.0,2.0,0,0,0,0.0,111,52.1,48.7,64.6,,,76.2,0,21,0.0,0,0,0,118.8,1,2,2,0,1,1,0,21,5,10.5,21.0
Jaymar Mundy,75041,CB,OHIO,1,0,,,100.0,,,1,0,0,,259,65.5,58.6,0.0,,61.0,,0,,,0,0,1,0.0,0,9,9,0,0,0,0,0,0,0.0,
Brendon Harris,83446,S,MIDDLE TN,1,0,,,66.7,,,0,0,0,,224,60.9,61.8,75.1,59.4,60.9,,0,,,0,0,0,0.0,0,2,3,0,0,0,0,0,0,0.0,
Jalil Tucker,86578,CB,OREGON ST,1,0,11.2,60.0,100.0,4.7,2.8,0,0,0,0.0,265,34.5,36.0,73.9,,61.3,,0,61,,0,0,0,143.8,3,14,14,0,0,5,1,81,54,5.8,27.0
Ceyair Wright,86877,CB,NEBRASKA,1,0,,,100.0,,,0,0,0,,238,63.6,60.3,76.5,,53.8,,0,,,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
David Reese,90079,ED,SYRACUSE,1,0,,,21.2,,,0,0,0,,304,62.4,64.4,79.9,59.9,65.4,,0,,,0,0,0,0.0,0,7,33,0,0,0,0,0,0,0.0,
Solomon Brown,97386,S,BUFFALO,1,0,23.5,50.0,100.0,32.0,16.0,0,0,1,50.0,126,71.1,70.6,77.3,,64.5,80.4,0,43,0.0,0,1,0,95.8,1,34,34,0,2,2,0,43,1,1.3,43.0
Marvae Myers,97517,CB,MARSHALL,1,0,10.0,50.0,100.0,29.0,14.5,0,0,0,0.0,214,68.2,70.0,75.9,,71.0,80.2,0,10,0.0,0,0,0,64.6,1,33,33,0,2,2,0,10,0,0.3,10.0
Jett Elad,97543,S,RUTGERS,1,1,12.0,50.0,100.0,24.0,12.0,0,1,1,50.0,278,82.0,79.3,75.9,,64.6,62.9,1,11,50.0,1,1,0,27.1,1,25,25,0,0,2,0,11,12,0.5,11.0
Mohamed Toure,97751,LB,MIAMI FL,1,0,3.5,50.0,88.2,14.0,7.0,0,0,1,25.0,220,67.6,69.0,76.1,53.7,73.7,48.2,0,4,33.3,1,1,0,56.3,2,30,34,1,2,4,0,5,5,0.2,2.5
Zaylin Wood,97761,DI,VANDERBILT,1,0,,,10.5,,,0,0,0,,333,68.5,66.7,76.1,59.4,58.0,,1,,,0,0,0,0.0,0,2,19,0,0,0,0,0,0,0.0,
