player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Colby Reeder,30285,LB,IOWA STATE,1,0,4.8,75.0,66.7,7.7,5.8,0,1,1,25.0,193,75.1,78.1,75.6,70.8,67.8,81.2,0,7,0.0,0,1,0,84.4,3,24,36,2,3,4,0,19,10,0.8,6.3
Kyle Pugh,35900,LB,N ILLINOIS,1,0,25.0,0.0,94.4,,15.0,0,0,0,0.0,254,65.0,61.3,72.1,47.0,61.5,72.6,0,,25.0,1,0,0,39.6,0,17,18,2,3,1,0,0,0,0.0,
Jordan Carmouche,39951,LB,ARK STATE,1,0,,,76.9,,,0,0,0,,113,69.6,62.1,0.0,53.1,64.1,25.0,0,,,0,0,1,0.0,0,20,26,0,0,0,0,0,0,0.0,
Monte McGary,42477,CB,KANSAS,1,1,,,100.0,,,0,0,0,,198,65.9,66.5,73.2,,60.7,73.5,0,,0.0,0,0,0,0.0,0,8,8,0,0,0,0,0,0,0.0,
Bricen Garner,42520,S,W MICHIGAN,1,0,,,100.0,,,0,0,0,,347,61.3,61.9,70.6,,60.0,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Brandon Bouyer-Randle,42637,LB,UCONN,1,2,1.5,100.0,52.0,6.5,6.5,0,0,0,0.0,146,66.4,66.4,77.9,70.3,54.2,78.1,1,30,0.0,0,0,0,79.2,2,13,25,0,1,2,0,32,29,2.5,16.0
Clifford Chattman,42657,S,UTSA,1,0,13.7,66.7,100.0,15.5,10.3,0,0,1,33.3,331,61.4,63.2,78.6,,65.8,74.3,0,13,,0,1,0,130.6,2,34,34,0,0,3,1,24,3,0.8,12.0
Ryan McWood,43189,LB,MIAMI OH,1,2,4.0,100.0,87.8,8.3,8.3,0,1,0,0.0,221,37.2,48.1,75.2,73.7,63.8,63.4,0,19,0.0,0,0,0,118.8,4,36,41,2,2,4,0,53,37,1.6,13.3
Jaydon Grant,43354,S,OREGON ST,1,0,10.7,33.3,100.0,21.5,7.2,0,0,1,16.7,265,83.9,81.8,77.9,60.0,69.3,81.1,1,6,0.0,0,1,0,2.8,2,47,47,2,2,6,0,10,9,0.2,5.0
Jon-Michael Terry,43635,LB,TULSA,1,1,2.0,100.0,72.7,8.0,8.0,0,0,0,0.0,320,62.6,72.3,77.1,73.8,72.1,67.5,0,11,0.0,0,0,0,90.3,3,24,33,0,3,3,0,17,11,0.7,5.7
Tyrone Hopper,43714,ED,MISSOURI,1,0,,,28.6,,,0,0,0,,229,61.7,62.0,74.4,59.8,60.2,,0,,,0,0,0,0.0,0,4,14,0,0,0,0,0,0,0.0,
Sione Tupou,44093,LB,TEXAS ST,1,1,1.0,100.0,80.8,10.0,10.0,0,0,0,0.0,314,65.5,87.3,76.1,63.9,92.1,83.4,0,8,0.0,0,0,0,93.8,2,21,26,1,2,2,0,13,11,0.7,6.5
Semisi Fakasiieiki,44340,LB,PURDUE,1,0,,,100.0,,,0,0,0,,273,60.9,73.6,69.6,63.3,62.1,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Antwaine Richardson,49364,S,KENT STATE,1,1,27.3,33.3,100.0,46.0,15.3,0,0,0,0.0,201,67.9,69.3,78.2,,69.2,85.7,0,20,0.0,0,0,0,57.6,1,48,48,1,4,3,0,20,0,0.4,20.0
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,1,0,,,66.7,,,0,0,0,,174,64.3,63.9,75.3,59.7,61.3,53.5,0,,0.0,0,0,0,0.0,0,12,18,1,1,0,0,0,0,0.0,
Penei Pavihi,52079,LB,HAWAII,1,1,-2.0,100.0,84.8,8.0,8.0,0,0,0,0.0,180,70.5,54.4,0.0,53.1,46.0,80.8,0,19,0.0,0,0,1,111.1,3,28,33,2,3,3,0,32,38,1.3,10.7
George Nyakwol,52203,S,RICE,1,0,,,84.2,,,0,0,0,,275,67.2,56.9,77.5,58.9,43.1,52.9,0,,0.0,0,0,0,0.0,0,16,19,0,1,0,0,0,0,0.0,
Alii Matau,52219,LB,S JOSE ST,1,1,5.0,100.0,59.5,7.3,7.3,0,0,0,0.0,285,61.6,59.6,82.0,57.3,57.7,57.4,0,11,0.0,0,0,0,100.0,3,22,37,0,0,3,0,24,9,1.1,8.0
Rico Tolefree,52250,LB,S JOSE ST,1,0,10.0,100.0,83.3,10.0,10.0,0,0,0,0.0,285,57.1,52.7,0.0,57.8,64.8,74.3,0,10,,0,0,1,108.3,1,10,12,0,0,1,0,10,0,1.0,10.0
Tre White,52261,S,S JOSE ST,1,0,17.0,100.0,100.0,14.0,14.0,0,0,0,0.0,285,63.9,53.9,0.0,,55.6,75.1,0,11,0.0,0,0,1,152.1,1,14,14,0,1,1,1,11,0,0.8,11.0
Bentlee Sanders,52291,S,NEVADA,1,0,11.5,50.0,100.0,11.8,5.9,0,0,0,0.0,239,76.8,80.6,77.2,,82.5,54.8,2,22,40.0,2,0,0,30.7,4,49,49,1,3,8,0,51,17,1.1,12.8
