player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,S,OREGON ST,1,0,28.0,0.0,91.7,,9.0,0,0,0,0.0,265,65.1,67.8,76.7,59.0,70.5,79.5,0,,,0,0,0,39.6,0,11,12,0,0,1,0,0,0,0.0,
James Camden,53418,LB,W MICHIGAN,1,0,4.5,100.0,65.2,7.0,7.0,0,0,0,0.0,347,84.7,78.0,74.4,61.9,65.2,54.4,0,16,25.0,1,0,0,118.8,2,15,23,2,3,2,0,25,16,1.8,12.5
Mister Williams,70521,LB,S DIEGO ST,1,0,,,95.5,,,0,0,0,,284,65.4,73.4,75.7,59.4,74.7,59.0,0,,,0,0,0,0.0,0,21,22,0,0,0,0,0,0,0.0,
Ben Florentine,70644,DI,WYOMING,1,0,,,4.0,,,0,0,0,,351,60.0,74.9,77.4,65.9,74.7,73.8,0,,,0,0,0,0.0,0,1,25,0,0,0,0,0,0,0.0,
Calvin Pitcher,70877,LB,UAB,1,0,,,80.0,,,0,0,0,,321,60.9,68.0,73.2,56.5,72.1,78.6,0,,,0,0,0,0.0,0,8,10,0,0,0,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,1,,,83.3,,,0,0,0,,110,64.2,67.7,72.6,60.0,64.5,75.8,0,,0.0,0,0,0,0.0,0,5,6,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,0,7.0,100.0,100.0,15.0,15.0,0,0,0,0.0,103,62.7,66.4,72.8,,71.7,81.1,0,7,0.0,0,0,0,95.8,1,15,15,0,3,1,0,7,0,0.5,7.0
Raider Damuni,72338,S,BYU,1,0,,,100.0,,,0,0,0,,128,64.7,62.0,74.6,,56.5,28.5,0,,,0,0,0,0.0,0,15,15,0,0,0,0,0,0,0.0,
Justin Flowe,72388,LB,UNLV,1,0,,,100.0,,,0,0,0,,325,60.2,61.9,65.4,,60.0,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Jadon Pearson,72538,LB,FRESNO ST,1,0,0.3,33.3,89.3,24.0,8.0,0,0,0,0.0,169,65.5,70.7,76.4,56.2,72.7,80.2,0,4,,0,0,0,42.4,1,25,28,0,0,3,0,4,0,0.2,4.0
Marco Notarainni,73389,LB,BOISE ST,1,0,-5.0,100.0,63.6,7.0,7.0,0,0,0,0.0,120,69.8,64.5,74.8,55.5,60.7,37.8,0,-4,100.0,1,0,0,79.2,1,7,11,0,0,1,0,-4,1,-0.6,-4.0
Zion Branch,74395,S,GEORGIA,1,0,20.0,0.0,100.0,,27.0,0,0,0,0.0,173,58.3,59.0,75.1,,60.0,76.4,0,,0.0,0,0,1,39.6,0,28,28,0,1,1,0,0,0,0.0,
Silas Walters,75263,S,MIAMI OH,1,1,7.7,66.7,100.0,8.0,5.3,0,0,0,0.0,221,63.1,64.3,76.7,60.0,60.7,76.5,0,15,0.0,0,0,0,82.6,4,33,33,1,6,6,0,36,12,1.1,9.0
Brendon Harris,83446,S,MIDDLE TN,1,0,30.0,100.0,77.8,7.0,7.0,0,0,0,0.0,224,50.6,46.6,74.0,58.4,53.6,28.2,0,45,0.0,0,0,0,118.8,1,7,9,0,1,1,0,45,15,6.4,45.0
