player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,CB,OREGON ST,1,0,,,100.0,,,0,0,0,,265,60.0,61.4,68.4,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
DeShawn Pace,53549,LB,UCF,1,0,5.0,100.0,85.7,5.5,5.5,0,0,0,0.0,323,54.3,59.3,74.8,58.2,66.9,56.3,0,10,0.0,0,0,0,104.2,2,12,14,1,1,2,0,18,8,1.6,9.0
Eric Phillips,53572,ED,CINCINNATI,1,0,,,3.0,,,0,0,0,,138,60.3,44.0,0.0,53.5,46.1,28.7,0,,75.0,3,0,1,0.0,0,1,33,0,1,0,0,0,0,0.0,
Iesa Jarmon,53981,CB,AKRON,1,0,,,100.0,,,0,0,0,,102,45.7,45.1,71.8,,61.9,,0,,,0,0,1,0.0,0,2,2,0,0,0,0,0,0,0.0,
Jaheim Thomas,54193,LB,WISCONSIN,1,0,1.6,80.0,85.2,5.5,4.4,0,0,0,0.0,349,51.4,67.4,78.2,64.0,81.6,80.8,0,25,0.0,0,0,0,112.5,4,23,27,2,2,5,0,55,51,2.5,13.8
Alex Howard,62494,LB,DUKE,1,0,7.0,66.7,74.4,14.5,9.7,0,0,0,0.0,154,59.1,60.0,77.8,56.0,62.1,85.5,0,8,20.0,1,0,1,75.7,2,32,43,2,4,3,0,13,2,0.4,6.5
Barry Brown,62724,LB,COAST CAR,1,0,-6.0,100.0,82.4,13.0,13.0,0,0,0,0.0,141,53.8,62.9,72.7,68.9,67.9,32.2,0,16,100.0,1,0,0,118.8,1,14,17,0,0,1,0,16,22,1.2,16.0
Kam Butler,63872,ED,VIRGINIA,1,0,,,15.7,,,1,0,0,,335,53.8,50.9,9.1,64.4,51.0,25.4,0,,66.7,2,0,1,0.0,0,8,51,1,1,0,0,0,0,0.0,
Josh Minkins,66051,S,CINCINNATI,1,0,,,100.0,,,0,0,0,,138,77.5,72.6,71.5,,59.7,54.4,1,,,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
Korey Foreman,70831,ED,FRESNO ST,1,0,7.0,0.0,15.4,,2.0,0,0,0,0.0,169,61.3,91.5,75.3,58.4,91.1,71.1,0,,0.0,0,0,0,39.6,0,2,13,1,1,1,0,0,0,0.0,
Tuasivi Nomura,70879,LB,FRESNO ST,1,0,1.8,50.0,90.0,14.0,7.0,0,0,0,0.0,169,54.3,72.6,77.8,54.9,92.8,72.5,0,8,25.0,1,0,0,57.6,3,45,50,1,3,6,0,20,26,0.5,6.7
Domani Jackson,71370,CB,ALABAMA,1,0,7.5,25.0,100.0,34.0,8.5,0,0,1,25.0,103,61.9,59.7,77.9,,50.3,28.1,0,7,0.0,0,1,2,39.6,1,34,34,0,1,4,0,7,1,0.2,7.0
William Nimmo Jr.,71391,S,S DIEGO ST,1,0,15.0,0.0,100.0,,11.0,0,0,0,0.0,284,71.0,69.9,73.7,,65.2,48.8,0,,,0,0,0,39.6,0,11,11,0,0,1,0,0,0,0.0,
Akili Arnold,71406,S,USC,1,0,-3.0,100.0,88.0,10.5,10.5,0,0,0,0.0,326,61.8,58.6,79.0,69.1,43.3,29.2,0,6,50.0,1,0,0,79.2,2,22,25,1,1,2,0,3,9,0.1,1.5
Easton Mascarenas-Arnold,71410,LB,USC,1,1,3.8,100.0,88.0,5.3,5.3,0,0,0,0.0,326,62.8,53.4,74.7,55.9,39.0,83.9,1,16,0.0,0,0,0,61.5,4,22,25,1,4,4,0,33,18,1.6,8.3
DJ Harvey,72089,CB,S JOSE ST,1,0,2.0,100.0,100.0,10.0,10.0,0,0,0,0.0,285,75.8,75.2,75.3,,67.3,77.0,0,6,0.0,0,0,0,85.4,2,20,20,2,2,2,0,9,5,0.5,4.5
Kamren Fabiculanan,72332,S,WASHINGTON,1,1,3.7,66.7,93.9,14.0,9.3,0,0,1,33.3,340,77.9,72.0,78.8,66.8,49.5,81.7,0,6,0.0,0,1,0,70.1,2,31,33,1,1,3,0,6,0,0.2,3.0
Raider Damuni,72338,S,BYU,1,0,16.0,0.0,100.0,,6.0,0,0,0,0.0,128,70.6,71.0,74.5,,63.1,74.8,0,,,0,0,0,39.6,0,8,8,0,0,1,0,0,0,0.0,
Zahran Manley,72425,CB,STANFORD,1,1,12.0,66.7,100.0,7.5,5.0,0,0,1,16.7,300,55.9,57.2,75.7,,63.6,28.6,0,17,40.0,2,0,0,91.7,4,30,30,0,2,6,0,49,19,1.6,12.3
Jadon Pearson,72538,LB,UTAH ST,1,0,10.5,50.0,93.8,14.0,7.0,0,0,0,0.0,329,55.9,70.7,71.0,66.5,81.8,59.2,0,11,50.0,1,0,0,66.7,1,15,16,1,1,2,0,11,7,0.8,11.0
Lavario Wiley,72769,CB,UNLV,1,0,-3.0,100.0,100.0,21.0,21.0,0,0,0,0.0,325,45.2,50.5,74.1,,72.1,76.6,0,24,,0,0,2,118.8,1,25,25,0,0,1,0,24,27,1.1,24.0
Henry Ikahihifo,73151,ED,NEVADA,1,0,,,10.3,,,0,0,0,,239,63.2,61.8,0.0,58.5,71.6,75.7,0,,0.0,0,0,1,0.0,0,4,39,1,1,0,0,0,0,0.0,
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,0,11.4,71.4,90.0,6.8,4.9,0,0,0,0.0,101,37.5,45.3,80.1,63.2,68.9,28.7,0,24,66.7,2,0,0,108.0,5,36,40,2,1,7,0,78,54,2.3,15.6
Marco Notarainni,73389,LB,BOISE ST,1,0,,,42.9,,,0,0,0,,120,72.7,74.6,74.6,59.1,69.8,77.6,0,,0.0,0,0,0,0.0,0,6,14,0,1,0,0,0,0,0.0,
Justin Houston,74101,CB,FRESNO ST,1,1,6.0,100.0,100.0,3.0,3.0,0,0,0,0.0,169,53.8,52.6,68.6,,,75.1,0,8,0.0,0,0,0,100.0,1,3,3,0,0,1,0,8,2,2.7,8.0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,9.6,40.0,88.5,21.0,8.4,0,0,0,0.0,341,90.2,80.8,77.7,59.3,48.3,28.1,0,5,40.0,2,0,0,47.9,2,46,52,2,3,5,0,0,-2,0.0,0.0
Zion Branch,74395,S,USC,1,1,3.0,100.0,100.0,7.0,7.0,0,0,0,0.0,326,67.5,68.8,70.6,,60.0,80.9,0,8,0.0,0,0,0,100.0,1,7,7,0,1,1,0,8,5,1.1,8.0
Treven Ma'ae,74498,DI,BAYLOR,1,0,,,3.6,,,0,0,0,,118,59.5,60.2,77.4,60.9,59.9,77.9,0,,100.0,1,0,0,0.0,0,1,28,0,0,0,0,0,0,0.0,
Chuck Hicks,75816,LB,MISSOURI,1,0,,,90.9,,,0,0,0,,229,62.9,73.3,72.9,59.2,77.6,79.1,0,,,0,0,0,0.0,0,10,11,0,0,0,0,0,0,0.0,
Damaje Yancey,76532,CB,TROY,1,0,15.3,50.0,97.1,14.5,7.3,0,0,1,25.0,318,59.3,61.1,77.1,59.1,67.6,80.5,0,8,0.0,0,1,2,60.4,2,34,35,0,2,4,0,16,4,0.6,8.0
Capone Blue,76604,CB,WAKE,1,0,14.5,83.3,100.0,6.6,5.5,0,0,0,0.0,339,50.3,49.4,76.2,,52.2,49.1,0,24,16.7,1,0,0,157.6,5,34,34,2,5,6,2,74,9,2.2,14.8
Torey Richardson,76711,CB,TEMPLE,1,0,,,100.0,,,0,0,0,,306,63.3,65.4,72.8,,65.0,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Matt Harmon,77244,ED,KENT STATE,1,0,,,5.0,,,0,0,0,,201,60.0,85.2,79.9,80.8,76.9,61.8,0,,100.0,1,0,0,0.0,0,1,20,0,0,0,0,0,0,0.0,
Daniel Bolden,77252,LB,TOLEDO,1,0,4.0,100.0,85.4,40.0,40.0,0,0,0,0.0,316,71.7,67.9,78.1,53.6,61.7,62.6,0,4,0.0,0,0,0,83.3,1,41,48,1,2,1,0,4,0,0.1,4.0
Keye Thompson,77266,LB,PITTSBURGH,1,0,0.0,100.0,63.6,6.0,6.0,0,0,0,0.0,268,60.1,57.8,74.1,55.2,59.4,77.7,0,4,0.0,0,0,0,83.3,1,7,11,1,1,1,0,4,4,0.7,4.0
DaShon Bussell,78169,CB,W MICHIGAN,1,0,,,100.0,,,1,0,0,,347,46.6,35.9,69.3,,49.3,21.7,0,,,0,0,1,0.0,0,4,4,0,0,0,0,0,0,0.0,
Marque Collins,78999,CB,BYU,1,1,10.7,33.3,97.4,37.0,12.3,0,1,1,33.3,128,81.6,77.9,76.7,60.0,55.1,78.0,1,2,0.0,0,1,0,2.8,1,38,39,1,1,3,0,2,2,0.1,2.0
Jayden McDonald,81249,LB,UCONN,1,0,-5.0,100.0,78.6,11.0,11.0,0,0,0,0.0,146,43.2,74.4,72.8,86.3,83.9,61.2,0,3,100.0,1,0,0,79.2,1,11,14,1,0,1,0,3,8,0.3,3.0
Raymond Scott,82560,LB,JAMES MAD,1,0,4.0,100.0,85.7,3.0,3.0,0,0,0,0.0,197,51.6,63.3,72.1,62.7,67.6,80.7,0,7,0.0,0,0,0,91.7,2,6,7,1,2,2,0,12,4,2.0,6.0
Solomon Tuliaupupu,82562,ED,USC,1,0,,,20.0,,,0,0,0,,326,60.0,69.8,75.7,63.3,69.0,77.0,0,,,0,0,0,0.0,0,2,10,0,0,0,0,0,0,0.0,
Jaden Robinson,83074,CB,OREGON ST,1,1,30.5,50.0,100.0,25.0,12.5,1,0,0,0.0,265,64.9,67.2,76.3,,70.5,77.9,0,35,0.0,0,0,1,95.8,1,26,26,0,1,2,0,35,3,1.4,35.0
Dustin Johnson,83197,S,OHIO,1,4,-1.5,100.0,100.0,21.0,21.0,0,0,0,0.0,259,71.5,65.9,77.1,,48.8,50.1,0,23,22.2,2,0,0,114.6,2,45,45,2,3,2,0,23,26,0.5,11.5
Jarvis Ware,83314,CB,UNLV,1,0,6.7,66.7,100.0,11.5,7.7,0,0,0,0.0,325,65.0,62.2,0.0,,64.7,48.1,0,8,33.3,1,0,1,78.5,2,27,27,0,2,3,0,15,1,0.7,7.5
Chris Mills,83315,CB,TEXAS ST,1,0,12.4,40.0,97.1,16.5,6.6,0,1,0,0.0,314,53.9,55.0,75.4,59.0,62.8,,0,18,,0,0,0,55.4,2,33,34,0,0,5,0,24,2,0.7,12.0
Brendon Harris,83446,S,MIDDLE TN,1,2,-0.3,100.0,93.8,9.7,9.7,0,0,0,0.0,224,53.4,57.0,77.8,58.2,63.8,66.6,0,16,16.7,1,0,0,90.3,3,30,32,1,3,3,0,17,18,0.6,5.7
Armani-Eli Adams,83838,S,W MICHIGAN,1,0,,,91.3,,,0,0,0,,347,38.4,34.6,74.2,47.3,42.3,61.1,0,,50.0,1,0,0,0.0,0,21,23,0,1,0,0,0,0,0.0,
Jayden Dunlap,85725,CB,BYU,1,0,,,100.0,,,0,0,0,,128,62.6,63.1,68.4,,60.0,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Rodney Robinson,86527,S,BOISE ST,1,0,1.0,100.0,80.0,7.0,7.0,0,0,0,0.0,120,77.2,79.2,76.4,66.4,71.1,82.9,0,10,0.0,0,0,0,93.8,2,16,20,2,3,2,0,13,11,0.9,6.5
Ozzie Nicholas,86729,LB,DUKE,1,0,5.3,75.0,82.8,7.3,5.5,0,1,0,0.0,154,60.8,65.8,0.0,63.7,75.7,82.8,0,11,0.0,0,0,1,89.6,3,24,29,2,3,4,0,24,24,1.1,8.0
Ceyair Wright,86877,CB,NEBRASKA,1,0,,,100.0,,,0,0,0,,238,63.9,64.3,69.5,,,,0,,,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Ose Egbase,90529,ED,UNLV,1,0,,,10.0,,,0,0,0,,325,64.9,58.3,75.0,51.9,60.1,69.7,0,,0.0,0,0,0,0.0,0,2,20,1,1,0,0,0,0,0.0,
Tyrice Ivy Jr.,90783,S,OREGON ST,1,0,9.0,0.0,100.0,,6.0,0,0,0,0.0,265,72.7,61.6,71.5,,50.9,22.1,0,,,0,0,0,39.6,0,6,6,0,0,1,0,0,0,0.0,
Trey Laing,91245,ED,E MICHIGAN,1,0,,,50.0,,,0,0,0,,160,62.4,64.2,76.9,56.5,65.1,,0,,,0,0,0,0.0,0,5,10,0,0,0,0,0,0,0.0,
Antavious Lane,97141,S,N CAROLINA,1,0,4.0,100.0,91.7,22.0,22.0,0,0,0,0.0,245,61.5,67.0,0.0,66.7,78.3,82.5,0,6,0.0,0,0,1,91.7,1,22,24,1,2,1,0,6,2,0.3,6.0
Bralyn Lux,97143,CB,TEXAS TECH,1,0,3.5,50.0,100.0,25.0,12.5,0,0,0,0.0,315,71.3,65.2,76.6,,46.9,28.1,0,10,0.0,0,0,0,64.6,1,25,25,1,1,2,0,10,0,0.4,10.0
Anthony Wilson,97220,S,W VIRGINIA,1,3,13.3,33.3,100.0,43.0,14.3,0,0,1,33.3,343,60.7,60.0,0.0,,70.3,83.8,0,19,0.0,0,1,1,56.3,1,45,45,0,2,3,0,19,3,0.4,19.0
Brandon Crossley,97225,CB,SMU,1,0,15.0,0.0,100.0,,19.0,0,0,1,100.0,287,66.8,68.1,74.1,,65.6,77.0,0,,0.0,0,0,0,39.6,0,20,20,0,1,1,0,0,0,0.0,
Marcus Harris,97230,CB,CAL,1,0,18.0,40.0,100.0,16.5,6.6,0,0,1,20.0,130,64.5,62.5,0.0,,68.9,81.6,0,15,0.0,0,1,1,100.0,2,35,35,1,4,5,1,30,2,0.9,15.0
Rod Heard II,97237,S,NOTRE DAME,1,0,13.0,100.0,88.9,8.0,8.0,0,0,0,0.0,258,54.7,69.4,71.7,60.0,73.4,78.9,0,13,0.0,0,0,0,118.8,1,8,9,0,1,1,0,13,0,1.6,13.0
Chike Anigbogu,97239,S,RICE,1,0,,,66.7,,,0,0,0,,275,62.2,75.3,72.2,74.1,70.6,,0,,,0,0,0,0.0,0,6,9,0,0,0,0,0,0,0.0,
Isaiah Essissima,97243,CB,COLO STATE,1,0,9.0,0.0,100.0,,14.0,0,0,1,100.0,144,70.9,71.0,76.0,,62.8,,0,,,0,0,0,39.6,0,15,15,0,0,1,0,0,0,0.0,
Jordan Clark,97324,CB,NOTRE DAME,1,0,3.0,0.0,100.0,,4.0,0,0,2,100.0,258,86.1,80.8,72.6,,53.6,,0,,,0,2,0,39.6,0,8,8,0,0,2,0,0,0,0.0,
Derrick Canteen,97329,S,CINCINNATI,1,1,9.6,57.1,100.0,8.5,4.9,0,1,3,42.9,138,78.5,74.4,76.6,,59.3,69.9,0,15,0.0,0,3,0,77.1,4,37,37,0,5,7,0,46,7,1.4,11.5
Juan Powell,97330,CB,COAST CAR,1,0,16.5,50.0,81.0,17.0,8.5,0,0,1,50.0,141,70.8,64.1,75.4,57.5,53.2,77.9,0,1,0.0,0,1,0,56.3,1,17,21,1,1,2,0,1,1,0.1,1.0
Ken Robinson,97341,S,UTSA,1,0,1.0,100.0,100.0,23.0,23.0,0,0,0,0.0,331,56.8,63.8,76.8,,76.3,57.3,0,12,33.3,2,0,0,116.7,1,26,26,0,4,1,0,12,11,0.5,12.0
AJ Williams,97343,S,COAST CAR,1,0,3.0,100.0,95.2,20.0,20.0,0,0,0,0.0,141,72.5,71.3,73.5,59.7,63.5,78.7,0,3,0.0,0,0,0,79.2,1,20,21,2,2,1,0,3,0,0.2,3.0
Jakeen Harris,97351,S,N CAROLINA,1,0,21.0,100.0,93.5,29.0,29.0,0,0,0,0.0,245,56.4,54.2,77.1,57.7,53.0,34.9,0,25,,0,0,0,118.8,1,29,31,0,0,1,0,25,4,0.9,25.0
Coco Azema,97353,S,NWESTERN,1,0,18.0,66.7,100.0,21.5,14.3,0,0,1,33.3,256,61.2,60.4,78.1,,57.1,55.8,0,25,0.0,0,1,1,149.3,2,47,47,0,2,3,1,38,-3,0.9,19.0
