player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Colby Reeder,30285,LB,IOWA STATE,1,0,,,65.2,,,0,0,0,,193,70.7,74.2,76.1,64.6,72.7,53.1,0,,50.0,1,0,0,0.0,0,15,23,1,1,0,0,0,0,0.0,
Kyle Pugh,35900,LB,N ILLINOIS,1,0,21.0,0.0,100.0,,10.0,0,0,1,100.0,254,70.6,78.0,71.3,,74.4,79.0,0,,,0,1,0,39.6,0,10,10,0,0,1,0,0,0,0.0,
Jordan Carmouche,39951,LB,ARK STATE,1,0,5.5,100.0,82.5,16.0,16.0,0,0,0,0.0,113,64.8,57.3,78.8,52.9,52.3,82.6,0,41,0.0,0,0,0,118.8,2,33,40,0,1,2,0,41,30,1.3,20.5
Monte McGary,42477,CB,KANSAS,1,0,,,50.0,,,0,0,0,,198,60.0,59.5,68.5,59.0,,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Bricen Garner,42520,S,W MICHIGAN,1,2,2.5,100.0,94.6,15.5,15.5,0,0,0,0.0,347,55.4,59.3,77.3,66.6,62.6,85.0,0,17,0.0,0,0,0,118.8,2,35,37,0,1,2,0,27,22,0.9,13.5
Brandon Moore,42620,CB,NEBRASKA,1,0,9.6,40.0,100.0,16.0,6.4,0,0,0,0.0,238,77.8,77.4,77.5,,63.9,48.1,1,9,33.3,1,0,0,8.3,2,34,34,1,2,5,0,14,13,0.4,7.0
Brandon Bouyer-Randle,42637,LB,UCONN,1,0,7.0,100.0,67.4,6.8,6.8,0,0,0,0.0,146,63.7,67.5,77.7,62.1,69.0,72.7,0,26,0.0,0,0,0,108.3,4,29,43,1,4,4,0,40,12,1.5,10.0
Clifford Chattman,42657,S,UTSA,1,0,7.5,50.0,100.0,23.0,11.5,0,0,1,25.0,331,50.1,53.5,80.0,,67.3,34.9,0,17,50.0,2,1,1,75.0,2,48,48,0,2,4,0,30,17,0.7,15.0
Justin Clark,43185,CB,WISCONSIN,1,0,12.0,100.0,100.0,8.0,8.0,0,0,0,0.0,349,61.8,62.1,73.2,,60.0,74.2,0,21,0.0,0,0,0,118.8,2,16,16,0,1,2,0,26,2,1.6,13.0
Ryan McWood,43189,LB,MIAMI OH,1,0,3.3,66.7,88.2,20.5,13.7,0,0,1,33.3,221,78.5,77.4,77.4,52.4,70.5,75.3,0,9,0.0,0,0,0,81.3,2,45,51,0,3,3,0,17,11,0.4,8.5
