player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,0,-2.0,100.0,100.0,4.0,4.0,0,0,0,0.0,214,64.5,55.2,74.2,,60.0,,0,9,,0,0,0,97.9,2,8,8,0,0,2,0,15,19,1.9,7.5
Cole Pearce,52970,LB,BALL ST,1,0,0.7,66.7,88.1,17.0,11.3,0,0,0,0.0,117,56.5,58.4,76.5,66.2,57.8,54.9,0,9,66.7,2,0,0,77.1,2,37,42,1,1,3,0,14,17,0.4,7.0
DeShawn Pace,53549,S,CINCINNATI,1,2,2.3,62.5,87.0,8.0,5.0,0,0,1,12.5,138,71.8,73.7,78.9,69.6,70.1,82.9,0,20,0.0,0,1,0,72.4,5,40,46,2,3,8,0,35,31,0.9,7.0
Jaheim Thomas,54193,LB,ARKANSAS,1,0,,,92.9,,,0,0,0,,111,45.0,51.7,77.3,58.9,60.0,29.5,0,,100.0,1,0,0,0.0,0,13,14,0,0,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,1,1,15.6,42.9,95.6,13.7,5.9,0,0,1,14.3,316,59.2,60.8,78.9,56.5,68.2,83.3,0,23,0.0,0,1,0,61.0,3,43,45,0,2,7,0,39,27,1.0,13.0
Korey Hernandez,55796,CB,E MICHIGAN,1,0,39.0,0.0,100.0,,2.0,0,0,0,0.0,160,51.8,48.2,70.2,,60.0,,0,,,0,0,0,39.6,0,2,2,0,0,1,0,0,0,0.0,
Bryson Jackson,57738,S,BAYLOR,1,0,0.0,100.0,64.3,9.0,9.0,0,0,0,0.0,118,54.3,58.3,78.5,67.8,58.8,74.8,0,30,,0,0,0,118.8,1,9,14,0,0,1,0,30,30,3.3,30.0
Isaac Ukwu,57888,ED,OLE MISS,1,1,5.5,100.0,33.3,3.5,3.5,0,0,0,0.0,226,56.9,72.9,79.3,78.9,67.5,60.5,0,9,0.0,0,0,0,97.9,2,8,24,1,1,2,0,15,4,2.1,7.5
Malik Robinson,58044,LB,HOUSTON,1,0,17.0,100.0,93.5,29.0,29.0,0,0,0,0.0,182,50.9,58.3,74.2,69.1,63.5,57.2,0,23,0.0,0,0,0,118.8,1,29,31,1,1,1,0,23,6,0.8,23.0
Londyn Craft,60689,LB,E MICHIGAN,1,0,-4.0,100.0,100.0,10.0,10.0,0,0,0,0.0,160,74.8,77.8,68.3,,70.9,73.1,0,-3,,0,0,0,79.2,1,12,12,0,0,1,0,-3,1,-0.3,-3.0
Takulve Williams,61346,S,W KENTUCKY,1,0,2.8,0.0,82.4,,7.0,0,0,0,0.0,346,66.5,62.6,78.8,62.1,54.2,43.1,0,,0.0,0,0,0,39.6,0,28,34,0,1,4,0,0,0,0.0,
Eddie Heckard,63024,CB,BYU,1,1,6.8,55.6,97.5,7.6,4.2,0,1,1,11.1,128,65.8,68.6,81.1,59.2,74.2,77.9,1,72,0.0,0,0,0,88.4,5,39,40,0,1,9,1,92,76,2.4,18.4
Jeremiah Harris,63043,S,JVILLE ST,1,0,6.7,42.9,100.0,14.0,6.0,0,0,1,14.3,196,77.1,75.2,78.4,,60.5,80.7,0,7,0.0,0,1,0,50.3,3,43,43,2,3,7,0,14,12,0.3,4.7
Will Whitson,64470,ED,COAST CAR,1,0,,,6.9,,,0,0,0,,141,57.1,57.5,76.9,58.7,63.6,18.4,0,,100.0,1,0,0,0.0,0,2,29,0,0,0,0,0,0,0.0,
Markel Perry,66793,ED,SM HOUSTON,1,0,,,3.0,,,0,0,0,,281,67.9,74.7,79.2,64.1,71.4,59.4,0,,0.0,0,0,0,0.0,0,1,33,1,2,0,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,1,0,,,83.8,,,0,0,0,,110,58.0,63.9,75.2,60.8,77.2,73.6,0,,,0,0,0,0.0,0,31,37,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,USC,1,0,13.0,33.3,100.0,26.0,8.7,0,0,0,0.0,326,62.7,51.5,0.0,,34.7,28.3,0,1,0.0,0,0,1,42.4,1,26,26,0,1,3,0,1,4,0.0,1.0
William Nimmo Jr.,71391,S,UCLA,1,0,4.0,100.0,83.3,13.0,13.0,0,0,0,0.0,324,67.6,66.5,72.0,57.9,60.0,77.7,0,4,0.0,0,0,0,83.3,1,15,18,1,2,1,0,4,0,0.3,4.0
Quentin Moten,71681,CB,UNLV,1,0,34.0,0.0,100.0,,8.0,0,0,0,0.0,325,71.8,72.7,70.3,,60.0,74.2,0,,0.0,0,0,0,39.6,0,8,8,0,1,1,0,0,0,0.0,
Jaxen Turner,71728,S,UNLV,1,0,8.8,62.5,100.0,7.0,4.4,0,0,0,0.0,325,67.7,63.2,78.8,,45.5,40.6,1,17,0.0,0,0,0,38.5,5,37,37,1,2,8,0,46,10,1.3,9.2
DJ Harvey,72089,CB,S JOSE ST,1,0,21.2,40.0,100.0,18.5,7.4,0,0,0,0.0,285,46.8,48.4,76.8,,59.0,46.3,0,25,33.3,1,0,1,100.0,2,39,39,0,2,5,1,30,5,0.8,15.0
Ralen Goforth,72169,LB,WASHINGTON,1,0,7.0,50.0,82.6,18.0,9.0,0,0,2,100.0,340,70.8,63.4,73.5,65.3,44.8,77.5,0,3,0.0,0,2,1,56.3,1,19,23,1,1,2,0,3,0,0.2,3.0
Kamren Fabiculanan,72332,S,WASHINGTON,1,1,4.5,50.0,100.0,15.0,7.5,0,0,1,50.0,340,68.9,62.2,73.0,,48.5,76.2,0,7,0.0,0,1,0,58.3,1,16,16,0,0,2,0,7,3,0.5,7.0
Logan Pili,72354,LB,UTAH ST,1,0,7.5,50.0,83.3,15.0,7.5,0,0,0,0.0,329,56.1,50.1,74.6,56.7,50.1,54.2,0,4,0.0,0,0,0,95.8,1,15,18,0,1,2,1,4,2,0.3,4.0
Zahran Manley,72425,CB,STANFORD,1,0,11.3,50.0,100.0,11.0,5.5,0,0,0,0.0,300,49.3,49.2,77.3,,52.5,29.3,0,16,40.0,2,0,2,64.6,4,48,48,2,3,8,0,40,23,0.9,10.0
Noa Pola-Gates,72535,S,NEW MEXICO,1,0,19.0,0.0,100.0,,3.0,0,0,0,0.0,241,49.3,47.1,66.0,,,,0,,,0,0,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
Lavario Wiley,72769,CB,C MICHIGAN,1,0,,,100.0,,,0,0,0,,134,61.4,64.9,71.6,,64.9,74.2,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Evan Williams,73864,S,OREGON,1,2,3.9,85.7,98.3,9.7,8.3,0,0,1,14.3,264,82.5,82.0,78.5,69.3,62.3,78.1,0,7,6.7,1,1,0,80.4,6,59,60,6,12,7,0,23,12,0.4,3.8
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,,,90.9,,,0,0,0,,341,62.7,62.1,73.3,59.8,60.4,76.5,0,,,0,0,0,0.0,0,10,11,0,0,0,0,0,0,0.0,
Justin Sinclair,74258,S,HAWAII,1,0,9.0,0.0,100.0,,14.0,0,0,0,0.0,180,57.3,55.3,74.5,,54.1,43.4,0,,100.0,1,0,0,39.6,0,14,14,0,0,1,0,0,0,0.0,
Zion Branch,74395,S,USC,1,0,6.0,100.0,92.9,13.0,13.0,0,0,0,0.0,326,55.5,66.5,76.2,59.1,77.5,85.1,0,6,,0,0,0,131.3,1,13,14,0,0,1,1,6,0,0.5,6.0
Treven Ma'ae,74498,DI,BAYLOR,1,0,,,28.6,,,0,0,0,,118,58.0,60.7,74.4,57.0,70.5,73.0,0,,,0,0,0,0.0,0,2,7,0,0,0,0,0,0,0.0,
Silas Walters,75263,S,MIAMI OH,1,0,,,96.0,,,0,0,0,,221,67.4,70.0,76.4,60.0,70.7,79.5,0,,0.0,0,0,0,0.0,0,24,25,0,1,0,0,0,0,0.0,
Rome Weber,75728,CB,W KENTUCKY,1,0,,,100.0,,,0,0,0,,346,62.4,62.7,66.7,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Jonah Kahahawai-Welch,75759,ED,HAWAII,1,0,5.0,100.0,10.5,1.0,1.0,0,0,0,0.0,180,50.7,49.3,79.2,58.6,50.7,49.8,0,6,0.0,0,0,0,91.7,1,2,19,0,1,1,0,6,1,6.0,6.0
Chuck Hicks,75816,LB,MISSOURI,1,1,3.7,100.0,67.7,6.7,6.7,0,0,0,0.0,229,33.6,44.3,76.6,59.5,64.9,25.9,0,20,66.7,2,0,0,116.7,3,21,31,1,0,3,0,36,25,1.8,12.0
Devin Richardson,75820,LB,WASH STATE,1,0,9.3,100.0,94.7,4.7,4.7,0,0,0,0.0,341,38.1,38.2,74.4,64.9,47.2,66.4,0,33,33.3,1,0,0,118.8,3,18,19,0,2,3,0,45,17,3.2,15.0
Tywan Francis,75909,S,TEMPLE,1,0,12.5,50.0,100.0,21.5,10.8,0,0,2,50.0,306,78.9,77.9,79.8,,67.6,83.8,0,11,0.0,0,2,0,60.4,2,45,45,1,6,4,0,16,15,0.4,8.0
Jeremiah Lewis,76571,S,DUKE,1,0,6.3,100.0,90.9,6.7,6.7,0,0,0,0.0,154,61.5,60.3,76.1,56.3,59.3,48.8,0,22,50.0,1,0,0,158.3,3,20,22,0,1,3,1,53,34,2.7,17.7
Taj Ward,76583,S,CINCINNATI,1,0,8.5,75.0,100.0,12.3,9.3,0,0,0,0.0,138,58.5,57.1,76.2,,53.3,81.9,0,6,0.0,0,0,0,79.2,3,38,38,1,3,4,0,14,10,0.4,4.7
Capone Blue,76604,CB,KENT STATE,1,0,6.8,50.0,97.0,15.5,7.8,0,0,1,25.0,201,75.3,70.2,76.5,59.5,49.0,57.9,0,6,0.0,0,0,0,56.3,2,32,33,2,2,4,0,10,5,0.3,5.0
Tyler Potts,76616,CB,BALL ST,1,1,12.5,0.0,100.0,,15.5,0,0,0,0.0,117,71.9,68.3,76.4,,48.9,28.1,0,,0.0,0,0,0,39.6,0,34,34,0,0,2,0,0,0,0.0,
Justin Birchette,76620,CB,OHIO,1,0,15.0,33.3,100.0,42.0,14.0,0,0,1,33.3,259,79.7,79.7,78.0,,65.4,79.0,0,4,0.0,0,1,0,42.4,1,45,45,1,3,3,0,4,0,0.1,4.0
Marquis Williams,76627,CB,PITTSBURGH,1,0,19.3,50.0,100.0,7.5,3.8,0,0,1,25.0,268,47.2,43.1,76.1,,40.2,37.7,0,4,0.0,0,1,2,56.3,2,17,17,2,2,4,0,8,6,0.5,4.0
Judson Tallandier II,76630,CB,AKRON,1,0,,,100.0,,,0,0,0,,102,59.0,67.4,74.4,,78.5,58.3,0,,100.0,1,0,0,0.0,0,11,11,0,0,0,0,0,0,0.0,
Elijah Jones,76632,CB,BOSTON COL,1,0,15.1,14.3,100.0,37.0,5.3,0,0,3,42.9,121,92.1,91.6,81.0,,70.2,74.9,2,11,0.0,0,3,0,0.0,1,39,39,0,1,7,0,11,3,0.3,11.0
Jason Maitre,76634,CB,WISCONSIN,1,0,,,100.0,,,0,0,0,,349,61.6,62.3,77.0,,62.5,,0,,,0,0,0,0.0,0,21,21,0,0,0,0,0,0,0.0,
DeAndre Hollins,76647,CB,CHARLOTTE,1,0,5.5,0.0,100.0,,4.0,0,0,1,50.0,136,76.6,77.0,75.3,,60.3,,0,,,0,1,0,39.6,0,9,9,0,0,2,0,0,0,0.0,
Damel Hickman,76651,CB,GA SOUTHRN,1,1,12.7,33.3,100.0,11.8,3.9,0,0,3,25.0,174,71.2,71.3,77.9,,63.5,80.2,0,21,0.0,0,2,0,49.3,4,50,50,1,4,12,0,56,31,1.2,14.0
Jaylon King,76652,S,GA TECH,1,0,,,86.7,,,0,0,0,,176,72.7,66.8,76.0,58.2,58.6,59.5,0,,0.0,0,0,0,0.0,0,13,15,0,1,0,0,0,0,0.0,
Zamari Walton,76654,CB,OLE MISS,1,1,44.0,0.0,96.2,,24.0,0,0,0,0.0,226,74.6,72.6,76.3,59.1,64.7,63.3,1,,0.0,0,0,0,0.0,0,25,26,0,1,1,0,0,0,0.0,
Coen King,76659,CB,VIRGINIA,1,0,17.4,75.0,100.0,8.7,6.5,0,1,2,25.0,335,61.6,65.0,77.7,,78.7,84.1,0,25,0.0,0,1,0,147.9,6,56,56,1,7,8,1,84,6,1.6,14.0
Armani Chatman,76663,CB,N CAROLINA,1,0,10.5,50.0,100.0,14.0,7.0,0,0,0,0.0,245,79.0,76.3,77.5,,62.6,53.4,1,13,0.0,0,0,0,29.2,2,30,30,0,2,4,0,24,8,0.9,12.0
Al Blades Jr.,76669,CB,DUKE,1,0,9.5,83.3,100.0,6.8,5.7,0,0,1,16.7,154,50.6,49.1,76.3,,49.1,34.5,0,30,20.0,1,1,1,112.5,5,35,35,0,4,6,0,66,26,1.9,13.2
Torey Richardson,76711,CB,UTEP,1,0,10.0,50.0,100.0,29.0,14.5,0,0,1,50.0,330,67.7,61.0,76.4,,37.7,34.9,0,8,0.0,0,0,0,60.4,1,32,32,0,1,2,0,8,2,0.3,8.0
Nolan Johnson,76714,CB,DOMINION,1,0,1.0,100.0,100.0,10.0,10.0,0,0,0,0.0,263,72.7,73.2,73.2,,60.0,77.0,0,2,0.0,0,0,0,79.2,1,10,10,1,2,1,0,2,1,0.2,2.0
Wayne Jones,76744,S,CHARLOTTE,1,0,13.0,100.0,73.3,11.0,11.0,0,0,0,0.0,136,55.6,48.2,74.6,58.2,60.0,,0,10,,0,0,0,147.9,1,11,15,0,0,1,1,10,0,0.9,10.0
