player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Mason White,43872,S,OREGON ST,1,0,,,100.0,,,0,0,0,,265,62.9,51.7,70.3,,60.0,76.4,0,,0.0,0,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,
James Camden,53418,LB,W MICHIGAN,1,1,0.0,50.0,78.9,27.0,13.5,0,0,0,0.0,347,71.6,69.7,76.6,74.6,55.7,47.2,0,0,0.0,0,0,0,56.3,1,30,38,1,1,2,0,0,3,0.0,0.0
Iesa Jarmon,53981,CB,AKRON,1,0,17.0,100.0,100.0,4.0,4.0,0,0,0,0.0,102,49.4,49.5,71.0,,60.0,21.7,0,37,100.0,1,0,0,158.3,2,8,8,0,0,2,2,49,21,6.1,24.5
Shaun Myers,62235,LB,COLORADO,1,0,3.0,100.0,94.7,4.5,4.5,0,0,0,0.0,143,49.2,52.8,75.1,59.5,65.9,75.8,0,18,0.0,0,0,0,138.5,4,18,19,0,1,4,1,31,19,1.7,7.8
Mister Williams,70521,LB,S DIEGO ST,1,0,4.0,0.0,94.1,,15.0,0,0,0,0.0,284,57.8,61.7,73.9,60.0,64.9,54.3,0,,,0,0,0,39.6,0,16,17,0,0,1,0,0,0,0.0,
Korey Foreman,70831,ED,FRESNO ST,1,0,16.0,100.0,3.6,1.0,1.0,0,0,0,0.0,169,60.0,49.7,79.1,54.7,60.7,71.1,0,17,,0,0,0,118.8,1,1,28,0,0,1,0,17,1,17.0,17.0
Calvin Pitcher,70877,LB,UAB,1,0,6.0,100.0,66.7,4.0,4.0,0,0,0,0.0,321,41.7,62.6,78.8,57.7,72.0,81.6,0,65,,0,0,0,118.8,1,4,6,0,0,1,0,65,59,16.3,65.0
Tate Romney,70946,LB,ARIZONA ST,1,0,6.0,0.0,100.0,,3.0,0,0,1,100.0,110,75.1,70.8,69.8,,45.1,73.1,0,,,0,1,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
Domani Jackson,71370,CB,ALABAMA,1,0,,,100.0,,,0,0,0,,103,66.3,68.5,74.1,,68.0,78.8,0,,0.0,0,0,0,0.0,0,12,12,0,1,0,0,0,0,0.0,
Aaron Smith,71596,CB,NEW MEXICO,1,0,0.7,100.0,100.0,4.3,4.3,0,0,0,0.0,241,53.3,49.9,76.1,,47.7,27.8,0,7,0.0,0,0,0,90.3,3,13,13,0,1,3,0,17,15,1.3,5.7
DJ Harvey,72089,CB,USC,1,0,8.7,33.3,100.0,19.0,6.3,0,0,1,33.3,326,65.4,66.8,74.6,,65.5,28.7,0,13,100.0,1,0,0,47.9,1,19,19,0,0,3,0,13,3,0.7,13.0
Raider Damuni,72338,S,BYU,1,0,,,93.3,,,0,0,0,,128,69.6,70.4,73.4,63.8,62.9,61.9,1,,,0,0,0,0.0,0,14,15,0,0,0,0,0,0,0.0,
Justin Flowe,72388,LB,UNLV,1,0,,,66.7,,,0,0,0,,325,60.8,43.7,0.0,59.5,60.0,,0,,,0,0,1,0.0,0,2,3,0,0,0,0,0,0,0.0,
Jadon Pearson,72538,LB,FRESNO ST,1,1,1.8,60.0,84.9,14.0,8.4,0,0,1,20.0,169,77.7,63.3,77.6,53.2,42.7,85.8,0,7,0.0,0,1,0,64.6,3,45,53,1,6,5,0,15,3,0.4,5.0
Marco Notarainni,73389,LB,BOISE ST,1,0,-0.3,66.7,73.1,9.5,6.3,0,0,0,0.0,120,64.8,79.6,76.8,66.5,84.6,83.6,0,4,0.0,0,0,0,70.1,2,19,26,0,1,3,0,6,11,0.3,3.0
Gio De Leon,73658,ED,BUFFALO,1,0,,,60.0,,,0,0,0,,126,63.2,63.4,71.7,59.1,60.0,73.0,0,,0.0,0,0,0,0.0,0,3,5,1,1,0,0,0,0,0.0,
