player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,0,,,88.9,,,0,0,0,,214,63.8,58.4,75.4,59.4,49.9,28.4,0,,,0,0,0,0.0,0,8,9,0,0,0,0,0,0,0.0,
Cole Pearce,52970,LB,BALL ST,1,0,3.1,75.0,87.0,6.5,4.9,0,0,2,25.0,117,72.8,76.8,0.0,73.5,77.8,84.6,0,18,0.0,0,2,1,129.2,6,40,46,2,4,8,1,48,26,1.2,8.0
DeShawn Pace,53549,S,CINCINNATI,1,1,15.8,80.0,80.8,4.8,3.8,0,0,1,20.0,138,58.1,61.0,80.4,55.8,66.9,84.7,0,22,0.0,0,1,0,156.3,4,21,26,1,2,5,1,60,6,3.2,15.0
Jaheim Thomas,54193,LB,ARKANSAS,1,0,,,84.6,,,0,0,0,,111,59.7,66.9,74.5,66.6,68.8,82.6,0,,0.0,0,0,0,0.0,0,22,26,0,1,0,0,0,0,0.0,
Jordan Strachan,55198,ED,S CAROLINA,1,0,-2.0,50.0,11.1,3.0,1.5,0,0,0,0.0,289,51.6,54.5,79.7,54.3,61.0,76.9,0,8,50.0,1,0,0,60.4,1,3,27,0,1,2,0,8,10,2.7,8.0
Zachary Ford,55353,S,TOLEDO,1,1,10.3,50.0,97.4,9.0,4.5,0,0,0,0.0,316,57.6,56.8,77.6,67.0,50.7,63.9,0,24,0.0,0,0,0,69.3,4,38,39,0,3,8,0,49,25,1.4,12.3
Korey Hernandez,55796,CB,E MICHIGAN,1,0,7.0,100.0,100.0,5.0,5.0,0,0,0,0.0,160,60.2,65.3,75.1,,71.0,78.2,0,14,0.0,0,0,0,110.4,2,11,11,0,2,2,0,21,7,2.1,10.5
John Davis,56230,CB,N TEXAS,1,0,15.5,50.0,95.7,21.0,10.5,0,0,1,50.0,251,72.0,71.9,75.1,60.0,63.1,73.5,0,7,0.0,0,0,0,58.3,1,22,23,0,1,2,0,7,8,0.3,7.0
Bryson Jackson,57738,S,BAYLOR,1,0,,,50.0,,,0,0,0,,118,60.9,57.6,76.7,58.2,56.2,73.5,0,,,0,0,0,0.0,0,2,4,0,0,0,0,0,0,0.0,
Jerry Roberts,57759,LB,UMASS,1,0,,,86.4,,,0,0,0,,216,64.9,70.7,74.9,57.1,73.0,76.1,0,,,0,0,0,0.0,0,19,22,0,0,0,0,0,0,0.0,
Isaac Ukwu,57888,ED,OLE MISS,1,1,,,29.4,,,0,0,0,,226,65.4,51.3,77.7,56.3,42.5,76.9,0,,0.0,0,0,0,0.0,0,5,17,1,2,0,0,0,0,0.0,
Malik Robinson,58044,LB,HOUSTON,1,3,10.0,100.0,85.7,18.0,18.0,0,0,0,0.0,182,61.4,62.3,76.2,54.6,63.4,71.6,0,10,0.0,0,0,0,108.3,1,18,21,0,1,1,0,10,0,0.6,10.0
Monty Montgomery,58203,LB,OLE MISS,1,0,8.7,66.7,77.8,3.5,2.3,0,0,0,0.0,226,32.0,32.6,71.1,58.2,63.2,77.8,0,23,0.0,0,0,0,109.0,2,7,9,0,1,3,0,37,18,5.3,18.5
Takulve Williams,61346,S,W KENTUCKY,1,2,10.5,50.0,97.7,37.0,18.5,0,0,0,0.0,346,74.0,69.7,78.2,60.7,49.4,70.7,1,15,0.0,0,0,0,35.4,1,42,43,0,3,2,0,15,1,0.4,15.0
Eddie Heckard,63024,CB,BYU,1,1,11.7,50.0,97.2,11.0,5.5,0,0,0,0.0,128,57.9,60.2,79.6,59.2,68.2,58.2,0,13,25.0,1,0,0,59.0,3,35,36,1,2,6,0,22,9,0.7,7.3
Jeremiah Harris,63043,S,JVILLE ST,1,0,,,100.0,,,0,0,0,,196,64.0,64.6,80.4,,64.2,40.7,0,,33.3,1,0,0,0.0,0,34,34,0,2,0,0,0,0,0.0,
Josh Minkins,66051,S,LOUISVILLE,1,0,20.0,100.0,100.0,6.0,6.0,0,0,0,0.0,210,53.6,48.4,70.0,,49.3,28.9,0,20,0.0,0,0,0,118.8,1,8,8,0,1,1,0,20,0,3.3,20.0
Tate Romney,70946,LB,ARIZONA ST,1,0,8.0,100.0,100.0,5.0,5.0,0,0,0,0.0,110,41.4,27.6,70.4,,27.7,34.2,0,11,50.0,1,0,0,112.5,1,6,6,0,1,1,0,11,3,2.2,11.0
Domani Jackson,71370,CB,USC,1,0,8.0,40.0,100.0,19.5,7.8,0,0,2,40.0,326,59.9,58.0,0.0,,64.1,38.8,0,65,50.0,1,0,1,87.5,2,42,42,0,1,5,0,93,80,2.4,46.5
Akili Arnold,71406,S,OREGON ST,1,0,15.0,66.7,88.6,18.0,12.0,0,0,0,0.0,265,70.0,65.9,78.8,54.9,54.3,56.7,0,9,0.0,0,0,0,78.5,2,39,44,0,3,3,0,15,4,0.4,7.5
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,1,1.5,100.0,79.5,16.5,16.5,0,0,0,0.0,265,69.2,75.2,78.6,73.8,69.7,54.0,1,7,16.7,1,0,0,54.2,2,35,44,4,4,2,0,13,10,0.4,6.5
Aaron Smith,71596,S,NEW MEXICO,1,0,9.8,100.0,100.0,3.5,3.5,0,0,0,0.0,241,44.9,48.9,75.5,,59.6,70.6,0,25,0.0,0,0,0,118.8,4,15,15,0,3,4,0,56,17,4.0,14.0
Quentin Moten,71681,CB,UNLV,1,0,10.6,60.0,97.6,12.3,7.4,0,0,0,0.0,325,71.3,71.1,77.0,59.1,63.1,38.3,1,35,33.3,1,0,0,64.6,3,40,41,0,2,5,0,74,31,2.0,24.7
Jaxen Turner,71728,S,UNLV,1,0,6.0,100.0,100.0,35.0,35.0,0,0,0,0.0,325,61.5,57.3,76.6,,47.1,47.7,0,7,0.0,0,0,1,95.8,1,37,37,0,1,1,0,7,1,0.2,7.0
Ralen Goforth,72169,LB,WASHINGTON,1,1,8.0,100.0,84.0,20.0,20.0,0,0,0,0.0,340,59.6,65.8,75.5,64.8,70.6,77.1,0,9,0.0,0,0,0,104.2,1,21,25,0,0,1,0,9,1,0.5,9.0
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,5.3,66.7,97.1,7.8,5.2,0,0,0,0.0,340,49.3,46.8,0.0,57.3,57.4,42.4,0,13,25.0,1,0,1,120.8,4,34,35,0,3,6,1,34,15,1.1,8.5
Raider Damuni,72338,S,BYU,1,0,,,100.0,,,0,0,0,,128,65.5,64.4,74.5,,60.8,56.5,0,,,0,0,0,0.0,0,13,13,0,0,0,0,0,0,0.0,
Logan Pili,72354,LB,UTAH ST,1,0,5.0,100.0,33.3,1.0,1.0,0,0,0,0.0,329,52.1,49.0,71.4,57.7,61.9,74.3,0,10,0.0,0,0,0,108.3,1,1,3,0,1,1,0,10,5,10.0,10.0
Justin Flowe,72388,LB,ARIZONA,1,0,4.0,100.0,80.0,3.0,3.0,0,0,0,0.0,109,59.5,58.8,68.3,59.7,,26.7,0,4,0.0,0,0,0,83.3,1,4,5,1,1,1,0,4,0,1.3,4.0
Zahran Manley,72425,CB,STANFORD,1,0,13.0,75.0,100.0,9.0,6.8,0,0,1,25.0,300,77.3,71.5,75.8,,39.6,29.3,0,46,25.0,1,1,0,152.1,3,27,27,2,3,4,1,46,25,1.7,15.3
Noa Pola-Gates,72535,S,NEW MEXICO,1,0,4.0,50.0,100.0,14.0,7.0,0,0,0,0.0,241,71.9,66.9,76.2,,52.3,74.8,0,3,0.0,0,0,0,56.3,1,14,14,1,1,2,0,3,1,0.2,3.0
Lavario Wiley,72769,CB,C MICHIGAN,1,0,14.0,50.0,100.0,15.0,7.5,0,0,0,0.0,134,55.0,52.6,73.8,,51.7,37.2,0,15,50.0,1,0,0,75.0,1,16,16,0,1,2,0,15,2,1.0,15.0
Marco Notarainni,73389,LB,BOISE ST,1,0,0.4,80.0,75.9,5.5,4.4,0,0,0,0.0,120,60.6,65.6,75.0,62.2,67.6,57.6,0,9,40.0,2,0,0,79.2,4,22,29,2,3,5,0,12,23,0.5,3.0
Jalen Williams,73776,CB,FRESNO ST,1,0,,,84.6,,,0,0,0,,169,49.8,45.7,76.8,57.6,60.0,19.3,0,,100.0,1,0,0,0.0,0,11,13,0,0,0,0,0,0,0.0,
Evan Williams,73864,S,OREGON,1,1,11.5,100.0,96.7,14.0,14.0,0,0,0,0.0,264,61.5,72.2,75.4,70.6,82.3,86.3,0,18,0.0,0,0,0,118.8,2,29,30,1,2,2,0,26,3,0.9,13.0
Silas Walters,75263,S,MIAMI OH,1,0,,,100.0,,,0,0,0,,221,52.4,61.9,69.8,76.7,61.2,28.4,0,,100.0,1,0,0,0.0,0,6,6,1,0,0,0,0,0,0.0,
Rome Weber,75728,CB,W KENTUCKY,1,0,21.5,50.0,100.0,19.0,9.5,0,0,0,0.0,346,55.6,52.4,74.2,,47.2,38.8,0,28,0.0,0,0,0,95.8,1,21,21,1,1,2,0,28,0,1.5,28.0
Solomon Byrd,75742,ED,USC,1,0,-7.0,100.0,13.2,4.0,4.0,0,0,0,0.0,326,49.5,56.8,80.8,62.5,55.7,47.8,0,-2,100.0,2,0,0,79.2,1,5,38,0,0,1,0,-2,5,-0.5,-2.0
Jonah Kahahawai-Welch,75759,ED,HAWAII,1,0,,,11.8,,,0,0,0,,180,60.8,51.8,0.0,62.5,52.5,23.8,0,,,0,0,1,0.0,0,2,17,0,0,0,0,0,0,0.0,
Chuck Hicks,75816,LB,MISSOURI,1,0,-3.0,100.0,100.0,5.0,5.0,0,0,0,0.0,229,62.3,64.9,67.3,,60.4,,0,4,,0,0,0,83.3,1,5,5,0,0,1,0,4,7,0.8,4.0
Tywan Francis,75909,S,TEMPLE,1,0,12.0,100.0,100.0,13.0,13.0,0,0,0,0.0,306,58.8,66.5,76.7,,74.1,78.9,0,14,,0,0,0,118.8,1,14,14,0,0,1,0,14,2,1.1,14.0
Bam Booker,76122,ED,BOWL GREEN,1,0,,,16.7,,,0,0,0,,122,60.5,61.9,74.1,60.7,,,0,,,0,0,0,0.0,0,2,12,0,0,0,0,0,0,0.0,
Jeremiah Lewis,76571,S,DUKE,1,0,13.7,66.7,92.3,11.5,7.7,0,0,1,33.3,154,58.8,69.8,75.5,58.2,84.8,62.1,0,21,33.3,2,1,0,106.3,2,24,26,2,4,3,0,35,20,1.5,17.5
Elijah Clark,76579,CB,TEMPLE,1,0,28.0,100.0,100.0,2.0,2.0,0,0,0,0.0,306,45.5,43.6,70.9,,56.9,77.1,0,27,,0,0,0,158.3,1,2,2,0,0,1,1,27,0,13.5,27.0
Taj Ward,76583,S,CINCINNATI,1,0,-3.0,100.0,96.0,22.0,22.0,0,0,0,0.0,138,44.5,49.1,75.6,60.0,53.5,24.5,0,2,50.0,1,0,0,79.2,1,24,25,0,1,1,0,2,5,0.1,2.0
Capone Blue,76604,CB,KENT STATE,1,0,19.3,25.0,100.0,19.0,4.8,0,1,2,50.0,201,66.5,68.6,75.4,,69.0,77.0,0,11,,0,1,0,39.6,1,20,20,0,0,4,0,11,13,0.6,11.0
