player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
DeShawn Pace,53549,LB,UCF,1,0,7.0,50.0,83.3,15.0,7.5,0,0,0,0.0,323,84.9,92.2,73.3,87.7,82.6,81.2,1,9,0.0,0,0,0,22.9,1,15,18,0,1,2,0,9,10,0.6,9.0
Jaheim Thomas,54193,LB,WISCONSIN,1,0,10.0,100.0,61.9,12.0,12.0,0,0,0,0.0,349,63.3,74.3,75.2,66.3,74.9,82.5,0,15,0.0,0,0,0,118.8,1,13,21,1,2,1,0,15,5,1.3,15.0
Cheikhsaliou Fall,54240,ED,CAL,1,0,,,6.7,,,0,0,0,,130,60.0,68.3,76.1,65.2,65.4,29.6,0,,,0,0,0,0.0,0,1,15,0,0,0,0,0,0,0.0,
Alex Howard,62494,LB,DUKE,1,0,4.0,100.0,85.7,9.0,9.0,0,0,0,0.0,154,60.0,77.5,74.9,77.3,80.6,58.5,0,9,100.0,1,0,0,93.8,2,18,21,1,0,2,0,13,5,0.7,6.5
Barry Brown,62724,LB,COAST CAR,1,0,11.0,100.0,62.5,10.0,10.0,0,0,0,0.0,141,52.2,63.6,75.2,62.2,71.6,79.4,0,17,,0,0,1,118.8,1,10,16,0,0,1,0,17,6,1.7,17.0
Kam Butler,63872,ED,VIRGINIA,1,0,,,22.2,,,0,0,0,,335,64.9,64.6,76.7,56.4,54.6,50.0,0,,33.3,1,0,0,0.0,0,4,18,1,2,0,0,0,0,0.0,
Josh Minkins,66051,S,CINCINNATI,1,1,14.8,25.0,100.0,30.0,7.5,0,0,2,50.0,138,81.7,78.2,74.7,,63.4,85.3,0,4,0.0,0,2,0,39.6,1,32,32,2,3,4,0,4,2,0.1,4.0
Jeremiah Wood,66274,CB,OHIO,1,0,5.0,100.0,100.0,2.0,2.0,0,0,0,0.0,259,51.9,35.7,64.4,,,,0,5,,0,0,0,87.5,1,2,2,0,0,1,0,5,0,2.5,5.0
Korey Foreman,70831,ED,FRESNO ST,1,0,5.0,100.0,8.3,1.0,1.0,0,0,0,0.0,169,60.0,59.1,75.7,59.1,69.2,74.8,0,5,,0,0,0,87.5,1,1,12,0,0,1,0,5,0,5.0,5.0
Tuasivi Nomura,70879,LB,FRESNO ST,1,3,0.5,50.0,85.2,11.5,5.8,0,0,0,0.0,169,64.3,69.6,75.1,53.3,72.5,65.4,0,3,0.0,0,0,0,95.8,2,23,27,1,2,4,1,6,10,0.3,3.0
Domani Jackson,71370,CB,ALABAMA,1,0,,,100.0,,,0,0,0,,103,67.8,68.2,75.6,,61.2,,0,,,0,0,0,0.0,0,29,29,0,0,0,0,0,0,0.0,
