player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Jeremiah Harris,63043,S,JVILLE ST,13,421,0,196,0,5.4,66.7,98.6,10.3,6.9,0,0,0.0,66.9,1,25,33.3,2,0,49.1,6,68,16.2,69,1,4,9,0,67,52,1.1,11.2,0,3,6.3,50.0,100.0,32.9,16.4,0,2,14.3,73.6,1,38,11.1,2,2,36.3,7,238,56.5,238,3,13,14,0,75,37,0.3,10.7
Kam Butler,63872,ED,VIRGINIA,4,18,0,335,0,,,6.7,,,0,0,,60.4,0,,,0,0,0.0,0,2,11.1,30,1,0,0,0,0,0,0.0,,0,0,3.5,50.0,17.6,13.0,6.5,0,0,0.0,61.7,0,15,25.0,1,0,75.0,1,13,72.2,74,3,3,2,0,15,18,1.2,15.0
Will Whitson,64470,ED,COAST CAR,13,9,0,141,1,-1.0,0.0,1.0,,1.0,0,0,0.0,60.2,0,,50.0,1,0,39.6,0,1,11.1,99,1,0,1,0,0,0,0.0,,0,0,,,5.3,,,0,0,,55.4,0,,66.7,4,0,0.0,0,7,77.8,133,2,2,0,0,0,0,0.0,
Robi Stuart,65032,DI,C MICHIGAN,6,1,0,134,0,,,2.5,,,0,0,,60.6,0,,,0,0,0.0,0,1,100.0,40,1,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,36,0,0,0,0,0,0,,
Josh Minkins,66051,S,LOUISVILLE,8,131,0,210,1,34.0,50.0,100.0,22.0,11.0,0,0,0.0,38.3,0,30,0.0,0,0,135.4,1,26,19.8,26,0,0,2,1,30,0,1.4,30.0,0,1,6.6,75.0,100.0,14.3,10.8,0,0,0.0,55.5,0,33,33.3,2,0,91.1,6,92,70.2,92,2,3,8,0,51,35,0.6,8.5
Jeremiah Wood,66274,S,OHIO,8,163,0,259,0,6.5,75.0,69.6,4.7,3.5,0,1,25.0,37.4,0,48,,0,1,116.7,3,16,9.8,23,0,0,4,0,74,53,5.3,24.7,0,4,3.5,63.6,88.9,9.4,6.0,1,1,4.5,70.4,1,15,8.3,1,1,69.9,14,136,83.4,153,1,7,22,1,98,64,0.7,7.0
Markel Perry,66793,ED,SM HOUSTON,10,24,0,281,0,,,6.5,,,0,0,,63.8,0,,0.0,0,0,0.0,0,3,12.5,46,0,1,0,0,0,0,0.0,,0,0,2.0,100.0,7.9,6.0,6.0,0,0,0.0,65.4,0,12,14.3,1,0,95.8,2,13,54.2,165,6,6,2,0,14,10,1.2,7.0
Blake Antzoulatos,70424,LB,CAL,6,53,0,130,0,4.5,75.0,73.9,5.0,3.8,0,0,0.0,50.4,0,16,50.0,1,0,94.8,3,17,32.1,23,1,1,4,0,29,36,1.9,9.7,0,0,8.0,50.0,96.9,10.0,5.0,0,0,0.0,45.4,1,53,0.0,0,0,95.8,3,31,58.5,32,1,3,6,1,79,53,2.6,26.3
Tuasivi Nomura,70879,ED,FRESNO ST,8,29,0,169,0,,,25.0,,,0,0,,62.3,0,,,0,0,0.0,0,7,24.1,28,0,0,0,0,0,0,0.0,,0,0,4.0,50.0,28.4,9.0,4.5,0,1,25.0,58.8,0,28,50.0,1,1,69.8,2,19,65.5,67,2,1,4,0,25,30,1.4,12.5
Jayden Williams,70895,CB,MIAMI OH,1,19,0,221,0,21.6,50.0,100.0,4.5,2.3,0,1,12.5,45.6,0,34,0.0,0,1,80.7,4,18,94.7,18,0,4,8,0,71,4,3.9,17.8,0,0,,,100.0,,,0,0,,61.6,0,,0.0,0,0,0.0,0,1,5.3,1,0,1,0,0,0,0,0.0,
Tate Romney,70946,LB,ARIZONA ST,12,295,0,110,1,3.8,75.0,66.7,20.3,15.3,0,1,25.0,71.7,0,4,20.0,1,1,77.1,3,66,22.4,99,2,3,4,0,-2,8,0.0,-0.7,0,3,7.0,90.5,90.5,8.8,8.0,0,1,4.8,33.6,0,28,21.1,4,1,108.9,19,172,58.3,190,2,12,21,0,213,99,1.3,11.2
Tarik Luckett,71171,CB,N TEXAS,4,25,0,251,0,18.5,100.0,100.0,2.0,2.0,0,0,0.0,47.3,0,36,,0,0,158.3,2,5,20.0,5,0,0,2,1,39,2,9.8,19.5,0,0,19.3,0.0,100.0,,4.5,0,1,25.0,68.9,0,,,0,1,39.6,0,18,72.0,18,0,0,4,0,0,0,0.0,
Keyon Ware-Hudson,71322,DI,OREGON,14,3,0,264,0,,,0.0,,,0,0,,61.7,0,,50.0,1,0,0.0,0,0,0.0,55,1,1,0,0,0,0,,,0,0,,,3.2,,,0,0,,58.2,0,,,0,0,0.0,0,2,66.7,63,0,0,0,0,0,0,0.0,
Domani Jackson,71370,CB,USC,11,363,0,326,1,13.9,66.7,100.0,17.7,11.8,0,2,22.2,58.9,0,72,12.5,1,1,146.8,6,114,31.4,114,0,6,9,1,120,61,1.1,20.0,0,2,14.1,64.7,100.0,15.2,9.8,1,3,17.6,60.9,0,65,15.4,2,1,127.6,11,172,47.4,172,1,9,17,1,212,107,1.3,19.3
William Nimmo Jr.,71391,S,UCLA,12,213,0,324,2,1.6,42.9,95.0,23.7,10.1,0,0,0.0,68.3,0,11,16.7,1,0,50.3,3,76,35.7,80,2,3,7,0,6,15,0.1,2.0,0,1,5.2,50.0,98.3,36.0,18.0,0,0,0.0,66.3,0,30,14.3,1,0,78.5,3,114,53.5,116,0,5,6,0,50,37,0.5,16.7
Akili Arnold,71406,S,OREGON ST,11,391,0,265,3,10.3,46.7,87.1,17.7,8.3,0,1,6.7,82.4,2,24,18.8,3,1,37.5,7,128,32.7,147,6,10,15,1,50,42,0.4,7.1,0,0,8.9,57.9,98.3,19.5,11.3,2,3,15.8,75.6,0,27,12.5,2,2,72.5,11,226,57.8,230,2,14,19,0,101,45,0.5,9.2
Easton Mascarenas-Arnold,71410,LB,OREGON ST,12,381,0,265,1,4.0,87.5,64.7,14.9,13.0,0,0,0.0,57.3,1,35,18.8,3,0,69.3,7,108,28.3,167,9,12,8,0,81,52,0.8,11.6,0,5,1.1,89.7,95.2,8.8,7.9,0,0,0.0,56.0,1,29,11.8,4,0,82.6,26,239,62.7,251,11,25,29,0,211,200,0.9,8.1
Aaron Smith,71596,S,NEW MEXICO,7,76,0,241,0,9.9,75.0,100.0,4.5,3.4,0,1,12.5,55.7,0,25,0.0,0,1,139.1,6,32,42.1,32,1,4,8,1,67,18,2.5,11.2,0,0,12.0,66.7,100.0,16.0,10.7,0,0,0.0,53.0,0,75,50.0,1,0,149.3,2,35,46.1,35,0,1,3,1,79,55,2.5,39.5
Quentin Moten,71681,CB,UNLV,8,101,0,325,0,19.6,50.0,97.8,10.0,5.0,0,1,12.5,71.3,1,35,33.3,1,0,95.8,4,44,43.6,45,0,2,8,1,105,38,2.6,26.3,0,0,10.3,66.7,100.0,11.3,7.5,0,0,0.0,47.8,0,43,14.3,1,0,138.2,4,47,46.5,47,2,6,6,1,59,11,1.3,14.8
Jaxen Turner,71728,S,UNLV,14,434,0,325,0,15.2,36.8,100.0,19.1,7.1,0,1,5.3,69.0,2,43,0.0,0,0,56.4,7,147,33.9,147,1,7,19,2,128,63,1.0,18.3,0,4,13.5,70.8,100.0,11.4,8.1,0,0,0.0,43.7,3,60,31.3,5,0,113.2,17,200,46.1,200,1,7,24,4,419,208,2.2,24.6
Jake Hall,72023,LB,UTEP,8,9,0,330,0,,,62.5,,,0,0,,61.9,0,,,0,0,0.0,0,5,55.6,8,0,0,0,0,0,0,0.0,,0,0,,,80.0,,,0,0,,60.9,0,,,0,0,0.0,0,4,44.4,5,0,0,0,0,0,0,0.0,
DJ Harvey,72089,CB,S JOSE ST,11,211,0,285,0,10.3,66.7,100.0,14.0,9.3,0,1,33.3,64.3,0,25,0.0,0,1,138.9,2,29,13.7,29,1,2,3,1,30,9,1.1,15.0,0,1,14.8,53.8,98.7,10.6,5.7,1,4,15.4,64.7,0,39,11.1,2,2,101.0,14,153,72.5,155,4,15,26,2,177,35,1.2,12.6
Na'im Rodman,72145,DI,WASH STATE,12,3,0,341,0,,,0.0,,,0,0,,60.0,0,,,0,0,0.0,0,0,0.0,66,0,0,0,0,0,0,,,0,0,,,2.2,,,0,0,,59.3,0,,0.0,0,0,0.0,0,3,100.0,135,0,3,0,0,0,0,0.0,
Spencer Lytle,72168,ED,STANFORD,2,6,0,300,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,0.0,,0,0,,,50.0,,,0,0,,72.2,0,,0.0,0,0,0.0,0,5,83.3,10,1,1,0,0,0,0,0.0,
Ralen Goforth,72169,LB,WASHINGTON,15,231,0,340,1,2.0,50.0,75.4,41.0,20.5,0,0,0.0,73.0,0,1,16.7,1,0,56.3,1,46,19.9,61,2,4,2,0,1,1,0.0,1.0,0,3,0.9,93.3,89.1,11.0,10.3,1,2,13.3,59.6,0,53,28.6,4,2,133.3,14,163,70.6,183,2,7,15,1,160,150,1.0,11.4
Kamren Fabiculanan,72332,S,WASHINGTON,11,249,0,340,0,6.0,66.7,97.5,35.5,23.7,0,1,33.3,76.7,1,8,0.0,0,1,75.7,2,78,31.3,80,0,3,3,1,13,3,0.2,6.5,0,2,2.8,84.6,98.6,12.4,10.5,1,1,7.7,78.3,1,39,8.3,1,1,61.2,11,141,56.6,143,6,9,13,0,83,58,0.6,7.5
Raider Damuni,72338,S,BYU,8,49,0,128,0,13.0,100.0,100.0,16.0,16.0,0,0,0.0,58.3,0,15,0.0,0,0,118.8,1,16,32.7,16,0,2,1,0,15,2,0.9,15.0,0,0,11.0,50.0,95.8,20.0,10.0,0,1,50.0,76.8,0,3,0.0,0,0,56.3,1,23,46.9,24,1,1,2,0,3,0,0.2,3.0
Logan Pili,72354,LB,UTAH ST,10,107,0,329,0,13.0,100.0,64.5,9.5,9.5,0,0,0.0,46.8,0,23,0.0,0,0,158.3,2,20,18.7,31,0,1,2,2,27,2,1.4,13.5,0,1,5.8,83.3,91.9,13.2,11.0,0,1,16.7,46.5,0,32,25.0,2,1,118.8,5,68,63.6,74,2,5,6,0,77,41,1.2,15.4
Justin Flowe,72388,LB,ARIZONA,10,111,0,109,0,7.0,100.0,55.8,21.0,21.0,0,0,0.0,56.5,0,51,33.3,1,0,118.8,1,24,21.6,43,0,2,1,0,51,44,2.4,51.0,0,4,6.2,69.2,94.4,9.1,6.3,0,0,0.0,56.4,0,18,23.5,4,0,89.3,9,85,76.6,90,6,9,13,0,92,36,1.1,10.2
Zahran Manley,72425,CB,STANFORD,12,486,0,300,0,7.7,57.1,100.0,18.8,10.7,0,2,28.6,60.7,0,61,0.0,0,2,141.4,4,77,15.8,77,1,2,7,1,91,58,1.2,22.8,0,1,14.6,56.1,100.0,14.1,7.9,0,3,7.3,70.1,2,46,20.0,6,3,65.4,23,336,69.1,336,6,23,41,1,283,86,0.9,12.3
Noa Pola-Gates,72535,S,NEW MEXICO,9,149,0,241,1,15.6,71.4,97.2,11.6,8.3,0,0,0.0,41.1,0,65,0.0,0,0,153.3,5,70,47.0,72,2,4,7,2,116,33,2.0,23.2,0,2,12.5,83.3,100.0,10.0,8.3,0,0,0.0,33.0,0,58,37.5,3,0,158.3,5,53,35.6,53,1,3,6,1,92,29,1.8,18.4
Lavario Wiley,72769,CB,C MICHIGAN,12,205,0,134,0,15.7,33.3,96.1,17.0,5.7,0,0,0.0,50.1,0,42,16.7,1,0,61.5,4,74,36.1,77,0,5,12,0,91,21,1.3,22.8,0,0,15.1,85.7,98.7,12.3,10.6,0,0,0.0,55.2,0,39,0.0,0,0,118.8,6,77,37.6,78,0,3,7,0,121,19,1.6,20.2
Marco Notarainni,73389,LB,BOISE ST,9,186,0,120,0,6.0,75.0,56.9,12.0,9.0,0,0,0.0,58.3,0,15,0.0,0,0,86.5,3,37,19.9,65,1,2,4,0,21,25,0.6,7.0,0,2,1.7,83.3,85.8,11.9,9.9,0,0,0.0,60.7,0,21,33.3,5,0,92.4,10,121,65.1,141,6,8,12,0,74,60,0.6,7.4
Rickie Davis Jr.,73500,S,W KENTUCKY,1,6,0,346,0,19.0,100.0,57.1,4.0,4.0,0,0,0.0,45.0,0,14,,0,0,158.3,1,4,66.7,7,0,0,1,1,14,0,3.5,14.0,0,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,2,0,0,0,0,0,0,0.0,
Jordan Monroe,73619,LB,N ILLINOIS,1,4,0,254,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,2,50.0,2,0,0,0,0,0,0,0.0,,0,0,0.0,100.0,100.0,2.0,2.0,0,0,0.0,44.2,0,18,0.0,0,0,118.8,1,2,50.0,2,0,1,1,0,18,18,9.0,18.0
Gio De Leon,73658,LB,BUFFALO,2,5,0,126,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,1,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,
Jalen Williams,73776,CB,FRESNO ST,8,32,0,169,0,5.0,100.0,76.9,9.0,9.0,0,0,0.0,51.2,0,9,0.0,0,0,104.2,1,10,31.3,13,0,1,1,0,9,4,1.0,9.0,0,0,12.0,100.0,90.5,19.0,19.0,0,0,0.0,55.0,0,31,66.7,2,0,118.8,1,19,59.4,21,0,1,1,0,31,19,1.6,31.0
McKel Broussard,73850,S,UTEP,4,103,0,330,0,11.0,66.7,89.7,24.5,16.3,0,0,0.0,59.5,0,16,33.3,2,0,81.3,2,52,50.5,58,1,4,3,0,17,9,0.3,8.5,0,1,8.3,66.7,93.9,15.0,10.0,0,0,0.0,52.2,0,7,60.0,3,0,75.7,2,31,30.1,33,1,1,3,0,13,10,0.4,6.5
Zakhari Spears,73852,S,UCONN,1,1,0,146,0,-3.0,100.0,100.0,1.0,1.0,0,0,0.0,49.6,0,5,0.0,0,0,87.5,1,1,100.0,1,0,1,1,0,5,8,5.0,5.0,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Evan Williams,73864,S,OREGON,13,464,0,264,1,9.0,64.3,94.0,18.8,12.1,0,3,21.4,73.1,0,40,12.5,2,2,102.4,9,188,40.5,200,9,13,14,1,77,31,0.5,8.6,0,3,9.8,70.6,96.5,17.4,12.3,0,0,0.0,63.0,0,18,10.0,2,0,82.0,12,219,47.2,227,7,15,17,0,86,42,0.4,7.2
Max Williams,73985,S,USC,10,204,0,326,0,8.9,62.5,96.8,10.8,6.8,0,1,12.5,41.4,0,77,33.3,1,1,145.8,5,61,29.9,63,0,2,8,1,133,77,2.5,26.6,0,2,3.3,72.7,96.1,12.1,8.8,0,0,0.0,61.4,1,25,22.2,2,0,48.7,8,98,48.0,102,3,5,11,0,63,37,0.6,7.9
Taariq Al-Uqdah,74119,LB,WASH STATE,11,211,0,341,0,-1.5,50.0,68.5,44.0,22.0,0,0,0.0,76.0,0,1,25.0,1,0,56.3,1,50,23.7,73,2,3,2,0,1,5,0.0,1.0,0,4,1.7,71.4,92.0,23.6,16.9,0,1,14.3,71.1,0,17,6.7,1,1,93.8,5,127,60.2,138,3,10,7,0,54,48,0.5,10.8
Ryan Quintanar,74152,LB,TCU,1,1,0,305,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Justin Sinclair,74258,S,HAWAII,10,125,0,180,0,2.5,0.0,100.0,,16.5,0,0,0.0,49.2,0,,100.0,2,0,39.6,0,39,31.2,39,0,0,2,0,0,0,0.0,,0,0,13.4,57.1,100.0,18.5,10.6,0,0,0.0,75.5,0,15,37.5,3,0,78.3,4,78,62.4,78,0,5,7,0,48,18,0.6,12.0
Zion Branch,74395,S,USC,7,65,0,326,1,6.5,50.0,95.0,19.0,9.5,0,0,0.0,60.3,0,6,0.0,0,0,95.8,1,19,29.2,20,0,0,2,1,6,0,0.3,6.0,0,1,11.0,0.0,97.1,,33.0,0,0,0.0,61.3,0,,0.0,0,0,39.6,0,34,52.3,35,0,1,1,0,0,0,0.0,
Treven Ma'ae,74498,DI,BAYLOR,12,3,0,118,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,38,0,0,0,0,0,0,,,0,0,,,2.3,,,0,0,,58.2,0,,,0,0,0.0,0,2,66.7,86,0,0,0,0,0,0,0.0,
Jowon Briggs,74867,DI,CINCINNATI,12,1,0,138,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,83,1,0,0,0,0,0,,,0,0,,,1.0,,,0,0,,61.1,0,,0.0,0,0,0.0,0,1,100.0,104,2,1,0,0,0,0,0.0,
Jaylen Johnson,75046,S,MEMPHIS,4,26,0,218,0,,,100.0,,,0,0,,52.2,0,,,0,0,0.0,0,2,7.7,2,0,0,0,0,0,0,,,0,0,11.0,100.0,100.0,20.0,20.0,0,0,0.0,51.1,0,14,,0,0,118.8,1,20,76.9,20,0,0,1,0,14,3,0.7,14.0
