player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
DJ Harvey,72089,CB,USC,3,51,0,326,0,18.3,66.7,100.0,10.0,6.7,0,0,0.0,40.5,0,33,100.0,1,0,149.3,2,21,41.2,21,0,0,3,1,46,6,2.3,23.0,0,1,12.3,50.0,100.0,9.0,4.5,0,1,16.7,64.7,0,20,0.0,0,0,75.7,3,28,54.9,28,0,2,6,0,46,1,1.7,15.3
Raider Damuni,72338,S,BYU,2,26,0,128,0,5.0,0.0,100.0,,9.0,0,0,0.0,64.1,0,,,0,0,39.6,0,9,34.6,9,0,0,1,0,0,0,0.0,,0,0,-3.0,0.0,88.2,,15.0,0,0,0.0,70.3,1,,0.0,0,0,0.0,0,15,57.7,17,0,1,1,0,0,0,0.0,
Justin Flowe,72388,LB,UNLV,3,26,0,325,0,,,71.4,,,0,0,,62.7,0,,,0,0,0.0,0,10,38.5,14,0,0,0,0,0,0,0.0,,0,0,2.0,50.0,78.9,14.0,7.0,0,1,50.0,73.4,0,5,33.3,1,1,56.3,1,15,57.7,19,1,2,2,0,5,8,0.4,5.0
Ian Shewell,72474,DI,ARIZONA ST,1,1,0,110,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,20.0,,,0,0,,60.2,0,,0.0,0,0,0.0,0,1,100.0,5,0,1,0,0,0,0,0.0,
Jadon Pearson,72538,LB,FRESNO ST,4,104,0,169,1,1.0,33.3,75.0,37.0,12.3,0,1,33.3,72.3,0,7,0.0,0,1,42.4,1,39,37.5,52,0,2,3,0,7,1,0.2,7.0,0,2,1.0,100.0,95.1,8.1,8.1,0,0,0.0,51.5,0,15,0.0,0,0,102.4,7,58,55.8,61,3,10,7,0,60,53,1.1,8.6
Marco Notarainni,73389,LB,BOISE ST,2,43,0,120,0,0.5,50.0,66.7,8.0,4.0,0,0,0.0,51.6,0,4,,0,0,56.3,1,8,18.6,12,0,0,2,0,4,7,0.5,4.0,0,0,1.0,50.0,81.3,25.0,12.5,0,0,0.0,65.6,0,2,33.3,1,0,56.3,1,26,60.5,32,1,2,2,0,2,4,0.1,2.0
Trent Whalen,73609,LB,ARKANSAS,2,8,0,111,0,2.0,100.0,100.0,3.0,3.0,0,0,0.0,43.8,0,18,,0,0,118.8,1,3,37.5,3,0,0,1,0,18,16,6.0,18.0,0,0,9.5,100.0,100.0,2.5,2.5,0,0,0.0,63.7,0,21,0.0,0,0,118.8,2,5,62.5,5,1,2,2,0,26,7,5.2,13.0
Gio De Leon,73658,LB,BUFFALO,2,3,0,126,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,62.2,0,,0.0,0,0,0.0,0,2,66.7,4,1,1,0,0,0,0,0.0,
Taariq Al-Uqdah,74119,LB,WASHINGTON,2,52,0,340,0,19.0,0.0,78.6,,29.0,0,0,0.0,58.1,0,,0.0,0,0,39.6,0,33,63.5,42,0,1,1,0,0,0,0.0,,0,0,5.3,50.0,85.7,8.5,4.3,0,0,0.0,58.7,0,25,0.0,0,0,77.1,2,18,34.6,21,1,1,4,0,32,10,1.9,16.0
Ryan Quintanar,74152,LB,USC,1,1,0,326,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Justin Sinclair,74258,S,HAWAII,1,4,0,180,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,1,0,0,0,0,0,0,0.0,,0,0,8.0,100.0,100.0,3.0,3.0,0,0,0.0,61.4,0,8,,0,0,100.0,1,3,75.0,3,0,0,1,0,8,0,2.7,8.0
Zion Branch,74395,S,GEORGIA,1,10,0,173,0,,,100.0,,,0,0,,60.7,0,,,0,0,0.0,0,2,20.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,79.0,0,,0.0,0,0,0.0,0,8,80.0,8,2,4,0,0,0,0,0.0,
Jaymar Mundy,75041,CB,OHIO,3,24,0,259,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.2,1,0,0,0,0,0,0,0.0,,0,0,17.3,66.7,100.0,10.0,6.7,0,1,33.3,62.5,0,14,0.0,0,0,86.8,2,20,83.3,20,0,2,3,0,21,3,1.1,10.5
Silas Walters,75263,S,MIAMI OH,2,83,0,221,0,11.0,75.0,100.0,5.7,4.3,0,0,0.0,44.1,0,13,50.0,1,0,133.3,3,21,25.3,21,0,1,4,1,28,11,1.6,9.3,0,0,9.4,40.0,93.7,14.3,5.7,1,2,20.0,65.9,1,9,20.0,1,2,8.3,4,59,71.1,63,2,4,10,0,21,4,0.4,5.3
Moroni Anae,81437,LB,UTAH,1,6,0,328,0,,,83.3,,,0,0,,62.2,0,,,0,0,0.0,0,5,83.3,6,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,0.0,
Brendon Harris,83446,S,MIDDLE TN,3,36,0,224,0,0.0,0.0,90.0,,9.0,0,0,0.0,62.8,0,,0.0,0,0,39.6,0,9,25.0,10,1,1,1,0,0,0,0.0,,0,1,2.0,100.0,100.0,23.0,23.0,0,0,0.0,72.8,0,1,0.0,0,0,79.2,1,24,66.7,24,1,1,1,0,1,-1,0.0,1.0
Jayden Dunlap,85725,CB,BYU,2,17,0,128,0,,,100.0,,,0,0,,53.5,0,,100.0,1,0,0.0,0,4,23.5,4,0,0,0,0,0,0,0.0,,0,0,,,91.7,,,0,0,,64.4,0,,,0,0,0.0,0,11,64.7,12,0,0,0,0,0,0,0.0,
Kalib Perry,86267,LB,LOUISVILLE,2,22,0,210,0,,,83.3,,,0,0,,61.7,0,,,0,0,0.0,0,5,22.7,6,0,0,0,0,0,0,0.0,,0,0,4.5,50.0,93.3,13.0,6.5,0,0,0.0,49.3,0,9,100.0,1,0,62.5,1,14,63.6,15,0,0,2,0,9,4,0.7,9.0
Blake Ruffin,86298,S,LOUISVILLE,1,7,0,210,1,,,100.0,,,0,0,,63.5,0,,0.0,0,0,0.0,0,3,42.9,3,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,66.7,2.0,2.0,0,0,0.0,60.9,0,7,,0,0,95.8,1,2,28.6,3,0,0,1,0,7,10,3.5,7.0
Samuel Scaife IV,86521,S,DELWARE ST,1,47,0,152,0,2.0,0.0,100.0,,6.0,0,0,0.0,63.2,0,,,0,0,39.6,0,6,12.8,6,0,0,1,0,0,0,0.0,,0,0,20.0,50.0,100.0,25.0,12.5,0,0,0.0,58.2,0,18,,0,0,81.3,1,26,55.3,26,0,0,2,0,18,4,0.7,18.0
Jalil Tucker,86578,CB,OREGON ST,3,58,0,265,0,19.9,50.0,100.0,6.3,3.1,0,1,12.5,52.2,1,61,75.0,3,1,90.6,4,25,43.1,25,1,1,8,1,90,45,3.6,22.5,0,0,14.4,71.4,100.0,5.6,4.0,0,0,0.0,44.0,0,35,0.0,0,0,113.7,5,29,50.0,29,0,3,7,0,107,33,3.8,21.4
Ceyair Wright,86877,CB,NEBRASKA,3,54,0,238,0,9.5,50.0,100.0,25.0,12.5,0,0,0.0,68.3,0,4,,0,0,56.3,1,28,51.9,28,0,0,2,0,4,1,0.2,4.0,0,1,12.0,0.0,100.0,,9.5,0,1,50.0,69.2,0,,0.0,0,1,39.6,0,20,37.0,20,0,0,2,0,0,0,0.0,
David Reese,90079,ED,SYRACUSE,3,22,0,304,0,-4.0,100.0,14.6,6.0,6.0,0,0,0.0,51.5,0,21,,0,0,118.8,1,7,31.8,48,0,0,1,0,21,25,3.5,21.0,0,0,-2.0,100.0,34.1,14.0,14.0,0,0,0.0,52.9,0,9,0.0,0,0,104.2,1,15,68.2,44,0,1,1,0,9,11,0.6,9.0
Ose Egbase,90529,ED,UNLV,3,1,0,325,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,24,0,0,0,0,0,0,,,0,1,,,4.0,,,0,0,,65.3,0,,0.0,0,0,0.0,0,1,100.0,25,1,1,0,0,0,0,0.0,
Tyrice Ivy Jr.,90783,S,OREGON ST,1,16,0,265,0,14.0,100.0,66.7,2.0,2.0,0,0,0.0,44.7,0,19,,0,0,158.3,1,2,12.5,3,0,0,1,1,19,5,9.5,19.0,0,1,2.5,100.0,100.0,6.0,6.0,0,0,0.0,67.6,0,7,0.0,0,0,89.6,2,12,75.0,12,0,1,2,0,11,6,0.9,5.5
Allen Smith,97148,S,DELWARE ST,2,54,0,152,0,7.0,100.0,100.0,5.0,5.0,0,0,0.0,55.6,0,13,0.0,0,0,118.8,1,5,9.3,5,0,1,1,0,13,6,2.6,13.0,0,0,,,93.8,,,0,0,,66.6,0,,,0,0,0.0,0,15,27.8,16,0,0,0,0,0,0,0.0,
Solomon Brown,97386,S,BUFFALO,3,91,0,126,0,0.5,0.0,100.0,,5.5,0,1,50.0,83.2,0,,0.0,0,1,39.6,0,12,13.2,12,1,3,2,0,0,0,0.0,,0,1,14.8,100.0,98.3,14.0,14.0,0,0,0.0,57.0,0,43,16.7,1,0,118.8,4,58,63.7,59,1,4,4,0,75,16,1.3,18.8
Marvae Myers,97517,CB,MARSHALL,3,100,0,214,0,15.5,50.0,95.5,19.0,9.5,0,0,0.0,56.8,0,2,0.0,0,0,95.8,1,21,21.0,22,0,1,2,1,2,0,0.1,2.0,0,0,18.0,75.0,100.0,11.0,8.3,0,0,0.0,61.3,1,52,0.0,0,0,116.7,3,33,33.0,33,1,2,4,1,76,30,2.3,25.3
Jett Elad,97543,S,RUTGERS,3,91,0,278,1,4.5,100.0,97.7,19.5,19.5,0,0,0.0,62.2,1,24,25.0,1,0,79.2,2,42,46.2,43,0,2,2,0,29,20,0.7,14.5,0,0,22.3,75.0,100.0,13.3,10.0,1,1,25.0,54.9,0,62,66.7,2,1,116.7,3,41,45.1,41,0,1,4,0,98,34,2.5,32.7
Mohamed Toure,97751,LB,MIAMI FL,3,55,0,220,0,1.0,0.0,50.0,,8.0,0,0,0.0,62.8,0,,100.0,1,0,39.6,0,9,16.4,18,0,0,1,0,0,0,0.0,,0,0,1.4,80.0,91.9,4.1,3.3,0,1,10.0,42.5,0,15,20.0,1,1,89.6,8,34,61.8,37,1,4,10,0,55,53,1.7,6.9
Zaylin Wood,97761,DI,VANDERBILT,3,3,0,333,0,,,23.1,,,0,0,,64.4,1,,,0,0,0.0,0,3,100.0,13,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,45,1,0,0,0,0,0,,
Mark Davis,97886,CB,VANDERBILT,3,29,0,333,0,6.5,100.0,100.0,5.0,5.0,0,0,0.0,53.4,0,8,0.0,0,0,97.9,2,10,34.5,10,0,2,2,0,15,2,1.5,7.5,0,0,,,100.0,,,0,0,,68.3,0,,50.0,1,0,0.0,0,17,58.6,17,0,1,0,0,0,0,0.0,
Shammond Cooper,97918,LB,AKRON,3,89,0,102,0,3.0,50.0,81.3,13.0,6.5,0,0,0.0,45.5,0,4,,0,0,95.8,1,13,14.6,16,0,0,2,1,4,5,0.3,4.0,0,0,3.8,77.8,96.8,8.7,6.8,0,0,0.0,65.8,0,22,14.3,1,0,98.1,7,61,68.5,63,4,6,9,0,68,37,1.1,9.7
Richie Hagarty,98121,ED,NWESTERN,3,1,0,256,0,,,9.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,11,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,20,0,0,0,0,0,0,,
Jalen Catalon,98867,S,MISSOURI,3,56,0,229,0,15.0,0.0,100.0,,17.0,0,0,0.0,58.0,0,,,0,0,39.6,0,18,32.1,18,0,0,1,0,0,0,0.0,,0,0,8.0,100.0,94.9,8.3,8.3,0,0,0.0,59.0,0,25,0.0,0,0,118.8,4,37,66.1,39,1,5,4,0,57,25,1.7,14.3
Isaiah Gibson Sr.,98952,DI,SO MISS,3,1,0,296,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,11,0,0,0,0,0,0,,,0,0,,,1.9,,,0,0,,59.4,0,,,0,0,0.0,0,1,100.0,54,0,0,0,0,0,0,0.0,
Brandon Mack II,99105,ED,HOUSTON,3,18,0,182,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,13,0,0,0,0,0,0,,,0,0,2.3,100.0,40.0,4.5,4.5,0,0,0.0,64.6,0,8,50.0,1,0,85.4,4,18,100.0,45,2,1,4,0,18,9,1.0,4.5
Will Jones II,99276,S,N TEXAS,3,79,0,251,0,11.2,20.0,100.0,23.0,4.6,0,0,0.0,61.0,0,10,0.0,0,0,39.6,1,25,31.6,25,0,1,5,0,10,13,0.4,10.0,0,0,6.0,0.0,93.8,,41.0,0,1,100.0,80.6,0,,0.0,0,0,39.6,0,45,57.0,48,2,2,1,0,0,0,0.0,
Logan Wilson,99280,CB,CINCINNATI,2,51,0,138,0,5.0,50.0,100.0,16.0,8.0,0,1,50.0,69.2,0,9,0.0,0,1,62.5,1,16,31.4,16,0,1,2,0,9,5,0.6,9.0,0,0,7.5,75.0,100.0,10.0,7.5,1,1,25.0,64.4,0,15,40.0,2,1,105.2,3,30,58.8,30,1,3,4,0,39,12,1.3,13.0
Isheem Young,99281,S,MEMPHIS,3,34,0,218,0,,,100.0,,,0,0,,64.5,0,,,0,0,0.0,0,14,41.2,14,0,0,0,0,0,0,0.0,,0,0,,,94.1,,,0,0,,58.6,0,,100.0,1,0,0.0,0,16,47.1,17,0,0,0,0,0,0,0.0,
Virdel Edwards II,99286,CB,HAWAII,4,90,0,180,0,3.5,100.0,100.0,10.0,10.0,0,0,0.0,64.2,0,9,0.0,0,0,95.8,2,20,22.2,20,0,2,2,0,14,7,0.7,7.0,0,0,13.7,100.0,100.0,18.3,18.3,0,1,33.3,67.1,0,29,33.3,1,1,118.8,3,58,64.4,58,2,2,3,0,45,4,0.8,15.0
Deshawn McCuin,99502,S,S DIEGO ST,2,35,0,284,0,7.0,75.0,92.9,4.3,3.3,0,0,0.0,63.9,0,6,50.0,1,0,80.2,3,13,37.1,14,1,1,4,0,15,15,1.2,5.0,0,0,,,100.0,,,0,0,,67.2,0,,0.0,0,0,0.0,0,20,57.1,20,0,1,0,0,0,0,0.0,
Cecil Powell,99735,CB,SM HOUSTON,3,91,0,281,0,3.3,50.0,90.0,13.0,6.5,1,1,25.0,72.1,0,11,0.0,0,1,60.4,2,27,29.7,30,0,4,4,0,16,20,0.6,8.0,0,1,2.6,60.0,89.1,6.5,3.9,0,2,20.0,65.5,0,16,0.0,0,1,72.9,6,41,45.1,46,1,5,10,0,50,45,1.3,8.3
Jordan Huff,99745,S,GA STATE,3,69,0,175,0,,,100.0,,,0,0,,61.6,0,,50.0,1,0,0.0,0,23,33.3,23,0,1,0,0,0,0,0.0,,0,0,13.0,50.0,100.0,14.0,7.0,0,1,25.0,88.6,1,20,33.3,1,1,41.7,2,31,44.9,31,1,2,4,0,36,16,1.3,18.0
Rico Watson III,99809,ED,USF,3,35,0,327,0,,,25.0,,,0,0,,62.3,0,,,0,0,0.0,0,5,14.3,20,0,0,0,0,0,0,0.0,,0,1,2.0,80.0,59.6,6.8,5.4,0,0,0.0,56.8,0,15,25.0,2,0,90.0,4,28,80.0,47,3,5,5,0,28,21,1.0,7.0
Ben Smiley,99845,ED,UCONN,2,2,0,146,0,,,11.1,,,0,0,,60.2,0,,,0,0,0.0,0,2,100.0,18,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,35,0,0,0,0,0,0,,
Blaine Spires,100324,ED,PITTSBURGH,3,1,0,268,0,,,20.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,5,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,60.0,0,,,0,0,0.0,0,0,0.0,50,1,0,0,0,0,0,,
Stephon Wright,100437,DI,UCONN,3,4,0,146,0,,,17.6,,,0,0,,59.7,0,,,0,0,0.0,0,3,75.0,17,0,0,0,0,0,0,0.0,,0,0,,,3.6,,,0,0,,59.9,0,,,0,0,0.0,0,1,25.0,28,0,0,0,0,0,0,0.0,
Levani Damuni,100457,LB,UTAH,3,29,0,328,0,-6.0,0.0,100.0,,20.0,0,0,0.0,64.7,0,,,0,0,39.6,0,22,75.9,22,0,0,1,0,0,0,0.0,,0,0,,,50.0,,,0,0,,62.3,0,,,0,0,0.0,0,5,17.2,10,0,0,0,0,0,0,0.0,
Javin Wright,101373,LB,NEBRASKA,2,39,0,238,0,1.3,33.3,75.0,15.0,5.0,0,0,0.0,57.5,0,4,100.0,1,0,42.4,1,18,46.2,24,0,0,3,0,4,6,0.3,4.0,0,0,-0.3,66.7,100.0,7.5,5.0,0,1,33.3,69.1,0,14,0.0,0,1,71.5,2,15,38.5,15,1,2,3,0,10,10,0.7,5.0
Tate Hallock,101668,S,W MICHIGAN,3,86,0,347,0,51.0,0.0,90.0,,16.0,0,0,0.0,56.6,0,,0.0,0,0,39.6,0,18,20.9,20,0,1,1,0,0,0,0.0,,0,1,12.8,50.0,89.8,23.5,11.8,0,0,0.0,80.4,1,21,0.0,0,0,26.0,2,53,61.6,59,2,6,4,0,21,5,0.4,10.5
Marlon Jones,101808,CB,VANDERBILT,3,35,0,333,0,5.7,66.7,100.0,5.5,3.7,0,0,0.0,53.4,0,11,0.0,0,0,85.4,2,12,34.3,12,0,1,3,0,20,10,1.8,10.0,0,0,4.0,100.0,100.0,5.3,5.3,0,0,0.0,62.8,0,15,0.0,0,0,94.8,4,21,60.0,21,0,3,4,0,27,11,1.3,6.8
Brendan Harrington,102848,LB,GA SOUTHRN,3,84,0,174,1,-2.0,100.0,95.0,9.0,9.0,0,0,0.0,71.4,0,2,20.0,1,0,79.2,2,19,22.6,20,3,3,2,0,4,8,0.2,2.0,0,1,2.2,66.7,93.5,14.5,9.7,0,0,0.0,61.4,0,26,0.0,0,0,88.2,4,58,69.0,62,1,3,6,0,44,29,0.8,11.0
Logan Lutui,103655,ED,BYU,2,7,0,128,0,,,22.2,,,0,0,,60.4,0,,,0,0,0.0,0,2,28.6,9,0,0,0,0,0,0,0.0,,0,0,,,45.5,,,0,0,,60.7,0,,,0,0,0.0,0,5,71.4,11,0,0,0,0,0,0,0.0,
Noah Holmes,104560,LB,E CAROLINA,2,5,0,156,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,62.1,0,,,0,0,0.0,0,5,100.0,5,0,0,0,0,0,0,0.0,
Marques White,108130,ED,UMASS,3,7,0,216,0,11.0,0.0,7.1,,2.0,0,1,100.0,72.5,0,,,0,1,39.6,0,2,28.6,28,1,0,1,0,0,0,0.0,,0,0,,,13.6,,,0,0,,48.0,0,,,0,0,0.0,0,3,42.9,22,0,0,0,0,0,0,0.0,
Tra Thomas,116043,ED,NC STATE,3,8,0,248,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,38.1,,,0,0,,62.9,0,,,0,0,0.0,0,8,100.0,21,0,0,0,0,0,0,0.0,
Elijah Culp,121345,CB,JAMES MAD,1,28,0,197,0,28.0,0.0,100.0,,7.0,0,0,0.0,50.3,0,,,0,0,39.6,0,8,28.6,8,0,0,1,0,0,0,0.0,,0,0,7.7,33.3,93.3,14.0,4.7,1,2,66.7,75.5,0,7,,0,1,42.4,1,14,50.0,15,0,0,3,0,7,0,0.5,7.0
Sam Howard,121351,LB,TULANE,3,70,0,319,0,-1.0,100.0,68.0,15.0,15.0,0,0,0.0,45.1,0,4,,0,0,122.9,1,17,24.3,25,0,0,1,1,4,5,0.3,4.0,0,1,-1.0,100.0,97.1,16.0,16.0,0,0,0.0,74.2,0,5,0.0,0,0,83.3,2,34,48.6,35,1,2,2,0,8,10,0.3,4.0
Tyrese Hopkins,121461,LB,LA MONROE,2,24,0,209,0,2.7,66.7,87.5,3.5,2.3,0,0,0.0,54.8,0,29,0.0,0,0,140.3,2,7,29.2,8,1,1,3,1,31,21,4.4,15.5,0,0,11.0,100.0,94.4,8.5,8.5,0,0,0.0,43.8,0,19,100.0,1,0,118.8,2,17,70.8,18,0,0,2,0,28,6,1.6,14.0
Kenneth Harris,121523,CB,OKLA STATE,2,35,0,262,0,9.0,50.0,100.0,8.0,4.0,0,0,0.0,46.3,0,7,,0,0,58.3,1,8,22.9,8,0,0,2,0,7,2,0.9,7.0,0,0,-3.0,100.0,91.3,4.0,4.0,0,0,0.0,75.8,0,28,50.0,2,0,106.7,5,21,60.0,23,2,2,5,0,48,63,2.4,9.6
Channing Canada,121668,CB,TCU,2,41,0,305,0,15.7,33.3,100.0,11.0,3.7,0,0,0.0,67.0,0,12,0.0,0,0,46.5,1,13,31.7,13,0,1,3,0,12,1,1.1,12.0,0,0,17.5,100.0,100.0,13.0,13.0,0,0,0.0,64.5,0,24,0.0,0,0,118.8,2,26,63.4,26,0,2,2,0,36,1,1.4,18.0
Isaiah Cash,121669,CB,VA TECH,3,49,0,337,0,25.0,50.0,100.0,8.0,4.0,0,0,0.0,36.1,0,44,0.0,0,0,95.8,1,8,16.3,8,0,2,2,0,44,0,5.5,44.0,0,2,2.5,100.0,100.0,15.0,15.0,0,0,0.0,70.3,0,7,0.0,0,0,91.7,2,32,65.3,32,2,3,2,0,12,7,0.4,6.0
JoJo Evans Jr.,121728,S,LOUISVILLE,2,57,0,210,0,29.0,0.0,92.9,,9.0,0,0,0.0,64.2,0,,,0,0,39.6,0,13,22.8,14,0,0,1,0,0,0,0.0,,0,1,24.5,0.0,97.4,,17.5,0,1,50.0,62.2,0,,0.0,0,1,39.6,0,37,64.9,38,2,3,2,0,0,0,0.0,
