player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
DeShawn Pace,53549,S,CINCINNATI,11,16,0,59.0,0,1,138,1,0,71.4,70.5,60.2,67.5,67.8,78.5,4,4,0,1,22,9.8,8,3,1,100.3,23,0,0,125,8,290,609,129,0,0,129,0,15,480,45,274,331,24,58,10,39,8,4,239,88,10.4
Eric Phillips,53572,ED,CINCINNATI,12,1,0,,0,1,138,0,0,57.3,63.5,39.8,67.0,61.3,53.3,2,23,0,0,,12.5,2,0,2,0.0,0,2,0,5,0,1,418,413,0,3,124,286,0,5,233,184,0,11,13,4,0,27,0,0,0,
Ryan Mullaney,53704,ED,CINCINNATI,6,1,0,,0,0,138,0,0,60.0,70.6,73.7,57.0,70.6,75.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,25,25,0,1,4,20,0,0,4,21,0,2,2,0,0,0,0,0,0,
Jaheim Thomas,54193,LB,ARKANSAS,12,32,0,81.0,0,0,111,0,0,52.4,69.0,49.3,81.6,71.7,62.3,3,9,0,0,29,14.7,15,1,2,133.1,17,5,0,449,4,206,528,24,0,0,24,0,1,504,55,267,49,39,55,2,21,17,2,175,113,10.3
Jordan Strachan,55198,ED,S CAROLINA,12,7,0,66.7,1,2,289,0,0,63.7,55.4,34.9,63.7,47.9,44.0,8,9,0,0,8,29.6,8,1,3,74.3,2,5,0,5,0,18,488,480,0,6,450,24,0,8,262,208,3,14,12,3,3,22,0,12,11,6.0
Zachary Ford,55353,S,TOLEDO,14,14,0,59.4,0,0,316,1,0,58.4,58.6,38.1,68.2,58.1,61.5,0,6,0,0,34,15.3,11,2,2,91.7,41,0,0,255,53,483,920,43,0,0,43,0,43,877,26,411,525,16,47,1,69,6,3,424,198,10.3
Korey Hernandez,55796,CB,E MICHIGAN,11,1,0,53.8,0,0,160,0,0,49.9,55.0,0.0,60.0,85.1,48.6,0,1,0,0,15,23.1,3,0,2,68.4,7,0,0,6,15,103,176,3,0,0,3,0,1,173,1,72,151,3,9,0,13,1,0,67,28,9.6
Deangelo Gibbs,55917,CB,S CAROLINA,1,0,0,,0,0,289,0,0,61.2,67.6,68.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,2,4,0,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,0,0,
Tavyn Jackson,56164,CB,COAST CAR,1,0,0,,0,0,141,0,0,,60.0,64.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
Myles Jones,56220,CB,DUKE,4,0,0,46.7,0,1,154,0,0,89.5,87.2,80.7,,64.2,58.4,0,0,0,2,16,20.0,2,2,0,44.4,7,0,0,10,174,124,189,1,0,0,1,0,3,188,0,65,1,2,8,1,15,0,1,75,30,10.7
John Davis,56230,CB,N TEXAS,11,5,0,72.2,0,0,251,0,0,64.8,61.9,83.9,56.3,50.6,48.6,0,0,0,1,40,24.0,6,1,0,125.9,13,0,0,34,306,167,358,17,0,0,17,0,0,341,3,188,1,3,14,0,18,0,2,215,67,16.5
Taijh Alston,56348,ED,COLORADO,11,11,2,,0,0,143,0,0,62.8,66.6,58.9,68.4,62.5,48.8,3,13,0,0,,22.2,6,0,1,0.0,0,2,0,2,0,1,323,321,0,22,193,106,0,2,179,143,0,11,10,2,0,18,0,0,0,
Demetrice Lofton,56355,ED,W GEORGIA,10,4,0,,0,1,1177,1,0,60.0,79.6,0.0,90.2,70.6,69.1,5,12,0,0,,9.1,1,0,5,0.0,0,1,0,0,0,0,281,281,1,83,79,118,0,0,150,131,0,5,6,0,0,18,0,0,0,
Phil Paea,56717,DI,OKLAHOMA,2,0,0,,0,0,261,0,0,,30.4,0.0,,55.4,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
Marcus Buckley,56754,DI,NEW MEX ST,3,0,0,,0,0,242,0,0,,56.1,74.9,66.8,46.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,28,28,4,18,1,5,0,0,17,11,0,0,0,0,0,0,0,0,0,
Popo Aumavae,56803,DI,OREGON,13,7,0,,1,0,264,0,0,62.1,71.6,36.0,71.9,68.8,64.7,1,12,0,0,,10.5,2,0,2,0.0,0,3,0,2,0,0,346,344,101,230,1,12,0,2,240,106,0,13,10,0,0,16,0,0,0,
Jacob Lichtenstein,56912,DI,MIAMI FL,12,0,0,,0,0,220,1,0,61.0,68.6,30.7,66.7,66.8,29.6,0,8,0,0,,42.9,3,0,1,0.0,0,1,0,0,0,0,150,150,17,69,11,53,0,0,92,58,0,5,4,3,0,9,0,0,0,
Xavier Williams,57263,HB,KENT STATE,1,0,0,,0,0,201,0,0,,60.1,73.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
JB Brown,57701,ED,UMASS,12,7,1,,0,0,216,0,0,52.7,53.4,2.4,62.8,54.2,55.2,4,12,0,0,,10.3,3,0,5,0.0,0,2,0,4,0,1,434,430,0,81,232,117,0,4,202,231,0,12,19,1,0,18,0,0,0,
Bryson Jackson,57738,S,BAYLOR,12,5,0,75.0,0,0,118,1,0,43.0,49.4,89.9,63.3,52.2,33.5,0,3,0,0,49,27.8,10,1,0,115.4,12,0,0,39,4,90,307,123,0,0,123,0,3,184,37,180,138,11,21,3,16,3,0,195,142,16.3
Jerry Roberts,57759,LB,UMASS,10,17,0,62.5,0,0,216,0,0,61.0,54.4,85.0,63.3,50.1,35.5,1,2,0,0,30,25.9,15,1,0,144.3,5,0,0,452,4,172,463,3,0,0,3,0,2,460,25,266,2,18,26,1,8,3,1,97,49,19.4
Isaac Ukwu,57888,ED,OLE MISS,13,7,0,100.0,0,0,226,0,0,72.0,73.5,56.7,80.8,60.5,70.4,5,22,0,0,9,10.0,3,0,2,85.4,4,5,0,11,0,63,561,542,0,15,506,21,0,19,257,241,8,20,20,1,4,32,0,18,11,4.5
Malik Robinson,58044,LB,HOUSTON,12,32,0,96.9,0,0,182,1,0,33.4,42.4,57.0,66.2,49.3,69.4,3,4,0,1,35,11.9,12,1,2,114.6,31,1,1,674,1,352,742,13,0,0,13,0,3,729,34,356,50,26,57,4,32,8,1,388,219,12.5
Monty Montgomery,58203,LB,OLE MISS,10,4,1,72.7,0,0,226,0,0,29.3,35.8,5.7,59.0,50.8,29.1,0,7,0,0,35,32.0,8,0,1,109.3,8,0,0,165,0,82,190,16,0,0,16,0,0,174,26,82,9,6,13,2,11,7,0,123,79,15.4
Londyn Craft,60689,LB,E MICHIGAN,10,10,0,100.0,0,0,160,0,0,77.1,74.0,73.9,57.4,69.7,85.2,0,0,0,0,23,3.2,1,0,0,92.4,6,0,0,169,10,77,206,4,0,0,4,0,0,202,4,125,23,12,20,2,6,0,0,37,10,6.2
Hamze El-Zayat,61259,WR,E MICHIGAN,3,0,0,,0,0,160,0,0,,60.3,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Takulve Williams,61346,S,W KENTUCKY,9,7,0,50.0,0,0,346,0,0,60.2,54.2,87.0,52.2,47.1,62.8,3,5,0,1,15,20.0,9,0,1,25.0,5,0,0,129,16,156,382,39,0,0,39,0,142,343,39,187,56,8,29,2,10,8,0,50,18,10.0
Braden Smith,61460,WR,CINCINNATI,1,0,0,,0,0,138,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Jaiden Cameron,62277,ED,NWESTERN,2,0,0,,0,0,256,0,0,,62.8,72.7,54.6,67.2,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,11,11,0,0,6,5,0,0,7,4,0,1,1,0,0,0,0,0,0,
Diego Neri,62732,LB,BOWL GREEN,1,0,0,,0,0,122,0,0,,60.9,64.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Eddie Heckard,63024,CB,BYU,12,12,0,66.3,2,3,128,1,1,64.7,69.0,90.7,72.5,78.4,63.8,0,0,1,5,72,16.1,10,3,5,84.0,53,1,0,50,156,428,778,6,0,0,6,0,4,772,13,337,560,16,40,3,80,1,5,613,376,11.6
Jeremiah Harris,63043,S,JVILLE ST,13,9,0,53.6,0,0,196,0,0,76.4,79.6,88.8,59.6,82.4,71.0,1,0,0,2,38,11.8,8,2,2,42.9,15,0,0,267,22,421,760,10,0,0,10,0,214,750,1,338,247,19,51,1,28,1,0,174,114,11.6
Kam Butler,63872,ED,VIRGINIA,4,4,0,66.7,0,0,335,0,0,63.4,69.1,17.4,73.1,66.2,61.8,2,6,0,0,15,10.0,2,0,2,81.3,2,3,0,6,0,18,212,206,0,1,196,9,0,6,99,95,0,11,14,2,3,11,0,17,18,8.5
Will Whitson,64470,ED,COAST CAR,13,10,0,0.0,0,0,141,0,0,57.2,69.3,66.9,61.6,74.8,58.0,8,16,0,0,,17.1,7,0,1,39.6,0,4,0,0,0,9,474,473,3,180,212,78,0,1,243,222,1,17,24,1,1,28,0,0,0,
Devin Maddox,64506,WR,TOLEDO,1,0,0,,0,0,316,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Robi Stuart,65032,DI,C MICHIGAN,6,2,0,,0,0,134,0,0,60.6,56.0,85.3,60.8,51.6,78.0,3,1,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,1,234,234,132,99,0,3,0,0,106,127,0,7,7,0,0,6,0,0,0,
Josh Minkins,66051,S,LOUISVILLE,8,5,0,72.7,1,0,210,0,0,47.7,51.3,81.8,,58.9,65.5,0,0,0,0,33,17.2,5,0,1,131.3,8,0,0,62,2,131,227,2,0,0,2,0,127,225,0,96,33,6,19,0,11,0,1,101,35,12.6
Jeremiah Wood,66274,S,OHIO,10,11,1,67.9,2,1,259,0,0,61.8,70.7,26.4,85.8,82.3,78.3,3,3,0,1,58,10.3,3,2,2,102.7,19,0,0,76,1,163,306,34,0,0,34,0,8,272,25,118,187,7,15,3,28,6,2,236,176,12.4
Ty Hamilton,66298,DI,OHIO STATE,13,13,0,,0,0,260,0,0,60.9,76.4,83.5,64.5,78.9,60.0,2,5,0,0,,12.2,5,0,0,0.0,0,2,0,1,0,0,350,348,21,321,0,6,0,2,173,177,0,20,23,3,0,9,0,0,0,
Markel Perry,66793,ED,SM HOUSTON,10,9,0,100.0,0,0,281,0,0,59.9,70.0,87.3,67.6,68.7,71.0,4,12,0,0,12,9.8,4,0,0,101.4,3,3,0,28,0,24,459,424,0,2,373,49,0,35,234,201,6,23,28,2,3,19,0,25,10,8.3
Michael Erhart,70408,LB,OREGON ST,1,0,0,,0,0,265,0,0,,74.2,64.6,,65.9,73.2,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Jonathan Thomas,70412,ED,NEVADA,3,0,0,,0,0,239,0,0,,55.7,76.8,52.0,64.2,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,17,3,0,0,0,0,0,1,0,0,0,
Blake Antzoulatos,70424,LB,CAL,6,2,0,63.6,0,0,130,0,0,44.7,38.7,80.1,52.9,38.4,50.2,0,0,0,1,53,21.4,3,0,0,89.6,7,0,0,85,0,53,105,9,0,0,9,0,0,96,7,45,11,6,9,0,11,0,1,111,90,15.9
Ben Florentine,70644,DI,WYOMING,12,3,0,,0,0,351,0,0,60.0,60.6,81.8,57.8,61.2,68.0,1,3,0,0,,7.1,1,0,0,0.0,0,0,0,0,0,0,184,184,21,148,3,12,0,0,106,78,0,10,10,0,0,4,0,0,0,
Korey Foreman,70831,ED,USC,3,0,0,,0,0,326,0,0,60.0,79.0,76.4,78.6,65.4,,2,2,0,0,,,0,0,0,0.0,0,0,0,0,0,1,25,25,0,1,21,3,0,0,14,10,0,0,0,0,0,4,0,0,0,
Tuasivi Nomura,70879,ED,FRESNO ST,8,4,0,50.0,0,0,169,0,0,53.6,59.0,85.4,56.2,63.6,76.9,0,2,0,0,28,13.3,2,1,0,65.3,3,1,0,43,0,29,207,154,0,0,154,0,0,53,82,96,10,10,9,1,6,3,0,31,40,10.3
Jayden Williams,70895,CB,MIAMI OH,1,0,0,50.0,0,0,221,0,0,47.2,49.9,75.4,,66.1,81.7,0,0,0,0,34,0.0,0,1,0,80.7,4,0,0,0,38,19,38,0,0,0,0,0,0,38,0,19,0,1,6,0,8,0,0,71,4,17.8
Tate Romney,70946,LB,ARIZONA ST,12,12,0,81.3,0,0,110,1,0,46.5,43.1,83.1,58.0,36.7,51.6,2,7,0,0,28,18.8,12,4,0,96.7,26,1,0,453,1,295,543,9,0,0,9,0,1,534,57,191,79,17,40,3,32,10,0,231,131,8.9
Bryant Jackson,70973,LB,NEW MEX ST,1,0,0,,0,0,242,0,0,,49.9,67.5,,52.7,25.6,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Kyler Orr,70975,ED,AIR FORCE,1,0,0,,0,0,101,0,0,60.0,61.0,74.2,58.9,,72.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,10,0,0,1,1,0,0,1,0,0,0,
Tarik Luckett,71171,CB,N TEXAS,4,0,0,33.3,0,0,251,0,0,62.2,63.7,76.0,,66.1,74.2,0,0,0,0,36,0.0,0,1,0,96.5,2,0,0,1,46,25,48,0,0,0,0,0,0,48,0,23,1,0,1,0,6,0,1,39,2,19.5
Keyon Ware-Hudson,71322,DI,OREGON,14,4,2,,0,0,264,0,0,60.6,69.9,81.5,64.6,70.3,58.9,1,4,0,0,,13.0,3,0,0,0.0,0,1,0,0,0,3,232,232,11,190,4,27,0,0,131,98,0,8,16,0,0,6,0,0,0,
Bru McCoy,71345,WR,TENNESSEE,1,0,0,,0,0,307,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Domani Jackson,71370,CB,USC,11,5,0,64.5,1,0,326,0,0,60.0,60.7,15.9,,69.1,61.5,0,0,0,0,72,17.1,7,2,5,129.4,20,0,0,43,606,363,668,11,0,0,11,0,2,657,0,305,6,6,29,0,31,0,2,411,215,20.6
William Nimmo Jr.,71391,S,UCLA,12,5,0,52.9,0,0,324,0,0,70.6,67.5,84.2,55.5,58.7,59.2,0,1,0,0,30,20.7,6,0,0,60.7,9,0,0,98,3,213,345,6,0,0,6,0,155,339,7,125,83,5,18,2,17,1,0,59,59,6.6
Keanu Tanuvasa,71398,DI,UTAH,13,7,1,,0,1,328,0,0,68.2,56.2,67.8,58.7,50.7,61.1,3,13,0,0,,15.4,4,0,1,0.0,0,2,0,7,0,0,552,545,54,457,1,33,0,7,348,204,0,14,15,6,0,18,0,0,0,
Akili Arnold,71406,S,OREGON ST,11,6,0,52.9,0,0,265,1,0,87.1,80.3,87.1,59.6,60.8,56.8,1,6,0,2,27,20.3,14,3,0,50.0,18,1,0,175,9,391,664,9,0,0,9,0,289,655,23,250,181,17,49,2,34,8,1,151,87,8.4
Easton Mascarenas-Arnold,71410,LB,OREGON ST,12,24,0,87.8,0,0,265,0,0,52.4,63.0,59.2,59.4,74.7,57.3,4,10,0,2,35,16.0,20,0,1,86.8,36,1,0,573,2,381,741,37,0,0,37,0,1,704,73,287,128,51,81,4,41,15,1,318,269,8.8
Aaron Smith,71596,S,NEW MEXICO,8,0,0,69.2,0,1,241,0,0,52.9,50.1,82.1,,46.0,39.2,0,0,0,0,75,31.6,6,2,0,150.3,9,0,0,83,3,76,173,3,0,0,3,0,13,170,0,97,71,1,13,0,13,0,3,159,73,17.7
Quentin Moten,71681,CB,UNLV,8,0,0,57.1,0,0,325,0,0,60.3,61.9,80.1,59.1,66.9,56.9,0,0,0,1,43,18.8,3,0,1,108.3,8,0,0,24,156,101,189,2,0,0,2,0,0,187,1,87,7,4,13,0,14,0,2,164,49,20.5
Jaxen Turner,71728,S,UNLV,14,16,0,55.1,0,2,325,0,0,54.9,55.2,59.2,,56.5,43.5,0,0,0,5,60,21.6,16,0,2,97.6,27,0,0,214,6,434,880,8,0,0,8,0,337,872,0,446,315,14,42,1,49,0,6,583,275,21.6
Sheldon Newton,71957,DI,BOISE ST,14,4,0,,0,0,120,0,0,60.5,71.9,85.7,59.9,75.5,81.7,1,5,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,0,300,294,112,179,3,0,0,6,157,143,0,19,21,4,0,6,0,0,0,
Jake Hall,72023,LB,UTEP,10,3,0,,0,0,330,0,0,62.3,64.4,81.1,58.1,64.1,67.4,0,0,0,0,,12.5,1,0,0,0.0,0,0,0,12,0,9,59,47,0,0,47,0,0,12,5,45,0,4,4,0,0,0,0,0,0,
DJ Harvey,72089,CB,S JOSE ST,11,3,0,58.8,1,0,285,0,0,64.5,64.3,0.0,53.6,74.3,71.7,0,1,0,0,39,12.1,4,4,3,118.8,20,0,0,23,309,211,339,1,0,0,1,0,1,338,3,125,5,8,26,1,34,1,4,232,61,11.6
Na'im Rodman,72145,DI,WASH STATE,12,8,0,,0,0,341,0,0,59.6,60.3,41.4,60.0,62.2,65.3,2,6,0,0,,7.4,2,0,2,0.0,0,0,0,1,0,3,432,431,5,375,2,49,0,1,230,199,0,7,17,2,0,8,0,0,0,
Jake Bailey,72158,WR,SMU,1,0,0,,0,0,287,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Spencer Lytle,72168,ED,STANFORD,2,0,0,,0,0,300,0,0,72.3,73.2,76.4,57.0,67.2,73.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,6,17,13,0,0,13,0,0,4,5,6,1,1,1,0,0,0,0,0,0,
Ralen Goforth,72169,LB,WASHINGTON,15,12,0,83.3,0,0,340,0,0,68.4,59.4,0.0,54.8,53.3,41.3,2,4,0,0,53,22.2,10,3,3,122.5,15,0,0,323,3,231,391,30,0,0,30,0,0,361,36,124,35,14,23,3,18,6,1,161,151,10.7
Cole Aubrey,72170,ED,NOTRE DAME,2,0,0,,0,0,258,0,0,,46.1,66.3,,58.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Colby Bowman,72178,WR,UTAH ST,1,0,0,,0,0,329,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Kamren Fabiculanan,72332,S,WASHINGTON,12,6,0,73.7,0,0,340,0,0,85.7,79.1,31.2,61.5,62.6,77.8,0,1,0,2,39,9.1,3,2,1,62.7,14,0,0,84,8,249,397,18,0,0,18,0,140,379,4,144,147,11,24,3,19,1,1,97,62,6.9
Raider Damuni,72338,S,BYU,8,4,0,75.0,0,0,128,0,0,58.8,57.8,76.5,59.1,56.6,53.2,0,0,0,0,30,25.0,5,0,0,154.2,3,0,0,51,3,49,112,2,0,0,2,0,42,110,1,62,14,2,11,0,4,0,1,48,2,16.0
Logan Pili,72354,LB,UTAH ST,11,7,0,80.0,0,0,329,0,0,42.4,43.7,81.6,55.3,48.1,55.7,0,2,0,0,32,20.0,8,1,0,153.8,8,1,0,251,0,107,276,9,0,0,9,0,2,267,17,152,13,14,25,3,10,3,2,114,48,14.3
Justin Flowe,72388,LB,ARIZONA,12,15,0,71.4,0,0,109,1,0,55.5,52.9,0.0,45.1,60.6,58.8,0,3,0,0,51,16.3,7,0,2,104.2,10,0,0,198,0,111,234,7,0,0,7,0,0,227,24,99,29,13,21,2,14,3,0,143,80,14.3
Zahran Manley,72425,CB,STANFORD,12,1,0,58.1,2,0,300,0,0,67.0,62.6,86.4,60.0,33.5,31.9,0,0,0,2,61,28.9,13,5,6,99.0,36,0,0,50,754,486,827,2,0,0,2,0,7,825,1,340,13,9,31,2,62,0,5,522,233,14.5
Noa Pola-Gates,72535,S,NEW MEXICO,9,8,0,78.6,0,0,241,0,0,29.6,30.1,0.0,57.5,51.6,56.5,0,0,0,0,65,20.0,6,0,9,158.3,11,0,0,115,3,149,280,3,0,0,3,0,36,277,2,129,123,6,16,0,14,0,3,252,88,22.9
Lavario Wiley,72769,CB,C MICHIGAN,12,5,0,54.5,0,0,134,0,0,55.8,58.1,83.3,54.3,69.3,81.0,0,0,0,0,42,4.3,1,0,1,91.9,12,0,0,20,332,205,366,1,0,0,1,0,0,365,4,157,13,3,17,1,22,0,0,234,42,19.5
Keith Conley Jr.,72821,ED,UNLV,12,8,0,,0,0,325,0,0,61.0,61.8,83.1,54.6,64.4,56.8,1,11,0,0,,15.0,3,0,0,0.0,0,2,0,1,0,0,243,242,1,48,128,65,0,1,128,115,0,9,9,4,0,14,0,0,0,
Marco Notarainni,73389,LB,BOISE ST,9,12,0,80.0,0,1,120,0,0,58.1,66.1,84.6,70.8,67.4,61.8,1,7,0,0,21,17.2,11,0,0,91.9,16,2,0,329,0,186,394,33,0,0,32,1,0,361,55,153,32,27,41,1,20,10,0,121,102,7.6
Rickie Davis Jr.,73500,S,W KENTUCKY,1,1,0,100.0,0,0,346,0,0,37.4,33.8,74.5,55.7,44.6,37.1,0,0,0,0,18,33.3,1,0,0,158.3,2,0,0,12,1,6,19,2,0,0,2,0,0,17,4,9,4,0,1,0,2,0,1,32,16,16.0
Jordan Monroe,73619,LB,N ILLINOIS,1,0,0,100.0,0,0,254,0,0,44.5,42.5,64.7,,60.0,74.3,0,0,0,0,18,0.0,0,0,0,118.8,1,0,0,6,0,4,6,0,0,0,0,0,0,6,0,2,0,0,1,0,1,0,0,18,18,18.0
Gio De Leon,73658,LB,BUFFALO,2,1,0,100.0,0,0,126,0,0,65.5,60.5,69.9,59.5,54.9,36.1,0,0,0,0,20,33.3,1,0,0,118.8,1,0,0,9,0,5,12,0,0,0,0,0,3,12,1,6,0,0,1,0,1,0,0,20,15,20.0
Jalen Williams,73776,CB,FRESNO ST,9,1,0,100.0,0,0,169,0,0,52.8,55.5,81.2,54.2,68.9,28.1,0,2,0,0,31,33.3,2,0,0,118.8,2,0,0,3,0,32,62,2,0,0,2,0,0,60,5,25,56,1,3,0,2,2,0,40,23,20.0
Maurice Wilmer,73825,LB,UCONN,2,1,0,,0,0,146,0,0,,60.7,72.1,59.7,61.3,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,17,0,0,17,0,0,0,0,0,0,17,1,16,0,0,0,0,0,0,0,0,0,
McKel Broussard,73850,S,UTEP,4,5,0,66.7,0,0,330,0,0,52.4,56.5,81.8,53.3,64.7,53.9,0,0,0,0,16,23.5,8,0,0,78.5,4,0,0,119,1,103,237,2,0,0,2,0,85,235,8,126,30,6,21,1,6,0,0,30,19,7.5
