player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Kam Butler,63872,ED,VIRGINIA,12,1,-3.0,100.0,7.6,13.5,13.5,1,0,1,50.0,335,63.0,71.2,62.3,74.9,64.2,47.5,0,25,37.5,6,1,2,118.8,2,30,396,9,9,2,0,29,35,1.1,14.5
Josh Minkins,66051,S,CINCINNATI,11,1,11.9,57.1,99.6,28.9,16.5,0,0,3,21.4,138,76.3,71.3,84.2,59.1,61.6,67.6,2,28,7.1,1,3,0,61.0,8,237,238,5,12,14,1,91,27,0.4,11.4
Jeremiah Wood,66274,CB,OHIO,1,0,5.0,100.0,100.0,2.0,2.0,0,0,0,0.0,259,51.9,35.7,64.4,,,,0,5,,0,0,0,87.5,1,2,2,0,0,1,0,5,0,2.5,5.0
Ty Hamilton,66298,DI,OHIO STATE,13,0,4.0,0.0,1.5,,4.0,0,0,0,0.0,260,58.4,66.4,66.8,63.8,67.3,74.4,0,,0.0,0,0,1,39.6,0,4,269,4,1,1,0,0,0,0.0,
Korey Foreman,70831,ED,FRESNO ST,10,0,2.4,60.0,12.4,8.0,4.8,0,0,0,0.0,169,48.5,68.9,30.1,62.7,85.9,51.9,0,8,50.0,2,0,2,68.8,3,25,201,4,2,5,0,20,10,0.8,6.7
Tuasivi Nomura,70879,LB,FRESNO ST,12,10,5.3,69.8,84.0,11.5,8.0,0,0,3,7.0,169,56.3,65.2,32.8,55.2,75.1,75.3,0,26,2.7,1,3,3,114.5,30,374,445,8,26,43,4,240,134,0.7,8.0
Tate Romney,70946,LB,ARIZONA ST,3,0,5.0,100.0,90.0,9.0,9.0,0,0,0,0.0,110,53.9,50.6,72.1,59.5,53.5,56.2,0,9,0.0,0,0,0,104.2,1,9,10,0,1,1,0,9,4,1.0,9.0
Domani Jackson,71370,CB,ALABAMA,12,3,12.4,51.1,97.8,14.0,7.1,0,0,7,14.9,103,66.2,71.1,86.3,42.4,90.8,64.3,2,31,18.2,6,5,3,59.2,24,356,364,8,24,47,1,284,87,0.8,11.8
William Nimmo Jr.,71391,S,S DIEGO ST,11,0,9.8,41.7,100.0,28.2,11.8,0,0,0,0.0,284,53.7,56.3,83.0,,60.0,58.0,0,29,11.1,1,0,1,62.5,5,147,147,1,8,12,0,74,25,0.5,14.8
Akili Arnold,71406,S,USC,11,8,8.4,85.3,96.0,11.9,10.1,0,0,1,2.9,326,58.4,59.0,87.5,61.2,57.9,65.9,0,41,12.1,4,1,0,124.9,29,358,373,7,21,34,2,315,137,0.9,10.9
Easton Mascarenas-Arnold,71410,LB,USC,12,8,2.9,94.9,82.1,9.1,8.6,0,0,0,0.0,326,33.9,53.1,86.9,67.1,64.8,57.9,2,27,15.6,7,0,0,92.3,37,352,429,10,30,39,1,360,274,1.1,9.7
Sheldon Newton,71957,DI,BOISE ST,10,0,,,0.6,,,0,0,0,,120,60.9,60.8,82.8,56.3,62.7,51.4,0,,33.3,1,0,0,0.0,0,1,154,2,2,0,0,0,0,0.0,
DJ Harvey,72089,CB,S JOSE ST,12,2,10.8,56.5,97.9,11.2,6.3,0,1,9,14.5,285,90.3,90.6,85.9,63.9,86.0,63.6,4,43,15.2,7,7,2,56.9,35,412,421,17,37,62,3,276,72,0.7,7.9
Kamren Fabiculanan,72332,S,WASHINGTON,12,4,5.3,71.4,94.6,17.6,12.5,0,0,1,3.6,340,86.4,68.8,56.8,60.6,42.7,73.4,2,19,3.7,1,1,1,63.5,20,371,392,5,22,28,1,133,81,0.4,6.7
Raider Damuni,72338,S,BYU,11,1,4.8,80.0,97.0,14.6,11.7,0,0,0,0.0,128,63.0,67.5,81.9,57.3,75.4,69.4,0,24,12.5,1,0,0,104.6,8,130,134,1,6,10,0,91,63,0.8,11.4
Logan Pili,72354,LB,UTAH ST,5,0,,,83.3,,,0,0,0,,329,66.4,60.9,76.9,56.7,55.6,41.0,0,,0.0,0,0,0,0.0,0,15,18,0,1,0,0,0,0,0.0,
Zahran Manley,72425,CB,STANFORD,5,2,14.8,50.0,100.0,13.6,6.8,0,0,5,20.8,300,60.7,62.8,82.3,,72.6,54.1,0,67,21.4,3,4,2,105.4,12,169,169,0,9,24,2,195,81,1.2,16.3
Noa Pola-Gates,72535,CB,NEW MEXICO,11,3,14.2,51.2,99.1,14.8,7.6,0,0,9,22.0,241,67.8,69.6,14.1,63.8,78.8,63.5,0,59,17.2,5,8,4,95.3,21,334,337,6,21,41,2,337,128,1.1,16.0
Jadon Pearson,72538,LB,UTAH ST,10,5,3.4,64.7,88.1,13.8,8.9,0,0,1,5.9,329,63.6,61.8,80.2,54.6,60.5,51.6,0,12,26.7,4,1,0,94.7,11,163,185,3,6,17,1,78,68,0.5,7.1
Lavario Wiley,72769,CB,UNLV,7,1,13.9,76.9,100.0,10.9,8.4,0,0,3,23.1,325,59.3,61.7,81.0,,71.8,72.3,0,24,11.1,1,2,3,147.1,10,116,116,2,7,13,2,129,26,1.2,12.9
Keith Conley Jr.,72821,ED,UNLV,12,0,8.0,0.0,3.6,,4.0,0,0,0,0.0,325,69.0,74.1,83.2,72.1,67.0,63.8,0,,0.0,0,0,0,39.6,0,5,140,4,1,1,0,0,0,0.0,
Henry Ikahihifo,73151,ED,NEVADA,13,0,2.5,100.0,18.5,12.8,12.8,0,0,0,0.0,239,60.0,68.0,55.3,68.3,67.8,56.2,0,71,42.9,3,0,2,118.8,4,53,287,5,4,4,0,90,80,1.8,22.5
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,9,4,8.8,81.3,89.2,8.2,6.7,0,0,2,6.3,101,67.4,71.9,89.7,64.9,77.3,61.9,0,24,20.7,6,2,0,104.9,26,222,249,10,19,32,0,294,122,1.4,11.3
Marco Notarainni,73389,LB,BOISE ST,12,6,7.6,62.5,74.1,34.4,21.5,0,0,1,12.5,120,67.4,78.4,40.5,59.7,85.9,44.3,0,36,25.0,4,1,1,106.3,5,177,239,3,6,8,0,106,58,0.6,21.2
Gio De Leon,73658,LB,BUFFALO,1,0,,,100.0,,,0,0,0,,126,60.0,67.0,73.8,,65.6,73.1,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Justin Houston,74101,CB,FRESNO ST,3,1,16.0,66.7,100.0,9.0,6.0,0,0,0,0.0,169,55.7,62.7,77.9,69.9,70.6,79.7,1,21,0.0,0,0,0,58.3,2,21,21,1,0,3,0,29,3,1.6,14.5
Taariq Al-Uqdah,74119,LB,WASH STATE,12,3,3.9,67.6,84.2,14.3,9.6,0,0,2,5.9,341,84.2,76.2,56.2,61.7,67.4,51.0,3,25,18.8,6,2,1,57.4,23,351,417,9,23,34,1,211,157,0.6,9.2
Justin Sinclair,74258,S,HAWAII,11,1,6.0,75.0,99.5,16.8,12.6,0,0,0,0.0,180,69.3,60.0,29.7,59.4,43.6,34.6,0,26,16.7,4,0,1,125.8,12,214,215,8,19,16,2,83,45,0.4,6.9
Zion Branch,74395,S,USC,10,2,10.9,64.7,97.7,11.1,7.2,0,0,3,17.6,326,65.6,68.1,82.3,74.6,68.0,78.1,0,32,7.7,1,3,0,124.9,11,127,130,4,10,17,2,121,50,1.0,11.0
Treven Ma'ae,74498,DI,BAYLOR,12,2,,,1.0,,,0,0,0,,118,60.2,67.4,84.9,60.8,69.0,72.8,0,,21.4,3,0,0,0.0,0,3,288,7,9,0,0,0,0,0.0,
Nathan Griffin,74957,LB,W KENTUCKY,1,0,12.0,100.0,100.0,5.0,5.0,0,0,0,0.0,346,48.1,49.7,70.1,,65.0,73.1,0,12,,0,0,0,116.7,1,5,5,0,0,1,0,12,0,2.4,12.0
Jaymar Mundy,75041,CB,W KENTUCKY,4,1,19.0,100.0,100.0,3.8,3.8,0,0,0,0.0,346,38.0,39.6,74.9,,62.0,80.5,0,71,0.0,0,0,0,158.3,6,25,25,1,4,6,1,152,38,6.6,25.3
Jaylen Johnson,75046,S,OHIO,2,0,10.5,100.0,100.0,14.0,14.0,0,0,0,0.0,259,56.2,48.1,77.4,,36.0,27.5,0,16,,0,0,0,150.0,2,28,28,0,0,2,1,21,1,0.8,10.5
Silas Walters,75263,S,MIAMI OH,12,4,9.8,52.6,99.1,21.8,11.4,0,1,8,21.1,221,85.0,83.2,88.7,57.5,76.3,73.9,0,19,11.1,4,6,0,70.7,20,458,462,5,28,38,1,146,40,0.3,7.3
Chuck Hicks,75816,LB,MISSOURI,12,2,6.0,85.7,89.6,19.0,16.3,0,0,1,14.3,229,47.4,60.5,0.0,65.4,77.3,58.4,0,38,33.3,4,1,4,158.3,6,120,134,3,6,7,2,123,99,1.1,20.5
Caleb Tubbs,76053,CB,MIAMI OH,2,0,11.5,75.0,100.0,3.3,2.5,0,0,0,0.0,221,46.6,49.2,74.7,,63.1,76.6,0,20,0.0,0,0,0,96.9,3,11,11,0,2,4,0,31,8,3.1,10.3
Bam Booker,76122,ED,BOWL GREEN,2,0,,,10.0,,,0,0,0,,122,60.0,60.2,74.0,55.6,63.4,,0,,,0,0,0,0.0,0,1,10,0,0,0,0,0,0,0.0,
Damaje Yancey,76532,CB,TROY,10,3,10.9,62.1,98.4,8.0,4.9,1,0,10,17.2,318,56.1,57.3,6.3,61.6,68.3,57.2,0,75,19.0,8,7,7,93.0,36,308,313,8,31,58,1,465,187,1.6,12.9
Capone Blue,76604,CB,WAKE,5,3,12.8,61.5,100.0,8.9,5.5,0,0,1,3.8,339,59.9,60.9,81.8,,63.8,61.2,0,24,15.0,3,1,1,121.2,16,147,147,4,14,26,3,183,42,1.3,11.4
Torey Richardson,76711,CB,TEMPLE,10,1,12.3,52.9,98.5,13.0,6.9,0,0,5,14.7,306,65.9,65.2,37.6,51.7,65.2,52.6,1,46,22.2,4,5,5,60.0,18,258,262,4,13,34,0,213,98,0.9,11.8
Antonio Colclough,76813,ED,BUFFALO,12,0,-6.0,100.0,2.2,5.0,5.0,1,0,0,0.0,126,60.3,68.5,36.7,72.9,62.1,33.0,0,7,50.0,2,0,2,95.8,1,5,223,4,2,1,0,7,13,1.4,7.0
Justin Wright,77160,LB,OKLA STATE,6,0,2.3,50.0,82.5,20.3,10.2,0,0,0,0.0,262,40.8,49.8,0.0,61.0,68.7,66.3,0,50,0.0,0,0,3,133.3,3,66,80,2,5,6,1,72,63,1.2,24.0
Matt Harmon,77244,ED,KENT STATE,12,1,8.5,100.0,7.1,4.8,4.8,0,0,0,0.0,201,44.1,67.7,73.4,65.9,70.5,64.7,0,14,37.5,3,0,1,111.5,4,19,268,4,4,4,0,43,9,2.3,10.8
Daniel Bolden,77252,LB,TOLEDO,12,3,4.0,88.9,88.3,12.0,10.7,0,0,0,0.0,316,53.4,76.6,55.9,59.9,89.1,76.3,0,24,15.0,3,0,1,113.3,24,303,343,11,14,27,1,222,151,0.8,9.3
Keye Thompson,77266,LB,PITTSBURGH,10,1,4.0,80.0,69.8,23.3,18.6,0,0,1,20.0,268,65.8,72.2,0.0,56.7,82.0,64.4,0,24,0.0,0,1,2,151.3,4,97,139,3,5,5,1,54,38,0.6,13.5
Jace Ruder,77680,LB,N TEXAS,5,0,8.0,0.0,58.3,,13.0,0,0,0,0.0,251,64.4,65.1,0.0,54.1,73.5,81.0,0,,,0,0,1,39.6,0,14,24,0,0,1,0,0,0,0.0,
Tory Spears,78134,S,TEXAS ST,7,0,11.8,70.0,99.0,13.6,9.5,0,0,0,0.0,314,41.0,45.2,81.7,60.0,54.5,38.4,0,20,28.6,4,0,0,89.6,7,101,102,0,10,10,0,70,28,0.7,10.0
DaShon Bussell,78169,CB,W MICHIGAN,11,1,12.9,42.9,100.0,31.3,13.4,2,0,2,28.6,347,64.2,58.2,0.0,,47.0,43.8,0,17,12.5,1,2,5,61.0,3,101,101,1,6,7,0,39,9,0.4,13.0
Marque Collins,78999,CB,BYU,12,4,10.3,54.5,98.4,12.2,6.6,0,1,8,14.5,128,63.0,63.2,85.7,45.8,65.0,54.3,2,61,16.0,4,8,4,82.0,30,380,386,6,17,55,3,415,202,1.1,13.8
Jayden McDonald,81249,LB,UCONN,12,7,2.6,80.0,73.3,9.5,7.6,0,0,2,5.0,146,70.1,75.8,0.0,69.4,79.0,67.1,1,26,19.4,7,2,4,78.2,32,313,427,17,22,40,0,211,160,0.7,6.6
Jared Small,81284,LB,ARIZONA,3,0,-4.0,100.0,100.0,3.0,3.0,0,0,0,0.0,109,39.5,53.5,74.1,,75.8,76.1,0,15,,0,0,0,118.8,1,3,3,0,0,1,0,15,19,5.0,15.0
Jalen Rayam,81425,LB,UTEP,1,0,-1.0,100.0,100.0,1.0,1.0,0,0,0,0.0,330,60.0,53.9,64.6,,55.5,73.6,0,2,,0,0,0,79.2,1,1,1,0,0,1,0,2,3,2.0,2.0
Moroni Anae,81437,ED,UTAH,1,0,,,100.0,,,0,0,0,,328,60.2,63.4,72.6,63.8,57.5,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Jermayne Lole,82212,DI,TEXAS,13,1,,,0.6,,,0,0,0,,311,60.2,76.1,83.9,68.0,76.2,60.7,0,,50.0,1,0,0,0.0,0,1,157,0,0,0,0,0,0,0.0,
Jacob Mangum-Farrar,82557,ED,INDIANA,7,0,-0.5,100.0,25.0,4.3,4.3,0,0,0,0.0,190,61.1,64.2,82.1,61.9,63.7,50.7,0,17,33.3,1,0,0,92.7,4,17,68,2,2,4,0,25,27,1.5,6.3
Raymond Scott,82560,LB,JAMES MAD,10,1,1.8,68.8,89.4,8.6,5.9,0,0,1,6.3,197,62.2,66.7,80.9,67.1,68.3,67.5,0,29,0.0,0,1,0,81.8,11,101,113,2,6,16,0,86,82,0.9,7.8
Solomon Tuliaupupu,82562,ED,USC,9,1,-1.0,100.0,25.0,7.3,7.3,0,0,0,0.0,326,58.8,62.1,85.3,54.1,68.3,58.2,0,14,0.0,0,0,0,100.0,3,22,88,1,2,3,0,24,27,1.1,8.0
Ale Kaho,82646,LB,UCLA,8,4,1.6,90.0,78.8,10.9,9.8,0,0,0,0.0,324,54.0,60.3,24.0,71.3,63.0,43.6,0,18,14.3,2,0,1,131.3,9,104,132,4,8,10,1,75,61,0.8,8.3
Jaden Robinson,83074,CB,OREGON ST,8,4,13.1,64.1,97.8,8.4,5.4,1,0,3,7.7,265,58.3,59.0,34.4,69.2,61.6,63.3,0,36,10.3,3,2,2,102.7,25,226,231,4,22,39,2,282,51,1.3,11.3
Dustin Johnson,83197,S,OHIO,12,10,10.1,64.5,99.0,19.1,12.3,0,1,1,3.2,259,53.0,54.3,87.1,73.4,53.7,49.9,0,42,22.2,10,1,0,129.4,20,402,406,6,25,31,4,253,79,0.7,12.7
Jarvis Ware,83314,CB,UNLV,11,3,13.0,60.7,99.1,12.4,7.5,0,1,4,14.3,325,69.6,67.9,0.0,91.1,54.0,59.7,0,57,6.7,1,3,2,101.0,17,226,228,5,11,28,1,245,77,1.2,14.4
Chris Mills,83315,CB,TEXAS ST,12,2,13.7,45.5,99.1,14.5,6.6,0,1,5,11.4,314,62.4,62.8,85.6,55.9,62.3,74.9,1,31,4.5,1,3,3,68.3,20,314,317,5,19,44,2,239,57,0.8,12.0
Brendon Harris,83446,S,MIDDLE TN,2,3,1.3,83.3,91.1,14.2,11.8,0,0,1,16.7,224,59.0,60.2,0.0,55.0,69.9,75.5,0,16,10.0,1,1,1,89.6,5,72,79,1,6,6,0,33,27,0.5,6.6
Fa'Najae Gotay,83821,LB,AUBURN,3,1,11.0,66.7,88.0,10.5,7.0,0,0,0,0.0,115,41.3,56.9,73.4,56.9,81.8,79.0,0,28,0.0,0,0,0,109.0,2,22,25,0,0,3,0,37,10,1.8,18.5
Bryan Addison,83825,S,UCLA,12,7,9.8,61.3,97.6,22.8,14.0,1,0,4,12.9,324,72.2,71.1,20.6,54.4,73.3,78.3,2,59,13.9,5,4,3,72.1,19,457,468,3,24,31,1,261,158,0.6,13.7
Armani-Eli Adams,83838,S,W MICHIGAN,10,0,9.1,85.7,97.2,16.5,14.1,0,0,1,14.3,347,61.3,55.3,80.8,47.7,46.0,37.3,0,30,36.4,4,1,0,156.3,6,106,109,3,7,7,1,84,30,0.8,14.0
Jayden Dunlap,85725,CB,BYU,4,0,11.0,100.0,100.0,13.0,13.0,0,0,0,0.0,128,61.0,61.4,72.7,,60.0,73.5,0,12,0.0,0,0,0,116.7,1,16,16,0,1,1,0,12,1,0.9,12.0
Kalib Perry,86267,LB,TENNESSEE,12,4,0.8,100.0,81.7,17.8,17.8,0,0,0,0.0,307,64.1,65.6,84.1,60.1,65.8,85.0,0,16,10.0,1,0,0,104.2,5,94,115,0,5,5,0,45,41,0.5,9.0
Rodney Robinson,86527,S,BOISE ST,11,3,4.9,75.9,91.8,11.2,8.5,0,0,3,10.3,120,79.1,68.9,8.4,64.7,47.9,57.2,0,30,13.6,3,3,3,88.3,22,258,281,11,16,29,0,160,116,0.6,7.3
Ozzie Nicholas,86729,LB,DUKE,12,5,4.5,65.5,89.1,14.4,9.4,0,1,0,0.0,154,64.0,75.9,0.0,63.9,84.6,83.0,1,65,8.7,2,0,5,90.7,19,293,329,10,16,29,1,257,210,0.9,13.5
Jackson Schulz,86773,S,KENTUCKY,1,0,,,100.0,,,0,0,0,,202,93.5,94.6,69.8,,60.0,,1,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Ceyair Wright,86877,CB,NEBRASKA,12,0,11.5,53.5,97.8,11.2,6.0,0,0,7,16.3,238,67.7,70.8,84.7,87.0,71.3,64.4,2,28,18.5,5,5,2,68.8,23,269,275,4,22,43,2,269,60,1.0,11.7
Logan Taylor,87618,LB,HAWAII,12,5,6.6,79.2,85.7,10.0,7.9,0,0,0,0.0,180,51.4,58.4,82.6,45.0,68.9,80.2,1,53,4.2,1,0,0,91.7,19,210,245,5,18,24,0,244,138,1.3,12.8
Trevor Adams,88001,LB,CINCINNATI,1,0,6.0,0.0,100.0,,2.0,0,0,1,100.0,138,71.5,62.7,71.2,,39.4,73.1,0,,,0,1,0,39.6,0,2,2,0,0,1,0,0,0,0.0,
David Reese,90079,ED,CAL,11,0,1.2,100.0,14.2,6.0,6.0,0,0,0,0.0,130,53.6,68.4,67.2,72.5,64.4,36.4,0,13,55.6,5,0,1,94.4,6,38,268,7,4,6,0,40,33,1.1,6.7
Joseph Vaughn,90131,LB,UCLA,1,0,3.5,75.0,100.0,1.3,1.0,0,0,0,0.0,324,32.1,33.0,69.8,,67.2,75.8,0,11,0.0,0,0,0,87.5,3,4,4,0,1,4,0,22,10,5.5,7.3
Ose Egbase,90529,ED,UNLV,10,0,,,4.5,,,0,0,0,,325,67.4,58.7,81.9,58.6,50.4,46.5,0,,0.0,0,0,0,0.0,0,5,112,1,3,0,0,0,0,0.0,
Tyrice Ivy Jr.,90783,S,OREGON ST,11,2,19.5,50.0,98.5,25.4,12.7,0,0,2,20.0,265,53.3,58.7,83.5,56.2,67.4,58.3,0,36,15.4,2,1,1,83.3,5,131,133,1,9,10,0,95,4,0.7,19.0
Trey Laing,91245,ED,E MICHIGAN,12,2,13.0,100.0,13.5,18.0,18.0,0,0,0,0.0,160,53.4,60.9,0.0,61.6,71.6,62.5,0,19,40.0,2,0,4,118.8,1,19,141,4,1,1,0,19,6,1.1,19.0
Amir McDaniel,97087,CB,LA LAFAYET,11,7,3.6,83.3,85.7,8.3,6.9,0,0,2,5.6,207,76.2,80.6,89.7,78.2,82.3,73.7,0,43,16.7,5,2,0,104.7,30,258,301,6,18,36,1,249,179,1.0,8.3
Samario Rudolph,97127,WR,JVILLE ST,1,0,,,100.0,,,0,0,0,,196,60.0,62.4,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Antavious Lane,97141,S,N CAROLINA,12,3,7.4,69.8,95.9,12.3,8.6,0,0,2,4.7,245,52.9,57.7,65.4,71.7,62.4,59.0,0,46,20.5,9,2,1,107.5,30,393,410,7,32,43,2,328,114,0.9,10.9
Bralyn Lux,97143,CB,TEXAS TECH,9,2,12.6,58.5,99.4,10.1,5.9,0,0,5,9.4,315,60.9,58.5,4.0,65.6,51.7,56.4,1,35,11.1,4,4,5,90.2,31,333,335,7,30,53,2,441,98,1.4,14.2
Christian Dremel,97211,WR,RUTGERS,1,0,,,100.0,,,0,0,0,,278,62.8,64.3,60.0,,60.0,70.3,0,,0.0,0,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,
Anthony Wilson,97220,S,W VIRGINIA,12,9,11.1,66.7,99.8,17.9,11.9,1,0,3,9.1,343,62.5,65.7,53.4,60.0,71.5,82.3,2,60,12.2,5,3,2,116.0,22,413,414,2,27,33,5,349,136,0.9,15.9
Brandon Crossley,97225,CB,SMU,13,2,13.9,46.3,99.1,17.2,7.9,0,2,7,13.0,287,62.1,63.0,86.3,65.6,62.6,45.9,1,60,18.8,6,4,4,80.9,25,454,458,6,24,54,2,462,167,1.1,18.5
Marcus Harris,97230,CB,CAL,12,0,12.7,57.8,99.8,12.2,7.1,0,1,7,10.9,130,71.7,71.8,17.7,60.0,74.5,80.3,2,27,7.5,3,5,3,86.7,37,475,476,9,37,64,4,440,99,1.0,11.9
Rod Heard II,97237,S,NOTRE DAME,12,2,13.5,52.6,98.2,20.8,10.9,1,0,4,21.1,258,65.4,71.0,84.5,66.6,83.3,79.9,0,34,11.8,2,4,2,93.5,10,219,223,2,13,19,1,137,26,0.7,13.7
Chike Anigbogu,97239,S,RICE,9,0,5.7,33.3,71.2,45.0,15.0,0,0,0,0.0,275,77.6,67.9,1.5,68.5,58.6,37.8,0,0,50.0,1,0,1,42.4,1,47,66,2,1,3,0,0,-1,0.0,0.0
Isaiah Essissima,97243,CB,COLO STATE,10,0,9.6,55.6,100.0,9.3,5.2,0,0,5,27.8,144,69.5,71.3,81.5,,74.5,40.4,0,13,20.0,2,3,2,88.9,10,109,109,2,8,18,1,95,36,1.0,9.5
Dywan Griffin,97274,CB,DOMINION,8,0,15.9,42.9,97.0,19.7,8.4,0,0,2,28.6,263,85.5,79.4,80.1,59.6,47.0,39.4,0,46,25.0,1,2,0,116.1,3,65,67,1,3,7,1,65,3,1.1,21.7
Trevor Wilson,97287,WR,KANSAS,1,0,,,100.0,,,0,0,0,,198,60.0,62.4,60.0,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jordan Clark,97324,CB,NOTRE DAME,13,2,8.9,60.0,96.8,11.7,7.0,1,1,6,13.3,258,81.0,79.6,3.2,57.9,79.6,62.4,1,29,15.4,4,4,4,74.0,27,334,345,7,20,45,1,257,123,0.8,9.5
Derrick Canteen,97329,S,CINCINNATI,12,6,12.1,54.3,100.0,11.3,6.2,0,1,8,17.4,138,81.0,77.6,86.8,,65.7,70.6,1,43,3.1,1,6,1,65.1,25,292,292,8,25,46,0,296,69,1.0,11.8
Juan Powell,97330,CB,COAST CAR,12,3,5.6,69.8,91.8,7.6,5.3,2,0,2,3.8,141,62.0,61.3,52.0,49.7,64.2,69.0,0,33,18.2,6,2,3,111.5,37,303,330,12,24,53,4,332,232,1.2,9.0
Ken Robinson,97341,S,UTSA,6,2,7.9,53.3,97.8,20.1,10.7,0,0,2,13.3,331,45.4,58.3,84.4,53.3,89.1,56.1,0,40,37.5,6,2,2,103.5,8,176,180,0,8,15,1,125,66,0.8,15.6
AJ Williams,97343,S,COAST CAR,11,2,3.0,64.3,96.5,26.3,16.9,0,0,1,7.1,141,75.2,71.2,83.2,53.7,65.0,46.5,1,24,26.3,5,0,0,48.8,9,249,258,6,12,14,0,77,63,0.3,8.6
Jakeen Harris,97351,S,N CAROLINA,11,3,15.5,52.9,98.2,34.3,18.2,0,0,2,11.8,245,56.5,59.6,86.2,54.4,63.9,60.1,0,50,16.7,4,1,0,84.4,9,327,333,3,17,17,0,156,58,0.5,17.3
Coco Azema,97353,S,NWESTERN,12,2,12.9,57.1,98.8,38.4,21.9,0,0,3,21.4,256,54.7,55.0,86.1,69.4,53.6,28.2,1,32,38.9,7,2,2,90.5,8,317,321,3,9,14,1,157,58,0.5,19.6
Sidney Porter,97369,S,KENNESAW,10,5,7.0,73.1,80.5,11.9,8.7,0,0,3,11.5,200,56.2,66.9,92.0,63.5,75.0,82.4,0,38,5.0,1,1,0,103.8,19,231,287,3,14,26,1,175,111,0.8,9.2
