player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Nick Roberts,52318,S,SMU,13,4,12.2,73.2,97.7,13.2,9.7,0,2,1,2.4,287,59.9,56.6,58.7,48.1,53.3,63.2,3,58,17.5,7,1,3,104.0,30,416,426,9,29,41,3,463,215,1.2,15.4
Bryce Dugan,52425,DI,OHIO,11,1,,,4.5,,,0,0,0,,259,60.3,69.6,83.7,60.7,78.9,53.0,1,,50.0,5,0,0,0.0,0,11,245,6,4,0,0,0,0,0.0,
Xavier Peters,52819,ED,FAU,11,0,9.5,100.0,11.3,4.0,4.0,0,0,0,0.0,165,49.1,50.5,27.1,62.2,49.6,35.8,0,15,33.3,1,0,1,118.8,2,8,71,0,2,2,0,27,8,3.4,13.5
Cole Pearce,52970,LB,BALL ST,11,4,6.2,63.6,87.6,26.0,16.5,0,1,1,4.5,117,64.6,76.3,86.3,83.7,73.7,81.8,1,27,10.5,2,1,0,59.1,14,390,445,8,13,22,0,121,74,0.3,8.6
DeShawn Pace,53549,LB,CINCINNATI,13,1,4.2,76.9,86.3,11.7,9.0,0,0,1,3.8,138,64.2,64.6,55.8,63.6,65.0,61.9,1,32,11.8,2,1,2,87.0,20,245,284,5,14,26,1,150,88,0.6,7.5
Ja'von Hicks,53569,S,CINCINNATI,13,6,10.2,50.0,99.8,28.7,14.4,1,1,4,13.3,138,80.4,77.2,60.9,60.0,68.8,65.3,3,33,20.6,7,3,2,56.7,15,454,455,7,21,30,3,138,32,0.3,9.2
Eric Phillips,53572,ED,CINCINNATI,13,1,,,0.3,,,0,1,0,,138,67.4,69.4,31.5,66.1,70.2,76.4,0,,16.7,1,0,4,0.0,0,1,319,6,4,0,0,0,0,0.0,
Ivan Pace Jr.,53587,LB,CINCINNATI,13,3,4.2,85.7,59.7,21.4,18.4,2,1,3,21.4,138,70.6,93.2,0.0,93.3,90.7,78.0,0,19,25.0,7,3,8,140.2,12,267,447,19,18,14,2,114,68,0.4,9.5
Carrington Valentine,53750,CB,KENTUCKY,12,3,13.6,55.4,98.2,9.8,5.4,2,3,9,13.8,202,70.0,66.0,51.9,61.4,48.0,64.0,1,63,12.8,5,6,5,94.5,36,375,382,12,31,65,4,502,207,1.4,13.9
Jaheim Thomas,54193,LB,CINCINNATI,13,6,5.3,60.0,67.8,21.7,13.0,0,0,0,0.0,138,51.9,74.7,20.8,84.1,80.6,69.9,0,20,0.0,0,0,2,76.3,6,139,205,3,5,10,0,58,25,0.4,9.7
Isaiah Norman,54967,S,MARSHALL,8,0,11.4,66.7,98.5,24.3,16.2,0,0,0,0.0,214,51.1,56.1,26.6,58.0,69.9,85.8,0,37,9.1,1,0,1,137.5,8,200,203,0,10,12,2,116,61,0.6,14.5
Aapri Washington,55013,CB,E CAROLINA,9,2,13.3,62.5,98.6,13.5,8.4,1,0,0,0.0,156,63.5,66.6,82.2,59.3,79.3,73.2,0,24,11.8,2,0,1,101.6,10,144,146,2,13,16,1,102,40,0.8,10.2
Tim Terry,55020,LB,AKRON,10,1,1.9,77.8,84.5,12.4,9.6,0,0,1,5.6,102,76.2,75.3,82.8,61.7,72.0,73.8,0,40,7.1,1,1,0,118.8,14,185,219,8,12,18,1,145,115,0.8,10.4
Isaiah King,55037,CB,BUFFALO,9,0,12.9,51.2,96.9,11.0,5.6,1,0,4,9.3,126,57.1,62.4,83.8,62.9,79.8,57.6,0,33,22.2,4,3,2,108.8,22,251,259,2,14,43,5,261,113,1.1,11.9
Devonni Reed,55046,S,S CAROLINA,10,1,6.3,90.5,96.6,8.0,7.2,0,0,1,4.8,289,43.3,43.8,83.9,54.2,45.8,57.5,0,78,20.0,4,1,1,134.6,19,170,176,3,15,21,1,302,198,2.0,15.9
Troy Brown,55050,LB,OLE MISS,13,8,5.1,76.9,91.0,8.6,6.6,0,1,2,5.1,226,64.2,72.0,0.0,68.1,78.8,83.0,0,46,5.6,2,2,3,108.7,30,273,300,15,26,39,1,318,166,1.2,10.6
Wilson Huber,55090,LB,CINCINNATI,13,5,4.1,82.4,73.6,14.9,12.3,0,0,1,5.9,138,60.1,64.2,86.9,71.5,61.2,74.6,0,29,15.0,3,1,1,135.8,14,218,296,9,12,17,2,122,92,0.6,8.7
Jordan Swann,55103,CB,JAMES MAD,11,3,17.2,43.6,98.8,18.3,8.0,0,0,4,10.3,197,69.9,69.4,86.7,79.3,53.8,58.2,2,90,8.3,2,1,2,67.3,17,320,324,9,19,39,2,310,148,1.0,18.2
Ian Swenson,55104,LB,UCONN,13,11,3.0,86.3,86.4,7.5,6.5,0,0,0,0.0,146,64.6,62.3,59.7,62.5,59.8,70.4,1,24,10.0,4,0,1,98.8,44,349,404,10,25,51,1,413,277,1.3,9.4
Dorian Hall,55168,S,FIU,11,0,12.2,68.4,97.8,13.0,8.9,0,0,2,10.5,166,70.1,61.0,0.0,57.8,52.2,52.7,2,34,15.4,2,2,4,50.7,13,179,183,2,11,19,0,142,89,0.8,10.9
Chris Bacon,55196,S,BOWL GREEN,13,5,12.4,66.7,97.6,22.8,15.2,0,1,1,3.3,122,62.4,66.1,28.3,63.5,74.9,66.2,2,41,15.2,7,1,2,107.4,20,488,500,8,34,30,4,273,45,0.6,13.7
Jaylon Jones,55197,CB,GA STATE,12,4,14.0,43.9,98.9,13.4,5.9,1,0,8,19.5,175,67.9,67.5,83.5,56.3,62.3,53.3,0,54,21.1,4,5,3,80.1,18,260,263,0,11,41,2,248,72,1.0,13.8
Jordan Strachan,55198,ED,S CAROLINA,2,0,,,18.9,,,0,0,0,,289,56.3,60.0,82.7,58.7,61.2,57.6,0,,100.0,1,0,0,0.0,0,7,37,1,0,0,0,0,0,0.0,
Zachary Ford,55353,S,TOLEDO,14,6,7.9,50.0,97.6,18.5,9.3,0,1,5,11.9,316,82.4,78.3,88.2,66.3,66.6,71.4,1,38,6.3,2,5,0,68.4,21,408,418,13,24,42,2,188,91,0.5,9.0
Nate Givhan,55355,ED,TOLEDO,11,0,5.0,100.0,7.8,12.0,12.0,1,0,0,0.0,316,69.0,68.1,61.5,65.7,66.5,60.5,0,5,50.0,1,0,1,87.5,1,14,179,6,1,1,0,5,0,0.4,5.0
Anthony Montalvo,55417,DI,UCF,14,1,,,2.3,,,0,0,0,,323,55.1,62.3,85.4,56.6,66.4,72.3,0,,50.0,2,0,0,0.0,0,8,344,2,1,0,0,0,0,0.0,
Coby Davis,55425,CB,WAKE,2,0,11.5,25.0,96.6,27.0,6.8,0,0,1,25.0,339,65.1,65.4,77.7,59.0,64.1,77.8,1,18,0.0,0,0,0,6.3,1,28,29,0,1,4,0,18,11,0.7,18.0
Troy Simon,55427,S,TOLEDO,4,0,11.3,50.0,97.9,21.5,10.8,0,1,1,25.0,316,46.6,46.9,79.3,60.0,49.2,58.8,0,42,0.0,0,1,0,134.4,2,46,47,0,1,4,1,49,16,1.1,24.5
Mike Allen,55430,ED,W KENTUCKY,14,1,5.0,100.0,0.5,1.0,1.0,1,0,0,0.0,346,60.4,64.1,55.3,66.1,60.2,73.1,0,10,16.7,1,0,1,108.3,1,1,182,3,4,1,0,10,5,10.0,10.0
Tyler Williams,55432,DI,WAKE,13,1,,,0.7,,,0,0,1,,339,71.8,80.8,46.5,80.7,73.9,49.0,0,,40.0,2,1,2,0.0,0,2,281,5,2,0,0,0,0,0.0,
DJ Taylor,55438,LB,BOWL GREEN,13,4,5.8,80.0,89.4,8.5,6.8,0,0,3,7.5,122,55.7,59.4,81.8,71.4,58.6,61.4,2,51,16.1,5,2,0,119.3,32,286,320,10,22,40,4,385,262,1.4,12.0
Chase Monroe,55439,LB,CHARLOTTE,12,2,6.2,66.7,92.9,29.2,19.4,0,0,0,0.0,136,50.5,55.8,38.2,71.8,59.6,43.0,0,18,23.5,4,0,1,79.4,6,184,198,6,11,9,0,47,26,0.3,7.8
Malik Hausman,55567,CB,HAWAII,13,2,10.9,56.1,98.0,9.8,5.5,0,1,5,7.6,180,65.1,61.4,90.9,61.0,45.0,59.1,3,42,11.1,4,4,3,70.6,37,386,394,7,30,66,3,405,149,1.1,10.9
Tony Wallace,55568,CB,UTSA,1,0,26.0,100.0,100.0,1.0,1.0,0,0,0,0.0,331,48.4,41.5,67.4,,60.0,74.8,0,48,0.0,0,0,0,118.8,1,1,1,0,1,1,0,48,22,48.0,48.0
Azizi Hearn,55569,CB,UCLA,13,8,8.8,68.1,95.9,11.8,8.0,1,0,9,19.1,324,68.8,68.6,50.7,56.7,72.2,83.2,0,45,2.8,1,7,6,106.9,32,402,419,6,27,47,2,382,146,1.0,11.9
Timarcus Davis,55574,CB,ARIZONA ST,7,2,13.1,62.1,98.4,6.9,4.3,0,0,2,6.9,110,50.1,50.8,0.0,56.2,70.9,57.6,2,58,20.0,4,1,4,79.8,18,127,129,1,14,29,1,301,69,2.4,16.7
Wylan Free,55596,S,GA SOUTHRN,12,2,10.7,61.8,96.7,16.0,9.9,0,0,4,11.8,174,64.1,68.6,54.7,72.5,75.3,88.3,0,36,8.0,2,4,1,118.4,21,357,369,6,21,34,3,289,117,0.9,13.8
Wesley McCormick,55609,CB,W VIRGINIA,10,0,13.1,54.3,100.0,8.6,4.7,0,1,3,8.6,343,53.3,54.2,2.2,,65.9,54.4,0,64,18.8,3,2,1,100.9,19,171,171,4,13,35,2,290,116,1.8,15.3
Cedrick Dort Jr.,55614,CB,WISCONSIN,12,1,10.9,60.7,100.0,15.5,9.4,0,1,5,17.9,349,72.0,72.3,87.4,,69.4,87.0,1,26,0.0,0,5,0,98.2,17,270,270,2,7,28,3,166,67,0.6,9.8
Anthony Johnson,55628,CB,VIRGINIA,10,4,13.6,51.7,98.7,11.6,6.0,1,0,12,20.0,335,84.4,82.5,52.2,68.2,72.9,73.4,2,25,2.9,1,9,5,53.3,31,381,386,7,29,60,0,318,118,0.9,10.3
Zack Sanders,55638,CB,OHIO,11,1,6.5,61.8,95.7,11.2,6.9,0,0,6,10.9,259,68.5,66.0,25.5,73.5,59.0,58.8,3,33,11.4,4,6,2,75.6,34,398,416,8,30,55,3,351,165,0.9,10.3
Tre Shaw,55648,CB,W KENTUCKY,9,3,16.1,47.1,93.2,14.9,7.0,0,1,3,17.6,346,62.7,59.0,3.6,41.0,60.1,59.8,1,47,21.4,3,3,1,93.8,8,124,133,0,8,17,2,154,37,1.3,19.3
Tariq Drake,55668,S,OHIO,12,4,14.0,57.6,100.0,24.8,14.3,1,1,4,12.1,259,67.8,64.1,89.4,,51.6,28.2,3,54,31.7,13,4,1,71.1,19,498,498,5,24,33,2,307,132,0.7,16.2
Justin Broiles,55678,S,OKLAHOMA,13,4,9.6,70.4,95.8,17.2,12.1,0,0,2,7.4,261,61.9,63.4,47.7,64.4,66.1,64.3,1,58,20.9,9,1,2,101.0,19,339,354,3,30,27,1,281,125,0.9,14.8
Kordell Rodgers,55713,CB,TEXAS ST,9,2,14.2,61.8,99.3,13.8,8.5,0,1,5,14.7,314,90.3,90.1,85.7,87.5,68.1,56.4,4,37,16.0,4,1,0,40.6,21,300,302,7,19,34,0,217,44,0.8,10.3
Orlando Lacey,55720,LB,TROY,1,0,2.0,100.0,100.0,2.0,2.0,0,0,0,0.0,318,49.4,45.7,64.7,,60.0,20.7,0,18,100.0,1,0,0,118.8,1,2,2,0,0,1,0,18,16,9.0,18.0
Grayson Cash,55727,S,UAB,13,6,11.6,66.7,99.0,30.9,20.6,0,2,4,22.2,321,82.4,76.1,18.0,62.4,65.7,76.8,3,60,7.4,2,3,2,90.3,12,386,390,6,19,18,2,152,59,0.4,12.7
Andre Grayson,55735,CB,UTAH ST,12,0,15.5,61.8,100.0,11.3,7.0,0,0,5,14.7,329,62.0,65.6,84.7,,76.7,77.0,0,62,12.5,2,3,1,144.9,21,259,259,4,14,34,4,436,164,1.8,20.8
Zahodri Jackson,55736,CB,N TEXAS,4,1,9.3,87.5,100.0,8.1,7.1,0,0,0,0.0,251,51.6,53.7,0.0,,66.8,58.6,0,48,12.5,1,0,1,158.3,7,58,58,0,6,8,2,176,115,3.1,25.1
Keyon Blankenbaker,55749,CB,TEXAS TECH,10,0,8.3,50.0,95.0,11.0,5.5,0,0,0,0.0,315,58.1,56.1,81.1,66.4,46.9,29.2,0,10,50.0,1,0,1,95.8,3,38,40,0,1,6,1,7,4,0.2,2.3
C.J. Coldon Jr.,55750,CB,OKLAHOMA,11,4,12.1,64.3,99.3,7.8,5.0,1,0,2,3.6,261,57.1,59.4,84.9,53.9,69.5,68.4,4,55,11.1,3,2,2,73.7,36,292,294,6,20,56,1,563,239,2.0,15.6
Jordyn Riley,55767,S,LA MONROE,9,1,5.8,66.7,92.0,8.6,5.8,0,0,0,0.0,209,54.6,55.5,78.3,56.4,58.0,29.8,0,14,40.0,2,0,0,78.8,8,69,75,1,2,12,0,61,26,0.9,7.6
Steven Jones Jr.,55785,CB,APP STATE,12,1,12.2,50.0,99.8,11.6,5.8,1,2,15,22.7,108,74.1,77.0,52.3,82.7,82.7,51.4,0,38,17.9,7,13,5,81.6,33,407,408,8,31,66,2,440,107,1.2,13.3
Jarques McClellion,55795,S,FLORIDA ST,9,1,14.5,25.0,94.9,69.0,17.3,0,0,0,0.0,167,38.3,45.9,80.6,56.2,64.9,75.1,0,5,20.0,1,0,2,79.2,1,74,78,0,3,4,1,5,0,0.1,5.0
Korey Hernandez,55796,CB,E MICHIGAN,9,2,14.6,60.0,100.0,10.3,6.2,0,0,4,26.7,160,67.8,68.0,83.2,,64.4,74.0,0,41,9.1,1,2,1,135.8,9,101,101,2,8,15,2,159,53,1.7,17.7
Jahmin Muse,55830,S,BUFFALO,12,7,6.5,50.0,93.1,38.5,19.3,0,0,1,5.0,126,75.1,77.0,88.6,78.6,72.7,66.3,1,49,14.3,4,1,0,63.8,10,403,433,9,17,20,1,116,112,0.3,11.6
Isaiah Lewis,55854,S,COLORADO,4,1,15.7,42.9,100.0,19.7,8.4,0,0,1,14.3,143,50.7,45.9,80.8,,40.9,39.6,1,22,12.5,1,1,0,19.6,3,60,60,0,6,7,0,36,12,0.6,12.0
Davondre Robinson,55861,S,CHARLOTTE,6,2,16.6,40.0,97.3,34.5,13.8,0,0,1,20.0,136,47.5,53.8,79.8,60.0,62.4,55.2,0,55,0.0,0,1,0,127.1,2,72,74,0,5,5,1,69,44,1.0,34.5
Blake Bogan,55868,S,E MICHIGAN,4,2,11.5,50.0,99.0,24.0,12.0,0,0,0,0.0,160,68.3,66.3,81.8,60.0,55.9,77.8,1,12,11.1,1,0,0,18.8,4,104,105,2,6,8,0,28,8,0.3,7.0
Cyrus Fagan,55895,S,NC STATE,13,4,9.6,58.8,99.6,22.2,13.1,0,0,7,20.6,248,81.7,78.3,88.2,57.0,64.4,79.7,3,39,10.5,4,6,1,60.7,20,467,469,8,30,34,2,218,86,0.5,10.9
William Poole,55911,CB,GEORGIA,1,0,,,100.0,,,0,0,0,,173,64.5,64.2,74.2,,59.8,,0,,,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
Latavious Brini,55915,S,ARKANSAS,13,3,9.6,65.4,92.3,23.1,15.1,0,0,1,3.8,111,67.8,69.2,90.9,73.6,67.3,72.9,1,45,7.1,2,0,4,112.0,17,433,469,4,23,26,3,206,143,0.5,12.1
Ameer Speed,55918,CB,MICH STATE,12,5,10.9,73.8,97.1,7.6,5.6,0,0,6,9.8,223,55.7,57.2,55.8,59.8,62.6,84.2,0,37,0.0,0,6,1,110.2,45,362,373,4,34,61,2,523,128,1.5,11.6
Devodric Bynum,55931,CB,UAB,13,2,9.0,62.2,98.8,11.0,6.9,0,2,10,22.2,321,79.6,80.5,8.2,90.9,80.5,67.3,0,53,13.3,4,9,3,89.6,28,319,323,8,24,45,1,305,162,1.0,10.9
Bennett Williams,55954,CB,OREGON,13,3,8.7,71.4,95.9,9.9,7.1,0,0,7,11.1,264,68.5,73.3,29.3,79.3,86.0,76.4,2,76,12.8,6,5,2,116.6,45,466,486,14,38,63,6,552,294,1.2,12.3
Bryant Fitzgerald,55961,S,INDIANA,11,2,6.9,68.4,93.9,11.9,8.1,0,0,1,2.6,190,50.2,56.8,86.5,55.3,65.5,65.8,1,26,16.7,6,1,1,85.5,26,325,346,5,28,38,1,261,160,0.8,10.0
Trey Creamer,55962,CB,CHARLOTTE,2,1,11.5,50.0,100.0,21.0,10.5,0,0,1,25.0,136,69.7,70.2,77.9,,67.4,80.8,0,7,0.0,0,0,0,56.3,2,46,46,1,3,4,0,11,0,0.3,5.5
Camron Harrell,55965,CB,SO MISS,13,1,10.3,69.2,87.2,11.7,8.1,0,0,1,3.8,296,60.4,61.8,42.5,66.2,64.0,51.0,2,42,22.2,4,1,2,78.2,18,224,257,6,13,26,1,235,119,1.1,13.1
Datrone Young,55969,CB,DUKE,12,2,16.1,56.5,100.0,11.2,6.3,1,0,7,11.3,154,55.4,56.0,12.9,,65.7,55.0,1,53,14.8,4,5,4,98.8,35,406,406,6,21,62,4,519,89,1.3,14.8
Gervarrius Owens,55987,S,HOUSTON,12,3,9.6,70.4,97.8,22.1,15.6,0,4,6,22.2,182,87.7,82.6,89.8,53.7,69.0,61.1,1,35,21.7,10,6,0,99.9,19,439,449,3,33,27,2,194,118,0.5,10.2
Tyrell Ajian,55995,S,KENTUCKY,12,2,11.3,50.0,99.0,44.8,22.4,1,0,4,33.3,202,73.2,71.7,40.2,81.8,63.9,58.2,0,14,23.5,4,4,1,88.5,6,283,286,6,11,12,1,49,16,0.2,8.2
Bralen Trahan,56012,S,LA LAFAYET,13,5,8.2,64.5,98.4,20.1,13.0,0,1,2,6.5,207,65.8,71.2,88.7,56.0,79.7,69.8,4,35,16.2,6,2,0,82.9,20,431,438,8,26,31,4,201,94,0.5,10.1
Kenny Bennett,56032,S,GA TECH,2,0,16.0,0.0,87.5,,7.0,0,0,1,100.0,176,68.8,55.7,0.0,57.2,,,0,,,0,1,1,39.6,0,7,8,0,0,1,0,0,0,0.0,
Xavier Cullens,56044,LB,MEMPHIS,13,10,4.5,77.8,84.0,13.4,10.4,1,1,3,8.3,218,90.3,83.6,17.4,70.9,79.4,64.8,3,27,18.6,8,3,3,80.9,28,388,462,13,25,36,2,263,191,0.7,9.4
Derrick Smith,56050,LB,W KENTUCKY,14,8,5.2,78.7,93.2,11.4,8.9,1,1,3,6.4,346,60.7,56.3,0.0,70.2,52.9,61.6,1,24,20.5,9,2,4,90.2,37,439,471,12,27,47,0,365,238,0.9,9.9
Jaylen Kelly-Powell,56057,S,AKRON,6,0,12.3,71.4,93.4,20.6,14.7,1,0,0,0.0,102,41.6,47.2,84.5,75.7,52.6,62.8,0,35,14.3,1,0,1,153.0,5,114,122,1,6,7,1,87,24,0.8,17.4
Hunter Reynolds,56060,S,UTAH ST,13,3,15.1,40.9,94.1,44.7,18.3,0,4,8,36.4,329,89.7,78.0,62.1,60.9,58.3,76.3,3,39,7.1,2,6,2,50.6,9,432,459,2,23,22,2,125,30,0.3,13.9
Cameron Ruiz,56131,CB,TEMPLE,12,1,10.2,72.2,99.1,8.5,6.1,0,0,1,5.6,306,66.9,67.5,83.2,78.9,57.8,78.0,0,19,0.0,0,1,1,110.4,13,115,116,4,7,18,1,128,82,1.2,9.8
