player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Pofele Ashlock,158166,WR,HAWAII,1,17,0,180,0,,0,,,0,0,,0,0,0,,48.8,0,0,0.0,0,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,9.0,0,47.1,33.3,1,3,33.3,4,4,1,12.3,48.2,0,19,0.0,0,52,8,98.1,51,79.3,17,33.3,1,75,8,1.0,9.4,1.47
Jalen Royals,163442,WR,UTAH ST,1,15,0,329,0,-1.5,2,100.0,,0,0,0.0,0,2,0,91.4,84.9,0,23,0.0,0,9,4,100.0,9,105.2,4,44.4,0,37,43,10.8,9.3,4.11,15.0,3,71.4,0.0,0,1,16.7,1,4,0,48.5,87.9,0,75,0.0,0,15,5,93.3,14,153.3,7,50.0,2,164,97,19.4,32.8,11.71
Tetairoa McMillan,158735,WR,ARIZONA,1,15,0,109,0,,0,,,0,0,,0,0,0,,46.3,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,12.5,0,50.0,100.0,1,1,0.0,0,1,0,82.7,74.9,0,12,0.0,0,6,1,100.0,6,68.8,2,33.3,0,12,0,0.0,12.0,2.0
Tanner Koziol,156895,TE,BALL ST,1,14,0,117,0,-1.0,0,100.0,,0,0,0.0,0,1,0,81.5,92.9,0,13,0.0,0,3,1,100.0,3,118.8,1,33.3,0,13,14,14.0,13.0,4.33,12.0,0,66.7,100.0,2,2,0.0,0,4,0,82.2,78.4,0,17,0.0,0,20,4,85.0,17,85.4,6,35.3,0,40,8,2.0,10.0,2.35
Tory Horton,128232,WR,COLO STATE,1,14,0,144,0,,0,,,0,0,,0,0,0,,51.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,14.5,0,75.0,100.0,1,1,0.0,0,2,1,83.8,78.4,0,36,0.0,0,12,6,91.7,11,142.2,8,72.7,1,73,13,2.2,12.2,6.64
Bryce Kirtz,97424,WR,NWESTERN,1,14,0,256,0,,0,,,0,0,,0,0,0,,51.0,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,12.0,0,100.0,,0,0,0.0,0,0,0,82.7,75.6,0,12,0.0,0,2,1,100.0,2,116.7,1,50.0,0,12,0,0.0,12.0,6.0
Tez Johnson,123709,WR,OREGON,1,14,0,264,0,-2.3,0,100.0,,0,0,0.0,0,2,0,90.0,93.4,0,9,0.0,0,4,3,100.0,4,86.1,3,75.0,0,14,21,7.0,4.7,3.5,10.3,1,75.0,,0,0,0.0,0,5,0,86.7,91.7,0,17,0.0,0,23,6,87.0,20,126.6,8,40.0,1,43,32,5.3,7.2,2.15
Javon Tracy,158028,WR,MIAMI OH,1,13,0,221,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,5.9,1,75.0,0.0,0,1,0.0,0,6,0,86.7,76.2,0,23,0.0,0,38,9,100.0,38,104.9,12,31.6,0,116,58,6.4,12.9,3.05
Cortez Braham,157366,WR,NEVADA,1,12,0,239,0,-1.0,1,100.0,,0,0,0.0,0,0,0,86.7,62.5,0,4,0.0,0,3,2,100.0,3,81.3,2,66.7,0,7,9,4.5,3.5,2.33,7.0,0,100.0,,0,0,0.0,0,1,0,83.3,66.2,0,7,0.0,0,4,1,100.0,4,95.8,1,25.0,0,7,0,0.0,7.0,1.75
Corey Rucker,121539,WR,ARK STATE,1,12,0,113,0,,0,,,0,0,,0,0,0,,47.9,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,9.5,0,0.0,,0,0,100.0,1,0,0,47.1,72.4,0,0,0.0,0,3,0,100.0,3,39.6,2,66.7,0,0,0,,,0.0
