player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Malachi Toney,200155,WR,MIAMI FL,1,16,0,220,0,-1.5,1,87.5,,0,0,0.0,0,3,0,94.5,91.3,0,12,0.0,0,10,7,100.0,10,96.9,8,80.0,0,58,74,10.6,8.3,5.8,4.4,3,80.0,,0,0,0.0,0,5,0,85.9,90.7,1,22,0.0,0,29,12,100.0,29,94.7,15,51.7,1,121,93,7.8,10.1,4.17
Camden Brown,157049,WR,GA SOUTHRN,1,16,0,174,0,-1.0,0,100.0,,0,0,0.0,0,2,0,86.7,68.4,0,17,0.0,0,8,2,100.0,8,118.8,2,25.0,0,27,29,14.5,13.5,3.38,11.5,0,50.0,0.0,0,1,0.0,0,1,0,82.2,82.2,0,10,0.0,0,7,1,85.7,6,64.6,2,33.3,0,10,12,12.0,10.0,1.67
TK King,157338,WR,NEW MEX ST,1,16,0,242,0,,0,,,0,0,,0,0,0,,50.5,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,,0,0,0.0,0,1,0,85.9,89.1,0,5,0.0,0,2,1,50.0,1,127.1,1,100.0,1,5,0,0.0,5.0,5.0
Danny Scudero,170781,WR,S JOSE ST,1,15,0,285,0,-3.3,1,66.7,,0,0,0.0,0,1,0,86.7,93.1,0,8,0.0,0,5,2,100.0,5,79.9,3,60.0,0,16,23,11.5,8.0,3.2,9.1,1,27.3,0.0,0,2,0.0,0,2,0,80.9,72.0,1,36,0.0,0,36,3,91.7,33,8.9,11,33.3,0,52,41,13.7,17.3,1.58
Corey Rucker,121539,WR,ARK STATE,1,15,0,113,0,,0,,,0,0,,0,0,0,,48.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,36.0,0,0.0,,0,0,100.0,1,0,0,41.6,62.6,0,0,0.0,0,7,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0
Shaleak Knotts,162798,WR,MARYLAND,1,15,0,215,0,-2.0,0,100.0,,0,0,0.0,0,1,0,81.5,73.1,0,6,0.0,0,6,1,100.0,6,91.7,1,16.7,0,6,8,8.0,6.0,1.0,29.3,0,0.0,0.0,0,1,,0,0,0,41.8,64.3,0,0,0.0,0,5,0,100.0,5,39.6,3,60.0,0,0,0,,,0.0
Jacquon Gibson,158762,WR,UMASS,1,14,0,216,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,24.0,0,0.0,,0,0,,0,0,0,47.1,77.9,0,0,0.0,0,8,0,100.0,8,39.6,1,12.5,0,0,0,,,0.0
Kwazi Gilmer,184979,WR,UCLA,1,14,0,324,0,-2.3,0,100.0,,0,0,0.0,0,1,0,90.0,56.0,0,6,0.0,0,7,3,100.0,7,87.5,3,42.9,0,15,22,7.3,5.0,2.14,9.5,0,100.0,,0,0,0.0,0,1,0,85.5,66.3,0,11,0.0,0,6,2,100.0,6,110.4,2,33.3,0,21,2,1.0,10.5,3.5
Nick Marsh,183541,WR,MICH STATE,1,14,0,223,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,55.5,0,3,0.0,0,4,1,100.0,4,79.2,1,25.0,0,3,3,3.0,3.0,0.75,,0,,,0,0,,0,0,0,61.0,63.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Sam Mbake,163638,WR,APP STATE,1,13,0,108,0,2.0,0,100.0,,0,0,0.0,0,0,0,81.5,52.9,0,9,0.0,0,6,1,100.0,6,104.2,1,16.7,0,9,7,7.0,9.0,1.5,6.9,0,80.0,100.0,1,1,11.1,1,4,0,38.6,66.3,0,17,0.0,0,33,8,100.0,33,125.0,10,30.3,1,60,13,1.6,7.5,1.82
Easton Messer,163051,WR,FAU,1,13,0,165,0,-4.7,2,83.3,,0,0,16.7,1,0,1,38.7,34.9,0,17,0.0,0,9,5,100.0,9,79.2,6,66.7,0,5,31,6.2,1.0,0.56,7.0,0,81.8,66.7,2,3,10.0,1,3,1,42.8,54.6,0,26,0.0,0,38,9,86.8,33,92.8,11,33.3,0,69,31,3.4,7.7,2.09
Antonio Williams,156241,WR,CLEMSON,1,13,0,140,0,-3.5,2,100.0,,0,0,0.0,0,0,0,86.7,57.5,0,4,0.0,0,5,2,80.0,4,81.3,2,50.0,0,7,14,7.0,3.5,1.75,11.0,2,53.8,50.0,2,4,0.0,0,2,0,85.5,72.9,0,26,0.0,0,44,7,86.4,38,68.1,13,34.2,0,66,26,3.7,9.4,1.74
Jalil Farooq,144623,WR,MARYLAND,1,13,0,215,0,-3.0,1,66.7,,0,0,33.3,1,0,0,12.9,36.8,0,3,0.0,0,7,2,100.0,7,70.1,3,42.9,0,3,8,4.0,1.5,0.43,6.7,2,76.9,100.0,1,1,9.1,1,6,0,61.3,72.5,0,24,1.7,1,60,10,98.3,59,141.0,13,22.0,2,110,62,6.2,11.0,1.86
Isaiah Sategna III,163642,WR,OKLAHOMA,1,13,0,261,0,-1.7,1,100.0,,0,0,0.0,0,1,0,90.0,59.1,0,5,0.0,0,5,3,100.0,5,79.2,3,60.0,0,7,12,4.0,2.3,1.4,13.6,0,75.0,100.0,1,1,14.3,1,3,0,58.6,70.2,0,58,0.0,0,34,6,94.1,32,156.3,8,25.0,1,104,31,5.2,17.3,3.25
Jacob De Jesus,174068,WR,CAL,1,13,0,130,0,-2.8,0,83.3,,0,0,16.7,1,1,0,38.7,56.5,0,8,0.0,0,12,5,91.7,11,121.5,6,54.5,1,22,37,7.4,4.4,2.0,2.1,0,88.9,,0,0,11.1,1,3,0,61.5,64.3,0,14,0.0,0,26,8,88.5,23,130.6,9,39.1,1,58,37,4.6,7.3,2.52
Jordan Shipp,183338,WR,N CAROLINA,1,13,0,245,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,55.4,0,7,0.0,0,4,1,100.0,4,95.8,1,25.0,0,7,10,10.0,7.0,1.75,6.3,1,75.0,100.0,1,1,0.0,0,4,0,83.3,68.3,0,13,0.0,0,26,6,92.3,24,92.2,8,33.3,0,53,36,6.0,8.8,2.21
Hayden Eligon II,183694,WR,NWESTERN,1,13,0,256,0,,0,,,0,0,,0,0,0,,49.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,21.0,0,100.0,,0,0,0.0,0,1,0,81.5,87.8,0,13,0.0,0,5,1,100.0,5,158.3,1,20.0,1,13,0,0.0,13.0,2.6
Omarion Miller,171901,WR,COLORADO,1,13,0,143,0,-0.5,1,100.0,,0,0,0.0,0,1,0,86.7,93.7,0,38,0.0,0,4,2,75.0,3,118.8,2,66.7,0,41,42,21.0,20.5,13.67,21.0,0,0.0,,0,0,,0,0,0,53.7,70.2,0,0,0.0,0,4,0,75.0,3,39.6,1,33.3,0,0,0,,,0.0
Sawyer Racanelli,131910,WR,WAKE,1,12,0,339,0,,0,,,0,0,,0,0,0,,50.4,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,12.8,1,55.6,,0,0,28.6,2,5,0,22.4,75.5,1,22,0.0,0,28,5,89.3,25,88.9,9,36.0,1,93,29,5.8,18.6,3.72
Terrance Carter Jr.,156742,TE,TEXAS TECH,1,12,0,315,0,-1.3,4,83.3,,0,0,0.0,0,3,0,92.6,99.9,0,27,14.3,1,7,5,85.7,6,99.3,6,100.0,0,47,55,11.0,9.4,7.83,1.8,0,100.0,,0,0,0.0,0,2,0,83.8,84.3,0,11,0.0,0,17,4,100.0,17,102.1,4,23.5,0,34,27,6.8,8.5,2.0
Marcus Sanders Jr.,158361,WR,GA SOUTHRN,1,12,0,174,0,-0.7,0,100.0,,0,0,0.0,0,1,0,90.0,70.4,0,11,0.0,0,8,3,100.0,8,102.8,3,37.5,0,26,28,9.3,8.7,3.25,9.0,0,100.0,,0,0,0.0,0,1,0,80.9,68.4,0,27,0.0,0,7,1,100.0,7,118.8,1,14.3,0,27,18,18.0,27.0,3.86
Grady O'Neill,170328,WR,SM HOUSTON,1,12,0,281,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,55.9,0,-2,0.0,0,3,1,100.0,3,79.2,1,33.3,0,-2,2,2.0,-2.0,-0.67,8.7,0,66.7,,0,0,0.0,0,5,0,81.5,71.7,0,15,0.0,0,35,8,97.1,34,109.7,12,35.3,1,70,8,1.0,8.8,2.06
Amare Thomas,173349,WR,HOUSTON,1,12,0,182,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,59.8,0,0,0.0,0,2,1,100.0,2,79.2,1,50.0,0,0,1,1.0,0.0,0.0,7.8,1,72.7,,0,0,0.0,0,5,0,83.8,80.0,0,27,0.0,0,28,8,96.4,27,127.1,11,40.7,1,90,29,3.6,11.3,3.33
Kris Hutson,131713,WR,ARIZONA,1,11,0,109,0,,0,,,0,0,,0,0,0,,48.0,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,1,0,49.5,63.6,0,11,0.0,0,10,1,100.0,10,112.5,1,10.0,0,11,7,7.0,11.0,1.1
Chris Brazzell II,158409,WR,TENNESSEE,1,11,0,307,0,,0,,,0,0,,0,0,0,,47.3,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,79.3,61.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Nic Trujillo,175742,WR,LA MONROE,1,11,0,209,0,,0,,,0,0,,0,0,0,,48.0,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,30.0,0,100.0,,0,0,0.0,0,1,0,49.8,80.7,0,25,0.0,0,3,1,100.0,3,158.3,1,33.3,1,25,0,0.0,25.0,8.33
Anthony Brown-Stephens,175138,WR,TULANE,1,11,0,319,0,,0,,,0,0,,0,0,0,,49.2,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,4.7,1,100.0,,0,0,0.0,0,2,1,82.2,59.2,0,19,0.0,0,7,3,85.7,6,113.9,3,50.0,0,34,20,6.7,11.3,5.67
Tay Lanier,78216,WR,COLO STATE,1,11,0,144,0,-1.5,1,100.0,,0,0,0.0,0,1,0,91.4,71.5,0,8,0.0,0,9,4,100.0,9,87.5,4,44.4,0,20,26,6.5,5.0,2.22,,0,,,0,0,,0,0,0,47.5,63.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Cooper Barkate,159333,WR,DUKE,1,11,0,154,0,-2.3,0,100.0,,0,0,0.0,0,0,0,90.0,57.1,0,7,0.0,0,7,3,100.0,7,84.7,3,42.9,0,13,20,6.7,4.3,1.86,1.3,0,100.0,,0,0,0.0,0,1,0,80.9,60.0,0,11,0.0,0,8,3,100.0,8,98.6,3,37.5,0,23,19,6.3,7.7,2.88
Nitro Tuggle,184580,WR,PURDUE,1,11,0,273,0,,0,,,0,0,,0,0,0,,46.7,0,0,0.0,0,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0,11.3,0,66.7,,0,0,33.3,1,2,0,56.4,66.9,0,20,0.0,0,7,2,100.0,7,109.7,3,42.9,0,39,9,4.5,19.5,5.57
Devin Voisin,97427,WR,S ALABAMA,1,11,0,288,0,-4.7,0,100.0,,0,0,0.0,0,1,0,90.0,71.3,0,11,0.0,0,9,3,88.9,8,91.7,3,37.5,0,18,32,10.7,6.0,2.25,11.5,0,50.0,,0,0,50.0,1,1,0,34.2,53.0,0,10,0.0,0,18,1,77.8,14,64.6,2,14.3,0,10,0,0.0,10.0,0.71
Elijah Metcalf,145307,WR,SO MISS,1,11,0,296,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,59.6,0,3,0.0,0,2,1,100.0,2,79.2,1,50.0,0,3,4,4.0,3.0,1.5,14.8,0,54.5,50.0,1,2,0.0,0,2,0,81.5,61.8,1,26,0.0,0,48,6,79.2,38,33.1,11,28.9,0,62,7,1.2,10.3,1.63
Cam Pickett,163093,WR,KANSAS,1,11,0,198,0,-1.0,1,100.0,,0,0,0.0,0,1,0,91.4,75.1,0,25,0.0,0,4,4,100.0,4,90.6,4,100.0,0,23,27,6.8,5.8,5.75,7.3,0,40.0,100.0,1,1,33.3,2,1,0,24.6,46.8,2,8,0.0,0,21,4,95.2,20,8.3,10,50.0,0,6,4,1.0,1.5,0.3
Brenen Thompson,163865,WR,MISS STATE,1,11,0,227,0,,0,,,0,0,,0,0,0,,49.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,28.5,1,25.0,0.0,0,1,50.0,1,1,0,45.0,68.3,0,12,0.0,0,10,1,100.0,10,39.6,4,40.0,0,12,10,10.0,12.0,1.2
Nyck Harbor,175923,WR,S CAROLINA,1,11,0,289,0,,0,,,0,0,,0,0,0,,49.2,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,33.0,0,0.0,,0,0,,0,0,0,79.3,67.7,0,0,0.0,0,8,0,100.0,8,39.6,1,12.5,0,0,0,,,0.0
Ashtyn Hawkins,147222,WR,BAYLOR,1,10,0,118,0,,0,,,0,0,,0,0,0,,46.9,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,74.9,52.0,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Harold Mack,198380,WR,E MICHIGAN,1,10,0,160,0,,0,,,0,0,,0,0,0,,54.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,7.1,2,50.0,50.0,1,2,28.6,2,2,0,27.6,64.5,2,17,0.0,0,32,5,90.6,29,30.8,10,34.5,0,64,24,4.8,12.8,2.21
Griffin Wilde,177231,WR,NWESTERN,1,10,0,256,0,-3.0,0,100.0,,0,0,0.0,0,0,0,86.7,62.7,0,4,0.0,0,2,2,100.0,2,79.2,2,100.0,0,3,9,4.5,1.5,1.5,6.8,0,25.0,50.0,1,2,50.0,1,1,0,22.3,49.2,0,5,0.0,0,18,1,88.9,16,39.6,4,25.0,0,5,0,0.0,5.0,0.31
Kenny Odom,164032,WR,UTEP,1,10,0,330,0,-2.0,0,100.0,,0,0,0.0,0,0,0,90.0,62.5,0,9,0.0,0,4,3,100.0,4,79.2,3,75.0,0,6,12,4.0,2.0,1.5,24.2,0,60.0,,0,0,0.0,0,1,0,82.7,58.0,1,49,0.0,0,26,3,92.3,24,102.9,5,20.8,1,61,12,4.0,20.3,2.54
Tony Freeman,184219,WR,WASH STATE,1,10,0,341,0,-4.0,0,100.0,,0,0,0.0,0,1,0,81.5,95.7,0,12,0.0,0,1,1,100.0,1,116.7,1,100.0,0,12,16,16.0,12.0,12.0,6.8,1,70.0,100.0,1,1,0.0,0,5,0,80.9,81.3,0,18,0.0,0,21,7,100.0,21,95.4,10,47.6,0,84,52,7.4,12.0,4.0
Trell Harris,163133,WR,VIRGINIA,1,10,0,335,0,-2.0,0,100.0,100.0,1,1,0.0,0,0,0,86.7,53.7,0,-1,0.0,0,7,2,100.0,7,79.2,2,28.6,0,-3,1,0.5,-1.5,-0.43,17.5,0,50.0,50.0,1,2,0.0,0,0,0,80.9,68.2,0,-2,0.0,0,6,1,100.0,6,56.3,2,33.3,0,-2,1,1.0,-2.0,-0.33
Cam Coleman,184398,WR,AUBURN,1,10,0,115,0,-4.0,1,100.0,,0,0,0.0,0,0,1,81.5,21.2,0,7,0.0,0,3,1,100.0,3,95.8,1,33.3,0,7,11,11.0,7.0,2.33,22.5,0,50.0,,0,0,0.0,0,1,0,82.7,53.5,0,11,0.0,0,14,1,92.9,13,66.7,2,15.4,0,11,0,0.0,11.0,0.85
Mike Matthews,184887,WR,TENNESSEE,1,10,0,307,0,,0,,,0,0,,0,0,0,,47.3,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,41.2,55.5,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Langston Lewis,158597,WR,C MICHIGAN,1,10,0,134,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,10.3,0,50.0,,0,0,0.0,0,0,0,80.1,61.5,1,5,0.0,0,17,2,94.1,16,16.7,4,25.0,0,9,3,1.5,4.5,0.56
Chase Hendricks,171348,WR,OHIO,1,10,0,259,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,22.2,0,66.7,,0,0,0.0,0,4,0,47.1,74.2,0,41,0.0,0,26,4,88.5,23,149.3,6,26.1,1,82,6,1.5,20.5,3.57
Ted Hurst,187922,WR,GA STATE,1,10,0,175,0,,0,,,0,0,,0,0,0,,53.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,80.9,80.8,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Kaleb Webb,157616,WR,MARYLAND,1,10,0,215,0,,0,,,0,0,,0,0,0,,51.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,53.7,72.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Jordan Hudson,157298,WR,SMU,1,10,0,287,0,-2.8,0,60.0,,0,0,0.0,0,0,0,90.0,70.7,0,8,0.0,0,9,3,100.0,9,64.6,5,55.6,0,15,24,8.0,5.0,1.67,2.0,0,60.0,100.0,1,1,0.0,0,1,0,80.1,63.0,0,20,0.0,0,13,3,100.0,13,117.5,5,38.5,1,31,17,5.7,10.3,2.38
Myles Butler,150199,WR,MIDDLE TN,1,10,0,224,0,-3.0,0,0.0,,0,0,,0,0,0,,51.1,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,6.5,0,80.0,50.0,1,2,0.0,0,3,1,85.9,63.3,0,25,0.0,0,35,8,94.3,33,95.4,10,30.3,0,69,11,1.4,8.6,2.09
Aaron Turner,147371,WR,RICE,1,10,0,275,0,-4.0,7,100.0,,0,0,0.0,0,3,0,94.5,99.9,0,55,0.0,0,8,6,87.5,7,118.8,6,85.7,0,88,112,18.7,14.7,12.57,7.7,4,50.0,,0,0,0.0,0,2,0,77.5,70.6,0,11,0.0,0,17,3,94.1,16,60.4,6,37.5,0,24,28,9.3,8.0,1.5
Trech Kekahuna,175527,WR,WISCONSIN,1,9,0,349,0,-2.5,0,75.0,,0,0,25.0,1,0,0,22.1,40.0,0,4,0.0,0,6,3,100.0,6,77.1,4,66.7,0,4,11,3.7,1.3,0.67,7.8,0,33.3,0.0,0,1,33.3,1,0,0,33.4,47.1,0,0,0.0,0,19,2,100.0,19,42.4,6,31.6,0,0,5,2.5,0.0,0.0
John Michael Gyllenborg,150698,TE,WYOMING,1,9,0,351,0,,0,,,0,0,,0,0,0,,50.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,7.4,0,57.1,100.0,1,1,0.0,0,2,0,80.9,64.2,0,7,0.0,0,27,4,88.9,24,62.2,7,29.2,0,21,8,2.0,5.3,0.88
Donovan Brown,158293,WR,S DIEGO ST,1,9,0,284,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,76.3,69.4,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Chris Reed,158502,WR,SM HOUSTON,1,9,0,281,0,,0,,,0,0,,0,0,0,,52.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,76.3,63.5,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Malik McClain,143886,WR,ARIZONA ST,1,9,0,110,0,,0,,,0,0,,0,0,0,,51.5,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,10.0,0,0.0,,0,0,,0,0,0,27.6,60.4,1,0,0.0,0,5,0,100.0,5,0.0,1,20.0,0,0,0,,,0.0
Ethan Davis,174722,TE,TENNESSEE,1,9,0,307,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,54.9,0,5,28.6,2,7,1,71.4,5,87.5,1,20.0,0,5,7,7.0,5.0,1.0,9.2,2,66.7,50.0,1,2,0.0,0,3,0,82.2,77.7,0,20,0.0,0,21,4,95.2,20,98.6,6,30.0,0,59,31,7.8,14.8,2.95
DJ Epps,163572,WR,TROY,1,9,0,318,0,-2.3,2,100.0,,0,0,0.0,0,0,0,90.0,74.3,0,9,0.0,0,7,3,100.0,7,95.8,3,42.9,0,21,28,9.3,7.0,3.0,,0,,,0,0,,0,0,0,77.5,57.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
T.J. Moore,189369,WR,CLEMSON,1,9,0,140,0,,0,,,0,0,,0,0,0,,48.2,0,0,0.0,0,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,13.0,0,100.0,,0,0,0.0,0,1,0,67.5,77.1,0,25,0.0,0,4,1,100.0,4,118.8,1,25.0,0,25,12,12.0,25.0,6.25
Lewis Bond,143817,WR,BOSTON COL,1,9,0,121,0,-3.0,1,100.0,,0,0,0.0,0,0,0,81.5,60.0,0,3,0.0,0,2,1,100.0,2,79.2,1,50.0,0,3,6,6.0,3.0,1.5,12.0,1,85.7,100.0,2,2,0.0,0,5,0,82.2,88.6,0,23,0.0,0,14,6,92.9,13,114.9,7,53.8,0,81,10,1.7,13.5,6.23
Trent Walker,146340,WR,OREGON ST,1,9,0,265,0,,0,,,0,0,,0,0,0,,48.8,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,14.7,1,71.4,33.3,1,3,0.0,0,3,0,80.1,59.6,0,18,0.0,0,34,5,94.1,32,84.2,7,21.9,0,38,7,1.4,7.6,1.19
Donovan Hamilton,190904,WR,BALL ST,1,9,0,117,0,,0,,,0,0,,0,0,0,,50.5,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,74.9,57.6,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Josh Cameron,144513,WR,BAYLOR,1,9,0,118,0,-1.0,0,0.0,,0,0,,0,0,0,,46.9,0,0,0.0,0,7,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0,,0,,,0,0,,0,0,0,49.8,60.5,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Kam Perry,156397,WR,MIAMI OH,1,9,0,221,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,26.0,0,33.3,,0,0,0.0,0,1,0,74.9,68.4,0,55,0.0,0,8,1,87.5,7,121.5,3,42.9,1,55,16,16.0,55.0,7.86
Cayden Lee,172521,WR,OLE MISS,1,9,0,226,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,9.6,0,85.7,,0,0,0.0,0,4,0,81.5,74.1,0,21,0.0,0,23,6,87.0,20,107.7,7,35.0,0,69,18,3.0,11.5,3.45
Chris Dawn Jr.,172326,WR,TEXAS ST,1,9,0,314,0,1.0,1,100.0,,0,0,0.0,0,1,0,81.5,89.0,0,18,0.0,0,7,1,100.0,7,118.8,1,14.3,0,18,17,17.0,18.0,2.57,15.0,1,80.0,,0,0,0.0,0,4,0,83.8,83.8,0,28,0.0,0,11,4,100.0,11,118.8,5,45.5,0,77,41,10.3,19.3,7.0
Raphael Williams Jr.,149997,WR,PITTSBURGH,1,9,0,268,0,,0,,,0,0,,0,0,0,,47.8,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,13.1,0,42.9,0.0,0,1,40.0,2,1,0,33.4,48.9,1,9,0.0,0,27,3,92.6,25,13.1,7,28.0,0,25,2,0.7,8.3,1.0
Gavin Freeman,158078,WR,OKLA STATE,1,9,0,262,0,-3.0,2,100.0,,0,0,0.0,0,1,1,90.0,85.4,0,12,0.0,0,3,3,100.0,3,98.6,3,100.0,0,23,32,10.7,7.7,7.67,2.0,2,66.7,,0,0,33.3,2,2,1,29.7,43.5,0,12,0.0,0,24,4,95.8,23,80.6,6,26.1,0,33,32,8.0,8.3,1.43
Jaren Kanak,158070,TE,OKLAHOMA,1,9,0,261,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,56.5,0,1,40.0,2,5,1,60.0,3,79.2,1,33.3,0,1,4,4.0,1.0,0.33,10.3,0,25.0,0.0,0,1,0.0,0,1,0,81.5,65.9,1,17,0.0,0,16,1,87.5,14,5.2,4,28.6,0,17,15,15.0,17.0,1.21
