player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Anthony Smith,122885,WR,E CAROLINA,1,15,0,156,0,-1.6,2,100.0,,0,0,0.0,0,2,0,92.6,89.9,0,27,0.0,0,12,5,100.0,12,114.2,5,41.7,0,57,65,13.0,11.4,4.75,6.8,2,100.0,,0,0,0.0,0,2,0,85.1,82.3,0,31,0.0,0,7,4,100.0,7,118.8,4,57.1,0,75,48,12.0,18.8,10.71
Ted Hurst,187922,WR,GA STATE,1,15,0,175,0,-3.5,0,100.0,,0,0,0.0,0,1,0,86.7,86.1,0,13,0.0,0,3,2,100.0,3,100.0,2,66.7,0,16,23,11.5,8.0,5.33,14.0,1,100.0,100.0,1,1,0.0,0,1,0,82.7,84.4,0,16,0.0,0,2,1,100.0,2,158.3,1,50.0,1,16,2,2.0,16.0,8.0
Trent Walker,146340,WR,OREGON ST,1,15,0,265,0,,0,,,0,0,,0,0,0,,52.4,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,1,0,80.1,62.3,0,11,0.0,0,10,2,100.0,10,102.1,2,20.0,0,17,9,4.5,8.5,1.7
Easton Messer,163051,WR,FAU,1,14,0,165,0,0.3,0,66.7,,0,0,0.0,0,1,0,86.7,74.4,0,4,0.0,0,6,2,100.0,6,70.1,3,50.0,0,4,7,3.5,2.0,0.67,7.9,2,76.9,,0,0,0.0,0,5,0,86.3,72.5,1,23,0.0,0,51,10,98.0,50,88.6,13,26.0,1,90,41,4.1,9.0,1.8
Beau Sparks,173021,WR,TEXAS ST,1,14,0,314,0,-1.8,0,75.0,,0,0,0.0,0,0,0,90.0,70.9,0,8,0.0,0,8,3,87.5,7,77.1,4,57.1,0,9,15,5.0,3.0,1.29,8.6,0,66.7,0.0,0,1,0.0,0,2,1,85.9,57.2,0,13,0.0,0,16,6,87.5,14,79.4,9,64.3,0,47,19,3.2,7.8,3.36
Jaden Barnes,173738,WR,APP STATE,1,13,0,108,0,-2.7,4,100.0,,0,0,0.0,0,2,0,90.0,99.9,0,12,0.0,0,5,3,100.0,5,102.8,3,60.0,0,26,34,11.3,8.7,5.2,5.2,4,88.9,100.0,1,1,0.0,0,4,0,70.9,81.8,0,42,0.0,0,34,8,94.1,32,118.8,9,28.1,0,115,75,9.4,14.4,3.59
Ryan Davis,97321,WR,UTAH,1,13,0,328,0,,0,,,0,0,,0,0,0,,47.4,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,5.4,0,80.0,,0,0,11.1,1,2,0,71.1,63.4,0,15,0.0,0,21,8,90.5,19,90.4,10,52.6,0,57,12,1.5,7.1,3.0
Le'Meke Brockington,144969,WR,MINNESOTA,1,12,0,225,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,8.7,0,66.7,,0,0,0.0,0,2,0,80.1,73.4,0,14,0.0,0,6,2,83.3,5,89.6,3,60.0,0,23,3,1.5,11.5,4.6
Braylon Staley,184893,WR,TENNESSEE,1,12,0,307,0,-1.3,0,100.0,,0,0,0.0,0,0,0,90.0,60.2,0,6,0.0,0,5,3,100.0,5,80.6,3,60.0,0,10,14,4.7,3.3,2.0,6.3,1,75.0,,0,0,0.0,0,5,0,82.2,71.2,1,32,0.0,0,35,9,94.3,33,91.3,12,36.4,1,97,50,5.6,10.8,2.94
Skyler Bell,145163,WR,UCONN,1,12,0,146,0,-2.0,1,66.7,,0,0,0.0,0,1,0,86.7,82.2,0,12,0.0,0,4,2,100.0,4,77.1,3,75.0,0,14,19,9.5,7.0,3.5,7.5,0,50.0,,0,0,0.0,0,1,0,67.5,75.2,0,16,0.0,0,9,1,100.0,9,77.1,2,22.2,0,16,0,0.0,16.0,1.78
