player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Rashee Rice,97605,WR,SMU,1,19,0,287,0,,0,,,0,0,,0,0,0,,49.9,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,19.3,0,100.0,100.0,1,1,0.0,0,2,0,86.3,88.2,0,34,0.0,0,8,3,87.5,7,118.8,3,42.9,0,63,5,1.7,21.0,9.0
Tyrin Smith,145487,WR,UTEP,1,17,0,330,0,,0,,,0,0,,0,0,0,,49.3,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,15.4,0,42.9,0.0,0,1,14.3,1,2,1,51.7,52.0,2,74,0.0,0,43,6,97.7,42,38.1,14,33.3,0,134,55,9.2,22.3,3.19
Will Sheppard,124360,WR,VANDERBILT,1,15,0,333,0,,0,,,0,0,,0,0,0,,52.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,83.3,91.8,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0
Luke McCaffrey,101634,WR,RICE,1,15,0,275,0,,0,,,0,0,,0,0,0,,50.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,8.3,0,60.0,,0,0,14.3,1,3,0,71.9,72.5,1,21,0.0,0,33,6,87.9,29,71.3,10,34.5,1,61,18,3.0,10.2,2.1
Cam Camper,156414,WR,INDIANA,1,15,0,190,0,,0,,,0,0,,0,0,0,,46.2,0,0,0.0,0,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0,12.0,0,100.0,,0,0,0.0,0,1,0,51.7,63.5,0,15,0.0,0,8,1,87.5,7,118.8,1,14.3,0,15,3,3.0,15.0,2.14
Jamari Thrash,97399,WR,GA STATE,1,15,0,175,0,-1.0,0,100.0,,0,0,0.0,0,0,0,90.0,58.5,0,6,0.0,0,6,3,100.0,6,86.1,3,50.0,0,14,17,5.7,4.7,2.33,,0,,,0,0,,0,0,0,71.9,76.1,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0
Justin Marshall,61394,WR,BUFFALO,1,15,0,126,0,,0,,,0,0,,0,0,0,,49.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,8.0,0,50.0,,0,0,0.0,0,1,0,41.2,65.3,0,17,0.0,0,4,1,100.0,4,79.2,2,50.0,0,17,12,12.0,17.0,4.25
Zay Flowers,97268,WR,BOSTON COL,1,14,0,121,0,-4.0,0,100.0,,0,0,0.0,0,2,0,91.4,92.1,0,9,0.0,0,9,4,100.0,9,84.4,4,44.4,0,17,33,8.3,4.3,1.89,8.3,0,50.0,,0,0,20.0,1,2,0,52.2,76.5,0,10,0.0,0,21,4,95.2,20,56.3,8,40.0,0,18,25,6.3,4.5,0.9
Ashtyn Hawkins,147222,WR,TEXAS ST,1,14,0,314,0,-4.8,0,100.0,,0,0,0.0,0,0,0,91.4,57.2,0,6,0.0,0,10,4,100.0,10,79.2,4,40.0,0,11,30,7.5,2.8,1.1,3.1,3,92.9,,0,0,0.0,0,6,0,90.0,86.4,0,29,0.0,0,38,13,100.0,38,124.4,14,36.8,1,114,74,5.7,8.8,3.0
Charlie Jones,55038,WR,PURDUE,1,14,0,273,0,-0.5,0,100.0,,0,0,0.0,0,0,0,86.7,54.3,0,6,0.0,0,7,2,100.0,7,81.3,2,28.6,0,7,8,4.0,3.5,1.0,5.0,0,100.0,,0,0,0.0,0,1,0,86.3,72.4,0,16,0.0,0,6,2,100.0,6,102.1,2,33.3,0,17,7,3.5,8.5,2.83
Grant DuBose,111276,WR,CHARLOTTE,1,13,0,136,0,,0,,,0,0,,0,0,0,,46.5,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,5.0,0,75.0,,0,0,0.0,0,1,0,82.2,72.0,0,12,0.0,0,9,3,100.0,9,90.6,4,44.4,0,25,10,3.3,8.3,2.78
Xavier Weaver,101130,WR,USF,1,13,0,327,0,-0.5,0,100.0,,0,0,0.0,0,1,1,86.7,38.1,0,14,0.0,0,5,2,100.0,5,102.1,2,40.0,0,17,18,9.0,8.5,3.4,4.5,0,100.0,,0,0,0.0,0,0,0,53.7,70.1,0,9,0.0,0,5,2,100.0,5,97.9,2,40.0,0,15,6,3.0,7.5,3.0
Zakhari Franklin,97620,WR,UTSA,1,12,0,331,0,-1.0,0,0.0,,0,0,100.0,1,0,0,0.0,26.1,1,0,0.0,0,3,0,100.0,3,0.0,2,66.7,0,0,0,,,0.0,5.6,0,60.0,0.0,0,1,0.0,0,2,0,58.6,68.0,1,24,0.0,0,10,3,100.0,10,44.2,5,50.0,0,38,13,4.3,12.7,3.8
Dontayvion Wicks,99711,WR,VIRGINIA,1,12,0,335,0,,0,,,0,0,,0,0,0,,53.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,29.3,55.7,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Quian Williams,61237,WR,BUFFALO,1,12,0,126,0,,0,,,0,0,,0,0,0,,49.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,7.0,0,100.0,,0,0,0.0,0,1,0,79.3,67.7,0,7,0.0,0,3,1,100.0,3,95.8,1,33.3,0,7,0,0.0,7.0,2.33
Mario Williams,144620,WR,USC,1,12,0,326,0,-2.2,1,60.0,,0,0,25.0,1,1,0,22.1,67.2,0,13,0.0,0,10,3,100.0,10,69.6,5,50.0,0,21,28,9.3,7.0,2.1,11.3,1,55.6,0.0,0,1,16.7,1,4,0,20.6,60.4,0,32,0.0,0,32,5,93.8,30,80.3,9,30.0,0,69,23,4.6,13.8,2.3
Keytaon Thompson,60457,WR,VIRGINIA,1,12,0,335,0,-1.7,1,100.0,,0,0,0.0,0,1,0,90.0,98.6,0,19,0.0,0,3,3,100.0,3,112.5,3,100.0,0,33,38,12.7,11.0,11.0,8.3,3,77.8,75.0,3,4,22.2,2,4,0,28.1,70.6,0,45,0.0,0,35,7,91.4,32,114.8,9,28.1,0,104,43,6.1,14.9,3.25
Adonicas Sanders,62988,WR,TEMPLE,1,12,0,306,0,-4.5,2,100.0,,0,0,0.0,0,1,0,86.7,91.5,0,23,0.0,0,6,2,100.0,6,114.6,2,33.3,0,23,32,16.0,11.5,3.83,4.8,2,50.0,0.0,0,1,0.0,0,1,0,83.8,77.6,1,23,0.0,0,9,3,100.0,9,25.0,6,66.7,0,30,33,11.0,10.0,3.33
Payne Durham,84037,TE,PURDUE,1,11,0,273,0,,0,,,0,0,,0,0,0,,44.7,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,4.0,0,50.0,0.0,0,1,0.0,0,1,0,81.5,70.4,0,7,0.0,0,31,1,93.5,29,58.3,2,6.9,0,7,3,3.0,7.0,0.24
Jeremy Singleton,61289,WR,GA SOUTHRN,1,11,0,174,0,-1.0,0,100.0,,0,0,0.0,0,1,0,86.7,67.2,0,17,0.0,0,10,2,100.0,10,108.3,2,20.0,0,20,22,11.0,10.0,2.0,,0,,,0,0,,0,0,0,77.5,61.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Corey Gammage,98735,WR,MARSHALL,1,11,0,214,0,-2.3,1,66.7,0.0,0,1,0.0,0,1,0,86.7,66.0,0,11,0.0,0,10,2,100.0,10,74.3,3,30.0,0,12,16,8.0,6.0,1.2,4.0,1,100.0,,0,0,0.0,0,1,0,80.1,65.5,0,51,0.0,0,6,1,83.3,5,158.3,1,20.0,1,51,47,47.0,51.0,10.2
A.T. Perry,77975,WR,WAKE,1,11,0,339,0,,0,,,0,0,,0,0,0,,49.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,26.0,50.8,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Keon Coleman,144949,WR,MICH STATE,1,11,0,223,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,54.6,0,4,0.0,0,4,1,100.0,4,83.3,1,25.0,0,4,7,7.0,4.0,1.0,,0,,,0,0,,0,0,0,84.2,79.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Keylon Stokes,65080,WR,TULSA,1,11,0,320,0,,0,,,0,0,,0,0,0,,49.3,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,12.9,1,81.8,100.0,2,2,0.0,0,6,0,84.2,81.9,0,46,0.0,0,32,9,100.0,32,149.1,11,34.4,1,153,28,3.1,17.0,4.78
