player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Jerreth Sterns,102597,WR,W KENTUCKY,1,20,0,346,0,-2.9,0,100.0,,0,0,0.0,0,6,0,95.2,96.0,0,14,0.0,0,11,7,90.9,10,127.1,7,70.0,1,35,55,7.9,5.0,3.5,5.7,0,80.0,100.0,1,1,11.1,2,11,0,67.1,79.1,1,55,1.6,1,62,16,95.2,59,119.8,20,33.9,2,195,120,7.5,12.2,3.31
Drake London,86519,WR,USC,1,20,0,326,0,-2.4,1,100.0,,0,0,0.0,0,4,0,94.5,98.3,0,10,0.0,0,12,7,100.0,12,94.0,7,58.3,0,46,63,9.0,6.6,3.83,-4.0,0,100.0,,0,0,0.0,0,1,0,69.2,88.8,0,4,0.0,0,6,2,100.0,6,79.2,2,33.3,0,4,12,6.0,2.0,0.67
Calvin Austin III,61418,WR,MEMPHIS,1,20,0,218,0,-0.6,1,60.0,,0,0,25.0,1,1,0,22.1,56.6,0,14,0.0,0,8,3,100.0,8,70.4,5,62.5,0,22,24,8.0,7.3,2.75,9.3,1,75.0,0.0,0,1,0.0,0,1,0,64.7,84.5,0,14,0.0,0,6,3,100.0,6,87.5,4,66.7,0,22,24,8.0,7.3,3.67
Dante Cephas,97665,WR,KENT STATE,1,18,0,201,0,,0,,,0,0,,0,0,0,,51.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,21.5,1,50.0,,0,0,0.0,0,1,0,71.1,87.9,0,40,0.0,0,3,1,100.0,3,135.4,2,66.7,1,40,34,34.0,40.0,13.33
Keytaon Thompson,60457,WR,VIRGINIA,1,16,0,335,0,-3.5,0,100.0,,0,0,0.0,0,0,0,86.7,90.1,0,7,0.0,0,3,2,100.0,3,83.3,2,66.7,0,8,15,7.5,4.0,2.67,12.9,1,58.3,50.0,3,6,0.0,0,6,0,82.2,86.4,0,34,0.0,0,34,7,94.1,32,95.5,12,37.5,0,129,43,6.1,18.4,4.03
Jahan Dotson,84375,WR,PENN STATE,1,16,0,266,0,-1.5,0,100.0,,0,0,0.0,0,3,0,93.6,76.9,0,12,0.0,0,14,6,100.0,14,87.5,6,42.9,0,30,39,6.5,5.0,2.14,11.4,0,28.6,0.0,0,1,0.0,0,1,0,84.2,63.9,2,11,0.0,0,14,2,92.9,13,0.0,7,53.8,0,14,6,3.0,7.0,1.08
Shameen Jones,61609,WR,RUTGERS,1,15,0,278,0,-2.7,1,66.7,,0,0,33.3,1,1,0,12.9,56.2,0,28,0.0,0,6,2,100.0,6,103.5,3,50.0,0,33,38,19.0,16.5,5.5,2.0,0,66.7,,0,0,0.0,0,0,0,41.1,66.9,0,8,0.0,0,11,2,81.8,9,75.7,3,33.3,0,13,13,6.5,6.5,1.44
Josh Downs,122832,WR,N CAROLINA,1,15,0,245,0,-3.0,0,100.0,,0,0,0.0,0,1,0,86.7,87.6,0,21,0.0,0,3,2,100.0,3,118.8,2,66.7,0,26,32,16.0,13.0,8.67,11.5,0,61.5,0.0,0,2,11.1,1,5,0,45.4,71.6,0,33,0.0,0,39,8,92.3,36,114.6,13,36.1,1,111,46,5.8,13.9,3.08
Travell Harris,61810,WR,WASH STATE,1,14,0,341,0,,0,,,0,0,,0,0,0,,49.4,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,12.8,0,55.6,50.0,1,2,16.7,1,4,0,33.2,73.5,0,20,0.0,0,34,5,100.0,34,81.7,9,26.5,0,72,14,2.8,14.4,2.12
Quian Williams,61237,WR,BUFFALO,1,13,0,126,0,-3.5,0,100.0,,0,0,0.0,0,0,0,86.7,87.2,0,12,0.0,0,3,2,100.0,3,81.3,2,66.7,0,7,14,7.0,3.5,2.33,0.0,0,100.0,,0,0,0.0,0,1,0,80.9,68.0,0,6,0.0,0,6,2,100.0,6,79.2,2,33.3,0,1,1,0.5,0.5,0.17
