player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Mike Washington Jr.,145672,HB,BUFFALO,1,11,0,126,0,,0,,,0,0,,0,0,0,,54.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,82.7,83.8,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Shocky Jacques-Louis,77960,WR,AKRON,1,11,0,102,0,,0,,,0,0,,0,0,0,,47.6,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,13.0,0,100.0,100.0,1,1,0.0,0,1,0,79.3,76.0,0,12,0.0,0,5,1,100.0,5,116.7,1,20.0,0,12,-1,-1.0,12.0,2.4
Daniel George,84378,WR,AKRON,1,10,0,102,0,-0.7,0,100.0,,0,0,0.0,0,0,0,90.0,57.9,0,8,0.0,0,7,3,100.0,7,84.7,3,42.9,0,13,15,5.0,4.3,1.86,13.0,0,100.0,,0,0,0.0,0,1,0,80.1,66.9,0,25,0.0,0,7,1,100.0,7,118.8,1,14.3,0,25,12,12.0,25.0,3.57
Alex Adams,124085,WR,AKRON,1,10,0,102,0,-4.0,0,100.0,,0,0,0.0,0,0,0,90.0,57.2,0,6,0.0,0,8,3,100.0,8,79.2,3,37.5,0,-2,10,3.3,-0.7,-0.25,5.6,0,62.5,,0,0,16.7,1,2,0,37.6,51.5,2,19,0.0,0,54,5,90.7,49,66.7,8,16.3,1,5,4,0.8,1.0,0.1
Justin Marshall,61394,WR,BUFFALO,1,8,0,126,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,62.9,78.4,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Quian Williams,61237,WR,BUFFALO,1,5,0,126,0,,0,,,0,0,,0,0,0,,53.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,12.8,0,50.0,,0,0,0.0,0,2,0,33.4,55.6,0,16,0.0,0,36,2,83.3,30,114.6,4,13.3,1,30,3,1.5,15.0,1.0
Marlyn Johnson,98289,WR,BUFFALO,1,5,0,126,0,,0,,,0,0,,0,0,0,,53.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,2.7,38.5,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Clyde Price,99493,HB,AKRON,1,5,0,102,0,-6.0,0,100.0,,0,0,0.0,0,0,0,81.5,61.6,0,-5,25.0,2,8,1,75.0,6,79.2,1,16.7,0,-5,1,1.0,-5.0,-0.83,,0,,,0,0,,0,0,0,33.4,43.0,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
T.J. Banks,77923,TE,AKRON,1,4,0,102,0,,0,,,0,0,,0,0,0,,48.7,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,74.9,60.6,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Jovany Ruiz-Navarro,78055,WR,BUFFALO,1,3,0,126,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,73.1,60.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Trevor Borland,130400,TE,BUFFALO,1,2,0,126,0,,0,,,0,0,,0,0,0,,49.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,14.0,0,100.0,,0,0,0.0,0,1,0,70.7,49.8,0,14,0.0,0,15,1,93.3,14,118.8,1,7.1,0,14,0,0.0,14.0,1.0
Cole Harrity,138482,WR,BUFFALO,1,2,0,126,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,18.5,0,50.0,100.0,1,1,0.0,0,1,0,66.7,61.8,0,33,0.0,0,15,1,86.7,13,95.8,2,15.4,0,33,13,13.0,33.0,2.54
Caleb Anderson,163066,WR,AKRON,1,2,0,102,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,57.2,0,8,0.0,0,3,1,100.0,3,100.0,1,33.3,0,8,9,9.0,8.0,2.67,,0,,,0,0,,0,0,0,70.7,55.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Tristian Brank,130281,TE,AKRON,1,2,0,102,0,,0,,,0,0,,0,0,0,,41.9,0,0,40.0,2,5,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,31.6,43.9,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Ray Embry,143589,TE,BUFFALO,1,1,0,126,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,22.0,0,100.0,,0,0,0.0,0,1,0,70.7,74.7,0,28,0.0,0,10,1,90.0,9,118.8,1,11.1,0,28,6,6.0,28.0,3.11
Tony Georges,130291,C,AKRON,1,1,0,102,0,,0,,,0,0,,0,0,0,,,0,0,100.0,8,8,0,0.0,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,70.1,60.8,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Tajay Ahmed,97622,HB,BUFFALO,1,1,0,126,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,,57.8,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
