player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Eric McAlister,145976,WR,BOISE ST,1,19,0,120,0,-2.0,0,100.0,,0,0,0.0,0,0,0,86.7,58.9,0,5,0.0,0,4,2,100.0,4,85.4,2,50.0,0,9,13,6.5,4.5,2.25,15.0,0,0.0,0.0,0,1,,0,0,0,49.0,66.1,0,0,0.0,0,7,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0
Isaiah Williams,97156,WR,ILLINOIS,1,17,0,187,0,-3.8,2,66.7,0.0,0,1,0.0,0,1,0,91.4,83.1,0,6,0.0,0,10,4,100.0,10,70.1,6,60.0,0,8,25,6.3,2.0,0.8,9.2,3,73.3,0.0,0,1,0.0,0,7,1,87.4,79.0,1,46,0.0,0,42,11,92.9,39,111.1,15,38.5,2,130,44,4.0,11.8,3.33
LaJohntay Wester,123616,WR,FAU,1,17,0,165,0,-2.8,1,80.0,,0,0,20.0,1,2,1,29.3,91.5,0,22,0.0,0,6,4,100.0,6,84.2,5,83.3,0,21,33,8.3,5.3,3.5,10.2,3,66.7,50.0,1,2,20.0,2,6,1,36.7,81.8,0,76,0.0,0,25,8,96.0,24,149.3,12,50.0,3,193,107,13.4,24.1,8.04
Malik Nabers,146759,WR,LSU,1,16,0,211,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,55.7,0,0,0.0,0,4,1,100.0,4,79.2,1,25.0,0,0,3,3.0,0.0,0.0,14.4,2,66.7,0.0,0,2,11.1,1,6,0,64.7,87.7,0,46,0.0,0,34,8,91.2,31,135.8,12,38.7,1,145,32,4.0,18.1,4.68
Rashod Owens,122979,WR,OKLA STATE,1,15,0,262,0,,0,,,0,0,,0,0,0,,47.9,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,0.0,1,100.0,,0,0,0.0,0,1,0,82.7,80.8,0,10,0.0,0,8,2,87.5,7,91.7,2,28.6,0,12,12,6.0,6.0,1.71
Tre Harris,122676,WR,OLE MISS,1,14,0,226,0,,0,,,0,0,,0,0,0,81.5,57.0,0,0,0.0,0,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,7.0,0,100.0,,0,0,0.0,0,1,0,87.7,92.3,0,20,0.0,0,1,1,100.0,1,118.8,1,100.0,0,20,13,13.0,20.0,20.0
Malik Washington,97108,WR,VIRGINIA,1,14,0,335,0,-3.3,0,100.0,,0,0,0.0,0,1,0,90.0,88.3,0,11,0.0,0,4,3,100.0,4,81.9,3,75.0,0,11,21,7.0,3.7,2.75,8.5,3,76.9,50.0,1,2,0.0,0,6,0,85.5,77.0,1,25,0.0,0,44,10,88.6,39,68.8,13,33.3,0,108,54,5.4,10.8,2.77
Drake Stoops,78087,WR,OKLAHOMA,1,14,0,261,0,1.3,2,100.0,,0,0,0.0,0,1,0,92.6,83.3,0,9,0.0,0,10,4,90.0,9,93.8,4,44.4,0,26,21,5.3,6.5,2.89,9.1,3,83.3,66.7,2,3,0.0,0,4,0,86.7,88.0,0,27,0.0,0,30,10,96.7,29,102.1,12,41.4,0,102,33,3.3,10.2,3.52
Jasaiah Gathings,145586,WR,AKRON,1,14,0,102,0,,0,,,0,0,,0,0,0,,52.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,14.5,0,75.0,66.7,2,3,0.0,0,2,0,80.9,80.9,0,22,0.0,0,17,3,94.1,16,154.2,4,25.0,1,48,-1,-0.3,16.0,3.0
Lincoln Victor,97215,WR,WASH STATE,1,14,0,341,0,-1.2,1,83.3,,0,0,0.0,0,2,0,92.6,82.7,0,9,0.0,0,10,5,100.0,10,79.2,6,60.0,0,18,23,4.6,3.6,1.8,2.8,1,71.4,100.0,1,1,9.1,1,4,0,62.9,65.0,0,10,0.0,0,35,10,97.1,34,78.3,14,41.2,0,56,35,3.5,5.6,1.65
