player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Ryan Williams,191142,WR,ALABAMA,1,19,0,103,0,,0,,,0,0,,0,0,0,,48.9,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,12.0,0,66.7,,0,0,0.0,0,1,0,57.6,68.7,0,16,0.0,0,10,2,100.0,10,85.4,3,30.0,0,20,0,0.0,10.0,2.0
Nick Nash,98679,WR,S JOSE ST,1,17,0,285,0,-3.0,0,0.0,,0,0,,0,0,0,,49.3,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,11.8,2,62.5,50.0,2,4,9.1,1,6,0,63.6,75.2,1,20,0.0,0,41,10,97.6,40,74.5,16,40.0,1,98,28,2.8,9.8,2.45
Jaylin Noel,125155,WR,IOWA STATE,1,16,0,193,0,,0,,,0,0,,0,0,0,,50.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,8.9,0,50.0,100.0,2,2,33.3,2,3,0,24.0,62.9,1,18,0.0,0,34,4,100.0,34,31.8,8,23.5,0,53,13,3.3,13.3,1.56
Luke Wysong,146110,WR,NEW MEXICO,1,15,0,241,0,-2.0,0,66.7,,0,0,0.0,0,2,0,86.7,93.4,0,12,0.0,0,5,2,100.0,5,89.6,3,60.0,0,23,27,13.5,11.5,4.6,10.2,2,80.0,75.0,3,4,0.0,0,5,0,84.2,90.6,0,43,0.0,0,21,8,95.2,20,118.8,10,50.0,0,134,45,5.6,16.8,6.7
Markus Allen,145160,WR,E MICHIGAN,1,14,0,160,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,61.4,69.8,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Ricky White,129639,WR,UNLV,1,14,0,325,0,-1.7,3,100.0,,0,0,0.0,0,2,0,90.0,93.6,0,16,0.0,0,4,3,100.0,4,112.5,3,75.0,0,33,38,12.7,11.0,8.25,8.2,3,60.0,0.0,0,1,0.0,0,3,0,51.7,68.0,1,16,0.0,0,10,3,100.0,10,44.2,5,50.0,0,38,33,11.0,12.7,3.8
DT Sheffield,174143,WR,N TEXAS,1,14,0,251,0,-2.8,0,100.0,,0,0,0.0,0,0,1,91.4,59.0,0,9,0.0,0,9,4,100.0,9,81.3,4,44.4,0,14,25,6.3,3.5,1.56,9.3,0,50.0,50.0,1,2,0.0,0,3,0,83.3,67.6,1,13,0.0,0,59,6,93.2,55,52.8,12,21.8,1,46,22,3.7,7.7,0.84
Isiah Paige,145348,WR,DOMINION,1,13,0,263,0,-2.6,1,85.7,,0,0,0.0,0,2,0,93.6,92.8,0,10,0.0,0,12,6,100.0,12,88.1,7,58.3,0,36,47,7.8,6.0,3.0,7.3,1,50.0,,0,0,0.0,0,2,0,81.5,65.4,0,10,0.0,0,33,6,97.0,32,56.3,12,37.5,0,36,47,7.8,6.0,1.13
Amare Thomas,173349,WR,UAB,1,13,0,321,0,-3.3,1,100.0,,0,0,0.0,0,1,0,90.0,79.7,0,7,0.0,0,5,3,100.0,5,132.6,3,60.0,1,19,29,9.7,6.3,3.8,7.4,0,62.5,50.0,1,2,0.0,0,3,0,83.3,71.9,1,23,0.0,0,21,5,95.2,20,78.6,8,40.0,1,47,17,3.4,9.4,2.35
Devonte Ross,146735,WR,TROY,1,13,0,318,0,,0,,,0,0,,0,0,0,,50.3,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,17.0,0,100.0,100.0,1,1,0.0,0,1,0,80.9,78.6,0,11,0.0,0,4,1,100.0,4,152.1,1,25.0,1,11,0,0.0,11.0,2.75
Trent Walker,146340,WR,OREGON ST,1,13,0,265,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,59.1,0,3,0.0,0,3,1,100.0,3,79.2,1,33.3,0,3,5,5.0,3.0,1.0,,0,,,0,0,,0,0,0,67.5,59.8,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Josh Kelly,97061,WR,TEXAS TECH,1,13,0,315,0,-3.0,0,100.0,,0,0,0.0,0,1,0,91.4,91.1,0,12,0.0,0,6,4,100.0,6,92.7,4,66.7,0,25,37,9.3,6.3,4.17,7.2,2,76.9,50.0,2,4,0.0,0,5,0,87.4,74.5,0,32,0.0,0,48,10,93.8,45,94.4,13,28.9,0,88,46,4.6,8.8,1.96
Jayden Higgins,150240,WR,IOWA STATE,1,12,0,193,0,,0,,,0,0,,0,0,0,,50.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,13.2,0,60.0,,0,0,0.0,0,2,0,41.8,58.3,0,12,0.0,0,19,3,100.0,19,115.8,5,26.3,1,29,9,3.0,9.7,1.53
Tru Edwards,146058,WR,LA TECH,1,12,0,208,0,-0.5,0,50.0,,0,0,50.0,1,0,0,0.0,32.6,0,1,0.0,0,9,1,88.9,8,56.3,2,25.0,0,1,1,1.0,1.0,0.13,11.3,0,75.0,0.0,0,1,10.0,1,8,0,57.1,71.9,0,19,0.0,0,46,9,95.7,44,142.4,12,27.3,2,110,7,0.8,12.2,2.5
Dane Pardridge,158042,WR,N ILLINOIS,1,12,0,254,0,-2.0,0,100.0,,0,0,0.0,0,2,0,86.7,92.2,0,8,0.0,0,5,2,100.0,5,97.9,2,40.0,0,15,19,9.5,7.5,3.0,11.6,0,30.0,0.0,0,3,25.0,1,1,0,61.0,62.9,0,11,0.0,0,34,3,100.0,34,39.6,10,29.4,0,21,4,1.3,7.0,0.62
Jack Endries,158317,TE,CAL,1,12,0,130,0,-0.5,0,100.0,,0,0,0.0,0,1,0,86.7,85.1,0,13,0.0,0,7,2,85.7,6,102.1,2,33.3,0,17,18,9.0,8.5,2.83,5.5,0,75.0,33.3,1,3,0.0,0,3,0,84.2,70.8,0,18,0.0,0,24,6,95.8,23,100.0,8,34.8,0,68,32,5.3,11.3,2.96
Dalton Carnes,173042,WR,N TEXAS,1,12,0,251,0,-8.0,0,100.0,,0,0,0.0,0,0,0,81.5,48.4,0,3,0.0,0,11,1,100.0,11,79.2,1,9.1,0,3,11,11.0,3.0,0.27,10.5,0,50.0,,0,0,0.0,0,1,0,78.5,53.6,0,16,0.0,0,4,1,100.0,4,77.1,2,50.0,0,16,6,6.0,16.0,4.0
