player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
LaJohntay Wester,123616,WR,FAU,1,16,0,165,0,-4.0,0,100.0,,0,0,0.0,0,0,1,81.5,55.4,0,-8,0.0,0,4,1,100.0,4,79.2,1,25.0,0,-8,-4,-4.0,-8.0,-2.0,7.3,2,80.0,100.0,1,1,0.0,0,5,1,86.7,79.8,0,25,0.0,0,45,12,97.8,44,124.2,15,34.1,1,127,51,4.3,10.6,2.89
Malachi Corley,66272,WR,W KENTUCKY,1,15,0,346,0,-2.5,0,75.0,,0,0,0.0,0,1,0,90.0,85.5,0,31,0.0,0,8,3,100.0,8,102.1,4,50.0,0,36,44,14.7,12.0,4.5,6.4,1,57.1,0.0,0,2,11.1,1,4,1,56.0,65.8,0,31,0.0,0,34,8,91.2,31,104.8,14,45.2,1,105,86,10.8,13.1,3.39
Luke McCaffrey,101634,WR,RICE,1,15,0,275,0,-4.0,0,0.0,,0,0,,0,0,0,,47.7,0,0,0.0,0,5,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0,8.5,1,50.0,,0,0,0.0,0,5,0,85.5,87.0,0,51,0.0,0,43,6,97.7,42,95.8,12,28.6,0,157,85,14.2,26.2,3.74
Jordan Moore,143865,WR,DUKE,1,14,0,154,0,-2.0,0,100.0,,0,0,0.0,0,0,0,86.7,57.9,0,4,0.0,0,5,2,100.0,5,81.3,2,40.0,0,7,11,5.5,3.5,1.4,11.0,4,50.0,,0,0,0.0,0,1,0,81.5,65.5,0,19,0.0,0,4,1,100.0,4,83.3,2,50.0,0,19,8,8.0,19.0,4.75
Malik Washington,97108,WR,VIRGINIA,1,14,0,335,0,-0.5,2,50.0,,0,0,0.0,0,1,0,81.5,99.9,0,59,0.0,0,3,1,100.0,3,95.8,2,66.7,0,59,62,62.0,59.0,19.67,11.1,2,80.0,100.0,1,1,0.0,0,5,0,84.7,92.4,1,42,0.0,0,30,8,90.0,27,106.3,10,37.0,2,95,34,4.3,11.9,3.52
Jordan Watkins,122730,WR,OLE MISS,1,14,0,226,0,-1.5,0,100.0,,0,0,0.0,0,0,0,86.7,57.6,0,6,16.7,1,6,2,83.3,5,79.2,2,40.0,0,6,9,4.5,3.0,1.2,7.2,0,77.8,0.0,0,1,0.0,0,3,0,83.8,63.2,0,17,0.0,0,31,7,96.8,30,88.4,9,30.0,0,47,32,4.6,6.7,1.57
Smoke Harris,78918,WR,LA TECH,1,13,0,208,0,-1.6,3,100.0,,0,0,0.0,0,2,1,95.2,91.3,0,35,0.0,0,10,7,90.0,9,101.8,7,77.8,0,59,70,10.0,8.4,6.56,4.4,3,72.7,,0,0,11.1,1,3,0,66.7,66.8,0,35,0.0,0,39,8,94.9,37,88.8,11,29.7,0,69,70,8.8,8.6,1.86
Isaac Rex,102914,TE,BYU,1,13,0,128,0,-1.0,0,100.0,,0,0,0.0,0,1,0,81.5,90.5,0,14,16.7,1,6,1,83.3,5,118.8,1,20.0,0,14,15,15.0,14.0,2.8,8.7,0,33.3,0.0,0,1,0.0,0,0,0,79.3,65.8,1,5,0.0,0,13,1,92.3,12,2.8,3,25.0,0,5,1,1.0,5.0,0.42
Elijah Metcalf,145307,WR,MIDDLE TN,1,13,0,224,0,-2.7,0,85.7,,0,0,14.3,1,1,0,46.4,67.9,0,8,0.0,0,12,6,100.0,12,83.3,7,58.3,0,28,45,7.5,4.7,2.33,1.0,2,83.3,50.0,1,2,9.1,1,4,0,54.9,70.0,0,27,0.0,0,45,10,95.6,43,96.2,12,27.9,0,85,73,7.3,8.5,1.98
Malik Nabers,146759,WR,LSU,1,13,0,211,0,,0,,,0,0,,0,0,0,,47.4,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,16.0,0,66.7,,0,0,20.0,1,4,0,51.7,87.4,0,36,0.0,0,24,4,100.0,24,149.3,6,25.0,1,89,16,4.0,22.3,3.71
