player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Matthew Henry,192936,WR,W KENTUCKY,1,12,0,346,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,53.2,0,-1,0.0,0,5,1,100.0,5,79.2,1,20.0,0,-1,1,1.0,-1.0,-0.2,,0,,,0,0,,0,0,0,81.5,84.0,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Pofele Ashlock,158166,WR,HAWAII,1,10,0,180,0,-0.7,2,100.0,,0,0,0.0,0,0,0,90.0,59.2,0,5,0.0,0,6,3,100.0,6,83.3,3,50.0,0,12,14,4.7,4.0,2.0,5.8,4,87.5,,0,0,0.0,0,4,0,84.7,65.3,0,25,0.0,0,46,7,97.8,45,138.0,8,17.8,1,61,31,4.4,8.7,1.36
Jackson Harris,176616,WR,HAWAII,1,9,0,180,0,,0,,,0,0,,0,0,0,,47.4,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,82.2,67.8,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0
Jayce Brown,173093,WR,KANSAS ST,1,8,0,199,0,,0,,,0,0,,0,0,0,,50.3,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,19.6,0,42.9,0.0,0,1,40.0,2,2,0,38.0,67.7,0,37,0.0,0,23,3,100.0,23,118.5,7,30.4,1,69,7,2.3,23.0,3.0
Moussa Barry,166787,WR,W KENTUCKY,1,8,0,346,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,52.4,0,2,0.0,0,6,1,100.0,6,79.2,1,16.7,0,2,6,6.0,2.0,0.33,,0,,,0,0,,0,0,0,61.0,54.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Jaden Bradley,144016,WR,UNLV,1,7,0,325,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,19.5,1,100.0,,0,0,0.0,0,1,0,77.5,78.4,0,41,0.0,0,6,2,100.0,6,118.8,2,33.3,0,48,9,4.5,24.0,8.0
Elijah Green,122836,HB,SM HOUSTON,1,7,0,281,0,-4.5,1,100.0,,0,0,0.0,0,1,0,91.4,92.6,0,15,0.0,0,4,4,100.0,4,79.2,4,100.0,0,12,30,7.5,3.0,3.0,,0,,,0,0,,0,0,0,82.2,80.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Marvis Parrish,199564,HB,W KENTUCKY,1,7,0,346,0,-6.0,1,100.0,,0,0,0.0,0,0,0,81.5,62.7,0,6,0.0,0,3,1,100.0,3,91.7,1,33.3,0,6,12,12.0,6.0,2.0,,0,,,0,0,,0,0,0,44.3,58.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Sam Roush,157270,TE,STANFORD,1,7,0,300,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,60.4,0,3,0.0,0,2,1,100.0,2,79.2,1,50.0,0,3,3,3.0,3.0,1.5,14.0,0,0.0,0.0,0,1,,0,0,0,70.7,49.6,0,0,0.0,0,7,0,71.4,5,39.6,1,20.0,0,0,0,,,0.0
Jairus Mack,145562,WR,W KENTUCKY,1,6,0,346,0,2.0,0,100.0,,0,0,0.0,0,1,0,81.5,79.1,0,17,0.0,0,5,1,100.0,5,118.8,1,20.0,0,17,15,15.0,17.0,3.4,9.7,0,66.7,0.0,0,1,0.0,0,2,0,77.5,58.0,0,17,0.0,0,40,4,97.5,39,81.9,6,15.4,0,35,21,5.3,8.8,0.9
Cam Pickett,163093,WR,KANSAS,1,6,0,198,0,0.0,0,100.0,,0,0,0.0,0,3,0,90.0,97.1,0,21,0.0,0,5,3,100.0,5,158.3,3,60.0,2,44,44,14.7,14.7,8.8,6.7,0,100.0,,0,0,0.0,0,2,0,79.3,84.1,0,15,0.0,0,9,3,77.8,7,108.3,3,42.9,0,30,10,3.3,10.0,4.29
