player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Drake London,86519,WR,USC,1,18,0,326,0,-2.0,2,100.0,,0,0,0.0,0,0,0,81.5,95.7,0,6,0.0,0,1,1,100.0,1,91.7,1,100.0,0,6,8,8.0,6.0,6.0,10.0,2,75.0,,0,0,0.0,0,1,0,43.5,89.0,1,31,0.0,0,7,3,100.0,7,107.3,4,57.1,1,41,12,4.0,13.7,5.86
Charleston Rambo,61569,WR,MIAMI FL,1,18,0,220,0,-1.0,0,100.0,,0,0,0.0,0,0,0,86.7,76.4,0,9,0.0,0,6,2,100.0,6,89.6,2,33.3,0,11,13,6.5,5.5,1.83,4.5,0,100.0,,0,0,0.0,0,1,0,85.9,86.2,0,25,0.0,0,3,2,66.7,2,118.8,2,100.0,0,34,25,12.5,17.0,17.0
Jalen Cropper,97273,WR,FRESNO ST,1,17,0,169,0,-2.8,0,100.0,,0,0,0.0,0,0,0,93.6,90.2,0,9,0.0,0,7,6,100.0,7,88.2,6,85.7,0,31,48,8.0,5.2,4.43,8.3,5,86.7,100.0,1,1,0.0,0,7,0,88.0,89.2,0,27,0.0,0,46,13,97.8,45,127.8,15,33.3,1,140,75,5.8,10.8,3.11
Stanley Berryhill III,61128,WR,ARIZONA,1,16,0,109,0,-3.0,0,100.0,,0,0,0.0,0,1,0,86.7,78.9,0,12,0.0,0,5,2,100.0,5,93.8,2,40.0,0,13,19,9.5,6.5,2.6,4.9,3,71.4,75.0,3,4,0.0,0,3,0,85.1,78.0,1,16,2.8,1,36,10,94.4,34,55.4,14,41.2,0,79,50,5.0,7.9,2.32
Deven Thompkins,84480,WR,UTAH ST,1,15,0,329,0,-2.0,0,100.0,,0,0,0.0,0,0,0,86.7,53.4,0,2,0.0,0,9,2,100.0,9,79.2,2,22.2,0,1,5,2.5,0.5,0.11,19.8,0,66.7,66.7,2,3,11.1,1,4,0,60.4,75.2,0,72,0.0,0,51,8,98.0,50,137.5,12,24.0,1,189,50,6.3,23.6,3.78
JuanCarlos Santana,78056,WR,TULSA,1,14,0,320,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,9.1,0,75.0,50.0,1,2,0.0,0,2,0,45.4,60.6,0,18,0.0,0,24,6,95.8,23,93.8,8,34.8,0,56,8,1.3,9.3,2.43
Wan'Dale Robinson,101735,WR,KENTUCKY,1,14,0,202,0,,0,,,0,0,,0,0,0,,53.3,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,17.0,0,53.8,0.0,0,1,22.2,2,4,0,39.4,62.4,1,39,0.0,0,32,7,96.9,31,48.9,13,41.9,0,106,18,2.6,15.1,3.42
Boogie Knight,78211,WR,LA MONROE,1,14,0,209,0,,0,,,0,0,,0,0,0,,51.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,10.2,0,42.9,50.0,1,2,0.0,0,3,0,82.2,70.1,0,22,0.0,0,45,6,91.1,41,61.0,14,34.1,0,78,26,4.3,13.0,1.9
Jake Bobo,77997,WR,DUKE,1,14,0,154,0,-1.8,0,100.0,,0,0,0.0,0,2,0,91.4,81.7,0,14,0.0,0,11,4,90.9,10,102.1,4,40.0,0,34,41,10.3,8.5,3.4,2.3,0,100.0,,0,0,0.0,0,3,0,85.1,71.7,0,14,0.0,0,15,4,93.3,14,111.5,4,28.6,0,43,34,8.5,10.8,3.07
Trey McBride,75916,TE,COLO STATE,1,14,0,144,0,-0.4,2,80.0,0.0,0,1,0.0,0,2,0,91.4,97.6,0,29,0.0,0,5,4,100.0,5,104.2,5,100.0,0,45,46,11.5,11.3,9.0,4.7,0,100.0,100.0,1,1,0.0,0,2,0,61.0,84.2,0,19,0.0,0,6,3,100.0,6,112.5,3,50.0,0,33,19,6.3,11.0,5.5
