player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Dalton Kincaid,91791,TE,UTAH,1,16,0,328,0,,0,,,0,0,,0,0,0,,47.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,11.2,4,100.0,100.0,2,2,0.0,0,7,0,87.7,93.4,0,30,0.0,0,25,10,88.0,22,118.8,10,45.5,0,162,50,5.0,16.2,7.36
Jayshon Jackson,78041,WR,BALL ST,1,15,0,117,0,-2.0,2,100.0,,0,0,0.0,0,2,0,94.5,89.3,0,12,0.0,0,7,7,100.0,7,85.1,7,100.0,0,31,45,6.4,4.4,4.43,5.6,2,77.8,0.0,0,1,0.0,0,2,0,81.5,68.2,0,18,0.0,0,23,7,95.7,22,89.8,9,40.9,0,50,39,5.6,7.1,2.27
Marvin Mims Jr.,122937,WR,OKLAHOMA,1,15,0,261,0,0.5,0,100.0,,0,0,0.0,0,3,0,91.4,81.1,0,15,0.0,0,10,4,100.0,10,112.5,4,40.0,0,44,42,10.5,11.0,4.4,6.0,0,66.7,,0,0,0.0,0,1,0,71.1,67.2,1,13,0.0,0,4,2,100.0,4,43.1,3,75.0,0,18,9,4.5,9.0,4.5
Charlie Jones,55038,WR,PURDUE,1,15,0,273,0,,0,,,0,0,,0,0,0,,48.1,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,,0,0,0.0,0,0,0,75.2,76.8,0,6,0.0,0,8,1,87.5,7,91.7,1,14.3,0,6,1,1.0,6.0,0.86
Amare Jones,77742,WR,GA SOUTHRN,1,14,0,174,0,-3.0,1,100.0,,0,0,0.0,0,1,0,91.4,71.8,0,33,0.0,0,9,4,100.0,9,115.6,4,44.4,0,47,59,14.8,11.8,5.22,11.6,2,50.0,33.3,1,3,12.5,1,4,0,53.7,63.7,0,75,0.0,0,41,7,100.0,41,132.1,14,34.1,2,164,120,17.1,23.4,4.0
Quentin Johnston,123085,WR,TCU,1,14,0,305,0,-3.0,1,100.0,,0,0,0.0,0,0,0,81.5,73.7,0,9,0.0,0,6,1,100.0,6,104.2,1,16.7,0,9,12,12.0,9.0,1.5,12.3,0,33.3,0.0,0,1,0.0,0,1,0,83.8,86.7,0,12,0.0,0,7,1,100.0,7,46.5,3,42.9,0,12,2,2.0,12.0,1.71
Kris Thornton,61795,WR,JAMES MAD,1,14,0,197,0,-2.0,0,0.0,,0,0,100.0,1,0,0,0.0,28.6,0,0,0.0,0,6,0,100.0,6,39.6,1,16.7,0,0,0,,,0.0,18.9,0,33.3,16.7,1,6,20.0,1,3,0,41.2,64.1,0,51,0.0,0,47,4,97.9,46,71.9,12,26.1,0,121,46,11.5,30.3,2.63
Xavier Hutchinson,122518,WR,IOWA STATE,1,13,0,193,0,-4.0,1,100.0,,0,0,0.0,0,1,0,81.5,95.2,0,9,0.0,0,1,1,100.0,1,104.2,1,100.0,0,9,13,13.0,9.0,9.0,9.8,1,100.0,,0,0,0.0,0,4,0,84.2,90.8,0,21,0.0,0,6,4,100.0,6,118.8,4,66.7,0,59,20,5.0,14.8,9.83
Caullin Lacy,121426,WR,S ALABAMA,1,13,0,288,0,-4.3,0,100.0,,0,0,0.0,0,2,0,91.4,96.5,0,24,0.0,0,5,4,100.0,5,140.6,4,80.0,1,33,50,12.5,8.3,6.6,5.0,0,87.5,100.0,1,1,0.0,0,5,0,87.0,91.1,0,44,0.0,0,23,7,100.0,23,158.3,8,34.8,1,102,63,9.0,14.6,4.43
Elijah Cooks,61501,WR,S JOSE ST,1,13,0,285,0,,0,,,0,0,,0,0,0,,48.3,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,14.0,0,100.0,100.0,1,1,0.0,0,1,0,29.1,59.4,0,14,0.0,0,10,1,100.0,10,118.8,1,10.0,0,14,0,0.0,14.0,1.4
