player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Robert Lewis,123858,WR,GA STATE,1,17,0,175,0,-3.7,0,66.7,,0,0,33.3,1,1,0,12.9,52.5,0,10,0.0,0,8,2,100.0,8,77.1,3,37.5,0,14,20,10.0,7.0,1.75,32.0,0,0.0,,0,0,,0,0,0,53.7,70.5,0,0,0.0,0,4,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0
Jordan Moore,143865,WR,DUKE,1,16,0,154,0,-1.0,0,100.0,,0,0,0.0,0,0,0,86.7,75.3,0,4,0.0,0,7,2,100.0,7,81.3,2,28.6,0,7,9,4.5,3.5,1.0,19.0,0,66.7,100.0,1,1,0.0,0,1,0,82.7,76.0,0,31,0.0,0,9,2,88.9,8,106.3,3,37.5,0,35,6,3.0,17.5,4.38
Luke McCaffrey,101634,WR,RICE,1,16,0,275,0,-3.0,0,100.0,,0,0,0.0,0,1,0,90.0,66.3,0,16,0.0,0,12,3,100.0,12,90.3,3,25.0,0,17,26,8.7,5.7,1.42,6.0,1,88.9,100.0,3,3,0.0,0,6,0,87.0,90.0,0,30,0.0,0,26,8,84.6,22,116.2,9,40.9,0,107,70,8.8,13.4,4.86
Lincoln Victor,97215,WR,WASH STATE,1,16,0,341,0,-1.8,0,100.0,,0,0,0.0,0,1,0,91.4,56.9,0,5,0.0,0,11,4,100.0,11,85.4,4,36.4,0,18,25,6.3,4.5,1.64,8.8,1,71.4,0.0,0,2,9.1,1,3,0,58.8,62.3,1,28,0.0,0,53,10,92.5,49,80.4,14,28.6,1,83,41,4.1,8.3,1.69
Elic Ayomanor,157263,WR,STANFORD,1,15,0,300,0,-2.0,1,100.0,,0,0,0.0,0,2,0,86.7,95.9,0,16,0.0,0,3,2,100.0,3,118.8,2,66.7,0,26,30,15.0,13.0,8.67,,0,,,0,0,,0,0,0,49.8,55.4,0,0,0.0,0,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0
Tetairoa McMillan,158735,WR,ARIZONA,1,15,0,109,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,52.2,0,6,0.0,0,6,1,100.0,6,91.7,1,16.7,0,6,7,7.0,6.0,1.0,12.0,0,100.0,,0,0,0.0,0,4,0,85.5,93.6,0,57,0.0,0,10,5,100.0,10,118.8,5,50.0,0,117,57,11.4,23.4,11.7
Malik Washington,97108,WR,VIRGINIA,1,15,0,335,0,-3.0,0,100.0,,0,0,0.0,0,0,0,90.0,61.7,0,4,0.0,0,5,3,100.0,5,81.9,3,60.0,0,11,20,6.7,3.7,2.2,5.4,5,92.3,,0,0,0.0,0,5,0,88.9,78.0,0,31,0.0,0,47,12,95.7,45,101.9,13,28.9,0,110,72,6.0,9.2,2.44
Daniel Jackson,129654,WR,MINNESOTA,1,14,0,225,0,-2.5,0,50.0,,0,0,50.0,1,1,0,0.0,57.8,0,10,0.0,0,2,1,100.0,2,64.6,2,100.0,0,10,13,13.0,10.0,5.0,12.5,0,50.0,,0,0,0.0,0,1,0,64.6,77.3,0,16,0.0,0,8,1,87.5,7,77.1,2,28.6,0,16,4,4.0,16.0,2.29
Brennan Presley,122982,WR,OKLA STATE,1,14,0,262,0,-1.5,4,100.0,,0,0,0.0,0,1,0,91.4,94.6,0,20,0.0,0,6,4,100.0,6,97.9,4,66.7,0,30,36,9.0,7.5,5.0,7.7,5,61.5,0.0,0,2,0.0,0,3,0,83.3,77.6,1,21,0.0,0,43,8,88.4,38,47.3,13,34.2,0,81,59,7.4,10.1,2.13
Caullin Lacy,121426,WR,S ALABAMA,1,14,0,288,0,-3.5,0,100.0,,0,0,0.0,0,0,0,86.7,52.0,0,-1,0.0,0,10,2,90.0,9,79.2,2,22.2,0,-3,4,2.0,-1.5,-0.33,7.6,4,81.8,100.0,1,1,0.0,0,5,0,84.2,61.1,0,23,0.0,0,55,9,85.5,47,127.7,11,23.4,1,81,36,4.0,9.0,1.72
Kris Mitchell,97659,WR,FIU,1,13,0,166,0,1.0,0,100.0,,0,0,0.0,0,0,0,81.5,56.4,0,9,0.0,0,4,1,100.0,4,104.2,1,25.0,0,9,8,8.0,9.0,2.25,12.6,0,60.0,0.0,0,1,25.0,1,1,0,47.9,64.2,0,20,0.0,0,17,3,100.0,17,75.4,5,29.4,0,28,10,3.3,9.3,1.65
Drake Stoops,78087,WR,OKLAHOMA,1,13,0,261,0,-0.4,1,80.0,,0,0,20.0,1,2,0,29.3,77.2,0,16,0.0,0,6,4,100.0,6,90.0,5,83.3,0,28,29,7.3,7.0,4.67,5.4,1,92.3,100.0,1,1,7.7,1,7,0,65.7,82.4,0,25,0.0,0,38,12,94.7,36,132.4,13,36.1,1,125,54,4.5,10.4,3.47
Ben Sinnott,122616,TE,KANSAS ST,1,13,0,199,0,-2.5,4,100.0,,0,0,0.0,0,1,0,91.4,91.6,0,15,0.0,0,6,4,83.3,5,144.8,4,80.0,1,37,47,11.8,9.3,7.4,5.3,3,100.0,100.0,1,1,0.0,0,3,0,84.2,80.1,0,44,0.0,0,14,4,100.0,14,158.3,4,28.6,1,72,51,12.8,18.0,5.14
Ja'Mori Maclin,124211,WR,N TEXAS,1,13,0,251,0,-1.5,2,100.0,,0,0,0.0,0,1,0,86.7,76.7,0,18,0.0,0,6,2,100.0,6,118.8,2,33.3,0,31,34,17.0,15.5,5.17,,0,,,0,0,,0,0,0,82.2,61.4,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Troy Franklin,146567,WR,OREGON,1,13,0,264,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,53.4,0,1,0.0,0,5,1,100.0,5,79.2,1,20.0,0,1,3,3.0,1.0,0.2,15.8,1,80.0,0.0,0,1,0.0,0,3,0,58.6,76.4,0,41,0.0,0,13,4,100.0,13,158.3,5,38.5,1,79,25,6.3,19.8,6.08
Squirrel White,163776,WR,TENNESSEE,1,13,0,307,0,-1.6,2,75.0,,0,0,14.3,1,3,0,46.4,76.9,0,27,0.0,0,14,6,100.0,14,102.6,8,57.1,0,73,84,14.0,12.2,5.21,2.8,2,76.9,50.0,1,2,9.1,1,4,0,58.6,61.3,0,27,0.0,0,45,10,100.0,45,101.4,13,28.9,0,110,84,8.4,11.0,2.44
