player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Sam Pinckney,84197,WR,COAST CAR,1,17,0,141,0,-1.0,0,50.0,,0,0,50.0,1,0,0,0.0,33.8,0,-2,0.0,0,9,1,77.8,7,56.3,2,28.6,0,-2,0,0.0,-2.0,-0.29,19.0,0,0.0,,0,0,,0,0,0,47.2,77.6,0,0,0.0,0,5,0,100.0,5,39.6,3,60.0,0,0,0,,,0.0
Terrell Vaughn,157634,WR,UTAH ST,1,16,0,329,0,-2.8,0,100.0,,0,0,0.0,0,1,0,93.6,67.6,0,4,0.0,0,13,6,100.0,13,79.2,6,46.2,0,10,27,4.5,1.7,0.77,9.4,0,71.4,,0,0,0.0,0,5,0,87.0,71.4,0,39,0.0,0,46,10,97.8,45,111.3,14,31.1,1,87,33,3.3,8.7,1.93
Eric McAlister,145976,WR,BOISE ST,1,15,0,120,0,-3.0,1,100.0,,0,0,0.0,0,0,0,81.5,73.0,0,7,0.0,0,7,1,100.0,7,95.8,1,14.3,0,7,10,10.0,7.0,1.0,16.3,0,33.3,,0,0,0.0,0,1,0,81.5,68.8,0,15,0.0,0,11,1,90.9,10,50.7,3,30.0,0,15,0,0.0,15.0,1.5
Daniel Jackson,129654,WR,MINNESOTA,1,15,0,225,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,60.1,0,0,0.0,0,2,1,100.0,2,79.2,1,50.0,0,0,1,1.0,0.0,0.0,12.8,0,62.5,,0,0,16.7,1,2,0,38.7,62.8,1,11,0.0,0,20,5,100.0,20,29.7,8,40.0,0,29,2,0.4,5.8,1.45
Joshua Cephus,98095,WR,UTSA,1,14,0,331,0,-0.3,0,100.0,,0,0,0.0,0,1,0,90.0,74.8,0,11,0.0,0,7,3,100.0,7,94.4,3,42.9,0,20,21,7.0,6.7,2.86,11.8,2,83.3,,0,0,0.0,0,3,0,83.3,78.3,1,20,0.0,0,22,5,86.4,19,112.5,6,31.6,1,66,23,4.6,13.2,3.47
Tyrone Howell,144588,WR,LA MONROE,1,14,0,209,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,54.0,0,4,0.0,0,5,1,100.0,5,83.3,1,20.0,0,4,4,4.0,4.0,0.8,5.0,0,100.0,,0,0,0.0,0,0,0,82.7,68.5,0,11,0.0,0,5,3,100.0,5,97.2,3,60.0,0,22,7,2.3,7.3,4.4
Dante Wright,97188,WR,TEMPLE,1,14,0,306,0,-5.0,1,100.0,,0,0,0.0,0,1,0,86.7,74.9,0,10,0.0,0,6,2,100.0,6,102.1,2,33.3,0,17,27,13.5,8.5,2.83,,0,,,0,0,,0,0,0,44.3,54.8,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Erik Brooks,84187,WR,FRESNO ST,1,14,0,169,0,,0,,,0,0,,0,0,0,,57.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,13.1,1,66.7,75.0,3,4,0.0,0,6,0,84.2,87.4,0,49,0.0,0,34,8,94.1,32,149.3,12,37.5,2,151,53,6.6,18.9,4.72
Travis Hunter,160766,CB,COLORADO,1,14,0,143,0,-5.0,1,100.0,,0,0,0.0,0,0,0,81.5,51.0,0,2,0.0,0,8,1,100.0,8,79.2,1,12.5,0,2,7,7.0,2.0,0.25,11.9,1,85.7,100.0,1,1,0.0,0,3,0,85.9,77.0,0,43,0.0,0,21,6,95.2,20,110.7,7,35.0,0,74,17,2.8,12.3,3.7
Jerand Bradley,144761,WR,TEXAS TECH,1,14,0,315,0,-2.0,0,100.0,,0,0,0.0,0,0,0,86.7,52.8,0,4,0.0,0,7,2,100.0,7,79.2,2,28.6,0,6,10,5.0,3.0,0.86,7.1,0,63.6,0.0,0,1,0.0,0,3,0,68.7,63.3,0,29,0.0,0,35,7,97.1,34,82.8,11,32.4,0,73,29,4.1,10.4,2.15
Junior Vandeross III,163156,WR,TOLEDO,1,13,0,316,0,1.0,1,100.0,,0,0,0.0,0,1,0,81.5,99.9,0,21,0.0,0,2,1,50.0,1,118.8,1,100.0,0,21,20,20.0,21.0,21.0,15.8,2,41.7,50.0,1,2,0.0,0,3,1,81.5,78.1,1,36,0.0,0,27,5,88.9,24,27.8,12,50.0,0,74,45,9.0,14.8,3.08
Pofele Ashlock,158166,WR,HAWAII,1,13,0,180,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,58.3,0,3,0.0,0,3,1,100.0,3,79.2,1,33.3,0,3,6,6.0,3.0,1.0,12.1,0,69.2,0.0,0,2,10.0,1,6,0,63.6,85.1,0,38,0.0,0,50,9,94.0,47,138.8,13,27.7,2,123,29,3.2,13.7,2.62
Lincoln Victor,97215,WR,WASH STATE,1,13,0,341,0,-1.0,2,66.7,,0,0,0.0,0,0,0,86.7,68.6,0,11,0.0,0,9,2,88.9,8,85.4,3,37.5,0,20,23,11.5,10.0,2.5,7.4,4,84.6,,0,0,0.0,0,8,0,87.4,83.0,0,50,0.0,0,46,11,97.8,45,118.8,13,28.9,0,168,99,9.0,15.3,3.73
Jimmy Horn Jr.,144483,WR,COLORADO,1,13,0,143,0,-0.7,0,100.0,,0,0,0.0,0,0,0,90.0,56.7,0,8,0.0,0,8,3,100.0,8,91.7,3,37.5,0,18,20,6.7,6.0,2.25,9.0,2,84.6,100.0,1,1,8.3,1,6,0,66.1,72.5,0,26,0.0,0,53,11,92.5,49,129.8,13,26.5,1,117,55,5.0,10.6,2.39
Corey Crooms Jr.,97276,WR,MINNESOTA,1,12,0,225,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,59.2,0,-2,0.0,0,2,1,100.0,2,79.2,1,50.0,0,-2,0,0.0,-2.0,-1.0,7.3,1,66.7,0.0,0,1,0.0,0,2,0,78.5,61.6,0,10,0.0,0,32,4,100.0,32,75.0,6,18.8,0,25,12,3.0,6.3,0.78
Ricky Pearsall,100660,WR,FLORIDA,1,12,0,163,0,-3.0,2,80.0,,0,0,0.0,0,1,0,91.4,90.1,0,12,0.0,0,11,4,100.0,11,89.2,5,45.5,0,27,40,10.0,6.8,2.45,4.6,1,71.4,,0,0,16.7,1,2,0,51.7,67.3,1,13,0.0,0,30,5,90.0,27,45.2,7,25.9,0,39,33,6.6,7.8,1.44
Malik Nabers,146759,WR,LSU,1,12,0,211,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,54.9,0,0,0.0,0,3,1,100.0,3,79.2,1,33.3,0,0,3,3.0,0.0,0.0,3.5,0,50.0,,0,0,0.0,0,0,0,82.7,70.8,0,0,0.0,0,6,1,100.0,6,56.3,2,33.3,0,0,3,3.0,0.0,0.0
Gage Larvadain,150169,WR,MIAMI OH,1,12,0,221,0,-1.3,1,85.7,,0,0,0.0,0,2,0,93.6,94.0,0,14,0.0,0,7,6,100.0,7,92.3,7,100.0,0,43,51,8.5,7.2,6.14,10.3,1,57.1,0.0,0,1,0.0,0,3,0,81.5,69.5,0,30,0.0,0,11,4,100.0,11,86.6,7,63.6,0,62,54,13.5,15.5,5.64
Keon Coleman,144949,WR,FLORIDA ST,1,11,0,167,0,-2.0,0,80.0,0.0,0,1,0.0,0,0,0,91.4,76.3,1,6,0.0,0,8,4,100.0,8,39.6,5,62.5,0,8,16,4.0,2.0,1.0,26.0,0,100.0,100.0,1,1,0.0,0,1,0,83.8,89.9,0,21,0.0,0,7,1,85.7,6,158.3,1,16.7,1,21,0,0.0,21.0,3.5
Kris Mitchell,97659,WR,FIU,1,11,0,166,0,-0.7,0,100.0,,0,0,0.0,0,1,1,90.0,65.2,0,31,0.0,0,4,3,100.0,4,118.8,3,75.0,0,50,52,17.3,16.7,12.5,,0,,,0,0,,0,0,0,80.9,78.1,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Tory Horton,128232,WR,COLO STATE,1,11,0,144,0,-4.0,1,100.0,,0,0,0.0,0,1,0,86.7,72.1,0,11,0.0,0,7,2,85.7,6,97.9,2,33.3,0,15,23,11.5,7.5,2.5,6.0,0,100.0,,0,0,0.0,0,1,0,85.1,75.7,0,12,0.0,0,6,1,100.0,6,116.7,1,16.7,0,12,6,6.0,12.0,2.0
Xavier Legette,99197,WR,S CAROLINA,1,11,0,289,0,,0,,,0,0,,0,0,0,,47.8,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,24.0,0,0.0,,0,0,,0,0,0,82.7,78.7,0,0,0.0,0,11,0,90.9,10,39.6,1,10.0,0,0,0,,,0.0
Antonio Williams,156241,WR,CLEMSON,1,11,0,140,0,-2.5,1,100.0,,0,0,0.0,0,0,0,86.7,51.4,0,3,0.0,0,8,2,87.5,7,79.2,2,28.6,0,0,5,2.5,0.0,0.0,9.1,2,60.0,0.0,0,3,14.3,1,4,0,67.5,64.5,0,18,0.0,0,31,6,93.5,29,76.7,10,34.5,0,59,20,3.3,9.8,2.03
Benjamin Yurosek,131786,TE,STANFORD,1,11,0,300,0,0.0,0,100.0,,0,0,0.0,0,0,0,86.7,55.6,0,3,0.0,0,5,2,100.0,5,79.2,2,40.0,0,5,5,2.5,2.5,1.0,7.3,1,75.0,,0,0,0.0,0,1,0,81.5,81.7,0,14,9.1,2,22,3,81.8,18,90.6,4,22.2,0,25,13,4.3,8.3,1.39
Dalvin Smith,98019,WR,W KENTUCKY,1,11,0,346,0,-1.3,0,100.0,,0,0,0.0,0,1,0,30.0,69.0,0,42,0.0,0,9,4,88.9,8,158.3,4,50.0,1,53,58,14.5,13.3,6.63,5.3,0,62.5,0.0,0,1,16.7,1,2,0,19.5,57.7,0,42,0.0,0,32,5,93.8,30,126.6,8,26.7,1,63,63,12.6,12.6,2.1
Nick Nash,98679,WR,S JOSE ST,1,11,0,285,0,-2.5,0,100.0,,0,0,0.0,0,0,0,86.7,74.1,0,7,0.0,0,6,2,100.0,6,81.3,2,33.3,0,7,12,6.0,3.5,1.17,2.5,0,100.0,100.0,1,1,0.0,0,0,0,70.9,53.6,0,7,0.0,0,6,2,83.3,5,95.8,2,40.0,0,14,9,4.5,7.0,2.8
Jayden McGowan,157184,WR,VANDERBILT,1,11,0,333,0,-2.4,1,100.0,,0,0,0.0,0,1,0,92.6,91.4,0,23,0.0,0,5,5,100.0,5,107.5,5,100.0,0,49,61,12.2,9.8,9.8,10.6,0,40.0,,0,0,33.3,1,1,0,38.4,58.3,0,23,0.0,0,11,2,100.0,11,57.1,5,45.5,0,26,34,17.0,13.0,2.36
Evan Stewart,158674,WR,TEXAS A&M,1,10,0,312,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,60.5,0,4,0.0,0,2,1,100.0,2,83.3,1,50.0,0,4,7,7.0,4.0,2.0,12.4,0,80.0,0.0,0,1,0.0,0,2,0,84.2,79.4,0,35,0.0,0,9,4,100.0,9,148.8,5,55.6,2,51,8,2.0,12.8,5.67
Jalen McMillan,131905,WR,WASHINGTON,1,10,0,340,0,-3.7,0,100.0,,0,0,0.0,0,0,0,90.0,60.5,0,5,0.0,0,4,3,100.0,4,79.2,3,75.0,0,0,11,3.7,0.0,0.0,11.0,0,77.8,0.0,0,1,0.0,0,4,0,85.5,81.0,0,38,0.0,0,29,7,100.0,29,150.2,9,31.0,2,95,46,6.6,13.6,3.28
Jalon Calhoun,97272,WR,DUKE,1,10,0,154,0,-2.0,0,100.0,,0,0,0.0,0,1,0,86.7,84.3,0,9,0.0,0,4,2,100.0,4,83.3,2,50.0,0,8,12,6.0,4.0,2.0,5.7,0,50.0,,0,0,16.7,1,2,0,51.7,62.6,0,10,0.0,0,38,5,97.4,37,57.1,10,27.0,0,32,16,3.2,6.4,0.86
Xavier Worthy,144718,WR,TEXAS,1,10,0,311,0,-2.5,0,100.0,,0,0,0.0,0,1,0,86.7,77.1,0,11,0.0,0,5,2,100.0,5,89.6,2,40.0,0,11,16,8.0,5.5,2.2,43.0,0,0.0,,0,0,,0,0,0,77.5,61.6,0,0,0.0,0,9,0,88.9,8,39.6,1,12.5,0,0,0,,,0.0
Smoke Harris,78918,WR,LA TECH,1,10,0,208,0,,0,,,0,0,,0,0,0,,51.5,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,7.7,0,66.7,,0,0,0.0,0,2,0,80.1,56.9,1,22,0.0,0,35,6,97.1,34,40.7,9,26.5,0,49,11,1.8,8.2,1.44
Jaquaize Pettaway,173716,WR,OKLAHOMA,1,10,0,261,0,-0.7,3,85.7,,0,0,14.3,1,2,0,46.4,90.8,0,13,0.0,0,10,6,100.0,10,90.5,7,70.0,0,40,49,8.2,6.7,4.0,1.0,2,87.5,,0,0,12.5,1,3,0,51.7,69.1,0,13,0.0,0,16,7,81.3,13,92.2,8,61.5,0,49,45,6.4,7.0,3.77
Cam Johnson,84497,WR,NWESTERN,1,10,0,256,0,,0,,,0,0,,0,0,0,,49.4,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,77.5,60.4,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Tanner Koziol,156895,TE,BALL ST,1,10,0,117,0,,0,,,0,0,,0,0,0,,50.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,7.5,0,100.0,,0,0,0.0,0,1,1,80.1,59.0,0,10,0.0,0,9,2,88.9,8,95.8,2,25.0,0,14,-1,-0.5,7.0,1.75
Stefan Cobbs,84143,WR,BOISE ST,1,10,0,120,0,-3.0,1,100.0,,0,0,0.0,0,0,0,81.5,56.5,0,5,0.0,0,4,1,100.0,4,87.5,1,25.0,0,5,8,8.0,5.0,1.25,3.1,1,50.0,100.0,1,1,33.3,2,2,0,24.6,58.3,0,10,0.0,0,30,4,93.3,28,56.3,8,28.6,0,16,11,2.8,4.0,0.57
Will Shipley,144138,HB,CLEMSON,1,9,0,140,0,-2.3,0,100.0,,0,0,0.0,0,1,0,91.4,92.2,0,9,0.0,0,8,3,87.5,7,125.7,3,42.9,1,14,21,7.0,4.7,2.0,,0,,,0,0,,0,0,0,51.7,57.6,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Deion Burks,145107,WR,PURDUE,1,9,0,273,0,-2.0,0,0.0,,0,0,,0,0,0,,49.8,0,0,0.0,0,3,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0,,0,,,0,0,,0,0,0,77.5,73.6,0,0,0.0,0,3,0,33.3,1,0.0,0,0.0,0,0,0,,,0.0
LaJohntay Wester,123616,WR,FAU,1,9,0,165,0,-5.0,0,100.0,,0,0,0.0,0,1,0,81.5,73.8,0,6,0.0,0,6,1,100.0,6,91.7,1,16.7,0,6,11,11.0,6.0,1.0,8.0,0,62.5,,0,0,16.7,1,4,0,29.8,62.2,0,27,0.0,0,25,5,96.0,24,121.9,8,33.3,1,54,19,3.8,10.8,2.25
Sean Atkins,101127,WR,USF,1,9,0,327,0,,0,,,0,0,,0,0,0,,51.5,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,11.3,2,55.6,50.0,1,2,16.7,1,1,0,45.0,57.3,1,14,0.0,0,33,5,84.8,28,28.7,9,32.1,0,43,7,1.4,8.6,1.54
Johnny Wilson,76366,WR,FLORIDA ST,1,9,0,167,0,,0,,,0,0,,0,0,0,,47.9,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,9.0,0,100.0,,0,0,0.0,0,1,0,44.3,70.7,0,13,0.0,0,6,2,100.0,6,114.6,2,33.3,0,23,5,2.5,11.5,3.83
Jaden Bray,127787,WR,OKLA STATE,1,9,0,262,0,,0,,,0,0,,0,0,0,,47.8,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,37.6,61.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
