player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Tory Horton,128232,WR,COLO STATE,1,21,0,144,0,-4.0,0,0.0,,0,0,100.0,1,0,0,0.0,29.0,0,0,0.0,0,7,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0,9.8,0,66.7,,0,0,20.0,1,3,0,28.2,66.9,0,44,0.0,0,18,4,94.4,17,109.7,6,35.3,0,81,29,7.3,20.3,4.76
Travis Hunter,160766,CB,COLORADO,1,19,0,143,0,0.0,1,100.0,,0,0,0.0,0,0,0,86.7,58.3,0,5,0.0,0,4,2,100.0,4,83.3,2,50.0,0,8,8,4.0,4.0,2.0,8.9,2,70.6,66.7,2,3,0.0,0,7,0,87.0,86.6,1,21,0.0,0,44,12,95.5,42,84.4,17,40.5,1,116,22,1.8,9.7,2.76
Xavier Restrepo,122220,WR,MIAMI FL,1,18,0,220,0,-2.0,0,100.0,,0,0,0.0,0,1,0,86.7,78.1,0,8,0.0,0,7,2,100.0,7,91.7,2,28.6,0,12,16,8.0,6.0,1.71,9.8,1,58.8,33.3,1,3,0.0,0,6,0,85.9,71.9,0,19,0.0,0,55,10,92.7,51,112.9,17,33.3,2,92,19,1.9,9.2,1.8
Elic Ayomanor,157263,WR,STANFORD,1,18,0,300,0,,0,,,0,0,,0,0,0,,50.7,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,60.0,92.0,0,0,0.0,0,9,0,44.4,4,0.0,0,0.0,0,0,0,,,0.0
Joey Hobert,131934,WR,TEXAS ST,1,17,0,314,0,,0,,,0,0,,0,0,0,,51.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,10.2,2,58.8,100.0,3,3,16.7,2,7,0,44.0,69.1,0,22,0.0,0,53,10,92.5,49,117.3,17,34.7,2,110,20,2.0,11.0,2.24
Jamari Thrash,97399,WR,LOUISVILLE,1,17,0,210,0,,0,,,0,0,,0,0,0,,49.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,30.5,60.4,0,0,0.0,0,1,0,0.0,0,0.0,0,,0,0,0,,,
Smoke Harris,78918,WR,LA TECH,1,14,0,208,0,-3.2,3,100.0,,0,0,0.0,0,5,0,95.9,94.4,0,23,0.0,0,14,9,92.9,13,100.0,9,69.2,0,72,101,11.2,8.0,5.54,2.2,4,84.6,0.0,0,1,0.0,0,7,0,85.9,75.8,0,23,0.0,0,49,11,95.9,47,108.3,13,27.7,0,130,110,10.0,11.8,2.77
Khaleb Hood,97159,WR,GA SOUTHRN,1,14,0,174,0,-3.5,1,100.0,,0,0,0.0,0,1,0,91.4,76.8,0,12,0.0,0,7,4,100.0,7,82.3,4,57.1,0,15,29,7.3,3.8,2.14,7.3,3,75.0,100.0,3,3,10.0,1,6,0,73.6,76.9,0,19,0.0,0,41,9,97.6,40,90.3,12,30.0,0,74,29,3.2,8.2,1.85
Terrell Vaughn,157634,WR,UTAH ST,1,13,0,329,0,-2.0,0,50.0,0.0,0,1,0.0,0,0,0,81.5,36.7,1,3,0.0,0,8,1,87.5,7,16.7,2,28.6,0,3,4,4.0,3.0,0.43,14.2,2,53.8,33.3,1,3,0.0,0,3,0,82.7,65.1,2,43,0.0,0,51,7,92.2,47,71.2,13,27.7,1,119,24,3.4,17.0,2.53
Malik Phillips,170505,WR,SM HOUSTON,1,13,0,281,0,-2.5,1,100.0,100.0,1,1,0.0,0,0,0,91.4,72.7,0,6,0.0,0,9,4,100.0,9,79.2,4,44.4,0,0,10,2.5,0.0,0.0,7.3,1,71.4,100.0,2,2,16.7,1,2,0,67.8,62.1,0,30,0.0,0,10,5,90.0,9,87.8,7,77.8,0,44,15,3.0,8.8,4.89
