player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Kenneth Womack,142085,WR,W MICHIGAN,1,16,0,347,0,-2.4,3,88.9,0.0,0,1,0.0,0,3,0,95.2,94.7,0,24,0.0,0,10,8,100.0,10,99.1,9,90.0,0,70,89,11.1,8.8,7.0,4.8,4,75.0,0.0,0,3,0.0,0,6,0,89.5,83.4,1,25,0.0,0,40,12,97.5,39,73.7,16,41.0,0,135,115,9.6,11.3,3.46
Lincoln Victor,97215,WR,WASH STATE,1,16,0,341,0,-1.8,0,100.0,,0,0,0.0,0,1,0,91.4,74.9,0,7,0.0,0,9,4,100.0,9,87.5,4,44.4,0,20,27,6.8,5.0,2.22,8.7,1,33.3,0.0,0,1,33.3,2,2,0,29.7,51.9,0,19,0.0,0,66,4,92.4,61,45.5,12,19.7,0,45,31,7.8,11.3,0.74
Javon Harvey,97278,WR,DOMINION,1,16,0,263,0,0.0,1,100.0,,0,0,0.0,0,0,1,94.5,50.0,0,9,0.0,0,11,7,100.0,11,79.8,7,63.6,0,22,22,3.1,3.1,2.0,10.1,1,75.0,50.0,1,2,0.0,0,4,1,86.7,55.3,0,22,0.0,0,47,12,97.9,46,105.2,16,34.8,1,76,29,2.4,6.3,1.65
Tetairoa McMillan,158735,WR,ARIZONA,1,15,0,109,0,-2.5,0,100.0,,0,0,0.0,0,3,0,91.4,90.1,0,17,0.0,0,11,4,100.0,11,113.5,4,36.4,0,45,55,13.8,11.3,4.09,18.4,0,60.0,50.0,2,4,0.0,0,1,0,67.5,72.6,0,26,0.0,0,11,3,90.9,10,86.3,5,50.0,0,41,-3,-1.0,13.7,4.1
Luke Floriea,130491,WR,KENT STATE,1,15,0,201,0,,0,,,0,0,,0,0,0,,51.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,10.8,0,57.1,40.0,2,5,11.1,1,4,0,50.6,70.5,0,29,0.0,0,50,8,90.0,45,74.7,14,31.1,0,84,9,1.1,10.5,1.87
Elijhah Badger,131603,WR,ARIZONA ST,1,15,0,110,0,-2.9,5,100.0,,0,0,0.0,0,3,0,95.9,91.2,0,30,0.0,0,14,8,92.9,13,95.3,8,61.5,0,55,78,9.8,6.9,4.23,-0.9,5,87.5,,0,0,12.5,1,4,0,78.4,81.0,0,30,0.0,0,17,7,88.2,15,102.6,8,53.3,0,69,82,11.7,9.9,4.6
Isaiah Williams,97156,WR,ILLINOIS,1,15,0,187,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,11.8,2,44.4,,0,0,0.0,0,3,0,64.9,79.8,0,15,0.0,0,28,4,85.7,24,60.9,9,37.5,0,47,25,6.3,11.8,1.96
Eric Singleton Jr.,170078,WR,GA TECH,1,14,0,176,0,-2.0,0,75.0,,0,0,0.0,0,1,0,90.0,80.6,0,11,0.0,0,5,3,100.0,5,81.3,4,80.0,0,16,22,7.3,5.3,3.2,20.8,0,25.0,0.0,0,1,50.0,1,0,0,29.8,57.4,0,3,0.0,0,6,1,100.0,6,39.6,4,66.7,0,3,0,0.0,3.0,0.5
Daniel Jackson,129654,WR,MINNESOTA,1,14,0,225,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,11.3,0,55.6,50.0,1,2,0.0,0,3,0,61.0,69.6,0,35,0.0,0,21,5,95.2,20,79.9,9,45.0,0,68,6,1.2,13.6,3.4
Brett Buckman,105723,WR,UCONN,1,14,0,146,0,-2.0,0,100.0,,0,0,0.0,0,0,0,86.7,56.8,0,2,0.0,0,5,2,100.0,5,79.2,2,40.0,0,2,6,3.0,1.0,0.4,3.8,0,83.3,100.0,1,1,0.0,0,2,0,81.5,65.3,0,16,0.0,0,15,5,100.0,15,90.3,6,40.0,0,34,15,3.0,6.8,2.27
