player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Dante Wright,97188,WR,TEMPLE,1,19,0,306,0,-3.1,0,71.4,,0,0,16.7,1,0,0,46.4,61.8,0,8,0.0,0,9,5,88.9,8,75.3,7,87.5,0,23,40,8.0,4.6,2.88,4.7,2,76.9,,0,0,9.1,1,7,0,61.3,75.6,0,23,0.0,0,30,10,100.0,30,108.8,13,43.3,0,133,88,8.8,13.3,4.43
Ted Hurst,187922,WR,GA STATE,1,18,0,175,0,-2.0,0,100.0,,0,0,0.0,0,1,0,81.5,68.2,0,17,0.0,0,8,1,100.0,8,118.8,1,12.5,0,17,19,19.0,17.0,2.13,9.2,0,40.0,,0,0,33.3,1,0,0,41.1,57.6,1,6,0.0,0,11,2,90.9,10,8.3,5,50.0,0,10,2,1.0,5.0,1.0
Antonio Williams,156241,WR,CLEMSON,1,17,0,140,0,-2.5,0,100.0,,0,0,0.0,0,0,0,91.4,58.7,0,6,0.0,0,8,4,100.0,8,79.2,4,50.0,0,10,20,5.0,2.5,1.25,9.1,0,76.5,100.0,2,2,13.3,2,8,0,67.6,78.4,0,28,0.0,0,43,13,95.3,41,141.5,17,41.5,2,149,57,4.4,11.5,3.63
Nick Nash,98679,WR,S JOSE ST,1,16,0,285,0,,0,,,0,0,,0,0,0,,48.6,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,18.1,1,56.3,100.0,3,3,10.0,1,5,0,61.3,70.8,1,45,0.0,0,52,9,98.1,51,76.6,16,31.4,1,126,29,3.2,14.0,2.47
Jordyn Tyson,157690,WR,ARIZONA ST,1,16,0,110,0,-2.0,1,100.0,,0,0,0.0,0,1,1,90.0,57.0,0,14,0.0,0,8,3,100.0,8,108.3,3,37.5,0,30,36,12.0,10.0,3.75,16.5,0,50.0,,0,0,0.0,0,1,0,71.9,79.2,0,11,0.0,0,11,1,81.8,9,106.3,2,22.2,1,11,0,0.0,11.0,1.22
Justin Lockhart,74298,WR,S JOSE ST,1,16,0,285,0,0.0,1,100.0,,0,0,0.0,0,1,0,81.5,90.9,0,11,0.0,0,2,1,100.0,2,112.5,1,50.0,0,11,11,11.0,11.0,5.5,,0,,,0,0,,0,0,0,44.0,81.3,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Dean Patterson,145224,WR,FIU,1,15,0,166,0,,0,,,0,0,,0,0,0,,49.6,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,9.8,3,72.7,60.0,3,5,11.1,1,7,0,54.2,75.3,0,28,0.0,0,24,8,95.8,23,103.2,11,47.8,0,107,32,4.0,13.4,4.65
Emmett Mosley V,183278,WR,STANFORD,1,14,0,300,0,-2.0,0,50.0,,0,0,0.0,0,0,0,81.5,58.8,0,1,0.0,0,2,1,100.0,2,56.3,2,100.0,0,1,5,5.0,1.0,0.5,7.3,2,75.0,,0,0,0.0,0,2,0,84.2,77.2,0,62,0.0,0,18,3,77.8,14,156.3,4,28.6,2,70,50,16.7,23.3,5.0
Tai Felton,144886,WR,MARYLAND,1,14,0,215,0,,0,,,0,0,,0,0,0,,46.5,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,10.1,2,37.5,100.0,1,1,0.0,0,3,0,61.4,61.7,0,17,4.8,1,21,3,90.5,19,91.1,8,42.1,1,35,15,5.0,11.7,1.84
Raphael Williams Jr.,149997,WR,PITTSBURGH,1,14,0,268,0,,0,,,0,0,,0,0,0,,47.6,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,14.7,0,50.0,40.0,2,5,0.0,0,3,0,81.5,53.9,0,24,0.0,0,51,7,90.2,46,64.0,14,30.4,0,68,16,2.3,9.7,1.48
Devonte Ross,146735,WR,TROY,1,14,0,318,0,-3.0,1,66.7,,0,0,33.3,1,0,0,12.9,37.3,0,4,0.0,0,5,2,100.0,5,70.1,3,60.0,0,7,13,6.5,3.5,1.4,12.2,1,60.0,100.0,1,1,40.0,2,2,0,29.8,56.6,0,31,0.0,0,11,3,100.0,11,93.8,5,45.5,0,50,10,3.3,16.7,4.55
Trebor Pena,123051,WR,SYRACUSE,1,14,0,304,0,-3.3,0,100.0,,0,0,0.0,0,1,1,91.4,59.3,0,13,0.0,0,10,3,90.0,9,81.9,3,33.3,0,11,21,7.0,3.7,1.22,5.4,1,87.5,50.0,1,2,0.0,0,4,1,85.5,73.1,0,24,0.0,0,34,7,91.2,31,101.6,8,25.8,0,67,40,5.7,9.6,2.16
Jamaal Pritchett,155624,WR,S ALABAMA,1,13,0,288,0,-3.5,0,83.3,,0,0,0.0,0,3,0,92.6,93.6,0,20,0.0,0,9,5,100.0,9,93.8,6,66.7,0,39,58,11.6,7.8,4.33,6.4,2,90.0,100.0,1,1,0.0,0,5,0,83.3,80.9,1,67,0.0,0,24,9,95.8,23,79.2,10,43.5,0,137,96,10.7,15.2,5.96
Tanner Koziol,156895,TE,BALL ST,1,13,0,117,0,-1.3,0,100.0,,0,0,0.0,0,1,0,90.0,90.4,0,12,0.0,0,6,3,100.0,6,94.4,3,50.0,0,20,24,8.0,6.7,3.33,6.8,0,60.0,0.0,0,1,0.0,0,3,0,82.2,78.6,1,10,0.0,0,19,3,100.0,19,33.3,5,26.3,0,25,9,3.0,8.3,1.32
Damon Ward Jr.,100880,WR,N TEXAS,1,13,0,251,0,0.5,0,0.0,,0,0,100.0,1,0,0,0.0,29.7,0,0,0.0,0,9,0,100.0,9,39.6,2,22.2,0,0,0,,,0.0,,0,,,0,0,,0,0,0,33.4,58.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Ja'Corey Brooks,146587,WR,LOUISVILLE,1,12,0,210,0,-1.0,1,100.0,,0,0,0.0,0,0,0,86.7,82.0,0,6,0.0,0,4,2,100.0,4,79.2,2,50.0,0,6,8,4.0,3.0,1.5,41.0,0,0.0,,0,0,,0,0,0,82.7,73.1,0,0,0.0,0,1,0,100.0,1,39.6,1,100.0,0,0,0,,,0.0
Harold Fannin Jr.,163104,TE,BOWL GREEN,1,12,0,122,0,0.0,0,100.0,,0,0,0.0,0,1,0,81.5,94.8,0,19,0.0,0,2,1,100.0,2,118.8,1,50.0,0,19,19,19.0,19.0,9.5,,0,,,0,0,,0,0,0,76.3,82.0,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Ian Strong,170319,WR,RUTGERS,1,12,0,278,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,,0,,,0,0,,0,0,0,78.5,75.2,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Evan Stewart,158674,WR,OREGON,1,12,0,264,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,52.2,0,-1,0.0,0,6,1,100.0,6,79.2,1,16.7,0,-1,2,2.0,-1.0,-0.17,12.0,0,100.0,,0,0,0.0,0,1,0,85.1,67.2,0,32,0.0,0,7,3,85.7,6,118.8,3,50.0,0,39,3,1.0,13.0,6.5
Tetairoa McMillan,158735,WR,ARIZONA,1,12,0,109,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,50.3,0,-1,0.0,0,9,1,100.0,9,79.2,1,11.1,0,-1,2,2.0,-1.0,-0.11,12.6,0,57.1,100.0,2,2,0.0,0,3,0,66.1,75.2,0,33,0.0,0,17,4,100.0,17,122.0,7,41.2,1,55,7,1.8,13.8,3.24
Coleman Owen,104969,WR,OHIO,1,12,0,259,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,9.8,2,63.6,0.0,0,1,0.0,0,5,0,83.8,81.6,1,29,0.0,0,30,7,96.7,29,57.0,11,37.9,0,105,65,9.3,15.0,3.62
