player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Jai'Den Thomas,174080,HB,UNLV,1,13,0,325,0,-5.0,0,66.7,,0,0,0.0,0,0,0,86.7,67.2,0,2,0.0,0,4,2,100.0,4,70.1,3,75.0,0,1,11,5.5,0.5,0.25,-3.0,1,100.0,,0,0,0.0,0,1,0,85.1,82.9,0,8,0.0,0,4,3,100.0,4,87.5,3,75.0,0,15,24,8.0,5.0,3.75
Malachi Toney,200155,WR,MIAMI FL,1,13,0,220,0,-1.3,0,75.0,0.0,0,1,0.0,0,0,0,90.0,57.6,0,3,0.0,0,7,3,100.0,7,77.1,4,57.1,0,6,15,5.0,2.0,0.86,5.7,4,55.6,0.0,0,1,0.0,0,3,0,82.7,69.4,1,14,0.0,0,38,5,92.1,35,27.8,9,25.7,0,41,20,4.0,8.2,1.17
Amare Thomas,173349,WR,HOUSTON,1,13,0,182,0,-1.8,2,100.0,,0,0,0.0,0,3,0,92.6,95.3,0,18,0.0,0,9,5,100.0,9,138.8,5,55.6,1,39,48,9.6,7.8,4.33,8.9,2,71.4,100.0,2,2,16.7,1,4,0,70.9,84.5,1,27,0.0,0,29,5,96.6,28,100.9,7,25.0,3,66,33,6.6,13.2,2.36
KJ Duff,184654,WR,RUTGERS,1,13,0,278,0,2.0,0,100.0,,0,0,0.0,0,1,0,81.5,94.3,0,3,0.0,0,1,1,100.0,1,118.8,1,100.0,1,3,1,1.0,3.0,3.0,,0,,,0,0,,0,0,0,61.0,67.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Kyri Shoels,188847,WR,S JOSE ST,1,13,0,285,0,,0,,,0,0,,0,0,0,,55.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,61.4,76.1,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Sam Roush,157270,TE,STANFORD,1,13,0,300,0,,0,,,0,0,,0,0,0,,49.3,0,0,33.3,1,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,4.8,0,50.0,50.0,1,2,0.0,0,2,0,81.5,69.3,0,12,0.0,0,22,3,100.0,22,59.0,6,27.3,0,22,10,3.3,7.3,1.0
Jordan Hudson,157298,WR,SMU,1,13,0,287,0,-2.0,2,100.0,,0,0,0.0,0,2,0,91.4,89.0,0,11,0.0,0,7,4,100.0,7,92.7,4,57.1,0,25,33,8.3,6.3,3.57,-3.0,0,100.0,,0,0,0.0,0,0,0,84.7,77.1,0,1,0.0,0,6,1,100.0,6,79.2,1,16.7,0,1,4,4.0,1.0,0.17
Garrett Oakley,157772,TE,KANSAS ST,1,12,0,199,0,-2.0,1,100.0,,0,0,0.0,0,1,1,86.7,26.4,0,28,0.0,0,3,2,100.0,3,118.8,2,66.7,0,39,43,21.5,19.5,13.0,12.3,0,0.0,0.0,0,1,,0,0,0,78.5,55.8,1,0,0.0,0,16,0,100.0,16,0.0,4,25.0,0,0,0,,,0.0
Ian Strong,170319,WR,RUTGERS,1,12,0,278,0,,0,,,0,0,,0,0,0,,51.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,77.5,65.5,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Skyler Bell,145163,WR,UCONN,1,12,0,146,0,-2.0,2,100.0,,0,0,0.0,0,2,0,90.0,93.5,0,11,0.0,0,4,3,100.0,4,106.9,3,75.0,0,29,35,11.7,9.7,7.25,18.0,2,75.0,,0,0,0.0,0,3,0,62.5,84.6,0,28,0.0,0,10,3,100.0,10,156.3,4,40.0,1,64,29,9.7,21.3,6.4
Antonio Williams,156241,WR,CLEMSON,1,12,0,140,0,-1.0,1,100.0,,0,0,0.0,0,1,0,90.0,70.9,0,19,0.0,0,9,3,100.0,9,97.2,3,33.3,0,22,25,8.3,7.3,2.44,9.4,1,80.0,0.0,0,1,0.0,0,6,1,61.3,79.6,0,64,0.0,0,33,8,93.9,31,118.8,10,32.3,0,145,80,10.0,18.1,4.68
Lewis Bond,143817,WR,BOSTON COL,1,11,0,121,0,,0,,,0,0,,0,0,0,,50.0,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,9.6,1,77.8,100.0,1,1,0.0,0,5,0,85.1,70.9,1,22,0.0,0,38,7,97.4,37,72.0,9,24.3,0,97,36,5.1,13.9,2.62
Kyre Duplessis,147082,WR,DELAWARE,1,11,0,151,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,67.5,84.6,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0
Eugene Wilson III,175886,WR,FLORIDA,1,11,0,163,0,-2.7,0,100.0,,0,0,0.0,0,0,0,90.0,65.1,0,7,0.0,0,3,3,100.0,3,81.9,3,100.0,0,11,19,6.3,3.7,3.67,10.1,0,71.4,0.0,0,1,0.0,0,3,0,81.5,76.2,0,40,0.0,0,14,5,85.7,12,153.0,7,58.3,1,87,26,5.2,17.4,7.25
Caleb Douglas,157740,WR,TEXAS TECH,1,11,0,315,0,,0,,,0,0,,0,0,0,,50.4,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,0,0,80.9,67.4,0,4,0.0,0,6,1,100.0,6,83.3,1,16.7,0,4,0,0.0,4.0,0.67
