player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Ali Jennings,145344,WR,DOMINION,1,19,0,263,0,-1.0,0,100.0,,0,0,0.0,0,1,0,86.7,62.4,0,4,0.0,0,2,2,100.0,2,79.2,2,100.0,0,3,5,2.5,1.5,1.5,3.0,0,100.0,,0,0,0.0,0,0,0,46.0,76.8,0,4,0.0,0,1,1,100.0,1,83.3,1,100.0,0,4,1,1.0,4.0,4.0
Cole Turner,84330,TE,NEVADA,1,18,0,239,0,-2.5,0,100.0,,0,0,0.0,0,1,0,86.7,73.6,0,9,0.0,0,8,2,87.5,7,97.9,2,28.6,0,15,20,10.0,7.5,2.14,10.8,0,68.8,100.0,3,3,0.0,0,8,0,85.5,80.4,0,24,0.0,0,37,11,97.3,36,97.7,16,44.4,0,147,51,4.6,13.4,4.08
Jalen Tolbert,61637,WR,S ALABAMA,1,17,0,288,0,-2.8,1,100.0,,0,0,0.0,0,2,0,92.6,87.4,0,12,0.0,0,8,5,100.0,8,91.7,5,62.5,0,30,44,8.8,6.0,3.75,7.0,1,66.7,50.0,1,2,20.0,1,2,0,66.1,77.7,0,26,0.0,0,9,4,100.0,9,87.5,6,66.7,0,43,23,5.8,10.8,4.78
Josh Johnson,61329,WR,TULSA,1,17,0,320,0,4.0,0,100.0,,0,0,0.0,0,0,0,86.7,60.0,0,8,0.0,0,3,1,66.7,2,100.0,1,50.0,0,8,4,4.0,8.0,4.0,9.9,0,47.1,100.0,1,1,27.3,3,6,0,43.3,66.0,2,13,0.0,0,47,8,87.2,41,39.5,17,41.5,1,74,18,2.3,9.3,1.8
Wan'Dale Robinson,101735,WR,KENTUCKY,1,16,0,202,0,-3.6,1,88.9,,0,0,11.1,1,3,0,57.7,78.6,0,4,0.0,0,13,8,100.0,13,116.2,9,69.2,1,12,38,4.8,1.5,0.92,4.1,0,77.8,100.0,1,1,0.0,0,4,0,85.5,76.2,0,14,0.0,0,28,7,96.4,27,81.9,9,33.3,0,33,36,5.1,4.7,1.22
Deven Thompkins,84480,WR,UTAH ST,1,16,0,329,0,-0.5,0,100.0,,0,0,0.0,0,0,0,86.7,61.2,0,5,0.0,0,3,2,100.0,3,83.3,2,66.7,0,8,9,4.5,4.0,2.67,13.8,0,75.0,50.0,1,2,0.0,0,7,0,87.7,92.7,1,31,0.0,0,29,9,96.6,28,108.0,12,42.9,1,145,33,3.7,16.1,5.18
Key'Shawn Smith,143950,WR,MIAMI FL,1,15,0,220,0,-4.0,1,100.0,,0,0,0.0,0,1,0,86.7,82.6,0,13,0.0,0,4,2,100.0,4,91.7,2,50.0,0,12,20,10.0,6.0,3.0,-4.0,1,100.0,,0,0,0.0,0,1,0,66.1,65.6,0,13,0.0,0,4,1,75.0,3,118.8,1,33.3,0,13,17,17.0,13.0,4.33
Josh Downs,122832,WR,N CAROLINA,1,14,0,245,0,-3.2,1,80.0,,0,0,20.0,1,0,0,29.3,43.6,0,6,0.0,0,11,4,100.0,11,79.2,5,45.5,0,12,25,6.3,3.0,1.09,2.5,2,76.9,,0,0,9.1,1,2,0,61.3,70.9,0,45,0.0,0,32,10,96.9,31,119.7,13,41.9,1,87,69,6.9,8.7,2.81
Konata Mumpfield,145598,WR,AKRON,1,14,0,102,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,9.0,0,50.0,,0,0,0.0,0,0,0,82.7,86.3,0,8,0.0,0,7,1,100.0,7,60.4,2,28.6,0,8,-1,-1.0,8.0,1.14
Hassan Beydoun,78185,WR,E MICHIGAN,1,14,0,160,0,-2.5,0,100.0,,0,0,0.0,0,1,0,86.7,59.7,0,3,0.0,0,5,2,80.0,4,79.2,2,50.0,0,5,10,5.0,2.5,1.25,6.2,1,85.7,100.0,2,2,0.0,0,7,0,85.5,62.8,0,11,0.0,0,54,12,92.6,50,90.2,14,28.0,0,79,24,2.0,6.6,1.58
