player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Dorian Singer,146243,WR,UTAH,1,17,0,328,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,19.0,0,100.0,,0,0,0.0,0,1,0,80.9,70.2,0,28,0.0,0,5,1,100.0,5,118.8,1,20.0,0,28,9,9.0,28.0,5.6
Tre Harris,122676,WR,OLE MISS,1,15,0,226,0,-1.0,1,100.0,,0,0,0.0,0,1,0,81.5,94.4,0,12,0.0,0,1,1,100.0,1,116.7,1,100.0,0,12,13,13.0,12.0,12.0,10.5,0,50.0,,0,0,50.0,1,2,0,54.2,74.2,0,48,0.0,0,8,1,100.0,8,135.4,2,25.0,1,48,38,38.0,48.0,6.0
Matt Sykes,131812,WR,RICE,1,14,0,275,0,-2.5,0,100.0,100.0,1,1,0.0,0,0,0,86.7,55.1,0,9,0.0,0,7,2,100.0,7,81.3,2,28.6,0,7,12,6.0,3.5,1.0,15.7,0,66.7,0.0,0,1,0.0,0,2,0,83.3,74.4,0,24,0.0,0,8,2,100.0,8,109.7,3,37.5,0,40,17,8.5,20.0,5.0
Tez Johnson,123709,WR,OREGON,1,14,0,264,0,-3.6,0,100.0,,0,0,0.0,0,2,0,92.6,77.6,0,11,0.0,0,11,5,100.0,11,81.7,5,45.5,0,18,36,7.2,3.6,1.64,8.4,0,72.7,,0,0,11.1,1,6,0,47.2,68.5,1,52,0.0,0,31,8,96.8,30,104.9,11,36.7,2,107,40,5.0,13.4,3.57
Hal Presley,144507,WR,BAYLOR,1,14,0,118,0,-1.3,1,100.0,,0,0,0.0,0,1,0,90.0,90.4,0,8,0.0,0,6,3,100.0,6,84.7,3,50.0,0,13,17,5.7,4.3,2.17,7.0,1,66.7,,0,0,0.0,0,0,0,83.8,74.9,0,8,0.0,0,6,2,83.3,5,70.1,3,60.0,0,9,13,6.5,4.5,1.8
Darius Lassiter,157480,WR,BYU,1,13,0,128,0,-1.0,0,0.0,,0,0,100.0,1,0,0,0.0,28.6,0,0,0.0,0,6,0,100.0,6,39.6,1,16.7,0,0,0,,,0.0,14.9,2,62.5,100.0,1,1,16.7,1,5,0,45.4,86.0,0,24,0.0,0,18,5,100.0,18,90.1,8,44.4,0,69,38,7.6,13.8,3.83
Raylen Sharpe,144255,WR,FRESNO ST,1,13,0,169,0,-1.3,2,100.0,,0,0,0.0,0,0,0,90.0,61.0,0,13,0.0,0,5,3,100.0,5,90.3,3,60.0,0,17,21,7.0,5.7,3.4,11.0,2,75.0,33.3,1,3,0.0,0,5,0,86.3,76.1,1,28,0.0,0,39,9,94.9,37,67.7,12,32.4,0,109,33,3.7,12.1,2.95
Kris Hutson,131713,WR,WASH STATE,1,13,0,341,0,-1.3,2,100.0,,0,0,0.0,0,1,0,90.0,70.5,0,21,0.0,0,8,3,100.0,8,112.5,3,37.5,0,33,37,12.3,11.0,4.13,4.3,1,75.0,,0,0,25.0,1,1,0,52.5,71.6,0,11,0.0,0,11,3,100.0,11,92.7,4,36.4,0,27,13,4.3,9.0,2.45
Dominic Lovett,146872,WR,GEORGIA,1,13,0,173,0,-2.0,0,100.0,,0,0,0.0,0,1,0,86.7,77.9,0,7,0.0,0,5,2,100.0,5,89.6,2,40.0,0,11,15,7.5,5.5,2.2,10.1,1,41.7,25.0,1,4,16.7,1,3,0,68.7,57.6,0,32,0.0,0,46,5,87.0,40,54.9,12,30.0,0,52,43,8.6,10.4,1.3
Kamdyn Benjamin,123241,WR,TULSA,1,13,0,320,0,,0,,,0,0,,0,0,0,,49.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,0.0,0,100.0,,0,0,0.0,0,1,0,78.5,62.9,0,3,0.0,0,7,1,100.0,7,79.2,1,14.3,0,3,3,3.0,3.0,0.43
