player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Danny Scudero,170781,WR,S JOSE ST,1,19,0,285,0,-3.0,0,100.0,,0,0,0.0,0,0,0,86.7,60.6,0,7,0.0,0,4,2,100.0,4,79.2,2,50.0,0,0,6,3.0,0.0,0.0,13.1,0,62.5,50.0,1,2,16.7,2,7,0,56.1,65.6,0,43,0.0,0,55,10,90.9,50,130.7,16,32.0,2,142,28,2.8,14.2,2.84
CJ Williams,158471,WR,STANFORD,1,19,0,300,0,,0,,,0,0,,0,0,0,,55.6,0,0,0.0,0,1,0,0.0,0,0.0,0,,0,0,0,,,,17.0,0,50.0,,0,0,0.0,0,1,0,53.9,66.4,0,14,0.0,0,4,1,100.0,4,72.9,2,50.0,0,14,0,0.0,14.0,3.5
Makai Lemon,174150,WR,USC,1,16,0,326,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,51.0,0,5,0.0,0,6,1,100.0,6,87.5,1,16.7,0,5,7,7.0,5.0,0.83,14.5,1,54.5,75.0,3,4,0.0,0,4,0,85.1,93.7,1,29,0.0,0,30,6,90.0,27,74.8,11,40.7,1,92,8,1.3,15.3,3.41
Chris Bell,156321,WR,LOUISVILLE,1,14,0,210,0,,0,,,0,0,,0,0,0,,53.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,59.1,72.6,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Jayshon Platt,156522,WR,FAU,1,14,0,165,0,-3.0,0,0.0,,0,0,,0,0,0,,45.9,0,0,0.0,0,5,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0,6.7,0,33.3,,0,0,0.0,0,1,0,62.7,79.6,0,19,0.0,0,4,1,100.0,4,56.3,3,75.0,0,19,10,10.0,19.0,4.75
Cyrus Allen,156582,WR,CINCINNATI,1,13,0,138,0,,0,,,0,0,,0,0,0,,54.0,0,0,0.0,0,1,0,0.0,0,0.0,0,,0,0,0,,,,10.7,0,81.8,100.0,1,1,0.0,0,5,0,86.7,81.3,0,37,0.0,0,34,9,94.1,32,136.7,11,34.4,1,105,29,3.2,11.7,3.28
Easton Messer,163051,WR,FAU,1,13,0,165,0,-4.0,0,80.0,,0,0,0.0,0,2,0,91.4,71.5,0,12,0.0,0,8,4,100.0,8,87.5,5,62.5,0,25,37,9.3,6.3,3.13,8.2,0,69.2,66.7,2,3,10.0,1,5,0,49.0,60.4,0,50,0.0,0,43,9,100.0,43,101.8,13,30.2,0,131,48,5.3,14.6,3.05
Kevin Coleman Jr.,160756,WR,MISSOURI,1,12,0,229,0,-2.0,0,100.0,,0,0,0.0,0,1,0,91.4,99.9,0,17,0.0,0,4,4,100.0,4,102.1,4,100.0,0,34,42,10.5,8.5,8.5,4.3,2,100.0,100.0,2,2,0.0,0,5,0,87.0,91.2,0,14,0.0,0,24,11,100.0,24,101.1,11,45.8,0,91,44,4.0,8.3,3.79
Eric Rivers,144279,WR,GA TECH,1,12,0,176,0,-4.0,1,100.0,,0,0,0.0,0,0,0,81.5,54.6,0,1,0.0,0,4,1,100.0,4,79.2,1,25.0,0,1,5,5.0,1.0,0.25,-4.0,1,100.0,,0,0,0.0,0,0,0,69.9,76.0,0,1,0.0,0,5,1,100.0,5,79.2,1,20.0,0,1,5,5.0,1.0,0.2
Caullin Lacy,121426,WR,LOUISVILLE,1,12,0,210,0,-2.7,0,66.7,,0,0,0.0,0,0,0,86.7,58.7,0,7,0.0,0,5,2,100.0,5,70.1,3,60.0,0,8,14,7.0,4.0,1.6,5.1,0,66.7,100.0,1,1,0.0,0,5,0,82.7,68.4,0,37,0.0,0,44,8,97.7,43,90.6,12,27.9,0,95,40,5.0,11.9,2.21
Skyler Bell,145163,WR,UCONN,1,12,0,146,0,,0,,,0,0,,0,0,0,,52.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,6.8,0,50.0,,0,0,25.0,1,1,0,44.3,54.0,0,14,0.0,0,13,3,92.3,12,57.6,6,50.0,0,20,14,4.7,6.7,1.67
Corey Rucker,121539,WR,ARK STATE,1,12,0,113,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,51.0,0,2,0.0,0,7,1,100.0,7,79.2,1,14.3,0,2,5,5.0,2.0,0.29,-3.0,0,100.0,,0,0,0.0,0,0,0,49.5,65.7,0,2,0.0,0,6,1,100.0,6,79.2,1,16.7,0,2,5,5.0,2.0,0.33
Duce Robinson,176642,WR,FLORIDA ST,1,12,0,167,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,50.6,0,3,0.0,0,7,1,85.7,6,79.2,1,16.7,0,3,3,3.0,3.0,0.5,17.0,0,0.0,,0,0,,0,0,0,83.8,89.5,0,0,0.0,0,4,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0
Chauncy Cobb,172187,WR,ARK STATE,1,11,0,113,0,-3.0,1,50.0,,0,0,0.0,0,0,0,81.5,71.9,0,9,0.0,0,7,1,100.0,7,62.5,2,28.6,0,9,13,13.0,9.0,1.29,7.9,1,72.7,,0,0,0.0,0,6,0,81.5,77.1,1,31,0.0,0,57,8,93.0,53,72.5,11,20.8,0,126,62,7.8,15.8,2.38
Jordyn Tyson,157690,WR,ARIZONA ST,1,11,0,110,0,,0,,,0,0,,0,0,0,,48.9,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,1,0,84.2,84.6,0,11,0.0,0,9,2,77.8,7,97.9,2,28.6,0,15,7,3.5,7.5,2.14
Leland Smith,190924,WR,S JOSE ST,1,11,0,285,0,-3.0,1,100.0,,0,0,0.0,0,1,0,81.5,54.6,0,15,0.0,0,4,1,100.0,4,118.8,1,25.0,0,15,18,18.0,15.0,3.75,8.8,1,60.0,33.3,1,3,0.0,0,1,0,84.2,65.0,0,15,0.0,0,18,3,100.0,18,72.9,5,27.8,0,25,19,6.3,8.3,1.39
Kyri Shoels,188847,WR,S JOSE ST,1,11,0,285,0,,0,,,0,0,,0,0,0,,81.9,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,8.5,1,100.0,,0,0,0.0,0,1,0,85.5,76.4,0,13,0.0,0,3,2,100.0,3,108.3,2,66.7,0,20,3,1.5,10.0,6.67
Victor Snow,158249,WR,BUFFALO,1,11,0,126,0,-2.0,0,100.0,,0,0,0.0,0,1,0,81.5,58.3,0,1,0.0,0,2,1,100.0,2,79.2,1,50.0,0,1,3,3.0,1.0,0.5,9.9,1,60.0,50.0,1,2,0.0,0,3,0,82.2,67.8,0,27,0.0,0,28,6,100.0,28,74.6,10,35.7,0,54,13,2.2,9.0,1.93
Demarcus Lacey,164301,WR,MARSHALL,1,11,0,214,0,-2.8,2,100.0,,0,0,0.0,0,1,0,92.6,76.4,0,15,0.0,0,7,5,100.0,7,90.8,5,71.4,0,29,43,8.6,5.8,4.14,4.8,6,90.9,100.0,1,1,0.0,0,6,0,86.3,82.2,0,35,0.0,0,34,10,97.1,33,158.3,11,33.3,2,146,115,11.5,14.6,4.42
Chris Hunter,166993,WR,ARIZONA,1,10,0,109,0,,0,,,0,0,,0,0,0,,51.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,12.8,0,20.0,0.0,0,2,50.0,1,0,0,23.1,51.5,0,4,0.0,0,9,1,100.0,9,39.6,5,55.6,0,4,-1,-1.0,4.0,0.44
Amare Thomas,173349,WR,HOUSTON,1,10,0,182,0,,0,,,0,0,,0,0,0,,54.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,9.9,1,66.7,0.0,0,1,0.0,0,4,0,81.5,75.1,0,36,0.0,0,28,6,96.4,27,105.8,9,33.3,0,104,38,6.3,17.3,3.85
Lewis Bond,143817,WR,BOSTON COL,1,10,0,121,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,12.5,2,62.5,100.0,1,1,0.0,0,2,0,81.5,69.9,0,16,0.0,0,29,5,96.6,28,78.6,8,28.6,0,47,12,2.4,9.4,1.68
Justin Joly,158620,TE,NC STATE,1,10,0,248,0,,0,,,0,0,,0,0,0,,50.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,8.2,0,50.0,0.0,0,2,0.0,0,2,0,80.9,67.8,0,16,0.0,0,24,3,95.8,23,60.4,6,26.1,0,24,4,1.3,8.0,1.04
Kris Hutson,131713,WR,ARIZONA,1,10,0,109,0,,0,,,0,0,,0,0,0,,51.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,21.5,0,50.0,100.0,1,1,0.0,0,1,0,53.7,55.0,0,31,0.0,0,8,2,100.0,8,82.3,4,50.0,0,37,5,2.5,18.5,4.63
O'Mega Blake,146913,WR,ARKANSAS,1,10,0,111,0,,0,,,0,0,,0,0,0,,48.9,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,17.0,1,50.0,,0,0,0.0,0,1,0,62.9,68.3,0,33,0.0,0,3,1,100.0,3,95.8,2,66.7,0,33,7,7.0,33.0,11.0
Eli Stowers,147013,TE,VANDERBILT,1,10,0,333,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,9.6,1,50.0,50.0,1,2,20.0,1,3,0,53.7,79.1,0,27,0.0,0,18,4,100.0,18,108.9,8,44.4,1,49,19,4.8,12.3,2.72
Braden Pegan,162463,WR,UTAH ST,1,10,0,329,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,53.5,0,0,0.0,0,6,1,100.0,6,79.2,1,16.7,0,0,3,3.0,0.0,0.0,,0,,,0,0,,0,0,0,84.2,71.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Duane Thomas Jr.,175797,WR,UCF,1,10,0,323,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,58.2,0,6,0.0,0,2,1,100.0,2,91.7,1,50.0,0,6,8,8.0,6.0,3.0,13.6,0,50.0,33.3,1,3,0.0,0,1,0,79.3,61.3,2,37,0.0,0,21,4,95.2,20,32.8,8,40.0,0,55,4,1.0,13.8,2.75
Braylon Staley,184893,WR,TENNESSEE,1,10,0,307,0,-5.5,0,0.0,,0,0,100.0,1,0,0,0.0,25.9,0,0,0.0,0,8,0,100.0,8,39.6,2,25.0,0,0,0,,,0.0,13.7,0,44.4,0.0,0,1,20.0,1,2,0,16.1,50.0,0,26,0.0,0,43,4,95.3,41,58.1,9,22.0,0,41,14,3.5,10.3,1.0
Jacob De Jesus,174068,WR,CAL,1,10,0,130,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0.8,1,80.0,,0,0,0.0,0,2,0,80.9,58.0,0,9,0.0,0,20,4,85.0,17,89.2,5,29.4,0,27,18,4.5,6.8,1.59
Jaron Tibbs,174972,WR,KANSAS ST,1,10,0,199,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,7.2,1,80.0,,0,0,20.0,1,2,0,35.9,57.7,0,20,0.0,0,11,4,100.0,11,100.0,5,45.5,0,40,10,2.5,10.0,3.64
Dakorien Moore,199882,WR,OREGON,1,10,0,264,0,-4.0,1,100.0,,0,0,0.0,0,0,0,81.5,50.8,0,3,0.0,0,8,1,100.0,8,79.2,1,12.5,0,3,7,7.0,3.0,0.38,7.3,1,33.3,,0,0,0.0,0,0,0,82.7,63.7,0,3,0.0,0,13,1,100.0,13,42.4,3,23.1,0,3,7,7.0,3.0,0.23
