player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Pofele Ashlock,158166,WR,HAWAII,1,19,0,180,0,,0,,,0,0,,0,0,0,,55.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,10.8,1,47.1,,0,0,20.0,2,6,1,40.6,65.2,1,23,0.0,0,40,8,90.0,36,61.2,17,47.2,1,101,39,4.9,12.6,2.81
Nick Nash,98679,WR,S JOSE ST,1,17,0,285,0,,0,,,0,0,,0,0,0,,54.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,21.2,1,46.2,33.3,2,6,14.3,1,6,0,62.5,90.9,1,26,0.0,0,36,6,91.7,33,86.2,13,39.4,2,119,13,2.2,19.8,3.61
Savion Williams,123101,WR,TCU,1,16,0,305,0,-2.5,0,100.0,,0,0,0.0,0,1,0,86.7,81.0,0,12,0.0,0,4,2,100.0,4,91.7,2,50.0,0,12,17,8.5,6.0,3.0,5.3,0,50.0,,0,0,50.0,2,0,0,29.9,62.2,0,7,0.0,0,6,2,100.0,6,56.3,4,66.7,0,7,6,3.0,3.5,1.17
Damon Ward Jr.,100880,WR,N TEXAS,1,15,0,251,0,,0,,,0,0,,0,0,0,,46.8,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,7.0,0,100.0,100.0,1,1,0.0,0,1,0,85.1,89.4,0,9,0.0,0,4,1,100.0,4,104.2,1,25.0,0,9,2,2.0,9.0,2.25
Tetairoa McMillan,158735,WR,ARIZONA,1,15,0,109,0,,0,,,0,0,,0,0,0,,49.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,14.8,4,83.3,0.0,0,1,0.0,0,5,0,83.8,95.0,0,78,0.0,0,9,5,100.0,9,158.3,6,66.7,2,192,129,25.8,38.4,21.33
Coleman Owen,104969,WR,OHIO,1,14,0,259,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,11.6,1,69.2,,0,0,0.0,0,7,0,84.2,80.1,1,27,0.0,0,39,9,94.9,37,68.8,13,35.1,0,128,49,5.4,14.2,3.46
Isiah Paige,145348,WR,DOMINION,1,14,0,263,0,0.5,0,100.0,,0,0,0.0,0,0,0,86.7,52.2,0,3,0.0,0,8,2,100.0,8,79.2,2,25.0,0,3,2,1.0,1.5,0.38,10.8,2,57.1,25.0,1,4,0.0,0,5,0,84.2,83.4,0,72,0.0,0,44,8,97.7,43,107.7,14,32.6,1,115,35,4.4,14.4,2.67
Jamaal Pritchett,155624,WR,S ALABAMA,1,14,0,288,0,-3.0,6,100.0,,0,0,0.0,0,2,0,90.0,99.9,0,26,0.0,0,5,3,100.0,5,158.3,3,60.0,1,55,64,21.3,18.3,11.0,15.1,2,55.6,0.0,0,2,16.7,1,4,0,69.0,77.5,0,26,0.0,0,36,5,88.9,32,121.5,9,28.1,1,78,29,5.8,15.6,2.44
KC Concepcion,170362,WR,NC STATE,1,14,0,248,0,-4.5,0,100.0,,0,0,0.0,0,1,1,86.7,60.1,0,7,0.0,0,4,2,100.0,4,131.3,2,50.0,1,12,21,10.5,6.0,3.0,11.2,2,54.5,,0,0,14.3,1,5,0,63.3,68.7,1,35,0.0,0,30,6,93.3,28,85.2,11,39.3,2,95,43,7.2,15.8,3.39
Tez Johnson,123709,WR,OREGON,1,13,0,264,0,-4.0,3,100.0,,0,0,0.0,0,2,1,93.6,75.1,0,19,0.0,0,9,6,100.0,9,88.2,6,66.7,0,31,55,9.2,5.2,3.44,1.4,3,90.0,,0,0,0.0,0,4,1,85.5,70.9,0,12,0.0,0,40,9,95.0,38,124.6,10,26.3,2,44,40,4.4,4.9,1.16
