player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Jacob De Jesus,174068,WR,CAL,1,17,0,130,0,-1.3,0,100.0,,0,0,0.0,0,0,0,90.0,81.1,0,9,0.0,0,5,3,100.0,5,91.7,3,60.0,0,18,22,7.3,6.0,3.6,4.8,0,66.7,33.3,1,3,11.1,1,2,0,61.3,70.6,0,15,0.0,0,27,8,96.3,26,80.2,12,46.2,0,65,35,4.4,8.1,2.5
Jordyn Tyson,157690,WR,ARIZONA ST,1,16,0,110,0,,0,,,0,0,,0,0,0,,46.6,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,9.7,0,100.0,,0,0,0.0,0,2,0,85.1,71.3,0,33,0.0,0,10,3,90.0,9,158.3,3,33.3,1,43,16,5.3,14.3,4.78
Braylon Staley,184893,WR,TENNESSEE,1,15,0,307,0,-2.5,0,100.0,,0,0,0.0,0,0,0,86.7,54.9,0,4,0.0,0,7,2,85.7,6,79.2,2,33.3,0,2,7,3.5,1.0,0.33,10.2,0,64.3,0.0,0,1,10.0,1,4,0,60.0,70.6,0,30,0.0,0,52,9,86.5,45,82.4,14,31.1,0,90,26,2.9,10.0,2.0
Cooper Barkate,159333,WR,DUKE,1,14,0,154,0,-1.3,0,100.0,,0,0,0.0,0,1,0,91.4,80.2,0,20,0.0,0,5,4,100.0,5,103.1,4,80.0,0,35,40,10.0,8.8,7.0,2.5,0,100.0,,0,0,0.0,0,2,0,86.3,83.1,0,20,0.0,0,9,4,100.0,9,118.8,4,44.4,0,51,41,10.3,12.8,5.67
Shaleak Knotts,162798,WR,MARYLAND,1,14,0,215,0,,0,,,0,0,,0,0,0,,46.8,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,22.7,52.6,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0
Nik McMillan,157951,WR,BUFFALO,1,13,0,126,0,-3.0,0,100.0,,0,0,0.0,0,0,0,81.5,51.6,0,4,0.0,0,6,1,100.0,6,83.3,1,16.7,0,4,7,7.0,4.0,0.67,3.0,0,100.0,,0,0,0.0,0,1,0,85.1,78.9,0,22,0.0,0,6,2,100.0,6,118.8,2,33.3,0,26,20,10.0,13.0,4.33
Skyler Bell,145163,WR,UCONN,1,13,0,146,0,-1.8,1,100.0,,0,0,0.0,0,2,0,92.6,99.9,0,38,0.0,0,8,5,87.5,7,158.3,5,71.4,1,64,73,14.6,12.8,9.14,7.4,0,85.7,0.0,0,1,0.0,0,2,0,85.9,87.1,0,23,0.0,0,17,6,88.2,15,108.3,7,46.7,0,70,35,5.8,11.7,4.67
Corey Rucker,121539,WR,ARK STATE,1,13,0,113,0,,0,,,0,0,,0,0,0,,48.3,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,49.5,52.4,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Victor Snow,158249,WR,BUFFALO,1,13,0,126,0,1.0,0,100.0,,0,0,0.0,0,1,0,86.7,75.6,0,11,0.0,0,6,2,100.0,6,95.8,2,33.3,0,14,12,6.0,7.0,2.33,13.8,3,63.6,0.0,0,1,0.0,0,4,0,82.2,71.7,1,37,0.0,0,60,7,91.7,55,94.3,11,20.0,2,99,41,5.9,14.1,1.8
Michael Trigg,146410,TE,BAYLOR,1,12,0,118,0,,0,,,0,0,,0,0,0,,47.4,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,12.2,2,22.2,33.3,1,3,50.0,2,2,0,15.8,52.0,1,36,0.0,0,38,2,94.7,36,9.3,9,25.0,0,47,22,11.0,23.5,1.31
