player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Charlie Jones,55038,WR,PURDUE,1,18,0,273,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,53.6,0,8,0.0,0,5,1,60.0,3,100.0,1,33.3,0,8,9,9.0,8.0,2.67,,0,,,0,0,,0,0,0,85.1,78.7,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,1,16,0,343,0,-0.5,0,100.0,,0,0,0.0,0,1,0,86.7,89.7,0,12,0.0,0,7,2,100.0,7,110.4,2,28.6,0,21,22,11.0,10.5,3.0,,0,,,0,0,,0,0,0,47.1,79.3,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Zay Flowers,97268,WR,BOSTON COL,1,15,0,121,0,-4.0,0,100.0,,0,0,0.0,0,0,1,86.7,25.1,0,2,0.0,0,3,2,100.0,3,79.2,2,66.7,0,2,10,5.0,1.0,0.67,16.5,0,66.7,100.0,1,1,0.0,0,2,1,84.7,71.4,0,14,0.0,0,21,4,95.2,20,118.8,6,30.0,1,31,8,2.0,7.8,1.55
Isaiah Williams,97156,WR,ILLINOIS,1,15,0,187,0,-2.7,3,85.7,,0,0,14.3,1,5,0,52.6,99.9,0,20,0.0,0,9,6,88.9,8,146.1,7,87.5,1,67,85,14.2,11.2,8.38,9.3,5,57.1,50.0,1,2,20.0,2,7,0,28.1,77.8,1,20,0.0,0,29,8,96.6,28,51.8,14,50.0,0,107,93,11.6,13.4,3.82
Cam Camper,156414,WR,INDIANA,1,15,0,190,0,0.7,0,66.7,,0,0,33.3,1,1,0,12.9,52.9,0,10,0.0,0,8,2,100.0,8,79.9,3,37.5,0,16,13,6.5,8.0,2.0,6.0,0,0.0,,0,0,100.0,1,0,0,61.3,67.5,0,0,0.0,0,7,0,100.0,7,39.6,2,28.6,0,0,0,,,0.0
Zakhari Franklin,97620,WR,UTSA,1,15,0,331,0,-1.8,2,80.0,,0,0,20.0,1,1,0,29.3,57.9,0,12,0.0,0,8,4,100.0,8,85.0,5,62.5,0,22,30,7.5,5.5,2.75,4.3,2,100.0,,0,0,0.0,0,2,0,50.6,66.1,0,24,0.0,0,12,3,91.7,11,118.8,3,27.3,0,40,27,9.0,13.3,3.64
Tyrese Chambers,109628,WR,FIU,1,14,0,166,0,-0.3,2,75.0,,0,0,25.0,1,2,0,22.1,80.6,0,13,0.0,0,10,3,100.0,10,132.3,4,40.0,1,27,32,10.7,9.0,2.7,,0,,,0,0,,0,0,0,41.3,65.2,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Kris Thornton,61795,WR,JAMES MAD,1,14,0,197,0,-2.6,0,100.0,,0,0,0.0,0,2,0,92.6,89.6,0,10,0.0,0,7,5,100.0,7,92.5,5,71.4,0,31,44,8.8,6.2,4.43,15.9,0,70.0,100.0,1,1,0.0,0,6,0,83.8,80.6,0,35,0.0,0,25,7,100.0,25,143.8,10,40.0,2,105,20,2.9,15.0,4.2
JuanCarlos Santana,78056,WR,TULSA,1,14,0,320,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,9.0,0,0.0,0.0,0,1,,0,0,0,62.9,61.1,0,0,0.0,0,1,0,100.0,1,39.6,1,100.0,0,0,0,,,0.0
Keylon Stokes,65080,WR,TULSA,1,13,0,320,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,10.2,3,84.6,66.7,2,3,0.0,0,7,1,85.5,74.0,0,33,0.0,0,60,11,90.0,54,144.4,13,24.1,1,169,66,6.0,15.4,3.13
