player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Jeremy Singleton,61289,WR,GA SOUTHRN,1,17,0,174,0,,0,,,0,0,,0,0,0,,46.0,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,68.7,62.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Rashee Rice,97605,WR,SMU,1,17,0,287,0,-2.3,6,100.0,,0,0,0.0,0,1,0,95.9,91.7,0,16,0.0,0,14,9,100.0,14,90.3,9,64.3,0,51,72,8.0,5.7,3.64,-0.8,3,75.0,,0,0,0.0,0,0,0,86.7,86.7,0,16,0.0,0,8,3,87.5,7,82.3,4,57.1,0,17,27,9.0,5.7,2.43
Tank Dell,78874,WR,HOUSTON,1,16,0,182,0,,0,,,0,0,,0,0,0,,46.6,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,8.9,2,60.0,0.0,0,1,30.8,4,7,0,8.0,64.8,0,33,0.0,0,46,9,100.0,46,119.0,15,32.6,1,161,78,8.7,17.9,3.5
Mac Hippenhammer,61591,WR,MIAMI OH,1,16,0,221,0,0.0,0,100.0,,0,0,0.0,0,1,0,81.5,87.7,0,7,0.0,0,3,1,100.0,3,95.8,1,33.3,0,7,7,7.0,7.0,2.33,19.0,0,0.0,0.0,0,1,,0,0,0,33.4,59.0,0,0,0.0,0,3,0,66.7,2,39.6,1,50.0,0,0,0,,,0.0
Emeka Egbuka,145055,WR,OHIO STATE,1,15,0,260,0,-2.3,1,66.7,,0,0,33.3,1,2,0,12.9,70.3,0,17,0.0,0,7,2,100.0,7,96.5,3,42.9,0,28,32,16.0,14.0,4.0,7.9,1,57.1,50.0,2,4,11.1,1,6,0,69.9,75.0,0,44,0.0,0,40,8,100.0,40,106.3,14,35.0,1,110,56,7.0,13.8,2.75
A.T. Perry,77975,WR,WAKE,1,15,0,339,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,,34.0,0,0.0,0.0,0,1,,0,0,0,80.1,68.5,1,0,0.0,0,6,0,100.0,6,0.0,2,33.3,0,0,0,,,0.0
Jose Barbon,78032,WR,TEMPLE,1,15,0,306,0,-3.0,1,100.0,,0,0,0.0,0,0,0,81.5,81.3,0,9,0.0,0,4,1,100.0,4,104.2,1,25.0,0,9,12,12.0,9.0,2.25,8.2,2,80.0,,0,0,0.0,0,3,0,83.8,78.0,1,29,0.0,0,8,4,100.0,8,75.4,5,62.5,0,58,31,7.8,14.5,7.25
Brian Cobbs,84285,WR,UTAH ST,1,14,0,329,0,-2.0,0,100.0,,0,0,0.0,0,1,0,81.5,51.0,0,3,0.0,0,7,1,85.7,6,79.2,1,16.7,0,3,5,5.0,3.0,0.5,,0,,,0,0,,0,0,0,83.3,65.5,0,0,0.0,0,4,0,50.0,2,0.0,0,0.0,0,0,0,,,0.0
Malachi Corley,66272,WR,W KENTUCKY,1,14,0,346,0,-3.0,0,100.0,,0,0,0.0,0,1,0,90.0,53.1,0,1,0.0,0,10,3,100.0,10,79.2,3,30.0,0,-2,7,2.3,-0.7,-0.2,14.2,0,57.1,,0,0,11.1,1,6,0,69.9,66.4,0,46,0.0,0,46,8,91.3,42,127.1,14,33.3,2,127,41,5.1,15.9,3.02
Troy Franklin,146567,WR,OREGON,1,14,0,264,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,46.9,0,-1,0.0,0,12,1,100.0,12,79.2,1,8.3,0,-1,3,3.0,-1.0,-0.08,8.8,0,66.7,50.0,1,2,0.0,0,4,0,86.7,72.5,0,18,0.0,0,18,4,100.0,18,95.8,6,33.3,0,55,21,5.3,13.8,3.06
