player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Josh Kelly,97061,WR,TEXAS TECH,1,18,0,315,0,,0,,,0,0,,0,0,0,,52.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,15.9,2,44.4,25.0,1,4,11.1,1,7,0,58.6,74.1,1,35,0.0,0,44,8,93.2,41,82.4,18,43.9,2,127,26,3.3,15.9,3.1
Isiah Paige,145348,WR,DOMINION,1,16,0,263,0,-0.9,6,100.0,100.0,1,1,0.0,0,4,0,96.5,95.9,0,61,0.0,0,15,10,100.0,15,152.1,10,66.7,1,132,141,14.1,13.2,8.8,4.9,6,81.3,50.0,2,4,7.1,1,7,0,67.0,77.8,0,61,0.0,0,47,13,95.7,45,139.6,16,35.6,1,205,153,11.8,15.8,4.56
Jayden Higgins,150240,WR,IOWA STATE,1,16,0,193,0,,0,,,0,0,,0,0,0,,48.8,0,0,0.0,0,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,10.5,0,100.0,,0,0,0.0,0,2,0,50.6,83.3,0,23,0.0,0,9,2,100.0,9,118.8,2,22.2,0,28,7,3.5,14.0,3.11
Nick Cenacle,169053,WR,HAWAII,1,15,0,180,0,-2.0,1,100.0,,0,0,0.0,0,0,0,81.5,57.8,0,-1,0.0,0,3,1,100.0,3,79.2,1,33.3,0,-1,1,1.0,-1.0,-0.33,6.1,1,83.3,0.0,0,1,16.7,2,5,0,53.4,72.3,0,15,0.0,0,41,10,100.0,41,133.0,12,29.3,2,77,31,3.1,7.7,1.88
Jordyn Tyson,157690,WR,ARIZONA ST,1,14,0,110,0,-1.0,0,50.0,,0,0,0.0,0,0,0,86.7,52.2,0,4,0.0,0,8,1,87.5,7,56.3,2,28.6,0,4,6,6.0,4.0,0.57,7.6,1,75.0,100.0,1,1,14.3,1,5,0,62.5,79.4,0,22,0.0,0,19,6,100.0,19,141.7,8,42.1,1,72,19,3.2,12.0,3.79
Jamaal Pritchett,155624,WR,S ALABAMA,1,14,0,288,0,-3.3,0,87.5,,0,0,12.5,1,2,0,52.6,73.3,0,17,0.0,0,10,7,100.0,10,88.5,8,80.0,0,42,67,9.6,6.0,4.2,2.8,1,87.5,,0,0,12.5,1,3,0,57.1,71.8,0,19,0.0,0,25,7,96.0,24,139.6,8,33.3,1,64,41,5.9,9.1,2.67
Roc Taylor,144283,WR,MEMPHIS,1,14,0,218,0,-3.0,0,100.0,,0,0,0.0,0,1,0,81.5,59.2,0,3,0.0,0,2,1,100.0,2,79.2,1,50.0,0,3,6,6.0,3.0,1.5,,0,,,0,0,,0,0,0,83.3,66.1,0,0,,0,0,0,,0,0.0,0,,0,0,0,,,
Tru Edwards,146058,WR,LA TECH,1,13,0,208,0,-3.0,1,100.0,,0,0,0.0,0,0,0,86.7,74.1,0,9,0.0,0,7,2,100.0,7,81.3,2,28.6,0,7,13,6.5,3.5,1.0,9.3,1,58.3,100.0,2,2,0.0,0,3,0,82.2,67.4,1,19,0.0,0,45,7,100.0,45,40.6,12,26.7,0,71,14,2.0,10.1,1.58
Denzel Boston,162481,WR,WASHINGTON,1,13,0,340,0,,0,,,0,0,,0,0,0,,49.2,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,80.9,64.5,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Desmond Reid,159936,HB,PITTSBURGH,1,13,0,268,0,-3.7,0,66.7,,0,0,0.0,0,0,0,86.7,67.0,0,-1,0.0,0,5,2,100.0,5,70.1,3,60.0,0,-2,4,2.0,-1.0,-0.4,1.3,0,33.3,,0,0,0.0,0,0,0,51.7,55.6,0,-1,0.0,0,9,1,88.9,8,42.4,3,37.5,0,-1,1,1.0,-1.0,-0.13
