player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Cedric Tillman,84434,WR,TENNESSEE,1,19,0,307,0,,0,,,0,0,,0,0,0,,46.8,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,22.8,0,50.0,50.0,1,2,0.0,0,1,0,85.5,69.3,0,6,0.0,0,6,2,100.0,6,95.8,4,66.7,1,9,0,0.0,4.5,1.5
Jordan Moore,143865,WR,DUKE,1,18,0,154,0,-2.5,0,100.0,,0,0,0.0,0,0,0,86.7,60.3,0,7,0.0,0,4,2,100.0,4,81.3,2,50.0,0,7,12,6.0,3.5,1.75,17.4,0,57.1,0.0,0,1,0.0,0,1,0,85.9,79.5,0,22,0.0,0,15,4,80.0,12,81.8,7,58.3,0,54,8,2.0,13.5,4.5
Jaylen Hall,61825,WR,W KENTUCKY,1,18,0,346,0,-3.0,1,100.0,,0,0,0.0,0,0,0,90.0,51.2,0,5,0.0,0,15,3,100.0,15,80.6,3,20.0,0,10,19,6.3,3.3,0.67,14.0,0,0.0,0.0,0,1,,0,0,0,83.8,59.8,0,0,0.0,0,9,0,100.0,9,39.6,1,11.1,0,0,0,,,0.0
Malachi Corley,66272,WR,W KENTUCKY,1,17,0,346,0,-3.6,2,100.0,,0,0,0.0,0,3,0,95.9,92.1,0,25,0.0,0,14,9,100.0,14,96.8,9,64.3,0,65,97,10.8,7.2,4.64,2.4,2,64.3,100.0,1,1,10.0,1,2,0,54.9,67.5,0,25,0.0,0,42,9,100.0,42,74.1,14,33.3,0,62,84,9.3,6.9,1.48
Dalton Kincaid,91791,TE,UTAH,1,16,0,328,0,,0,,,0,0,,0,0,0,,42.3,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,9.1,0,57.1,33.3,1,3,0.0,0,3,0,84.7,79.7,1,15,0.0,0,19,4,94.7,18,33.9,7,38.9,0,40,14,3.5,10.0,2.22
Antwane Wells Jr.,138470,WR,S CAROLINA,1,14,0,289,0,-5.0,0,100.0,,0,0,0.0,0,0,0,81.5,54.7,0,-1,0.0,0,4,1,100.0,4,79.2,1,25.0,0,-1,4,4.0,-1.0,-0.25,13.7,1,83.3,0.0,0,1,0.0,0,4,0,87.0,92.4,0,28,0.0,0,15,5,93.3,14,118.8,6,42.9,0,92,23,4.6,18.4,6.57
B.J. Casteel,61133,WR,NEVADA,1,14,0,239,0,,0,,,0,0,,0,0,0,,46.1,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,21.7,0,30.8,22.2,2,9,20.0,1,3,0,41.2,65.2,1,28,0.0,0,43,4,97.7,42,38.6,13,31.0,1,54,0,0.0,13.5,1.29
Brian Cobbs,84285,WR,UTAH ST,1,14,0,329,0,-0.5,1,100.0,,0,0,0.0,0,1,0,86.7,70.1,0,16,0.0,0,8,2,87.5,7,110.4,2,28.6,0,21,22,11.0,10.5,3.0,8.0,1,100.0,,0,0,0.0,0,1,0,84.7,78.6,0,15,0.0,0,1,1,100.0,1,118.8,1,100.0,0,15,7,7.0,15.0,15.0
Jordan Addison,123000,WR,USC,1,13,0,326,0,-2.8,1,83.3,0.0,0,1,0.0,0,0,0,93.6,74.5,0,9,0.0,0,12,5,91.7,11,79.2,6,54.5,0,17,33,6.6,3.4,1.55,10.3,0,66.7,0.0,0,1,0.0,0,1,0,83.3,79.6,0,37,0.0,0,7,2,100.0,7,109.7,3,42.9,0,46,19,9.5,23.0,6.57
Dorian Singer,146243,WR,ARIZONA,1,13,0,109,0,-4.0,0,0.0,,0,0,100.0,1,0,0,0.0,29.3,0,0,0.0,0,7,0,85.7,6,39.6,1,16.7,0,0,0,,,0.0,16.3,0,75.0,50.0,1,2,0.0,0,1,0,49.8,68.7,0,9,0.0,0,18,3,100.0,18,88.5,4,22.2,0,23,0,0.0,7.7,1.28
